rotation (rad),moment (kN.m)
0.00016,-0.31516717
0.00222,7.52525873
0.00466,14.60779928
0.00564,17.4408155
0.00699,19.2460018
0.00531,11.32255028
0.00423,6.72005689
0.00244,0.13148341
0.00038,-5.54939045
-0.0007,-10.01691212
-0.00211,-14.79890375
-0.00385,-19.3554762
-0.00672,-23.5280012
-0.00472,-13.80538854
-0.00341,-8.09343516
-0.00152,-0.27527139
0.00027,4.42369349
0.0026,12.03128063
0.00369,14.87913827
0.00493,18.15417546
0.00699,23.7000776
0.00569,17.44823621
0.0045,12.29101226
0.00293,6.40698248
0.00163,1.77480512
0.00022,-2.60227022
-0.0013,-7.26413155
-0.00211,-11.01968881
-0.00293,-13.69547005
-0.0039,-16.66345799
-0.00455,-19.72189226
-0.00672,-23.39302948
-0.00477,-13.67783753
-0.00336,-8.08601445
-0.00125,-0.77805472
-0.00011,1.80728019
0.00098,5.19502584
0.00249,9.99185889
0.00363,14.06188611
0.00499,18.16159617
0.00699,23.83504932
0.00558,17.43339479
0.00455,12.43340582
0.00282,6.39214106
0.00152,1.62499198
0.00016,-2.87963437
-0.00136,-6.59669253
-0.00238,-9.84204462
-0.00331,-13.20752814
-0.00434,-16.45288136
-0.00499,-19.10640047
-0.00667,-22.98069248
-0.00477,-13.67783753
-0.00331,-8.07859261
-0.00146,-0.26785068
0.00022,4.68621735
0.00255,12.42877508
0.00369,15.95891429
0.00461,19.32439781
0.00547,21.60268347
0.0064,23.07855952
0.00699,23.83504932
0.0078,24.35127965
0.009,24.51453979
0.01003,23.30581721
0.01144,21.474181
0.01268,19.62028266
0.01355,19.73901741
0.01279,10.72697361
0.00938,0.94638856
0.00661,-6.58559254
0.00542,-9.31332101
0.00423,-12.85088093
0.00287,-16.41070298
0.00141,-18.77061984
0,-20.58322685
-0.00255,-20.12217894
-0.00645,-17.9570447
-0.00927,-16.18338088
-0.01306,-13.59849006
-0.01182,-7.4890411
-0.00938,-1.08136141
-0.00737,2.29756911
-0.00553,7.40887099
-0.00266,11.1764797
-0.00081,13.31839809
0.00033,13.60920924
0.00455,12.2984341
0.00629,11.45612758
0.00889,11.13747097
0.01084,10.86473643
0.01225,9.70796108
0.01447,9.87724638
0.01209,1.5873788
0.00916,-3.6723418
0.0064,-8.50488398
0.00477,-10.75209125
0.00141,-10.26738453
-0.0039,-9.37497042
-0.0078,-8.69452962
-0.01339,-7.16436046
-0.0116,-1.52059015
-0.00867,3.33421416
-0.00547,7.28131998
-0.00423,7.58697368
-0.00179,7.38102666
0.00027,6.8531901
0.00423,6.85502861
0.00851,6.49647735
0.01117,6.18524258
0.01388,5.61148508
0.0136,1.93013718
