rotation (rad),moment (kN.m)
0.00044,0.25611902
0.00849,8.470593
0.01305,12.39963125
0.01849,15.86852333
0.02524,19.18200877
0.03307,21.94462034
0.04134,23.74787208
0.05178,25.51899905
0.06223,26.51221933
0.06984,26.83736101
0.08072,27.35741187
0.07768,24.15462236
0.07137,17.35357837
0.06375,8.76317486
0.05722,1.85838105
0.0507,-3.19888423
0.04482,-7.65318377
0.03764,-12.0493143
0.02916,-15.70660563
0.01762,-19.06610467
0.00457,-21.40156268
-0.00892,-23.16661251
-0.02089,-24.2054136
-0.0322,-24.34953493
-0.03938,-23.98098317
-0.04308,-23.99444034
-0.04308,-21.56348038
-0.03568,-15.60502428
-0.02807,-7.20909716
-0.01936,-0.23918823
-0.01066,6.24452803
-0.00261,11.05565784
0.00587,15.2963806
0.01458,18.47399145
0.02611,21.34729895
0.03721,23.33243775
0.04896,24.07301263
0.06179,24.55442879
0.0718,24.75671913
0.07811,24.9455523
0.08159,24.5635445
0.07768,20.94575571
0.07506,17.26979678
0.07028,12.55633965
0.06701,8.27741611
0.06179,4.13436603
0.05439,-0.55999071
0.04896,-4.32059794
0.04286,-8.8786473
0.03677,-12.46431358
0.02959,-15.01291445
0.02002,-17.24418759
0.00914,-19.51453048
-0.00435,-21.18234155
-0.01958,-21.63814626
-0.03155,-21.99627829
-0.03916,-21.8352273
-0.04917,-21.64856373
-0.05918,-20.78123223
-0.06636,-20.31544284
-0.06571,-17.28151827
-0.06157,-12.10140278
-0.05548,-5.98753891
-0.04961,-1.04704783
-0.04178,5.21614667
-0.02981,11.60305922
-0.01849,15.15052359
-0.00609,17.66092368
0.00609,19.97033519
0.02176,21.41154623
0.03525,22.00973546
0.047,21.97240252
0.06223,22.33096847
0.07332,21.88514844
0.08137,21.54264318
0.07833,18.04813852
0.07311,13.02994299
0.06593,5.6194222
0.05722,-0.57257891
0.05135,-5.22135597
0.04547,-9.09222521
0.03634,-12.38009807
0.02807,-14.47506383
0.01458,-17.01802148
0.00196,-18.17359564
-0.01371,-18.35070732
-0.02785,-18.28776293
-0.04373,-17.69347898
-0.05788,-17.33881944
-0.07354,-16.73802443
-0.07985,-15.66275937
-0.07398,-9.55540656
-0.0668,-3.99241543
-0.06375,-1.76201013
-0.05614,3.91124188
-0.04961,7.21821513
-0.04199,10.36326955
-0.02872,13.87209922
-0.01371,15.97444501
0.00196,17.02670327
0.02023,17.47642971
0.03198,17.34185914
0.05091,17.6166435
0.06788,17.44387102
0.08137,16.68072326
0.07463,11.22799414
0.06919,5.71709488
0.06353,1.46378392
0.05526,-3.84004962
0.04874,-7.63321554
0.04156,-9.98733889
0.03177,-12.61407813
0.01849,-14.37261577
-0.01044,-15.04416799
-0.03111,-15.27380659
-0.04808,-14.71208133
-0.06397,-14.31227377
-0.08137,-14.05528691
-0.07137,-5.58773248
-0.06658,-1.84665956
-0.05983,3.02263926
-0.0507,6.89394242
-0.04286,9.55931636
-0.03111,11.75846699
-0.01545,13.29691679
-0.00218,14.18031011
0.01305,14.53887606
0.0285,15.09843059
0.0507,15.08193372
0.06875,15.03895756
0.08116,14.63220502
0.07506,9.97691803
0.06941,4.94569925
0.0631,0.67285285
0.05657,-2.82859679
0.05157,-5.70103645
0.04743,-7.28333025
0.03568,-9.87143366
0.02241,-12.01892634
0.00979,-12.88278535
-0.00762,-13.30646642
-0.02959,-13.18621973
-0.04721,-13.03298156
-0.06506,-12.78901795
-0.08159,-12.21426831
-0.07463,-6.85226576
-0.06745,-1.7754673
-0.06201,1.8879023
-0.05396,5.33769512
-0.04634,7.60760296
-0.03764,9.61835434
-0.02676,10.91631302
-0.01414,11.97464842
0.00566,12.66443206
0.02894,13.26392418
0.04808,13.44798197
0.0631,13.80003686
0.07419,13.74316848
0.08137,13.18014146
0.08094,12.38921152
0.07158,5.6914823
0.06723,2.64410169
0.06419,0.31645763
0.05766,-2.50432408
0.04678,-6.42771911
0.03307,-9.26890297
0.01958,-10.54776126
-0.00022,-11.82097633
-0.01849,-11.49279608
-0.0409,-11.77452655
-0.05657,-11.56268545
-0.06897,-11.54488682
-0.08137,-11.23537304
-0.07419,-6.06133582
-0.06788,-1.88572818
-0.05875,3.24967434
-0.04765,6.49891137
-0.03655,8.97024284
-0.02045,10.71619228
-0.005,11.17850805
0.02111,11.8626496
0.03938,12.31237604
0.05396,12.16521614
0.06506,12.40006404
0.07463,12.20037722
0.08137,11.81880334
0.07137,4.80982579
0.06353,-0.09203059
0.05461,-3.85958393
0.04373,-6.51888073
0.0322,-8.71151917
0.02132,-9.7177627
0.00587,-10.37455486
-0.01001,-10.84989388
-0.0235,-10.57293766
-0.04308,-10.7700187
-0.05809,-10.73311968
-0.07071,-10.43011809
-0.08159,-10.26950102
-0.07593,-6.5023816
-0.06963,-2.71572787
-0.06136,1.90743661
-0.05331,4.48208398
-0.04156,7.07018739
-0.02654,8.78357927
-0.00957,10.26386006
0.00849,10.8043142
0.02741,11.27357495
0.04547,11.42507631
0.06223,11.44026916
0.08159,11.24188523
0.06919,3.38337368
0.06136,-0.74057601
0.05418,-3.38641564
0.04373,-6.32440321
0.02894,-8.32299918
0.00457,-9.24676401
-0.0148,-9.82628677
-0.03351,-9.99732131
-0.05309,-9.9026872
-0.06549,-9.59317342
-0.0755,-8.82307955
-0.08116,-8.50618687
-0.07289,-4.07749878
-0.06875,-1.62005953
-0.0557,3.63254998
-0.0446,6.00664269
-0.03198,7.25945448
-0.01197,8.92813452
0.00762,9.70864586
0.02829,10.13276085
0.04591,10.46571535
0.06049,10.41579308
0.07332,10.4110177
0.08137,10.45746635
0.07245,4.84238335
0.06484,0.72494472
0.05657,-2.92583555
0.05048,-4.37225589
0.04395,-5.92893824
0.03438,-6.79887439
0.01762,-7.98092784
-0.00413,-8.63207791
-0.02524,-9.06921615
-0.04504,-9.17556949
-0.06244,-9.21029778
-0.07289,-9.23113385
-0.08007,-8.0846754
-0.07528,-4.82979402
-0.06897,-1.52933296
-0.0557,3.04911968
-0.04112,6.20806519
-0.02741,7.39619578
-0.01175,8.35121528
0.00435,8.93030412
0.02285,9.38654275
0.04112,9.83627032
0.05505,9.8640525
0.07093,9.65872246
0.0805,9.5562744
0.07898,7.85764145
0.07376,4.58973682
0.06658,1.1659905
0.05962,-1.86229085
0.052,-3.74324591
0.04417,-5.24175812
0.03177,-6.68253524
0.01393,-7.70266986
-0.00348,-8.0291133
-0.02306,-7.93447806
-0.04156,-8.29347906
-0.05983,-8.06253757
-0.06919,-7.95357732
-0.07985,-7.5919728
-0.07311,-3.88953345
-0.06832,-1.70427504
-0.05592,2.8481311
-0.04373,5.74097291
