rotation (rad),moment (kN.m)
0.000299,1.1784
0.000735,41.27837
0.0021,143.09704
0.003714,243.74222
0.004451,278.73088
0.005784,323.94216
0.006622,353.81951
0.007907,391.56268
0.00914,433.63156
0.010824,468.22742
0.012655,513.0459
0.015039,544.11147
0.018371,570.45853
0.020162,580.28835
0.024544,597.5961
0.029327,605.47174
0.034113,603.91527
0.038902,594.49298
0.043294,577.20487
0.047883,567.78258
0.050478,558.35538
0.054473,536.34876
0.058468,511.19974
0.063264,479.76592
0.067059,456.1881
0.070855,434.18639
0.075048,413.75097
0.079242,394.89657
0.083634,376.03726
0.088025,363.46766
0.092814,352.47417
0.097602,343.05188
0.100395,338.34319
0.105184,328.9209
0.109972,322.64101
0.114759,316.36603
0.119548,305.37254
0.124138,292.80294
0.128925,288.09916
0.133515,275.52956
0.138303,267.67847
0.142892,259.83229
0.150672,248.84371
0.15546,242.56382
0.157455,236.27902
0.162243,231.57524
0.167031,223.72906
0.17182,212.73066
0.176608,204.88448
0.181196,197.03339
0.186184,189.1823
0.190971,182.90732
0.195758,178.19863
0.200545,173.49485
0.205334,164.07256
0.210122,156.22638
0.21491,146.80409
0.219698,140.5242
0.224683,140.53893
0.229472,131.11664
0.234259,126.41286
0.239047,118.56177
0.243834,113.85799
0.248621,107.5781
0.250417,104.44061
0.255203,101.30803
0.26019,95.02814
0.264779,88.75316
0.268668,82.35052
0.272391,72.37831
0.276388,68.6418
0.280504,64.28663
0.284699,61.17369
0.289568,52.13929
0.296732,46.54189
