rotation (rad),moment (kN.m)
0.000439239,0
0.008052709,450.252255204
0.000274524,1.267074603
-0.007198633,-387.118879074
0.000122011,-1.487435805
0.007900195,453.006765612
-3.05027e-05,-2.864690496
-0.007351147,-387.118879074
-3.05027e-05,-0.110180601
0.007900195,455.76127602
0.009577843,480.551868666
0.011713031,516.360502431
0.012628111,538.396585182
0.013848219,565.941688236
0.016745974,589.355025678
0.014915813,397.916559504
0.006680088,13.662370926
-0.003080771,-376.100837442
-0.00750366,-476.640463743
-0.013909224,-556.52126301
-0.016044412,-568.916559333
-0.015434358,-504.185566797
-0.010401415,-197.057667591
-0.005978526,-11.12822172
-0.002470717,152.765141913
0.001494632,308.394974322
0.003934846,373.125966345
0.007290142,419.952641742
0.008815276,462.647551527
0.011408004,506.719716516
0.012475598,534.26481957
0.015373353,571.450708539
0.017051,586.60051527
0.014763299,413.066366235
0.007290142,35.698453677
-0.002165691,-351.310244796
-0.006741093,-468.376933032
-0.012079063,-541.371456279
-0.014671791,-563.407538517
-0.016349439,-563.407538517
-0.016501952,-545.503221891
-0.015434358,-480.772229355
-0.009181308,-176.398840044
-0.005520986,10.907861031
-0.001860664,181.687500171
0.000427038,256.059278109
0.002562225,338.694587784
0.005154954,399.293814195
0.007595168,444.743234388
0.00988287,490.192654581
0.013238165,532.887564366
0.017508541,557.678157012
0.02193143,587.977770474
0.026354319,597.618556902
0.033827477,612.768363633
0.034285017,574.205218947
0.032302343,403.425579807
0.023304051,15.03962613
0.014763299,-267.29768043
0.013848219,-326.51965215
0.009730356,-394.005154581
0.00545998,-458.736147117
-0.001860664,-513.826353225
-0.010248902,-567.539304129
-0.020924841,-590.952641571
-0.028703026,-586.820876472
-0.031905808,-578.557345248
-0.032820888,-556.52126301
-0.031143241,-442.209085182
-0.022602489,-20.769007635
-0.018332113,141.747100281
-0.016654466,195.460051698
-0.01238409,291.867912387
-0.008876281,378.634987161
-0.005673499,424.084407354
-0.00125061,464.024806731
0.002867252,495.701675397
0.007900195,527.378544063
0.017203514,563.187177828
0.026659346,567.31894344
0.033827477,556.300901808
0.032302343,417.198131334
0.024066618,45.339239592
0.015830893,-249.393363291
0.01125549,-337.537693269
0.006070034,-403.645940496
0.000122011,-468.376933032
-0.005978526,-506.940077205
-0.014976818,-528.976159956
-0.021839922,-533.107925055
-0.033125915,-535.862435463
-0.029923133,-391.250644173
-0.02351757,-51.068621097
-0.018789653,123.842783655
-0.017112006,180.310244967
-0.013451684,272.586340044
-0.010401415,327.676546152
-0.005520986,384.144007977
-0.001555637,426.838917762
0.004697413,465.402061935
0.008205222,481.92912387
0.012628111,492.947164989
0.022999024,521.869523247
0.038707906,517.737757635
0.049383846,497.078930601
0.049993899,407.557345419
0.044808443,134.860824774
0.040843094,15.03962613
0.037182772,-107.536082409
0.031387262,-210.830219118
0.028947047,-254.902384107
0.025134212,-304.483569399
0.020101269,-360.951030711
0.013390678,-405.0231957
0.001799658,-442.209085182
-0.011621523,-458.736147117
-0.021687408,-472.508698644
-0.041514153,-458.736147117
-0.049902391,-442.209085182
-0.048224744,-355.442010408
-0.039531479,-18.014497227
-0.033430942,177.555734559
-0.030075647,227.136919851
-0.02351757,318.035760237
-0.017264519,367.616946042
-0.010096388,408.934600623
-0.000183016,436.479703677
0.012780625,459.893041119
0.023914104,461.270296323
0.038402879,466.779317139
0.050298926,441.98872398
0.044198389,152.765141913
0.040843094,26.057667762
0.036725232,-95.140786086
0.034285017,-170.889819741
0.029862128,-232.866301356
0.026354319,-281.070231957
0.021168863,-315.501611031
0.015373353,-344.423969289
0.002867252,-387.118879074
-0.017874573,-405.0231957
-0.037243777,-416.041237332
-0.049444851,-403.645940496
-0.045021962,-202.566687894
-0.040446559,-41.427835182
-0.03602367,77.016108258
-0.033583455,125.220038859
-0.02977062,185.81926527
-0.026720351,235.400451075
-0.020467301,283.604381676
-0.014366764,313.903994625
-0.003843338,346.958118495
0.010950464,378.634987161
0.023151537,385.521262668
0.040538067,395.162049096
0.057314544,385.521262668
0.066922889,380.012242365
0.063262567,198.214562106
0.056551977,16.416881334
0.049078819,-137.835695871
0.045265983,-197.057667591
0.040843094,-241.12983258
0.034590044,-282.447487161
0.026201806,-316.878866235
0.021321376,-333.405927657
0.005307467,-349.932989592
-0.019399707,-371.969072343
-0.037243777,-377.478092646
-0.054477794,-366.460051527
-0.06545876,-366.460051527
-0.063171059,-235.620811764
-0.056460469,-24.900773247
-0.053105173,37.075708881
-0.048987311,111.447487332
-0.044869449,162.405927828
-0.040294046,207.855348021
-0.033278429,250.550257806
-0.023212543,282.227126472
-0.003080771,318.035760237
0.020253782,334.562822172
0.039165447,344.203608087
0.056399463,345.580863291
0.066465349,333.185566968
0.064025134,218.87338914
0.05670449,28.812177657
0.051214007,-100.649806902
0.045876037,-164.003543721
0.041605661,-201.189433203
0.032912396,-243.884342988
0.023151537,-282.447487161
0.006070034,-304.483569399
-0.014976818,-326.51965215
-0.036328697,-332.028672453
-0.055697901,-332.028672453
-0.066373841,-325.142396946
-0.062255979,-190.171391571
-0.057528062,-49.691365893
-0.05386774,21.92590215
-0.04807223,129.351803958
-0.04136164,177.555734559
-0.033888482,218.87338914
-0.026262811,247.795747398
-0.016654466,265.700064537
-0.003233285,283.604381676
0.020711323,297.376933203
0.035962665,311.14948473
0.060364812,316.658505033
0.074396047,318.035760237
0.083851879,302.885953506
0.081106637,205.100837613
0.073785993,10.907861031
0.067227916,-95.140786086
0.064025134,-126.817654752
0.052739141,-208.07570871
0.046333577,-230.111791461
0.020406296,-281.070231957
0.005917521,-286.579252773
-0.017112006,-297.597293892
-0.03510859,-297.597293892
-0.05295266,-301.729059504
-0.071101757,-301.729059504
-0.083302831,-294.842783484
-0.080100049,-191.548646775
-0.073236945,-13.882732128
-0.070491703,26.057667762
-0.061035871,134.860824774
-0.053562714,181.687500171
-0.045479502,214.741623528
-0.038463885,232.645940667
-0.0181796,258.813788517
0.019796242,284.981636367
0.035352611,289.113401979
0.057009517,289.113401979
0.073175939,291.867912387
0.083851879,284.981636367
0.081869204,224.382409956
0.074853587,30.189432861
0.06783797,-75.859213743
0.058534651,-151.608247398
0.048163738,-205.321198302
0.024371645,-235.620811764
0.007137628,-256.279639311
-0.020162274,-270.052190838
-0.051732552,-268.674935634
-0.070186676,-278.315721549
-0.083607857,-270.052190838
-0.079947535,-172.267074945
-0.073846999,-33.164303958
-0.069424109,45.339239592
-0.063476086,108.692976924
-0.053105173,166.53769344
-0.045326989,194.082796494
-0.022602489,231.268685463
-0.008571254,245.04123699
0.020558809,254.682023418
0.036572718,258.813788517
0.057924597,261.568298925
0.071803319,262.945554129
0.100475842,265.700064537
0.089799902,19.171391742
0.083546852,-68.972938236
0.073175939,-148.85373699
0.057772084,-188.794136367
0.022083943,-221.848260237
0.00545998,-234.24355656
-0.015891898,-243.884342988
-0.034193509,-250.770618495
-0.05295266,-250.770618495
-0.074304539,-257.656894515
-0.100079307,-256.279639311
-0.091538555,-63.46391742
-0.088488287,-6.996456108
-0.080405076,86.656894173
-0.07704978,108.692976924
-0.06988165,137.615335182
-0.060730844,169.292203848
-0.01909468,213.364368324
-0.008113714,218.87338914
0.016745974,229.891430259
0.036572718,231.268685463
0.054264275,235.400451075
0.075921181,235.400451075
0.09681552,224.382409956
0.100170815,223.005154752
0.09102001,32.943943269
