rotation (rad),moment (kN.m)
0.000548,0.1965
0.017474,29.5031
0.023955,38.113
0.026276,40.2104
0.027821,42.0133
0.029369,43.3012
0.033551,46.3553
0.037897,48.3057
0.041932,50.2192
0.045505,51.36
0.055145,53.1268
0.058565,53.8997
0.069143,55.0411
0.075211,55.5567
0.082213,56.0723
0.088284,56.1464
0.096533,56.4046
0.105095,56.5524
0.111788,56.6633
0.119106,56.5535
0.123781,55.8916
0.126276,55.1559
0.129086,54.0155
0.140178,48.24
0.143772,46.2902
0.147209,44.5245
0.156734,40.3308
0.160948,38.7123
0.165788,36.6891
0.17702,33.1947
0.182013,31.4658
0.187628,29.9945
0.191839,28.8543
0.199013,26.9416
0.206965,25.0658
0.213669,23.6314
0.22832,21.0571
0.235645,19.8803
0.242813,18.9242
0.260261,17.0859
0.267583,16.2403
0.28098,14.9904
