rotation (rad),moment (kN.m)
1.4e-05,3.29765
0.003857,326.5653
0.00524,408.94778
0.006563,469.63107
0.00751,524.37859
0.00921,575.16893
0.011415,651.02141
0.013997,714.34282
0.017105,740.67178
0.0213,769.99148
0.025893,784.6448
0.030486,799.30465
0.035479,809.77877
0.040072,822.34249
0.045064,826.52822
0.050455,834.90621
0.055447,830.71395
0.060239,826.52822
0.06523,822.34249
0.069822,811.86837
0.074614,797.20852
0.079405,782.5552
0.083997,761.61349
0.088589,746.95364
0.092981,730.20419
0.097373,713.44821
0.100367,705.07022
0.105159,694.60263
0.109951,684.12851
0.114342,665.28293
0.11574,656.90494
0.120532,648.53348
0.122328,638.05936
0.12712,629.6879
0.131911,615.02805
0.136303,596.18247
0.138499,585.70835
0.143091,566.86277
0.147882,554.29905
0.150678,552.20292
0.155469,537.54307
0.160261,529.17161
0.165052,518.69749
0.169844,510.3195
0.174436,497.75578
0.179228,487.28819
0.184019,478.9102
0.188811,466.34648
0.193403,455.87889
0.198195,451.68663
0.200591,447.5009
0.205582,443.30864
0.210174,432.84105
0.214966,422.37346
0.219958,418.1812
0.22475,411.89934
0.229541,401.43175
0.234333,395.14989
0.239325,388.86803
0.244116,384.67577
0.248908,378.39391
0.250506,376.29778
0.255297,367.92632
0.260089,359.54833
0.265081,357.4522
0.269873,351.17034
0.274864,344.88848
0.279656,340.70275
0.284648,338.60662
