rotation (rad),moment (kN.m)
0.00201,34.5124356
0.00229,40.6737939
0.0026,44.618947
0.00289,49.0082115
0.00304,51.5436121
0.00319,53.8454971
0.00334,57.8657905
0.00333,55.7069732
0.00331,53.7418981
0.00328,51.3795482
0.0031,36.4347875
0.00278,28.3665099
0.00247,22.5391497
0.00219,17.3818365
0.0019,14.3845505
0.00163,10.6737077
0.000924,3.99633761
0.000397,-2.2229515
-0.000906,-15.509993
-0.00115,-25.008641
-0.00203,-39.221169
-0.00229,-44.324259
-0.0026,-48.775634
-0.00291,-53.604986
-0.0032,-58.423422
-0.00332,-57.159638
-0.00316,-39.993199
-0.00298,-36.307674
-0.00283,-28.787579
-0.00267,-25.692653
-0.0024,-17.00382
-0.00212,-13.169479
-0.00183,-8.7970851
-0.00157,-7.1770179
-0.00114,-3.8994723
-0.000711,-0.5024817
8.03e-05,6.75385721
0.000771,18.5418993
0.00156,31.6418765
0.00212,40.8075596
0.0024,45.6104337
0.00286,56.7151765
0.00317,63.6920993
0.00333,65.6745401
0.00334,64.7952457
0.00321,52.5681754
0.00231,34.8657548
0.00102,13.9240882
0.000425,4.62732497
-0.000502,-6.9660766
-0.00136,-19.333001
-0.00205,-26.418858
-0.00273,-32.769566
-0.0034,-38.424809
-0.00381,-40.908181
-0.00438,-46.849796
-0.00478,-51.708919
-0.00534,-56.343922
-0.00612,-66.612949
-0.00616,-67.108403
-0.00622,-66.9986
-0.00569,-50.867825
-0.00561,-50.120526
-0.00516,-43.210055
-0.00474,-35.698067
-0.00434,-28.220739
-0.00379,-18.788364
-0.00306,-8.3154229
-0.00308,-8.3176339
-0.00239,1.01905542
-0.00171,8.72498487
-0.000766,24.2007915
2.8e-05,34.8164195
0.00098,48.3844349
0.00182,57.7109612
0.00248,64.607504
0.00307,69.4358792
0.00359,72.2614702
0.00415,77.7725957
0.0047,83.0330397
0.00496,86.5071531
0.00539,89.5131607
0.00557,92.2295802
0.00587,98.5960485
0.00589,101.448568
0.00578,91.5047167
0.00569,90.0526859
0.00545,85.6635754
0.00503,80.5090193
0.00481,73.3960468
0.00427,64.4555783
0.00373,53.179333
0.00318,41.7341708
0.0022,23.5190308
0.00148,12.5686429
0.00039,-1.9205704
-0.000269,-10.352205
-0.000978,-20.201685
-0.00233,-40.336467
-0.00302,-47.371954
-0.00342,-53.963825
-0.00411,-60.996352
-0.00452,-66.184042
-0.00492,-71.260783
-0.00561,-78.819977
-0.00591,-81.872218
-0.00593,-83.900069
-0.00596,-84.324573
-0.00547,-71.292956
-0.00523,-65.843264
-0.00483,-60.513875
-0.00445,-53.035299
-0.00389,-40.801267
-0.00334,-32.653665
-0.00318,-30.153112
-0.00307,-28.696831
-0.00296,-21.317082
-0.00256,-13.346466
-0.0023,-7.6693321
-0.00171,-1.6857584
-0.00118,4.40638881
-0.000779,8.86640149
-7.7e-05,20.6857711
0.000189,25.1740121
0.000865,38.829409
0.00144,48.8261949
0.00215,63.1024727
0.00261,72.6462366
0.00294,80.1634149
0.00312,83.6178867
0.00328,85.8816246
0.00328,85.4710219
0.00328,84.3765516
0.00312,68.0975998
0.00296,58.8537651
0.00262,47.203788
0.00205,34.7272446
0.00161,24.2503093
0.00106,13.2642056
0.000641,6.20773672
-3.18e-05,-1.2787481
-0.000668,-7.1961475
-0.0012,-14.449147
-0.00175,-26.328382
-0.00232,-35.538913
-0.00276,-40.970161
-0.00276,-42.474901
-0.00321,-51.658195
-0.00332,-54.411934
-0.00335,-53.415552
-0.00336,-53.197424
-0.00319,-40.78157
-0.00302,-37.595655
-0.00245,-24.605045
-0.00203,-16.075856
-0.00174,-10.269782
-0.00148,-6.9891307
-0.00107,-2.5987197
-0.000671,0.58057218
-9.94e-05,5.4000892
2.76e-05,9.40688592
0.000673,17.6604813
0.00137,27.6481984
0.00178,39.3416987
0.00237,49.1180134
0.00267,55.7534706
0.00299,61.5271716
0.00318,64.5803087
0.00317,65.6603453
0.0036,71.4281947
0.00388,74.4770145
0.00443,82.9521471
0.00483,88.0744111
0.00524,90.219681
0.00549,90.8293905
0.00581,86.8289931
0.00593,84.8342363
0.00591,80.9003083
0.00578,66.9397934
0.00424,39.0390994
0.00262,8.72475963
0.00196,1.04018939
