rotation (rad),moment (kN.m)
0.000379505,-14.96252271
0.006698592,1794.565793
0.000189752,-14.93413083
-0.006701904,-1929.11493
0.000189752,-14.93413083
0.007088507,2123.684509
0.008807636,2482.529528
0.011291452,3020.811251
0.014349258,3708.633025
0.017020461,4172.073743
0.019879051,4560.673455
0.022923607,4829.544594
0.025396067,5008.725772
0.027299269,5187.992126
0.028624697,5098.018247
0.027668837,4873.722365
0.026711084,4589.576393
0.025180762,4200.777938
0.023840665,3826.913613
0.021356375,3273.669367
0.020012966,2795.067383
0.017716535,2181.944655
0.01561459,1718.418761
0.013318159,1105.296033
0.011405493,626.7792247
0.009874697,223.0182465
0.006624773,-539.5877498
0.004518568,-1137.776348
0.001465021,-1690.935418
-0.001400193,-2289.010448
-0.006174762,-3260.864627
-0.01075248,-4008.309358
-0.016657518,-4725.6303
-0.022177847,-5278.420276
-0.025411209,-5517.337977
-0.027121347,-5591.895064
-0.028639839,-5606.630451
-0.027298796,-5202.841081
-0.025572096,-4604.5957
-0.019830784,-3064.307617
-0.011789257,-791.1966233
-0.008730977,-88.41232586
-0.005286096,838.7530285
-0.001461236,1780.824122
0.003118375,2588.118943
0.006172869,3171.203059
0.011892887,4038.17762
0.018935494,4725.403165
0.023693027,5158.606526
0.027113776,5322.683222
0.025957753,4769.240233
0.024422698,4230.816551
0.022312708,3512.927771
0.020586008,2914.682389
0.018675708,2510.978195
0.016759729,1927.723728
0.014086633,1404.432919
0.012168761,761.3283616
0.010257041,312.736599
0.008151783,-255.5269534
0.005285149,-898.4895518
0.002230182,-1496.53619
-0.001975129,-2468.475545
-0.00483845,-3006.700485
-0.008084116,-3634.643776
-0.013797982,-4307.105542
-0.017802184,-4919.972744
-0.023889877,-5412.827453
-0.027309207,-5532.016581
-0.027680667,-5277.596911
-0.025956333,-4754.164143
-0.021937935,-3692.42126
-0.017723633,-2436.193973
-0.010063503,-222.8762871
-0.007196396,435.048834
-0.004323137,1287.48675
-0.001070847,2124.90536
0.003506398,2857.387568
0.009605921,3724.305345
0.014749584,4366.927241
0.021409373,4949.471911
0.032046866,5306.982511
0.044563901,5095.633328
0.053476586,4914.748637
0.061248864,4674.184207
0.069970851,4463.402862
0.070915354,4328.598198
0.070906364,4044.310267
0.069754599,3625.529982
0.064976245,2533.975621
0.053131152,-7.892943671
0.050644023,-650.9123259
0.047591895,-1159.183828
0.042831049,-1697.124849
0.034450238,-2698.364627
0.026650988,-3310.663992
0.020374489,-3773.565263
0.011630735,-4251.059964
0.000417834,-4802.998183
-0.006800329,-5041.319655
-0.011164635,-5040.666641
-0.01704696,-5039.786493
-0.023117618,-4993.990385
-0.02766931,-4918.496366
-0.036771275,-4722.62076
-0.042839094,-4587.049515
-0.052700068,-4391.060342
-0.074510713,-4043.657253
-0.084563806,-3922.452302
-0.088357908,-3891.959419
-0.089684755,-3846.873107
-0.088915809,-3532.773698
-0.087189109,-2934.528316
-0.079171241,-1409.543459
-0.074402351,-617.2395518
-0.070587428,10.61856451
