rotation (rad),moment (kN.m)
-5.88e-05,0.1858038
0.001428,4.456413
0.0050016,11.743056
0.0074796,16.151499
0.00981,19.0281
0.0117036,21.5797842
0.0140856,23.7828864
0.0151656,24.762114
0.0170544,26.0470704
0.0187104,27.1443042
0.0202728,28.2802338
0.0220848,29.1420948
0.0245928,30.2508414
0.026628,30.9505638
0.0296004,31.824897
0.0320988,32.3484096
0.035532,32.8124394
0.0375672,33.5121618
0.0410016,34.0932384
0.0438084,34.3826574
0.0475488,34.5537504
0.050586,34.6068372
0.0539844,34.6029996
0.0570732,34.5297654
0.0611496,34.408881
0.0640488,34.3004688
0.067782,34.0622178
0.070422,33.5911524
0.0739968,33.1773312
0.07695,32.8229928
0.0805236,32.3506482
0.0834756,31.9377864
0.086892,31.2901914
0.0893748,30.7606026
0.0924756,29.938077
0.1003836,27.7640766
0.1034844,26.9412312
0.10581,26.236392
0.1089108,25.4138664
0.111234,24.5919804
0.11418,23.7694548
0.1163472,22.9478886
0.1192908,22.0083162
