panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.000707368,280.5892984
-0.00090386,-256.3408405
0.000785965,273.6611676
-0.000864561,-256.3408405
-3.92982E-05,6.928130825
0.000785965,280.5892984
-0.000864561,-249.4127097
-0.000157193,6.928130825
0.000785965,284.0533638
-0.00090386,-266.7330367
-3.92982E-05,6.928130825
0.000707368,284.0533638
-0.00090386,-256.3408405
-7.85965E-05,17.32032706
0.000785965,280.5892984
-0.000864561,-252.8767751
-7.85965E-05,10.39219624
0.00133614,481.5050923
0.000196491,72.74537366
-0.001493333,-446.8644382
-0.000235789,0
0.001218246,474.5769615
0,3.464065412
-0.001493333,-457.2566344
3.92982E-05,6.928130825
0.001296842,484.9691577
0.001021754,325.6221488
-0.001454035,-443.4003728
-0.000275088,17.32032706
0.001296842,481.5050923
-7.85965E-05,10.39219624
-0.001532632,-446.8644382
-0.000117895,17.32032706
0.001414737,488.4332231
-0.001375439,-439.9363074
-0.000157193,10.39219624
0.00090386,491.8972885
0.001178947,595.8192509
0.001375439,644.3161667
0.001768421,678.9568208
0.002279298,689.349017
0.002357895,651.2442975
0.001964912,536.9301389
0.001218246,374.1190645
-0.000275088,-159.347009
-0.001650526,-540.3942043
-0.00224,-630.459905
-0.002711579,-651.2442975
-0.002200702,-384.5112608
-0.000982456,-17.32032706
-0.000157193,207.8439247
0.000314386,342.9424758
0.000746667,498.8254194
0.001139649,620.0677088
0.00157193,661.6364937
0.002004211,734.3818674
0.002790175,793.2709794
0.003340351,814.0553719
0.003772632,789.806914
0.003615439,689.349017
0.002554386,349.8706066
0.000432281,-280.5892984
-0.001178947,-595.8192509
-0.002318596,-713.5974749
-0.003104561,-775.9506524
-0.004008421,-817.5194373
-0.004008421,-744.7740636
-0.002986667,-394.903457
-0.002122105,-96.99383154
-0.000982456,256.3408405
-0.000275088,381.0471954
0.000510877,509.2176156
0.001218246,637.3880359
0.001964912,744.7740636
0.002672281,793.2709794
0.003458246,838.3038298
0.004244211,897.1929418
0.005069474,914.5132688
0.005698246,924.9054651
0.006327018,924.9054651
0.006523509,876.4085493
0.006327018,786.3428486
0.005501754,512.681681
0.004165614,135.0985511
0.003458246,-117.778224
0.002318596,-339.4784104
0.001296842,-505.7535502
0,-644.3161667
-0.00157193,-769.0225215
-0.00381193,-869.4804185
-0.005265965,-945.6898576
-0.006209123,-976.8664463
-0.006641404,-911.0492034
-0.006248421,-779.4147178
-0.005265965,-426.0800457
-0.004283509,-124.7063548
-0.003851228,55.4250466
-0.003104561,187.0595323
-0.002436491,336.014345
-0.001847018,436.4722419
-0.000157193,620.0677088
0.001375439,730.917802
0.003065263,838.3038298
0.004872982,924.9054651
0.00605193,952.6179884
0.007191579,990.7227079
