panel zone shear distortion (rad),panel zone shear force (kN)
-0.000248816,5.351626978
-0.000250704,4.745155605
-0.000223903,17.67702605
-0.000200124,27.0045825
-0.000173331,32.44046205
-0.000136722,47.71776672
-0.000105021,56.3269322
-8.24E-05,59.680414
-5.86E-05,72.60476905
-3.33E-05,85.74769085
-8.77E-06,89.87635822
1.69E-05,105.64544
4.10E-05,115.246347
6.90E-05,118.8513961
9.35E-05,131.4594038
0.000116149,145.9482231
0.000140683,148.4335336
0.000164084,165.1804001
0.000191632,176.0919115
0.000216544,178.5657639
0.000244845,191.4091775
0.000269002,205.9117928
0.000294667,208.9790101
0.000319956,225.2276269
0.000341471,235.463703
0.000367884,237.8933167
0.000392795,251.3678736
0.000419964,265.0837881
0.000446005,269.2679792
0.000473559,284.7904452
0.00049847,296.5419757
0.000520736,298.1265004
0.000548288,310.3765885
0.000573577,324.5468029
0.000600367,329.0799301
0.000625654,344.204026
0.000652074,356.5564589
0.000676606,357.290904
0.000701517,368.4165748
0.000729068,383.2433776
0.000753224,387.6738946
0.000782656,402.6677225
0.000809076,414.4940656
0.000835489,416.6273989
0.000862287,427.4761719
0.000890598,441.7841046
0.000914374,446.1661417
0.000914751,446.2073758
0.000918143,446.0298353
0.00092003,446.6708391
0.000924177,442.5236985
0.000922294,442.2302578
0.000923805,442.3441804
0.000921915,441.6270257
0.000922667,441.5499421
0.000923044,432.508716
0.000911354,424.2069057
0.000896641,408.5366833
0.000873249,395.5223911
0.00084796,383.7272991
0.000824184,376.7612519
0.000801539,368.0405826
0.000780024,358.5798153
0.000753601,350.2803757
0.000730577,335.919443
0.000702651,326.888894
0.000676982,316.5754333
0.000649432,306.6998794
0.000624522,298.6702386
0.000601118,288.9995409
0.000575457,274.6245067
0.000553942,266.4458343
0.000525639,254.71684
0.000498463,244.869035
0.000470913,240.2285249
0.00044525,227.701543
0.000420337,213.5756067
0.000395052,206.4355109
0.000372405,195.3212859
0.000344476,185.352022
0.000319944,179.2707435
0.000292773,167.7166713
0.0002656,154.1118505
0.000240689,146.2037712
0.000213893,134.0143954
0.00019011,124.5039669
0.000164447,118.2900076
0.000140674,107.5833855
0.000114256,95.67091402
8.60E-05,86.39176923
5.99E-05,74.23513039
3.27E-05,64.86655877
8.95E-06,59.41648117
-1.63E-05,47.77883106
-4.69E-05,37.30466608
-8.62E-05,27.48298368
-0.000118231,17.08110633
-0.000142386,7.254469551
-0.000169181,0.826543152
-0.00019334,-9.889036654
-0.000219006,-19.56243073
-0.000244673,-31.18312977
-0.000271471,-43.02827451
-0.000297128,-51.97955156
-0.000321659,-57.6068924
-0.00034921,-68.8788821
-0.000372614,-79.48087497
-0.000396014,-89.23956429
-0.000420549,-101.0959898
-0.000444703,-111.0554549
-0.000470741,-116.6525684
-0.000496029,-125.9157156
-0.000524331,-138.4076265
-0.000546601,-149.9309746
-0.000570754,-159.5408587
-0.000594535,-170.4010305
-0.000620199,-175.6768645
-0.000647374,-184.1139319
-0.00067304,-197.2901037
-0.000696433,-208.389754
-0.000719457,-217.3734734
-0.000744367,-228.6294729
-0.000765125,-234.8110548
-0.00078777,-242.5424896
-0.00081268,-255.7742219
-0.000837214,-267.879579
-0.000864006,-276.300282
-0.000891183,-287.5537418
-0.000916469,-293.3559602
-0.00093798,-300.4800063
-0.000962512,-315.2550016
-0.000988555,-325.5844233
-0.001014598,-333.7280637
-0.001044791,-346.1312971
-0.00107159,-352.1524657
-0.001097631,-359.4648691
-0.00112481,-373.5113388
-0.001150481,-381.5551121
-0.001178411,-390.124728
-0.001201813,-405.0580784
-0.001231251,-410.8020836
-0.00125805,-416.5296194
-0.001286737,-429.0934918
-0.001314672,-439.1875828
-0.001339963,-448.6860783
-0.001349021,-450.540074
-0.001362249,-446.3528518
-0.001362626,-446.4995808
-0.00136074,-446.3807248
-0.001363004,-446.1315732
-0.001359606,-436.837649
-0.001348296,-424.6458754
-0.001333208,-414.4479309
-0.001307546,-397.3044765
-0.001284143,-387.0870791
-0.0012615,-374.7207495
-0.001238855,-368.1748303
-0.001214694,-362.1394809
-0.001190162,-350.3017113
-0.001164872,-338.655615
-0.001138455,-331.4351334
-0.001113545,-315.7520877
-0.001089018,-306.9989591
-0.001062973,-300.6538197
-0.001040325,-290.4683377
-0.001013908,-278.2820009
-0.000992016,-269.2649999
-0.000963333,-255.6490838
-0.000938799,-245.9664213
-0.00090974,-238.5738254
