panel zone shear distortion (rad),panel zone shear force (kN)
-0.00373589,4.707112804
-0.003036084,353.0334603
-0.004381866,-409.518814
-0.003036084,334.2050091
-0.004435697,-390.6903628
-0.003089915,362.4476859
-0.004435697,-381.2761371
-0.003036084,353.0334603
-0.004328034,-400.1045884
-0.003089915,362.4476859
-0.004435697,-371.8619115
-0.002928421,353.0334603
-0.002228615,795.5020639
-0.005081672,-842.573192
-0.002282446,795.5020639
-0.00497401,-814.3305151
-0.002228615,804.9162895
-0.004920178,-814.3305151
-0.002228615,814.3305151
-0.00497401,-851.9874176
-0.002282446,814.3305151
-0.004920178,-842.573192
-0.002228615,804.9162895
-0.001582639,1275.62757
-0.005727647,-1275.62757
-0.001582639,1303.870247
-0.005619985,-1285.041796
-0.001744133,1285.041796
-0.005566154,-1256.799119
-0.001528808,1294.456021
-0.005673816,-1237.970668
-0.001636471,1294.456021
-0.005673816,-1247.384893
-0.001582639,1266.213344
-0.000990495,1623.953917
-0.006319791,-1586.297015
-0.001151989,1623.953917
-0.005996804,-1529.811661
-0.000936664,1576.882789
-0.006212129,-1548.640113
-0.000990495,1633.368143
-0.000667508,1736.924625
0.000248705,1859.309558
0.001146805,1915.794911
0.00211399,1962.866039
0.002666667,1962.866039
0.00301209,1906.380686
0.002390328,1605.125466
0.000248705,626.046003
-0.00077517,-4.707112804
-0.001744133,-522.4895213
-0.003089915,-964.9581249
-0.004328034,-1247.384893
-0.005350828,-1454.497857
-0.006212129,-1605.125466
-0.007611742,-1812.23843
-0.008419211,-1887.552234
-0.00922668,-2019.351393
-0.009926487,-2009.937167
-0.009926487,-1793.409978
-0.009388174,-1388.598277
-0.008096223,-654.2886798
-0.007234923,-145.9204969
-0.006642779,192.991625
-0.00583531,560.1464237
-0.005027841,880.2300944
-0.004058878,1162.656863
-0.00287459,1416.840954
-0.001797964,1623.953917
-0.000452183,1821.652655
0.000939551,1925.209137
0.001699482,2000.522942
0.002183074,1981.694491
0.002873921,1925.209137
0.003150259,1802.824204
0.002183074,1237.970668
0.000525043,484.8326188
-0.000398351,-98.84936889
-0.001151989,-513.0752957
-0.00201329,-833.1589663
-0.00287459,-1068.514607
-0.003628228,-1228.556442
-0.004920178,-1539.225887
-0.005889141,-1680.439271
-0.006858104,-1783.995753
-0.007719404,-1906.380686
-0.008580705,-1972.280265
-0.009549668,-2019.351393
-0.01008798,-2019.351393
-0.009065186,-1228.556442
-0.007827067,-400.1045884
-0.00626596,324.7907835
-0.005296997,804.9162895
-0.004220372,1115.585735
-0.003036084,1388.598277
-0.001690302,1595.711241
-0.000236858,1840.481106
0.000939551,1972.280265
0.001768566,2066.422521
0.002873921,2160.564777
0.004531952,2245.292808
0.006120898,2330.020838
0.006811744,2330.020838
0.007364421,2330.020838
0.00764076,2235.878582
0.007018998,2047.59407
0.005360967,1285.041796
0.003979275,400.1045884
0.002873921,51.77824085
0.001284974,-513.0752957
-0.00077517,-1030.857704
-0.002766927,-1388.598277
-0.004920178,-1680.439271
-0.006104466,-1812.23843
-0.007934729,-1981.694491
-0.009119017,-2104.079423
-0.010680124,-2245.292808
-0.011918244,-2348.849289
-0.012779544,-2386.506192
-0.013264025,-2348.849289
-0.012994869,-2047.59407
-0.012564219,-1652.196594
-0.012025906,-1332.112924
