panel zone shear distortion (rad),panel zone shear force (kN)
0.020384615,2696.782695
0.024635628,2706.06594
0.026518219,2789.615146
0.027672065,2826.748126
0.028765182,2836.031371
0.02937247,2771.048656
0.029493927,2631.79998
0.028097166,2111.938255
0.024757085,793.7174542
0.022631579,23.2081127
0.020566802,-533.786592
0.018866397,-830.8504345
0.016923077,-1090.781297
0.015101215,-1295.012688
0.012489879,-1517.81057
0.009696356,-1740.608452
0.00611336,-1889.140373
0.002591093,-2028.38905
-0.00208502,-2223.337196
-0.00645749,-2381.152363
-0.009979757,-2483.268058
-0.013441296,-2613.23349
-0.017024291,-2678.216205
-0.019574899,-2771.048656
-0.022125506,-2873.164352
-0.023097166,-2901.014087
-0.024008097,-2947.430312
-0.024736842,-2891.730842
-0.024251012,-2557.534019
-0.023157895,-1963.406334
-0.021639676,-1257.879708
-0.020546559,-700.8850034
-0.019392713,-264.5724847
-0.018603239,41.77460285
-0.017510121,422.3876511
-0.016538462,654.468778
-0.015445344,914.3996402
-0.013866397,1146.480767
-0.012105263,1350.712159
-0.010404858,1489.960835
-0.00840081,1592.076531
-0.006761134,1703.475472
-0.004817814,1842.724148
-0.00111336,1963.406334
0.002834008,2121.2215
0.007510121,2269.753422
0.011882591,2427.568588
0.016012146,2557.534019
0.019048583,2659.649715
0.021477733,2696.782695
0.023238866,2743.198921
0.025060729,2798.898391
0.025910931,2826.748126
0.027246964,2845.314616
0.028097166,2863.881107
0.029068826,2845.314616
0.029554656,2743.198921
0.029615385,2557.534019
0.025121457,821.5671894
0.022327935,-69.62433809
0.020688259,-533.786592
0.018805668,-905.1163951
0.016437247,-1183.613747
0.013825911,-1480.67759
0.010607287,-1684.908982
0.007753036,-1852.007393
0.001801619,-2056.238785
-0.004878543,-2316.169647
-0.00888664,-2473.984813
-0.011923077,-2548.250774
-0.019149798,-2771.048656
-0.02194332,-2845.314616
-0.024008097,-2919.580577
-0.0248583,-2938.147067
-0.024129555,-2464.701568
-0.021396761,-1035.081826
-0.018967611,-60.34109301
-0.017388664,413.104406
-0.015991903,803.0006993
-0.014109312,1062.931561
-0.012651822,1332.145669
-0.009311741,1573.510041
-0.005546559,1796.307923
-0.001781377,1916.990109
0.005323887,2223.337196
0.009149798,2362.585872
0.013097166,2473.984813
0.016194332,2566.817264
0.019595142,2659.649715
0.023238866,2724.63243
0.025364372,2752.482166
0.027550607,2798.898391
0.029190283,2826.748126
0.030890688,2882.447597
0.032651822,2910.297332
0.034412955,2910.297332
0.035263158,2910.297332
0.035202429,2771.048656
0.033319838,2046.95554
0.03034413,960.8158656
0.02840081,348.1216904
0.027186235,-13.92486762
0.025850202,-338.8384454
0.024453441,-598.7693075
0.022813765,-830.8504345
0.02062753,-1137.197522
0.018684211,-1341.428914
0.016255061,-1573.510041
0.015040486,-1629.209511
0.012611336,-1740.608452
0.010364372,-1824.157658
0.007267206,-1926.273354
0.003927126,-2084.08852
2.23E-04,-2176.920971
-0.003299595,-2260.470177
-0.005910931,-2381.152363
-0.010769231,-2501.834549
-0.015748988,-2687.49945
-0.019089069,-2771.048656
-0.022489879,-2901.014087
-0.024554656,-2956.713557
-0.025951417,-2965.996803
-0.026983806,-2965.996803
-0.027105263,-2910.297332
-0.027105263,-2659.649715
-0.026072874,-2139.787991
-0.024068826,-1118.631032
-0.02242915,-403.8211609
-0.021032389,134.6070536
-0.019574899,552.3530822
-0.018421053,849.4169247
-0.016902834,1081.498052
-0.015384615,1285.729443
-0.013198381,1452.827855
-0.009979757,1703.475472
-0.005850202,1889.140373
-0.002388664,2009.822559
0.001983806,2176.920971
0.007631579,2334.736137
0.014493927,2529.684284
0.018076923,2650.36647
0.020748988,2733.915676
0.022692308,2752.482166
0.02451417,2836.031371
0.027125506,2863.881107
0.028643725,2882.447597
0.029797571,2910.297332
0.030769231,2919.580577
0.032287449,2919.580577
0.033441296,2928.863822
0.034352227,2928.863822
0.034959514,2901.014087
0.035080972,2836.031371
0.034898785,2622.516735
0.030040486,886.549905
0.027489879,41.77460285
0.025789474,-366.6881806
0.023846154,-719.4514936
0.022024291,-960.8158656
0.019716599,-1239.313218
0.017834008,-1387.845139
0.015101215,-1619.926266
0.011700405,-1787.024678
0.008724696,-1898.423619
0.005323887,-2019.105805
0.002348178,-2130.504745
-0.002510121,-2260.470177
-0.005850202,-2362.585872
-0.008825911,-2436.851833
-0.011680162,-2473.984813
-0.013805668,-2492.551304
-0.01417004,-2501.834549
-0.012834008,-2009.822559
-0.01082996,-1341.428914
-0.00888664,-728.7347386
-0.00742915,-292.42222
-0.006821862,-88.19082824
