panel zone shear distortion (rad),panel zone shear force (kN)
2.46914E-05,4.695534099
0.001271605,596.3328306
-0.001580247,-704.3301149
0.001283951,596.3328306
-0.001592593,-704.3301149
0.001296296,591.6372965
0.002234568,1065.886241
-0.002148148,-1009.539831
0.002197531,1070.581775
-0.00208642,-967.2800245
0.002222222,1056.495172
0.002407407,1051.799638
-0.00208642,-878.0648766
-0.002469136,-1103.450513
0.002419753,1061.190706
0.001790123,741.8943877
0.000246914,23.4776705
-0.000691358,-338.0784552
-0.001493827,-709.025649
-0.002148148,-1056.495172
-0.002419753,-1145.71032
-0.002530864,-1141.014786
-0.000703704,-253.5588414
0.001654321,694.9390467
0.002481481,1047.104104
0.001345679,521.204285
-0.000691358,-385.0337962
-0.001617284,-774.7631264
-0.002098765,-1028.321968
-0.002345679,-1122.23265
-0.002493827,-1131.623718
-0.001592593,-662.070308
0.001654321,709.025649
0.00245679,1061.190706
0.002691358,1089.363911
0.003098765,1131.623718
0.003617284,1155.101388
0.00391358,1183.274593
0.004037037,1183.274593
0.004049383,1122.23265
0.002197531,206.6035004
0.001160494,-220.6901027
0.000135802,-478.9444781
-0.000419753,-652.6792398
-0.001160494,-849.891672
-0.002160494,-1028.321968
-0.002975309,-1131.623718
-0.004555556,-1183.274593
-0.005395062,-1202.056729
-0.005567901,-1192.665661
-0.004753086,-737.1988536
-0.003753086,-291.1231142
-0.002851852,56.34640919
-0.00208642,277.0365119
-0.001395062,460.1623417
-0.00054321,605.7238988
0.000271605,746.5899218
0.001024691,878.0648766
0.002185185,1018.9309
0.003111111,1094.059445
0.003666667,1131.623718
0.003876543,1145.71032
0.004234568,1159.796923
0.004358025,1159.796923
0.004481481,1169.187991
0.004666667,1178.579059
0.004901235,1202.056729
0.005111111,1178.579059
0.005148148,1145.71032
0.004814815,953.1934222
0.00408642,629.2015693
0.003111111,225.3856368
0.002617284,42.25980689
0.002259259,-98.60621609
0.001679012,-239.4722391
0.001271605,-352.1650575
0.000185185,-572.8551601
-0.001481481,-802.936331
-0.002679012,-925.0202176
-0.004012346,-1042.40857
-0.004987654,-1155.101388
-0.005617284,-1173.883525
-0.006012346,-1192.665661
-0.006234568,-1192.665661
-0.006308642,-1145.71032
-0.006259259,-1070.581775
-0.006,-920.3246835
-0.005481481,-676.1569103
-0.004716049,-338.0784552
-0.004061728,-103.3017502
-0.00382716,-28.1732046
-0.003654321,61.04194329
-0.003234568,183.1258299
-0.002617284,338.0784552
-0.001851852,460.1623417
-0.000790123,647.9837057
0.000123457,779.4586605
0.000925926,873.3693425
0.002012346,1004.844297
0.003098765,1075.277309
0.004444444,1164.492457
0.005037037,1178.579059
0.005345679,1178.579059
0.005716049,1183.274593
0.005987654,1187.970127
0.006061728,1187.970127
0.00562963,976.6710927
0.004716049,521.204285
0.003419753,14.0866023
0.002555556,-258.2543755
0.001679012,-450.7712735
0.000679012,-624.5060352
-0.00017284,-732.5033195
-0.001111111,-840.5006038
-0.002197531,-962.5844904
-0.002987654,-1028.321968
-0.004246914,-1122.23265
-0.005580247,-1178.579059
-0.006382716,-1202.056729
-0.006839506,-1230.229934
-0.006950617,-1230.229934
-0.006703704,-1065.886241
-0.006074074,-798.2407969
-0.005395062,-483.6400122
-0.004654321,-197.2124322
-0.004037037,37.5642728
-0.003049383,277.0365119
-0.002222222,455.4668076
-0.001246914,601.0283647
0.000185185,788.8497287
0.001790123,953.1934222
0.003938272,1155.101388
0.004481481,1169.187991
0.004481481,1126.928184
0.004345679,1033.017502
0.003666667,694.9390467
0.003024691,366.2516598
0.002530864,183.1258299
0.001814815,-89.21514789
0.001024691,-300.5141824
0.000481481,-422.5980689
-0.000283951,-568.159626
-0.001012346,-662.070308
-0.002234568,-831.1095356
-0.002962963,-901.5425471
-0.003481481,-967.2800245
-0.003851852,-1009.539831
-0.004111111,-1018.9309
-0.004197531,-1004.844297
-0.004135802,-957.8889563
-0.003765432,-746.5899218
-0.003148148,-460.1623417
-0.002592593,-220.6901027
-0.002061728,-9.391068199
