panel zone shear distortion (rad),panel zone shear force (kN)
-6.34E-06,12.05506734
-3.84E-05,4.55115553
4.47E-05,158.7405155
0.000140667,330.4850125
0.000281199,506.7550914
0.000415334,682.7484586
0.000543073,861.7291259
0.000715572,1039.50922
0.000773073,1098.654203
0.000766637,1109.115706
0.000728271,869.3922663
0.0006579,696.2954503
0.000549181,524.0302586
0.000478944,343.4131214
0.00031286,171.7787141
0.000153135,20.91393125
0.00013402,-27.50205985
0.000108449,-22.99998353
-1.15E-07,-149.8396091
-0.000153443,-309.7509441
-0.000236399,-474.9287353
-0.000370515,-638.8657854
-0.00050461,-803.6240453
-0.00063231,-966.2340673
-0.000753631,-1130.35708
-0.000772785,-1137.919056
-0.000779162,-1168.019681
-0.000727983,-975.5708698
-0.000715207,-814.720796
-0.000644855,-650.7167997
-0.000568181,-484.5080326
-0.000434008,-313.1176082
-0.000306328,-149.2341154
-0.000101821,-5.533855458
-0.000146603,3.446360103
-0.000114616,-4.746386339
5.14E-05,170.2210927
0.000140782,339.592709
0.000313302,514.2069786
0.000402713,695.5248221
0.000575174,873.8642912
0.000722104,1045.376707
0.000734823,1089.55692
0.000792361,1117.335246
0.000683662,880.613984
0.000632444,701.5113251
0.000568508,523.244753
0.000491834,344.8874316
0.00033213,168.0133466
0.000217186,20.71948892
0.000146892,-11.60921866
0.000146911,-4.057001253
-6.46E-06,-134.2183177
-0.000146892,-304.027764
-0.000249077,-468.6253526
-0.000351226,-628.7509161
-0.000498156,-793.4109881
-0.000645067,-957.4462261
-0.000728021,-1119.882187
-0.000740797,-1129.708443
-0.000772727,-1128.945253
-0.000715169,-965.8814826
-0.000676803,-806.4551378
-0.000644836,-644.7139322
-0.000504245,-473.9766077
-0.000440406,-307.0864742
-0.000312648,-141.0159145
-0.00013377,-10.84769503
-8.26E-05,7.998021453
-0.000108219,6.472653369
6.42E-05,158.3090826
0.000185584,326.8475871
0.000300526,504.4640344
0.000473008,681.2756359
0.000556002,863.3596447
0.000702989,1041.612827
0.000760508,1095.583591
0.000754073,1112.071765
0.000658149,871.586623
0.000619726,696.2939628
0.000517443,521.0280809
0.000498252,344.148045
0.00033213,170.1809248
0.000178802,22.22028021
0.000166103,-11.58517744
0.000159725,-10.84723384
2.56E-05,-131.9796275
-0.000153327,-299.5497884
-0.000268251,-465.6231749
-0.000363982,-625.0629089
-0.000523726,-789.7512472
-0.000613098,-955.1551687
-0.000779181,-1120.646865
-0.000721624,-1144.717843
-0.000779143,-1129.70993
-0.000708791,-962.8004566
-0.000676803,-803.3994026
-0.00060647,-640.1853748
-0.000516963,-471.7391078
-0.000408399,-302.5832078
-0.000287078,-136.5126479
-0.000140167,-13.84924785
-0.000121013,8.687287522
-0.000108219,-10.08508537
6.42E-05,159.8354623
0.000204757,326.085885
0.000338892,503.0090643
0.000402713,677.5801904
0.000568835,853.5676063
0.000722162,1031.868395
0.000734976,1089.623866
0.000709386,1056.607351
0.00065179,864.8666844
0.000607047,688.7885185
0.00052388,511.9977445
0.000485514,336.6440886
0.000325732,164.2479791
0.000185238,18.43170458
0.000140551,-18.44881312
0.00014693,-17.71091415
6.40E-06,-134.9821027
-0.000153308,-298.8133771
-0.000236263,-464.8852759
-0.000363982,-624.2997191
-0.000523707,-786.7490695
-0.000625893,-952.2333272
-0.000753611,-1119.197845
-0.000728002,-1125.260221
-0.000747176,-1123.732354
-0.000740816,-965.8547038
-0.000670425,-804.9272702
-0.000600073,-641.7385332
-0.000548894,-473.9766077
-0.000421117,-307.8243732
-0.000306232,-137.2008578
-0.000159302,-16.92421864
-8.26E-05,9.474399592
-8.90E-05,4.947344794
1.31E-05,151.6159224
0.000166391,338.85481
0.000274956,509.7751216
0.000447514,686.5420923
0.000549682,867.8167925
0.000696669,1041.591999
0.000715842,1074.549007
0.000690271,1116.528912
0.0006647,879.0682639
0.000575117,705.2752047
0.000517579,527.008633
0.00040884,350.1315725
0.000338507,177.6625658
0.000204411,35.67920033
0.000134135,-13.15928256
0.00017252,-9.346442556
5.76E-05,-116.1333959
-0.000134116,-282.3014001
-0.000210693,-449.1126855
-0.000376816,-613.0303952
-0.000466168,-778.4551446
-0.000613098,-946.1992176
-0.000721662,-1109.478704
-0.000728002,-1147.0089
-0.000753572,-1141.032812
-0.000740777,-954.5600891
-0.000670387,-791.3906922
-0.000580861,-625.201265
-0.00052972,-458.1519477
-0.0004147,-288.3384847
-0.000267828,-120.6908147
-0.000120898,-15.42342736
-0.000146526,5.709850311
-8.90E-05,27.45980919
5.15E-05,167.244206
0.000153635,341.8793032
0.00028777,515.779477
0.000409206,688.0208653
0.000549777,864.8607335
0.00065838,1042.376017
0.000671137,1085.88379
0.000696707,1086.626152
0.000626354,880.613984
0.000575174,703.0124139
0.000498443,525.5075442
0.000434489,349.3921858
0.000370534,178.4004648
0.000229981,33.46431327
0.00017252,-10.15772974
0.000178897,-14.70918281
5.12E-05,-122.9486963
-0.000114962,-292.0696352
-0.000281008,-453.5906612
-0.000364002,-617.5336617
-0.000491739,-780.746202
-0.000581131,-943.9632051
-0.000715246,-1108.714027
-0.00078556,-1113.254486
-0.000734381,-1143.959116
-0.000721605,-959.1139373
-0.00065765,-796.660124
-0.000574463,-631.945007
-0.000536078,-465.657392
-0.00044663,-295.0792513
-0.000286963,-126.6704742
-0.000139994,-13.89814854
-0.000133693,3.422363509
-0.000127334,31.19958827
1.96E-05,167.9583017
0.000128122,338.85481
0.000268636,514.9939714
0.000390033,695.5694529
0.000517848,878.345242
0.000664817,1058.840388
0.000798969,1237.867174
0.000920271,1414.654972
0.001041709,1511.249815
0.001060843,1488.071457
0.000958541,1251.387387
0.00088817,1072.363577
0.00078583,890.3197357
0.000760221,712.7627964
0.000657938,530.776976
0.000498194,355.3519102
0.00035768,177.6179348
0.00020443,18.31045707
0.000178897,-19.26005568
0.000166064,-23.07377343
5.76E-05,-136.5809334
-7.02E-05,-301.9122553
-0.000210693,-471.7034028
-0.000364002,-642.4124611
-0.00055556,-928.9478541
-0.00070249,-1094.412771
-0.000785465,-1262.201475
-0.000906805,-1426.395897
-0.00100899,-1542.952692
-0.001053714,-1549.721725
-0.000977004,-1273.714782
-0.000906593,-1117.271275
-0.000887381,-952.4847482
-0.000791458,-780.9946476
-0.000753073,-608.6416814
-0.000638072,-442.484984
-0.000510354,-271.1927476
-0.000331495,-101.2044799
-0.000197379,1.011510717
-0.000184584,5.563073877
-0.000178245,37.05651256
-7.61E-05,171.6254811
9.00E-05,343.2152574
0.000236898,520.8822865
0.000339064,694.6931977
0.000479578,874.5382191
0.000664893,1054.319269
0.000760624,1231.819676
0.000926727,1410.132366
0.001016138,1520.235521
0.001048144,1518.018848
0.000964978,1246.885609
0.000875394,1067.098608
0.000805079,885.8402725
0.000734708,710.5208332
0.000638803,531.4672684
0.000491893,354.5857449
0.000338584,176.78036
0.000230039,31.03073437
0.000172577,-12.51872377
0.000134173,-13.99508704
6.40E-05,-114.7562325
-0.000114904,-275.6365062
-0.000229847,-441.7381589
-0.000357546,-603.3915901
-0.000504457,-771.0821056
-0.000574656,-936.593142
-0.000759951,-1103.585926
-0.000849361,-1268.376916
-0.000970701,-1432.3824
-0.001015349,-1543.741173
-0.001053714,-1515.876561
-0.000957753,-1284.272985
-0.00093856,-1124.773743
-0.000848996,-957.0133056
-0.000778682,-787.7101233
-0.000721086,-621.4641637
-0.000663662,-452.3038009
-0.000555118,-285.4374707
-0.000357047,-114.0738247
-0.000210155,-1.990051033
-0.000171789,10.0409602
-0.000178264,46.03730831
-5.76E-06,193.3072141
0.000121994,362.0138287
0.0002305,534.4144011
0.000358219,713.4679659
0.000498732,888.8543514
0.000664855,1064.780772
0.00082458,1243.826898
0.000945861,1421.315403
0.001016138,1512.767269
0.001016138,1528.522007
0.000971336,1258.891344
0.000894624,1086.588959
0.000785887,905.3083084
0.000753899,725.5317217
0.000683566,544.2361936
0.000530278,368.0955444
0.000357758,190.3139626
0.000274783,52.78149662
0.000146987,-17.80880478
0.000172596,-7.992650857
8.96E-05,-101.1232515
-8.29E-05,-264.3924731
-0.000210654,-428.150999
-0.000351168,-589.066531
-0.000491681,-762.0487942
-0.000581033,-932.0645842
-0.000702393,-1102.111616
-0.000817375,-1267.639017
-0.000977061,-1432.410666
-0.001066509,-1533.996741
-0.001015349,-1542.134458
-0.00098974,-1278.979751
-0.000925784,-1123.247364
-0.000842618,-960.7518944
-0.0007914,-793.7412575
-0.000765868,-628.2331969
-0.000625298,-456.7564854
-0.000529547,-286.9132686
-0.000350668,-118.5529905
-0.000229347,-10.20762718
-0.000171808,7.014949601
-0.000184642,34.05492998
-5.69E-05,171.5793624
7.08E-05,340.2368829
0.000249712,516.4028228
0.000390244,687.2353601
0.00052436,868.5353516
0.000671271,1047.643961
0.000779797,1227.36104
0.00097147,1405.632075
0.001035368,1500.032561
0.001035311,1524.787881
0.000939369,1243.144044
0.000869015,1064.925079
0.000811458,887.3859921
0.000741124,704.5640844
0.000664412,524.7235264
0.000504707,347.8449783
0.000370591,175.3506807
0.000217244,29.52994309
0.000185372,-5.039239994
0.000185372,-3.441599465
5.76E-05,-115.5200174
-7.65E-05,-281.6661523
-0.000236225,-446.9778367
-0.000376699,-609.3691667
-0.000466091,-778.6128407
-0.000574637,-946.36584
-0.000695996,-1120.074101
-0.000881272,-1281.889691
-0.000989837,-1448.18772
-0.001002554,-1527.183077
-0.0010409,-1542.952692
-0.000976985,-1299.260071
-0.000938541,-1138.340075
-0.000842599,-975.7657583
-0.000829785,-808.7491702
-0.000740259,-638.7661092
-0.000644489,-469.5268986
-0.000523187,-301.1862579
-0.000357027,-133.6125265
-0.000203738,-0.513906462
-0.000165393,7.777574134
-0.000184584,-13.25776827
-5.69E-05,162.6903577
0.00010284,329.754552
0.000243315,507.4186055
0.000396623,680.4707903
0.000530758,860.3128362
0.000639265,1037.829607
0.000767021,1216.139323
0.000971489,1389.121585
0.001022554,1493.323036
0.001041669,1485.084156
0.000977773,1225.914996
0.000875413,1049.91419
0.000779489,873.1368059
0.000753899,691.8397904
0.000606854,511.976917
0.000491893,334.3351789
0.000332226,160.4602961
0.000204506,18.28546372
0.000178975,-5.014841721
0.000178995,-4.228161085
2.57E-05,-137.3706043
-9.57E-05,-301.9673001
-0.000248981,-468.018371
-0.00035113,-637.9404361
-0.000510834,-804.9228073
-0.000638592,-968.1710521
-0.000727925,-1132.954603
-0.000881272,-1298.431422
-0.000951471,-1465.462887
-0.001008933,-1521.172771
-0.001060093,-1505.343648
-0.001002535,-1311.350605
-0.000919349,-1153.352451
-0.00089376,-989.4079629
-0.00084258,-818.5218685
-0.000785002,-648.5343447
-0.000644451,-475.5565444
-0.000542304,-305.6880367
-0.000357027,-133.5628373
-0.000184565,-10.97056413
-0.000165393,8.515726012
-0.000184584,-1.227099204
-4.41E-05,159.7134709
9.64E-05,331.2333254
0.000243354,502.9168269
0.000351859,681.2786114
0.000511565,854.3099682
0.000639284,1037.112536
0.000830977,1215.331501
0.000952317,1393.64568
0.001003401,1499.288711
0.001067297,1494.855367
0.000952183,1232.704857
0.000869034,1057.508897
0.000811458,871.6833237
0.000747541,690.3848202
0.000626067,505.3283875
0.000504745,331.3568044
0.000325847,153.7641605
0.00022368,16.02207765
0.000159782,-5.7286102
0.000172616,-29.17601937
2.57E-05,-133.6058318
-8.92E-05,-304.2315788
-0.000236148,-468.75627
-0.000370303,-631.9107899
-0.000478829,-803.3681609
-0.000619361,-970.4368187
-0.000753515,-1141.961136
-0.000855663,-1307.490024
-0.00098342,-1469.969129
-0.001028144,-1531.646176
-0.001021728,-1496.298435
-0.001002516,-1321.724333
-0.000912951,-1166.128815
-0.000874567,-1000.550832
-0.000817009,-832.7710547
-0.00076583,-662.7314614
-0.000625239,-490.4915601
-0.000503899,-318.4867158
-0.000369822,-144.9328786
-0.000203738,-5.041084738
-0.000229308,-8.017450809
-0.000158994,7.753116357
-3.76E-05,140.4165203
0.000109218,317.7473291
0.000217802,493.196198
0.000371071,675.2980593
0.000530777,851.3315939
0.000677707,1029.675526
0.00079899,1213.138632
0.000952298,1396.691001
0.001112042,1576.425932
0.001271748,1755.515202
0.001437795,1934.604471
0.00162305,2112.220918
0.001795514,2265.915157
0.001833872,2260.678455
0.001795486,2219.528686
0.001789111,2095.975239
0.001718755,1921.43833
0.001648385,1741.649842
0.001558863,1561.861353
0.0014693,1385.870962
0.001367075,1203.035665
0.001194594,1018.793004
0.001079708,841.1884587
0.000932779,657.5617053
0.00075388,476.0608749
0.000626181,299.0157043
0.000504841,129.3270592
0.000326001,-23.24024701
0.00027486,-55.81551105
0.000274898,-54.29210671
0.0002685,-42.85288747
0.000134327,-171.3948877
3.22E-05,-335.1549013
-0.000101956,-501.2312631
-0.000242468,-668.154126
-0.000344636,-833.5342446
-0.000504361,-996.7542231
-0.000600112,-1169.781117
-0.000740605,-1336.809607
-0.00087474,-1506.875979
-0.000957753,-1667.919453
-0.001117497,-1831.179599
-0.001206811,-1998.158995
-0.001372856,-2166.611213
-0.001564458,-2329.782098
-0.00158361,-2306.886402
-0.001634774,-2277.400197
-0.001602776,-2180.417065
-0.001570751,-2020.162071
-0.001481175,-1861.320392
-0.001449204,-1703.296948
-0.001366056,-1537.686236
-0.001295703,-1368.250649
-0.001174364,-1196.796253
-0.001065818,-1029.03284
-0.00091249,-863.51139
-0.000784772,-691.2595875
-0.000657053,-518.4603116
-0.000580457,-353.9802512
-0.0003952,-184.9984122
-0.000261046,-45.14825907
-0.000210021,-3.071534206
-0.000178033,15.67737767
-5.03E-05,120.2340909
9.02E-05,288.1807886
0.000217955,461.4650548
0.000364866,642.1149213
0.000511758,816.7872107
0.000658688,995.1594094
0.00080556,1172.746102
0.000939675,1351.799667
0.001086548,1533.104122
0.001252671,1714.38031
0.00139956,1893.424948
0.00155283,2069.598326
0.001706197,2244.819578
0.001744487,2277.83163
0.001776457,2281.610387
0.001731669,2088.402849
0.001610136,1918.4183
0.001565334,1737.142112
0.001520573,1560.358777
0.001399067,1373.810182
0.001290536,1197.043211
0.001137228,1018.761763
0.000990317,831.4365882
0.000824272,651.5037929
0.000683758,470.0252778
0.000536867,295.0777636
0.000396373,124.0330804
0.00017911,-21.02922796
0.000185506,-26.31859487
0.000223853,-32.29855191
3.22E-05,-178.1698713
-0.000114674,-345.7205434
-0.00024879,-508.7500966
-0.000363751,-673.4116561
-0.000491488,-846.2957311
-0.000619246,-1010.229806
-0.000721374,-1175.730428
-0.000842714,-1338.231848
-0.000938484,-1512.767269
-0.001072619,-1678.348227
-0.001213152,-1847.603802
-0.001353703,-2012.39628
-0.001481421,-2177.233388
-0.001583624,-2291.592851
-0.001609178,-2313.343018
-0.001551627,-2035.738285
-0.001468439,-1874.739442
-0.001404444,-1711.479295
-0.001385209,-1552.62274
-0.00127653,-1381.816981
-0.001187159,-1204.984551
-0.001027453,-1038.641891
-0.000899695,-872.5432139
-0.000797529,-700.2661206
-0.000676208,-526.7006791
-0.000548489,-354.6675684
-0.000407976,-183.4735201
-0.000216303,-45.91100262
-0.000158822,-3.809671209
-0.000165257,4.433761161
-8.22E-05,114.3033767
9.66E-05,287.5381024
0.000224353,457.0108824
0.000384039,635.511023
0.00053093,809.3978072
0.000652271,990.7468923
0.000786367,1168.290442
0.000990816,1351.148055
0.00113135,1527.1682
0.001259068,1704.725139
0.001425169,1885.986451
0.001578439,2064.287239
0.001699781,2239.627506
0.001750917,2273.353654
0.001763653,2282.38399
0.00169331,2080.979228
0.001629315,1910.979803
0.001597332,1718.471483
0.001475812,1532.702443
0.001360773,1348.46722
0.001271382,1173.833611
0.001111696,992.5752751
0.000926438,811.9462365
0.000792303,630.5123527
0.000632637,448.9877185
0.000504918,267.3916753
0.0003772,104.7109877
0.000185525,-22.50562098
0.000211155,-27.79632682
0.000191924,-13.55112774
3.87E-05,-186.4890871
-0.000114654,-354.7047609
-0.000235976,-519.205649
-0.00034452,-683.7898482
-0.000472258,-852.2509923
-0.000593579,-1017.766491
-0.000740509,-1194.48288
-0.000887439,-1363.751845
-0.000976792,-1535.320794
-0.001142913,-1702.315066
-0.00121951,-1868.624997
-0.00137919,-2032.748009
-0.001519752,-2195.189921
-0.001589985,-2281.030184
-0.001583583,-2308.076562
-0.001519615,-2051.522777
-0.001500409,-1894.972156
-0.001430025,-1734.687408
-0.001391625,-1567.588997
-0.001289287,-1396.747533
-0.001180703,-1228.241758
-0.001053004,-1061.921413
-0.000906074,-888.9793184
-0.00079751,-716.8048763
-0.000663413,-544.6631633
-0.000529297,-367.4647598
-0.000395162,-200.7977812
-0.000235494,-54.30237183
-0.000171617,-5.310447616
-0.000158841,11.22393424
-4.39E-05,102.4886621
7.74E-05,267.2622455
0.000217974,443.524886
0.00033288,622.0027112
0.000518174,804.1789574
0.000652251,982.5258648
0.000799143,1156.415625
0.00097806,1330.180417
0.00113135,1506.236268
0.001233516,1686.768606
0.001412351,1864.295791
0.001533678,2043.355307
0.001718988,2223.976907
0.001782873,2274.171889
0.001750862,2280.197073
0.001725294,2058.544719
0.001616538,1887.786567
0.00153978,1711.032986
0.001463062,1529.741921
0.001418315,1344.747971
0.00122026,1161.937965
0.001098958,981.3714099
0.000958426,801.4862211
0.000811554,618.5289326
0.000671041,439.9811857
0.00047297,259.8639157
0.000338854,106.2357309
0.000204699,-22.50562098
0.000211155,-8.261210377
0.000159994,-43.64151699
-6.07E-06,-208.1916479
-8.90E-05,-372.6910482
-0.000235955,-540.22238
-0.000382847,-703.3040028
-0.000478636,-869.4993808
-0.000612752,-1039.467565
-0.000721316,-1208.022434
-0.000868227,-1373.526031
-0.000976811,-1540.542619
-0.001104549,-1708.370003
-0.001245062,-1876.866852
-0.001360023,-2045.497594
-0.00154532,-2211.703386
-0.001558043,-2283.975829
-0.001602749,-2301.248021
-0.001545224,-2065.730308
-0.001455661,-1906.219164
-0.001417234,-1744.43184
-0.00137246,-1579.624486
-0.001308478,-1411.783713
-0.001193536,-1236.483614
-0.001072196,-1069.429833
-0.000938061,-894.9301164
-0.000784734,-721.9939719
-0.000656996,-552.1938983
-0.000535655,-384.0020277
-0.000420752,-213.5443908
-0.00025463,-61.1684027
-0.000190809,-7.57386344
-0.00013327,-9.786965261
-8.22E-05,95.15326206
7.11E-05,258.2081061
0.000186026,430.0374021
0.000339295,613.0214689
0.000505398,795.9132987
0.00067786,976.5661407
0.000786387,1149.628739
0.000971682,1333.965125
0.00115692,1515.995577
0.001271843,1698.119754
