panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.001748634,630.574126
0.00010929,8.242799033
-0.001420765,-638.816925
0.001693989,622.331327
-0.001530055,-638.816925
0.002076503,651.1811236
0.00295082,910.8292931
0.001967213,581.1173318
-0.001147541,-729.4877144
-0.001748634,-947.9218887
0.003169399,919.0720921
-0.001092896,-791.3087071
-0.001639344,-947.9218887
0.003442623,1001.500082
0.003606557,1112.777869
-0.001967213,-1075.685274
0.003606557,1104.53507
-0.002021858,-1071.563874
0.003715847,1112.777869
0.003989071,1170.477463
0.004480874,1195.20586
0.005027322,1215.812857
0.005355191,1186.963061
0.003989071,605.8457289
0.001639344,-379.1687555
0.000163934,-803.6729057
-0.000874317,-1067.442475
-0.00136612,-1121.020668
-0.001912568,-1174.598862
-0.002677596,-1203.448659
-0.003497268,-1236.419855
-0.00420765,-1265.269652
-0.004972678,-1273.512451
-0.005300546,-1273.512451
-0.004153005,-832.5227023
-0.002568306,-243.1625715
-0.001639344,94.79218887
-0.001420765,210.1913753
-0.001311475,284.3765666
-0.000601093,478.0823439
0.000218579,651.1811236
0.001038251,803.6729057
0.001748634,927.3148912
0.002622951,1050.956877
0.003224044,1125.142068
0.003770492,1178.720262
0.00431694,1199.327259
0.005245902,1215.812857
0.003770492,440.9897482
0.001967213,-259.6481695
0.00010929,-787.1873076
-0.000710383,-1042.714078
-0.002021858,-1191.08446
-0.003387978,-1248.784053
-0.004480874,-1269.391051
-0.005409836,-1277.63385
-0.003224044,-498.6893415
-0.001912568,16.48559807
-0.001311475,309.1049637
0.000327869,659.4239226
0.001803279,935.5576902
0.003387978,1158.113264
0.005737705,1261.148252
0.007978142,1318.847845
0.00989071,1335.333443
0.011693989,1335.333443
0.011530055,1207.570058
0.009180328,243.1625715
0.007486339,-304.9835642
0.005846995,-634.6955255
0.004590164,-832.5227023
0.003497268,-935.5576902
0.002240437,-1046.835477
0.000655738,-1141.627666
-0.001967213,-1252.905453
-0.003661202,-1310.605046
-0.004262295,-1318.847845
-0.005136612,-1351.819041
-0.005846995,-1355.940441
-0.00715847,-1364.18324
-0.007868852,-1368.304639
-0.008087432,-1368.304639
-0.007213115,-1153.991865
-0.006994536,-989.1358839
-0.006010929,-630.574126
-0.005245902,-403.8971526
-0.00431694,-136.006184
-0.003606557,115.3991865
-0.002786885,346.1975594
-0.002404372,494.567942
-0.001420765,638.816925
-0.000327869,791.3087071
0.001256831,964.4074868
0.002404372,1067.442475
0.003879781,1203.448659
0.005245902,1269.391051
0.006885246,1310.605046
0.009234973,1360.06184
0.010765027,1388.911637
0.011530055,1384.790237
0.010163934,824.2799033
0.00852459,201.9485763
0.006885246,-313.2263632
0.005245902,-622.331327
0.003825137,-807.7943052
0.003224044,-894.343695
0.000655738,-1092.170872
-0.001748634,-1236.419855
-0.004863388,-1339.454843
-0.007103825,-1364.18324
-0.008087432,-1364.18324
-0.007486339,-985.0144844
-0.007650273,-894.343695
-0.006994536,-642.9383245
-0.006065574,-313.2263632
-0.005245902,-49.4567942
-0.00420765,218.4341744
-0.003770492,383.290155
-0.003060109,502.810741
-0.002459016,614.0885279
-0.001311475,762.4589105
-5.46448E-05,935.5576902
0.00136612,1030.349879
0.002404372,1108.65647
0.004699454,1232.298455
0.007322404,1314.726446
0.009508197,1372.426039
0.011530055,1397.154436
0.013005464,1430.125632
0.014153005,1430.125632
0.014480874,1409.518635
0.014535519,1331.212044
0.013060109,820.1585037
0.01136612,226.6769734
0.010546448,-57.69959323
0.009344262,-383.290155
0.008743169,-465.7181453
0.008196721,-593.4815303
0.007868852,-659.4239226
0.007431694,-684.1523197
0.006775956,-783.0659081
0.005901639,-881.9794965
0.005191257,-947.9218887
0.004043716,-1050.956877
0.00273224,-1129.263467
0.000983607,-1215.812857
-0.000491803,-1261.148252
-0.002021858,-1310.605046
-0.003333333,-1343.576242
-0.00442623,-1364.18324
-0.00579235,-1393.033037
-0.00704918,-1421.882833
-0.008797814,-1458.975429
-0.010163934,-1463.096828
-0.010601093,-1463.096828
-0.010491803,-1360.06184
-0.009617486,-1034.471279
-0.008579235,-585.2387313
-0.007213115,-206.0699758
-0.006338798,4.121399516
-0.00557377,259.6481695
-0.005027322,420.3827507
-0.003770492,593.4815303
-0.002568306,795.4301066
-0.000983607,927.3148912
0.000928962,1088.049472
0.003442623,1203.448659
0.007322404,1327.090644
0.010983607,1417.761434
0.014262295,1496.068024
0.016010929,1512.553622
0.016994536,1512.553622
0.017377049,1512.553622
0.017595628,1446.61123
0.014535519,412.1399516
0.013278689,0
0.012622951,-193.7057773
0.012021858,-342.0761599
0.011256831,-494.567942
0.010163934,-663.5453221
0.009289617,-774.8231091
0.00852459,-869.6152979
0.007814208,-952.0432883
0.006502732,-1017.985681
0.005464481,-1083.928073
0.003497268,-1186.963061
0.00136612,-1281.75525
-0.001092896,-1343.576242
-0.003661202,-1393.033037
-0.00579235,-1446.61123
-0.007595628,-1475.461027
-0.009562842,-1508.432223
-0.010928962,-1529.039221
-0.012240437,-1529.039221
-0.013060109,-1520.796422
-0.012513661,-1310.605046
-0.01136612,-939.6790897
-0.010437158,-589.3601308
-0.009344262,-226.6769734
-0.008688525,-32.97119613
-0.008087432,107.1563874
-0.007540984,255.52677
-0.00715847,391.532954
-0.006338798,527.5391381
-0.005245902,680.0309202
-0.00442623,803.6729057
-0.003169399,931.4362907
-0.001748634,1022.10708
0.000163934,1125.142068
0.001748634,1199.327259
0.003989071,1277.63385
0.006939891,1364.18324
0.010710383,1446.61123
0.013879781,1508.432223
0.017322404,1537.28202
0.019562842,1545.524819
0.020983607,1549.646218
0.02136612,1533.16062
0.02010929,1030.349879
0.018579235,515.1749395
0.016393443,-103.0349879
0.014808743,-445.1111478
0.013551913,-659.4239226
0.012185792,-811.9157047
0.01147541,-894.343695
0.010655738,-956.1646878
0.009562842,-1017.985681
0.008469945,-1096.292271
0.00715847,-1166.356063
0.006010929,-1224.055656
0.004098361,-1285.876649
0.001584699,-1339.454843
-0.002295082,-1430.125632
-0.00568306,-1487.825225
-0.008743169,-1533.16062
-0.010765027,-1566.131816
-0.012076503,-1574.374615
-0.013934426,-1586.738814
-0.014480874,-1578.496015
-0.014754098,-1533.16062
-0.013551913,-1170.477463
-0.012513661,-840.7655013
-0.011584699,-473.9609444
-0.011038251,-267.8909686
-0.010054645,-8.242799033
-0.009180328,214.3127748
-0.008415301,403.8971526
-0.007650273,568.7531332
-0.007213115,638.816925
-0.006666667,688.2737192
-0.006120219,774.8231091
-0.005245902,886.100896
-0.00431694,964.4074868
