panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.001139706,772.2188091
0.000257353,7.722188091
0,-393.8315927
-0.000551471,-803.1075615
0.001213235,741.3300568
-0.000514706,-795.3853734
0.001470588,826.2741258
0.001838235,1142.883837
0.002352941,1320.494164
0.002683824,1374.54948
0.001911765,702.7191163
0.000367647,-548.2753545
-0.000919118,-1482.660114
0.002536765,1366.827292
-0.001029412,-1459.493549
0.002426471,1220.105718
0.002941176,1498.10449
0.003272059,1652.548252
0.003786765,1768.381073
0.004338235,1884.213894
0.004705882,1953.713587
0.005110294,1976.880151
0.005147059,1853.325142
0.003492647,532.8309783
0.001544118,-803.1075615
0.000477941,-1389.993856
7.35294E-05,-1590.770747
-0.000183824,-1791.547637
-0.000808824,-2000.046716
-0.001433824,-2177.657042
-0.001948529,-2324.378615
-0.00125,-1521.271054
0.000955882,7.722188091
0.002242647,1088.828521
0.002867647,1451.771361
0.003786765,1729.770132
0.004522059,1907.380459
0.004889706,1992.324528
0.005183824,1969.157963
0.004411765,1166.050402
0.001470588,-880.3294424
0.000183824,-1552.159806
-0.000551471,-1907.380459
-0.001139706,-2108.157349
-0.001544118,-2208.545794
-0.001911765,-2316.656427
-0.000625,-1127.439461
0.001691176,555.9975426
0.002794118,1073.384145
0.003455882,1436.326985
0.004044118,1675.714816
0.004632353,1861.04733
0.005147059,2030.935468
0.005661765,2131.323913
0.006433824,2162.212666
0.006286765,1776.103261
0.005588235,1127.439461
0.004264706,100.3884452
0.003419118,-362.9428403
0.002279412,-1073.384145
0.001470588,-1482.660114
0.000441176,-1845.602954
-0.000183824,-2038.657656
-0.000919118,-2208.545794
-0.001360294,-2324.378615
-0.001838235,-2393.878308
-0.000992647,-1675.714816
-0.000330882,-1050.21758
0.001397059,247.1100189
0.001948529,517.3866021
0.002610294,864.8850662
0.003308824,1181.494778
0.004044118,1459.493549
0.004632353,1691.159192
0.005514706,1907.380459
0.006029412,2023.21328
0.006360294,2092.712973
0.005919118,1436.326985
0.005367647,918.9403829
0.004522059,355.2206522
0.004338235,69.49969282
