panel zone shear distortion (rad),panel zone shear force (kN)
0,0
7.52E-05,5.784683112
0.000677048,291.1623676
7.52E-05,5.784683112
-0.000827503,-163.8993456
7.52E-05,5.784683112
0.000526593,298.8752775
0.000225683,5.784683112
-0.000827503,-167.755801
0.000225683,9.641137597
0.000677048,287.3059122
0.000376138,1.928227701
-0.000376138,-160.0428911
0.000526593,5.784683112
0.000677048,298.8752775
7.52E-05,1.928227701
-0.000677048,-167.755801
0.000376138,5.784683112
0.000827503,287.3059122
0.000376138,1.928227701
-0.000677048,-167.755801
0.000225683,5.784683112
0.001278869,464.7028517
0.000225683,1.928227701
-0.001278869,-402.9995679
0.001278869,468.5593063
-0.001730234,-402.9995679
0.001128413,468.5593063
-0.001429324,-402.9995679
0.001278869,460.8463966
-0.001579779,-402.9995679
0.001579779,456.989941
-0.001278869,-414.5689343
0.001880689,777.0757221
-0.002632965,-568.8271423
0.001880689,780.9321777
-0.003234785,-568.8271423
0.001880689,780.9321777
-0.00278342,-572.6835965
0.001730234,780.9321777
-0.00278342,-561.1142312
0.002181599,773.2192675
-0.00278342,-561.1142312
0.002031144,773.2192675
-0.00278342,-572.6835965
0.001880689,777.0757221
0.002632965,858.0612821
0.002933875,896.6258332
0.00338524,919.7645651
0.004137516,946.7597513
0.004739336,969.8984824
0.003987061,954.472662
0.004137516,966.0420273
0.004137516,950.6162065
0.004137516,927.4774749
0.004287971,881.2000127
0.004287971,827.2096399
0.004287971,719.2288946
0.004137516,638.2433347
0.001128413,-63.63151053
-0.000376138,-341.2962851
-0.001278869,-437.7076649
-0.00248251,-503.2674032
-0.003234785,-553.4013205
-0.00338524,-584.2529632
-0.003987061,-553.4013205
-0.003836606,-464.7028517
-0.003836606,-306.5881883
-0.00278342,-63.63151053
-0.002031144,163.8993456
-0.000827503,349.009195
-0.000225683,487.8415823
0.000225683,576.540052
0.001128413,692.233708
0.002181599,784.7886328
0.002933875,877.3435572
0.003987061,950.6162065
0.004739336,969.8984824
0.005040247,946.7597513
0.004137516,549.5448658
0.003987061,379.8608374
0.002933875,117.6218835
0.002031144,-48.20568983
0.001128413,-252.5978154
0.000376138,-372.1479266
-0.001128413,-476.272217
-0.002632965,-588.1094174
-0.001880689,-537.9755001
-0.002933875,-595.822328
-0.003686151,-607.3916934
-0.004287971,-580.3965072
-0.004438426,-514.836769
-0.004287971,-426.1382996
-0.004137516,-341.2962851
-0.004137516,-244.8849055
-0.003836606,-163.8993456
-0.00338524,-82.91378665
-0.00308433,1.928227701
-0.002632965,63.63151053
-0.00248251,129.1912488
-0.002181599,190.8945325
-0.001730234,275.7365469
-0.001128413,318.1575536
-0.000526593,406.8560235
-0.000225683,483.9851277
0.000376138,584.2529632
0.000827503,642.0997902
0.001429324,711.515984
0.002332054,823.3531857
0.00338524,927.4774749
0.004137516,973.754938
0.004889792,969.8984824
0.004889792,904.3387443
0.004739336,800.2144537
0.004588881,696.0901635
0.004287971,483.9851277
0.004137516,383.7172919
0.003535695,268.0236361
0.00338524,179.3251663
0.002933875,67.48796595
0.002632965,5.784683112
0.002632965,-71.34442137
0.001880689,-175.4687118
0.001730234,-244.8849055
0.001278869,-314.3010992
0.000677048,-387.5737474
7.52E-05,-456.989941
-0.001128413,-510.9803139
-0.002031144,-572.6835965
-0.00278342,-622.8175142
-0.003535695,-626.6739693
-0.004438426,-584.2529632
-0.004588881,-499.4109485
-0.004588881,-429.9947548
-0.004137516,-264.1671807
-0.003987061,-133.0477042
-0.00338524,-17.35404841
-0.002632965,82.91378665
-0.002332054,221.746174
-0.001880689,325.8704644
-0.001429324,402.9995679
-0.000677048,480.1286726
-7.52E-05,576.540052
0.000526593,661.3820667
0.001579779,742.3676257
0.002332054,815.6402745
0.002933875,881.2000127
0.004137516,950.6162065
0.004739336,981.4678478
0.004889792,958.3291171
0.004889792,904.3387443
0.004889792,819.4967297
0.004588881,696.0901635
0.004739336,607.3916934
0.004287971,507.1238583
0.004137516,391.4302027
0.003535695,287.3059122
0.00308433,63.63151053
0.002632965,-32.77986912
0.002632965,-117.6218835
0.002332054,-210.1768087
0.001278869,-345.1527406
0.000526593,-464.7028517
-0.000977958,-557.2577761
-0.002332054,-615.1046045
-0.003836606,-638.2433347
-0.003987061,-630.5304253
-0.004438426,-564.9706867
-0.005040247,-437.7076649
-0.004739336,-341.2962851
-0.004438426,-244.8849055
-0.004287971,-136.9041596
-0.003535695,-5.784683112
-0.002181599,167.755801
-0.001579779,318.1575536
-0.000977958,453.1334859
0.00278342,-140.760615
0.00278342,-194.750988
0.002031144,-318.1575536
0.001128413,-410.7124787
-7.52E-05,-487.8415823
-0.001579779,-568.8271423
-0.003234785,-634.3868805
-0.004588881,-611.2481489
-0.004889792,-522.5496792
-0.004889792,-402.9995679
-0.004287971,-229.4590848
-0.004287971,-86.77024207
-0.00338524,40.49277993
-0.002332054,244.8849055
-0.001278869,379.8608374
-7.52E-05,557.2577761
0.000827503,657.5256111
0.001579779,726.9418048
0.002632965,885.0564683
0.004438426,969.8984824
0.005190702,1000.750124
0.005942978,1035.458221
0.006243888,1050.884041
0.006394343,1008.463035
0.006394343,915.9081096
0.006394343,719.2288946
0.006243888,584.2529632
0.005642067,456.989941
0.004438426,144.6170704
0.00338524,-63.63151053
0.00308433,-152.3299803
0.001429324,-302.7317329
-0.000677048,-480.1286726
-0.003535695,-607.3916934
-0.005491612,-665.2385222
-0.006544798,-665.2385222
-0.005942978,-584.2529632
-0.005491612,-483.9851277
-0.005190702,-325.8704644
-0.004739336,-167.755801
-0.004137516,5.784683112
-0.00338524,129.1912488
-0.002181599,341.2962851
-0.001128413,487.8415823
-0.000376138,584.2529632
0.000827503,672.9514315
0.002031144,792.501543
0.003836606,939.0468411
0.005491612,1031.601766
0.006544798,1054.740497
0.006845708,1027.745311
0.006996163,954.472662
0.007297074,796.3579986
0.006544798,599.678784
0.005642067,422.281844
0.004588881,283.4494568
0.003686151,55.91860063
0.00278342,-148.4735249
0.001880689,-302.7317329
0.000376138,-410.7124787
-0.000526593,-499.4109485
-0.001579779,-572.6835965
-0.004137516,-653.6691564
-0.005792522,-696.0901635
-0.006544798,-688.3772533
-0.006243888,-595.822328
-0.005642067,-406.8560235
-0.005040247,-256.4542708
-0.004438426,-32.77986912
-0.002933875,179.3251663
-0.002332054,345.1527406
-0.001278869,487.8415823
-0.000677048,568.8271423
0.000526593,711.515984
0.002031144,834.9225505
0.003686151,915.9081096
0.005341157,1012.31949
0.006544798,1074.022773
0.007748439,1101.017959
0.009102535,1139.582511
0.010005266,1147.295422
0.010456631,1128.013146
0.010607086,1047.027586
0.010005266,869.6306474
0.00865117,441.5641201
0.007146619,152.3299803
0.006544798,48.20568983
0.006394343,-52.06214525
0.005190702,-167.755801
0.003987061,-318.1575536
0.002181599,-453.1334859
0.000376138,-522.5496792
-0.001730234,-615.1046045
-0.003686151,-684.5207982
-0.005491612,-719.2288946
-0.00835026,-777.0757221
-0.009403445,-784.7886328
-0.009854811,-773.2192675
-0.009854811,-746.2240808
-0.009553901,-657.5256111
-0.00895208,-472.4157619
-0.008500715,-306.5881883
-0.007898894,-175.4687118
-0.007146619,-36.63632453
-0.006394343,109.9089736
