panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.000851789,322.5180627
-0.001192504,-341.8691465
0.000936968,322.5180627
-0.001448041,-322.5180627
0.001022147,309.6173402
-0.001362862,-341.8691465
0.000851789,348.3195077
-0.001277683,-316.0677014
0.000936968,316.0677014
-0.001448041,-303.1669789
0.000681431,328.968424
0.001788756,509.5785391
-0.001873935,-548.2807066
0.001277683,522.4792616
-0.001959114,-528.9296228
0.001448041,516.0289003
-0.001959114,-522.4792616
0.001703578,490.2274553
-0.001873935,-528.9296228
0.001703578,516.0289003
-0.001959114,-528.9296228
0.001618399,522.4792616
0.002810903,677.2879317
-0.002725724,-715.9900992
0.002385009,645.0361254
-0.002555366,-709.5397379
0.002385009,651.4864867
-0.002470187,-709.5397379
0.002385009,670.8375704
-0.00229983,-722.4404604
0.002470187,664.3872092
-0.002385009,-709.5397379
0.00229983,677.2879317
0.002725724,677.2879317
0.003407155,780.4937117
-0.002896082,-851.4476855
0.003151618,799.8447955
-0.002725724,-825.6462405
0.002810903,793.3944342
-0.002981261,-825.6462405
0.003151618,799.8447955
-0.002810903,-825.6462405
0.003151618,799.8447955
0.003918228,864.348408
0.004684838,928.8520206
0.005962521,935.3023818
0.005706985,722.4404604
0.004855196,399.9223977
0.002896082,-122.5568638
0.001277683,-445.0749265
0.000170358,-638.5857641
-0.001022147,-735.341183
-0.00229983,-832.0966018
-0.003236797,-870.7987693
-0.004258944,-896.6002143
-0.004684838,-844.9973243
-0.002385009,-90.30505756
0,419.2734815
0.001959114,741.7915442
0.003151618,857.8980468
0.005621806,954.6534656
0.0060477,883.6994918
0.005536627,586.9828741
0.004173765,161.2590314
0.002044293,-309.6173402
0.000681431,-580.5325129
-0.000936968,-754.6922667
-0.002555366,-838.546963
-0.003577513,-883.6994918
-0.004855196,-877.2491305
-0.002896082,-187.0604764
-0.000425894,380.571314
0.001362862,677.2879317
0.003151618,844.9973243
0.004770017,961.1038268
0.006132879,999.8059944
0.007069847,1025.607439
0.007751278,1025.607439
0.007836457,974.0045494
0.007240204,774.0433505
0.005962521,290.2662564
0.004258944,-122.5568638
0.002810903,-412.8231203
0.00076661,-632.1354029
-0.000681431,-767.5929892
-0.002214651,-883.6994918
-0.003918228,-961.1038268
-0.005706985,-961.1038268
-0.005536627,-748.2419055
-0.003321976,-141.9079476
-0.001618399,232.2130051
0.000170358,586.9828741
0.002555366,857.8980468
0.004173765,974.0045494
0.005962521,1025.607439
0.00681431,1032.057801
0.007240204,1032.057801
0.007240204,941.7527431
0.006132879,567.6317904
0.005451448,212.8619214
0.003492334,-225.7626439
0.001788756,-509.5785391
0,-677.2879317
-0.001362862,-793.3944342
-0.003236797,-922.4016593
-0.005451448,-974.0045494
-0.005792164,-883.6994918
-0.004088586,-354.769869
-0.001873935,199.9611989
-0.000255537,516.0289003
0.002555366,857.8980468
0.005366269,1038.508162
0.006729131,1070.759968
0.008262351,1103.011774
0.008858603,1077.210329
0.008858603,1006.256356
0.007325383,561.1814291
0.004003407,-245.1137277
0.002044293,-580.5325129
0.000340716,-735.341183
-0.002044293,-870.7987693
-0.004088586,-993.3556331
-0.006218058,-1012.706717
-0.00681431,-896.6002143
-0.004429302,-348.3195077
-0.002640545,154.8086701
-0.000681431,522.4792616
0.001107325,748.2419055
0.002896082,903.0505756
0.004599659,1038.508162
0.005621806,1077.210329
0.006899489,1096.561413
0.007836457,1128.813219
0.009028961,1128.813219
0.009369676,1044.958523
0.006218058,206.4115601
0.003492334,-406.372759
0.001959114,-645.0361254
0.000255537,-780.4937117
-0.001107325,-870.7987693
-0.002470187,-961.1038268
-0.004088586,-1006.256356
-0.0060477,-1038.508162
-0.006899489,-986.9052719
