panel zone shear distortion (rad),panel zone shear force (kN)
-1.87E-06,-0.62555029
-2.72E-06,-0.781186395
-4.69E-06,-0.798101071
-2.15E-06,-1.080029688
3.97E-07,-1.114540491
-1.30E-06,-1.206338374
-3.56E-06,-1.183562097
-4.98E-06,-1.218069666
-2.43E-06,-0.970640531
3.97E-07,-0.930270554
-4.50E-07,-0.786372209
-4.98E-06,-0.826751085
-4.69E-06,-0.654203537
-2.43E-06,-0.625560807
1.15E-07,-0.044771104
9.74E-06,26.36924049
3.66E-05,60.34710523
4.31E-05,78.58974396
5.33E-05,72.38663348
5.73E-05,82.99163353
6.77E-05,109.9214347
8.30E-05,136.6519624
0.000103403,165.8430537
0.000123491,196.6619914
0.000146417,228.9568756
0.000165374,262.3308197
0.000185748,294.2298681
0.000209238,327.0334017
0.000228195,359.6857607
0.000251687,393.4033774
0.000274888,427.9132843
0.000297811,461.9583801
0.000320734,495.5990042
0.00034309,529.6955794
0.000368562,565.7818177
0.000395441,600.7175816
0.000420629,635.2730703
0.000442702,668.8343903
0.000467323,702.4361268
0.000495057,736.4623158
0.000522503,771.6859075
0.000547975,805.6136846
0.000568914,840.0722096
0.000593535,875.4030512
0.000619853,909.4085176
0.000649281,943.5778158
0.00067362,976.1339033
0.000696258,1010.471257
0.000721163,1044.372448
0.000749177,1078.83685
0.000778891,1111.771138
0.000801814,1144.843506
0.000826715,1176.995122
0.000853319,1211.298768
0.000879917,1243.518687
0.000909634,1278.564574
0.000933404,1311.313859
0.000961135,1344.818602
0.000987738,1377.752132
0.001012356,1408.969629
0.001019435,1416.646081
0.001018584,1413.718295
0.00102113,1411.830362
0.001018868,1411.407259
0.001017451,1411.235404
0.001020851,1409.838155
0.001019998,1408.963716
0.001024243,1407.9916
0.001018584,1407.294885
0.001017735,1406.356609
0.001019436,1405.624692
0.001021129,1404.968346
0.001022546,1404.795812
0.001016886,1404.554258
0.001017735,1404.19158
0.001017737,1403.938291
0.001022544,1403.869273
0.001021415,1403.800256
0.001016603,1403.731237
0.001019151,1403.552827
0.001018302,1403.483813
0.001022828,1403.437575
0.001019718,1403.374422
0.001018017,1403.000696
0.001019717,1402.845063
0.001017452,1402.891303
0.001021697,1402.776047
0.001018868,1402.597636
0.00102028,1402.338481
0.001019433,1402.517579
0.00101632,1402.436827
0.001021133,1402.183535
0.001017169,1402.287062
0.001022828,1402.436834
0.001016038,1395.003224
0.001000756,1362.476495
0.000976989,1325.02739
0.000947555,1287.648986
0.000923503,1252.114424
0.000886432,1217.434696
0.000859832,1179.164051
0.000833517,1142.410917
0.000805497,1107.362682
0.00078088,1071.161156
0.000746072,1034.879531
0.0007223,998.6440858
0.000693437,963.7883175
0.000669946,925.4029803
0.000642499,888.6662263
0.000609954,853.0989207
0.000587881,818.9847527
0.000557885,781.9284783
0.000536378,745.3773511
0.000506947,710.8901569
0.000481194,676.7473371
0.000456575,641.7086804
0.000425446,606.4740677
0.000407902,571.6073201
0.000378754,537.1561017
0.00035866,504.002297
0.000331212,468.1010282
0.000304329,433.699105
0.000286501,398.7575129
0.00025905,364.9598032
0.000244051,332.3360663
0.000213772,299.0559649
0.000192549,266.5116373
0.000174155,233.0010508
0.000151797,199.7555407
0.000137649,168.0556881
0.000107369,138.9329933
9.21E-05,107.158212
7.23E-05,76.66612649
5.13E-05,45.97284103
3.24E-05,16.48146454
3.23E-06,-13.36885869
-6.11E-06,-41.64412843
-2.20E-05,-59.42847242
-2.68E-05,-75.50463808
