panel zone shear distortion (rad),panel zone shear force (kN)
2.90E-04,-337.2689322
-0.001677019,-489.9944865
-0.002960663,-566.3572636
-0.004761905,-639.5382583
-0.005693582,-680.9014292
-0.006273292,-699.9921235
-0.006480331,-703.1739059
-0.007101449,-725.4463826
-0.007701863,-725.4463826
-0.007722567,-671.3560821
-0.006708075,-286.3604142
-0.005900621,-79.54455949
-0.005279503,69.99921235
-0.004658385,187.7251604
-0.003457557,314.9964556
-0.002256729,419.9952741
-0.001200828,502.721616
4.14E-04,601.3568698
0.002028986,652.2653878
0.003250518,722.2646002
0.004554865,754.082424
0.005341615,792.2638125
0.005383023,782.7184654
0.003374741,76.36277711
0.002774327,-95.45347139
0.001925466,-203.6340723
6.00E-04,-318.178238
-6.42E-04,-416.8134917
-0.002857143,-569.539046
-0.005010352,-664.9925174
-0.005942029,-699.9921235
-0.006418219,-709.5374707
-0.006356108,-661.810735
-0.006004141,-534.5394398
-0.005672878,-419.9952741
-0.005238095,-257.7243728
-0.004637681,-95.45347139
-0.004037267,22.27247666
-0.003581781,92.27168901
-0.002939959,190.9069428
-0.002256729,276.815067
-0.001594203,349.9960618
-8.70E-04,413.6317094
-6.21E-05,477.267357
7.25E-04,515.4487455
0.001801242,569.539046
0.003043478,629.9929112
0.004285714,677.7196469
0.005548654,738.1735121
0.006583851,769.9913359
0.007101449,789.0820302
0.007246377,789.0820302
0.006977226,671.3560821
0.005548654,292.7239789
0.004513458,60.45386521
0.00378882,-44.54495332
0.002215321,-209.9976371
9.94E-04,-321.3600203
-6.21E-05,-394.5410151
-0.002691511,-556.8119164
-0.006045549,-696.8103411
-0.007391304,-757.2642064
-0.008405797,-779.536683
-0.00952381,-808.1727244
-0.009544513,-789.0820302
-0.009461698,-706.3556883
-0.008550725,-375.4503208
-0.007805383,-120.9077304
-0.007287785,12.72712952
-0.006853002,120.9077304
-0.00621118,200.4522899
-0.005424431,279.9968494
-0.004720497,356.3596265
-0.003850932,419.9952741
-0.003022774,477.267357
-0.002028986,518.6305279
-0.00126294,563.1754812
1.45E-04,604.5386521
8.70E-04,652.2653878
0.002256729,696.8103411
0.003871636,725.4463826
0.005383023,769.9913359
0.006625259,779.536683
0.007826087,804.9909421
0.008964803,808.1727244
0.009875776,820.899854
0.010289855,820.899854
0.010393375,814.5362892
0.010248447,731.8099473
0.009730849,604.5386521
0.009358178,521.8123103
0.009026915,496.3580512
0.008819876,477.267357
0.008695652,400.9045798
0.008530021,346.8142794
0.007784679,178.1798133
0.00747412,130.4530776
0.007039337,82.72634187
0.006625259,44.54495332
0.006128364,-3.18178238
0.005590062,-63.63564759
0.00515528,-114.5441657
0.00494824,-155.9073366
0.004679089,-187.7251604
0.004140787,-235.4518961
0.00320911,-289.5421965
0.002732919,-334.0871499
0.002360248,-359.5414089
7.04E-04,-439.0859684
-3.93E-04,-480.4491393
-0.001345756,-537.7212222
-0.002256729,-553.6301341
-0.002857143,-591.8115226
-0.003643892,-629.9929112
-0.005507246,-684.0832116
-0.006728778,-725.4463826
-0.00805383,-766.8095535
-0.008861284,-763.6277711
-0.009192547,-750.9006416
-0.009213251,-604.5386521
-0.009130435,-384.9956679
-0.008902692,-174.9980309
-0.008281573,-69.99921235
-0.008136646,6.363564759
-0.007929607,47.7267357
-0.007722567,92.27168901
-0.00757764,139.9984247
-0.007287785,187.7251604
-0.006977226,235.4518961
-0.006521739,270.4515023
-0.005942029,362.7231913
-0.005507246,426.3588389
-0.005175983,435.904186
-0.004451346,458.1766627
-0.003850932,483.6309217
-0.003229814,518.6305279
-0.002608696,540.9030045
-0.001759834,582.2661755
-0.001076605,617.2657817
-4.76E-04,636.3564759
4.14E-04,652.2653878
0.001407867,677.7196469
0.003064182,722.2646002
0.005258799,744.5370768
0.007722567,773.1731183
0.009171843,817.7180716
0.010393375,824.0816363
0.011242236,827.2634187
0.012008282,843.1723306
0.012111801,843.1723306
0.011884058,766.8095535
0.010559006,413.6317094
0.009937888,286.3604142
0.009213251,155.9073366
0.008426501,44.54495332
0.007743271,-44.54495332
0.007163561,-108.1806009
0.006956522,-184.543378
0.006666667,-232.2701137
0.006128364,-267.2697199
0.005320911,-330.9053675
0.004182195,-394.5410151
0.003043478,-470.9037922
0.001573499,-550.4483517
-0.001407867,-636.3564759
-0.002877847,-684.0832116
-0.004140787,-719.0828178
-0.005921325,-728.6281649
-0.007432712,-766.8095535
-0.008985507,-782.7184654
-0.009958592,-808.1727244
-0.01057971,-808.1727244
-0.010848861,-804.9909421
-0.011097308,-766.8095535
-0.011097308,-423.1770565
-0.010766046,-391.3592327
-0.01057971,-372.2685384
-0.010289855,-279.9968494
-0.010165631,-190.9069428
-0.01,-111.3623833
-0.00989648,-63.63564759
-0.009689441,-25.45425904
-0.009440994,-22.27247666
-0.00931677,12.72712952
-0.009109731,57.27208283
-0.008923395,60.45386521
-0.008799172,104.9988185
-0.008592133,139.9984247
-0.008343685,168.6344661
-0.008219462,190.9069428
-0.008012422,213.1794194
-0.006231884,318.178238
-0.005217391,359.5414089
-0.004161491,435.904186
-0.002650104,502.721616
-0.001345756,521.8123103
-3.31E-04,547.2665693
0.001925466,594.993305
0.0036853,617.2657817
0.005010352,645.9018231
0.006273292,664.9925174
0.007453416,677.7196469
0.008654244,690.4467764
0.009834369,728.6281649
0.010848861,747.7188592
0.011656315,773.1731183
0.012070393,779.536683
0.012111801,792.2638125
0.012111801,754.082424
0.011428571,569.539046
0.010952381,442.2677508
0.010496894,334.0871499
0.009979296,219.5429842
0.009461698,143.1802071
0.008612836,22.27247666
0.008095238,-63.63564759
0.007784679,-111.3623833
0.007246377,-159.089119
0.006501035,-219.5429842
0.005507246,-302.2693261
0.003643892,-410.449927
0.002256729,-470.9037922
6.21E-04,-544.0847869
-0.001552795,-614.0839993
-0.00310559,-664.9925174
-0.005175983,-712.719253
-0.0073706,-773.1731183
-0.009213251,-795.4455949
-0.00989648,-795.4455949
-0.009627329,-661.810735
-0.009275362,-524.9940926
-0.008819876,-340.4507146
-0.008550725,-222.7247666
-0.008322981,-136.8166423
-0.008178054,-85.90812425
-0.008074534,-34.99960618
-0.008074534,-3.18178238
