panel zone shear distortion (rad),panel zone shear force (kN)
-1.18E-05,31.71267882
-1.38E-05,31.56597553
-1.18E-05,31.87333124
-1.58E-05,31.6987259
-1.04E-05,31.68236601
-7.92E-06,31.47985595
-1.09E-05,31.27733392
-5.96E-06,31.48221137
-1.09E-05,30.86990646
-3.02E-06,30.82553078
-3.99E-06,30.34605135
1.39E-06,30.40434907
-6.93E-06,30.25744482
1.39E-06,30.49011947
2.88E-06,30.18271781
5.81E-06,30.93927362
9.73E-06,30.59007078
4.35E-06,30.54565418
1.12E-05,30.90879805
1.37E-05,31.05548776
1.61E-05,30.92233344
1.76E-05,30.64787097
1.42E-05,30.95270338
1.71E-05,31.08540757
1.51E-05,30.80816284
2.25E-05,30.96872684
1.17E-05,30.9524857
2.00E-05,31.0690039
1.12E-05,30.88024227
2.00E-05,30.8804163
1.96E-05,31.23173981
1.61E-05,31.07351004
2.00E-05,31.30922501
2.00E-05,31.45533107
2.50E-05,31.48533104
2.45E-05,31.69076699
2.45E-05,31.66258309
2.15E-05,31.95379702
2.15E-05,31.73704903
2.50E-05,31.84011494
1.81E-05,31.66552507
2.20E-05,30.69228177
9.80E-06,30.41804229
1.96E-05,29.66113278
1.57E-05,29.50327285
1.86E-05,29.54711445
1.67E-05,29.13934901
1.37E-05,29.2695816
1.86E-05,29.18144244
2.06E-05,28.97896604
2.35E-05,28.93419307
1.91E-05,28.75999396
2.26E-05,28.61326303
2.21E-05,28.78731696
2.31E-05,28.59875284
2.65E-05,28.64393211
1.67E-05,28.55440519
2.31E-05,28.87561776
1.72E-05,28.70149155
2.41E-05,28.75914919
1.97E-05,28.88993418
1.92E-05,28.64126476
1.72E-05,28.51034891
2.21E-05,28.36551861
2.70E-05,28.20669632
2.26E-05,28.26484935
2.65E-05,28.51569473
2.16E-05,28.48779782
2.80E-05,28.53020225
2.95E-05,28.35620356
2.56E-05,28.50348013
2.95E-05,28.47556321
2.12E-05,28.50337422
2.85E-05,28.59121106
2.51E-05,28.27364189
2.85E-05,28.34574836
2.02E-05,28.68092152
2.56E-05,28.47843661
2.66E-05,28.41884827
2.85E-05,28.30311077
3.20E-05,28.20377889
2.56E-05,28.3643843
3.25E-05,28.68491679
3.49E-05,28.32180429
3.44E-05,28.1906619
3.54E-05,28.21999956
2.95E-05,27.94140463
3.54E-05,27.85283688
3.20E-05,27.97242295
3.84E-05,27.83879529
2.96E-05,27.73709804
3.35E-05,27.69359847
2.81E-05,27.5460468
3.64E-05,27.44354559
3.79E-05,27.3721998
3.30E-05,27.69261423
3.69E-05,27.28523567
3.64E-05,27.47527938
4.13E-05,27.35886114
4.13E-05,27.14084573
3.99E-05,27.08259393
3.89E-05,27.19557728
3.94E-05,27.13733362
4.48E-05,27.12519463
3.50E-05,26.75960596
4.23E-05,26.86296293
3.21E-05,26.78891852
4.09E-05,26.62822192
3.84E-05,26.64264821
3.74E-05,26.7892792
3.89E-05,26.51221241
3.65E-05,26.64445842
4.19E-05,26.41061778
4.14E-05,26.32554632
4.58E-05,26.33841045
4.14E-05,26.09371938
4.38E-05,26.32437095
4.58E-05,26.12150971
4.29E-05,25.88976099
4.87E-05,25.93079036
3.55E-05,25.8315189
4.48E-05,25.69655219
3.85E-05,25.7664263
