panel zone shear distortion (rad),panel zone shear force (kN)
6.26E-04,636.2614653
0.001160016,668.3142496
0.001666667,693.2441929
0.002187011,714.6127157
0.002871674,732.4198181
0.003378326,750.2269204
0.003926056,760.9111819
0.004720266,776.937574
0.005267997,787.6218354
0.005802034,801.8675173
0.006158059,805.4289378
0.006390845,808.9903583
0.006596244,808.9903583
0.004158842,262.3123156
0.003460485,105.6098148
0.002953834,-15.47848129
0.002406103,-125.882516
0.001872066,-216.698738
0.001338028,-289.7078577
6.40E-04,-360.9362672
-1.82E-04,-416.1382845
-9.49E-04,-469.5595916
-0.001893584,-530.1037397
-0.003030125,-581.7443365
-0.003796948,-608.4549901
-0.005193662,-652.972746
-0.006015258,-683.24482
-0.006864241,-699.2712121
-0.007275039,-704.6133428
-0.007343505,-704.6133428
-0.006823161,-595.9900184
-0.006001565,-426.8225459
-0.00481025,-143.6896183
-0.004522692,-79.5840498
-0.004125587,13.0128825
-0.003577856,126.9783376
-0.003071205,223.1366904
-0.002249609,363.8127991
-0.001852504,420.7955267
-0.00129108,475.997544
-6.89E-04,520.5152999
-1.13E-04,559.6909251
4.21E-04,597.0858401
0.001050469,625.5772039
0.001666667,657.6299881
0.002200704,678.998511
0.003035994,707.4898748
0.003611111,732.4198181
0.004706573,769.8147331
0.005569249,785.8411252
0.00603482,787.6218354
0.006308685,792.9639661
0.006308685,778.7182842
0.005514476,586.4015787
0.004419014,358.4706684
0.003706964,198.2067471
0.002926448,25.47785415
0.002625196,-47.53126555
0.002173318,-131.2246467
0.001858372,-193.5495049
0.001461268,-243.4093916
9.68E-04,-287.9271475
5.99E-04,-327.1027727
-3.33E-04,-398.3311822
-0.001688185,-485.5859837
-0.002523474,-539.0072908
-0.003536776,-583.5250468
-0.004700704,-626.2620924
-0.006193271,-672.5605586
-0.007001174,-697.4905019
-0.007439358,-702.8326326
-0.00556338,-319.9799317
-0.004769171,-140.1281978
-0.004043427,25.47785415
-0.00350939,143.0047298
-0.003002739,240.9437928
-0.002441315,326.4178841
-0.002071596,372.7163503
-0.001564945,427.9183676
-0.001113067,465.3132826
-5.52E-04,516.9538795
-3.91E-06,550.7873739
0.001105243,609.5508118
0.001926839,654.0685677
0.002803208,689.6827724
0.003624804,714.6127157
0.004309468,728.8583976
0.004980438,757.3497614
0.005418623,768.0340228
0.005500782,769.8147331
0.005432316,737.7619488
0.005254304,687.9020622
