Radial elongation [mm],Load [kN]
0.0,0.0
-0.0001372047062828674,1.3782677900000002
-0.00027591903282808694,2.75535845
-0.0005509758936088627,4.09290606
-0.0011846508494088859,5.32094708
-0.0024574097156275787,6.05446307
-0.004071343960410978,6.550222880000001
-0.005790582712036141,6.943837650000001
-0.007575547228954482,7.26712928
-0.009395167292111761,7.52706462
-0.011201468222585387,7.72321018
-0.013002365376344915,7.8871478900000005
-0.01480469474663515,8.0317558
-0.01661511551590178,8.16098618
-0.018438292659045175,8.2775496
-0.020277090095687234,8.38343002
-0.022134382724650292,8.48016509
-0.024010728774065404,8.56894778
-0.02590800619626643,8.65077754
-0.027825666935095805,8.72644038
-0.02976366899805649,8.7966175
-0.03172288536395351,8.8619004
-0.033701752022343934,8.92276219
-0.03569981927404986,8.979628479999999
-0.037714699642276805,9.03283403
-0.03974113954304492,9.082605690000001
-0.04177743859386607,9.12924154
-0.04382096933844015,9.17298711
-0.04587134507474144,9.21410319
-0.04792971438014049,9.25284744
-0.049996923079350664,9.28942794
-0.05207453941378959,9.32401945
-0.05416239115387622,9.35683745
-0.05626246627791853,9.387962519999999
-0.05837573150725173,9.41754215
-0.06050377675026142,9.44566342
-0.06264561837540938,9.47245106
-0.06480336916374307,9.49798214
-0.06697811704057521,9.5223279
-0.06917095526299888,9.54555905
-0.07138173813478588,9.56772207
-0.07361052743740326,9.588864509999999
-0.07585717785815072,9.60902618
-0.07812143984069597,9.62824195
-0.08040327151768678,9.6465458
-0.08270252699274638,9.66396847
-0.08501937346614397,9.680537249999999
-0.08735366572907677,9.69627788
-0.089705467735407,9.71121374
-0.09207494906115343,9.725365669999999
-0.0944618607857779,9.73875195
-0.09686647867260767,9.751391120000001
-0.0992888699226282,9.76329919
-0.1017291025778222,9.77449135
-0.10418735102858867,9.78498136
-0.10666368544835647,9.79478162
-0.10915828266880045,9.80390345
-0.11167132098249377,9.81235785
-0.11420266200209106,9.82015468
-0.11675280432971302,9.82730255
-0.11932171810274794,9.833809859999999
-0.12190958684093167,9.83968428
-0.12451659564793816,9.844932629999999
-0.12714303802986593,9.849561439999999
-0.1297887819820993,9.85357638
-0.13245423081521235,9.85698277
-0.13513936177525587,9.859785669999999
-0.1378442600040135,9.86198955
-0.1405689042075262,9.863598620000001
-0.14331273500354946,9.864616980000001
-0.1460751903057127,9.86504916
-0.1488550569985072,9.86484296
-0.15165273825506476,9.86417208
-0.1544682067219758,9.86287132
-0.15730143539427477,9.8610014
-0.1601528324341719,9.85856598
-0.16302237357119664,9.85556837
-0.1659102530137737,9.85201203
-0.16881666674251328,9.84789969
-0.17174170315023596,9.8432344
-0.17468556133470536,9.83801858
-0.1776484422592879,9.83225474
-0.18063043886075736,9.82594535
-0.18363175539760124,9.81909217
-0.18665259809379053,9.81169716
-0.18969295422019639,9.80376229
-0.19275303292549406,9.7952893
-0.19583304541957647,9.78627986
-0.19893309396902192,9.77673523
-0.202053282213291,9.766656919999999
-0.2051938266208242,9.756046360000001
-0.2083547226082949,9.74490482
-0.21153630173827676,9.73323353
-0.21473845053448826,9.721033799999999
-0.2179613921129544,9.70830673
-0.22120523949501125,9.695053340000001
-0.22446999462132422,9.68127515
-0.22775588588930562,9.666973019999999
-0.23106280495886455,9.65214839
-0.23439098325818453,9.636802379999999
-0.2377404277462416,9.62093615
-0.23759414435834336,8.3861378
-0.23744832699860963,7.15063818
-0.23730286208889528,5.91444319
-0.23715774954195057,4.67755202
-0.2370073170883551,3.44167771
-0.23678929222852085,2.22385191
-0.23645697529093446,1.03919526
-0.2359884354120576,-0.09947377
-0.23543161084643716,-1.11821549
-0.23472268467529434,-1.90784548
-0.23381303367961626,-2.56001226
-0.23271598207871524,-3.11248113
-0.23148514283877164,-3.59365675
-0.23016430141100397,-4.02310552
-0.2287551270363546,-4.40854699
-0.22725907138126922,-4.7556695499999995
-0.22567883403257571,-5.0685974
-0.2240235361919911,-5.349429420000001
-0.22234514036048036,-5.59151412
-0.22064787071248881,-5.80269556
-0.21892156264806784,-5.99099039
-0.21716405690259877,-6.16084352
-0.21537499737339783,-6.31539746
-0.21355414299789088,-6.45744214
-0.21170226192616348,-6.58970342
-0.20981889184362124,-6.713515129999999
-0.20790725686419909,-6.829831629999999
-0.20596856214836645,-6.93955677
-0.2040050111428484,-7.043415189999999
-0.2020177976409221,-7.14209524
-0.20001044447474636,-7.23613988
-0.1979842398025482,-7.32604701
-0.19594379244991367,-7.412277339999999
-0.19388892921836054,-7.49519628
-0.19182224325151043,-7.57514511
-0.18974675804737196,-7.65240717
-0.18766327631976742,-7.72722259
-0.18557480176227714,-7.79988268
-0.1834817919987699,-7.87048586
-0.1813869020597043,-7.93929932
-0.179290797518725,-8.00639474
-0.17719534782248259,-8.07192149
-0.1751015370711717,-8.13599712
-0.1730110016751607,-8.19870914
-0.17092744813115734,-8.26006134
-0.16885500301041145,-8.32004542
-0.16679308314636776,-8.37874137
-0.1647445954309248,-8.43626969
-0.16270884179997203,-8.49258007
-0.1606878459598,-8.54783896
-0.15868025590339152,-8.60203886
-0.1566867873310298,-8.65525304
-0.15470771962813434,-8.707524
-0.15274289824074572,-8.758902729999999
-0.1507923859122795,-8.80942896
-0.1488554891635283,-8.85914874
-0.14693259701650363,-8.90808595
-0.14502204864855606,-8.95627312
-0.14312434449691813,-9.00381408
-0.14123621726697078,-9.05067672
-0.13935925015063688,-9.09693882
-0.13749072485530967,-9.14262854
-0.1356288996017987,-9.18780837
-0.1337740758418342,-9.23248298
-0.13192430560215263,-9.27671142
-0.13008010866775366,-9.320501689999999
-0.1282408274566944,-9.36387623
-0.12640666098536735,-9.40684537
-0.1245779141750516,-9.44941251
-0.12275446464773832,-9.491592409999999
-0.12093629698192498,-9.533394529999999
-0.11912350219372447,-9.57482791
-0.11731595853154375,-9.615905549999999
-0.11551365088520749,-9.65663184
-0.11371688233181709,-9.6970114
-0.11192563705769243,-9.73705133
-0.11013979352969083,-9.77676029
-0.10835954790557523,-9.816144210000001
-0.10658499002463806,-9.855206829999998
-0.10481599837904909,-9.89395565
-0.1030524519639453,-9.93239844
-0.10129475694619727,-9.97053561
-0.09954289709028163,-10.00837166
-0.09779675113304465,-10.04591499
-0.09605630335348403,-10.08316908
-0.09432174803824767,-10.12013548
-0.09259285940311113,-10.156825000000001
-0.0908696220530143,-10.193242179999999
-0.08915202069866357,-10.22938938
-0.08744014472749106,-10.26527574
-0.08573408325802356,-10.30089939
-0.08403350759988504,-10.33626669
-0.0823387160397695,-10.371382089999999
-0.08064948485171164,-10.40625238
-0.07896569525684938,-10.440879070000001
-0.07728764501811147,-10.47526532
-0.07561521519213832,-10.5094154
-0.07394828729859904,-10.54333343
-0.07228705456439921,-10.577020730000001
-0.0706312949568193,-10.61047869
-0.07075900935108681,-9.25461606
-0.07088704322426986,-7.89950057
-0.07101539663998357,-6.54513644
-0.071144173350429,-5.1915247099999995
-0.07127638060814934,-3.83964478
-0.07145256734504968,-2.50097463
-0.07170987660051531,-1.1858766299999999
-0.07206732482692746,0.09900989
-0.07254084349369427,1.3453659
-0.07312190318121048,2.51328412
-0.07378734299662537,3.39147992
-0.07462076462843314,4.116092330000001
-0.07560513407461,4.737041059999999
-0.07672383678266326,5.2762412
-0.0779646205129314,5.74775545
-0.07930221013299432,6.16326245
-0.08070283697390934,6.529413330000001
-0.08209218156867615,6.833184640000001
-0.08345143552269985,7.08427428
-0.08481060988736666,7.30108873
-0.08617952775083948,7.49202971
-0.08756427558989577,7.66225047
-0.08896080626272873,7.814507969999999
-0.09034840874048444,7.94961308
-0.09172685393311686,8.07060684
-0.0931015758567526,8.1807423
-0.09449061928312719,8.28259015
-0.09591523297937177,8.37783838
-0.09738085786986783,8.467166010000001
-0.09889000844243623,8.55100614
-0.10044605235860704,8.62979851
-0.10205268777028476,8.703894700000001
-0.10371373469088274,8.77363262
-0.10543060301291685,8.83924457
-0.10720428994568998,8.900889139999999
-0.10903506113941908,8.9587405
-0.11092308256122085,9.01296235
-0.11286820809992171,9.06371023
-0.11486987186560516,9.111135580000001
-0.11692740447958294,9.15539375
-0.11904003232392002,9.19663951
-0.12120677029109994,9.23502072
-0.12342631373026025,9.27068275
-0.12569756976095237,9.30376959
-0.12801923086800904,9.33441944
-0.13038955929316653,9.362763430000001
-0.13280681235175873,9.38892561
-0.13526977822527897,9.413028899999999
-0.13777691991533936,9.43518895
-0.14032680290326272,9.45551228
-0.14291766472242795,9.474099829999998
-0.14554773585298242,9.49104551
-0.14821513128549402,9.50643726
-0.15091871460446615,9.52035613
-0.15365691162232809,9.5328773
-0.15642879171972313,9.54406951
-0.15923309460431678,9.55399555
-0.16206877168921263,9.562712750000001
-0.16493498752768976,9.57027406
-0.1678311213209629,9.57672545
-0.17075611248800393,9.58211204
-0.1737095521248544,9.58647235
-0.17669048156929756,9.589842350000001
-0.17969837664193689,9.59225482
-0.18273194052170716,9.59373986
-0.18578997908180428,9.59432552
-0.18886996601569228,9.59388516
-0.19197112854910414,9.59290506
-0.195093797450959,9.59094686
-0.19823775153323853,9.58818619
-0.2014026576245589,9.58464195
-0.2045886265259429,9.58033222
-0.20779543578306892,9.575273300000001
-0.21102319746733444,9.56948013
-0.21427191319618877,9.56296663
-0.21754136092867493,9.55574562
-0.2208316549578564,9.54782899
-0.2241426859119564,9.53922777
-0.22747468283242855,9.52995221
-0.2308276511317504,9.52001146
-0.23420137048416545,9.509414829999999
-0.2375960735404612,9.49817073
-0.24101165438767036,9.48628663
-0.24444812096024915,9.47377028
-0.2479058244489254,9.46062849
-0.25138420457780386,9.44686801
-0.2548838434075513,9.43249525
-0.2584041800693251,9.417516110000001
-0.26194557047254685,9.40193655
-0.2655079129612612,9.385762230000001
-0.2690912213522054,9.36899863
-0.2726952787652088,9.351651200000001
-0.27632033138404744,9.333725119999999
-0.2799660468467491,9.31522572
-0.2836323237720888,9.296157950000001
-0.2873192942057181,9.27652739
-0.29102662396396606,9.25633885
-0.2947544458348528,9.23559787
-0.2985023067896917,9.21430975
-0.30227022173727547,9.19247978
-0.3021329851840575,7.9809395599999995
-0.3019961130786537,6.76871365
-0.3018597231088356,5.55580798
-0.3017238151584414,4.342221980000001
-0.3015657799019711,3.13380841
-0.3013145082152495,1.94900136
-0.3009384943445985,0.79935398
-0.3004341730900799,-0.29789478
-0.29982530309382605,-1.29122902
-0.2990092298898268,-2.11659599
-0.29796134003953956,-2.7947705299999996
-0.2967017877071554,-3.36634888
-0.29529509885141714,-3.8622321200000003
-0.29377176204354183,-4.30009143
-0.2921344315198575,-4.68840871
-0.29038565752389633,-5.033915339999999
-0.28852823569887653,-5.34233135
-0.28656625456366136,-5.61836711
-0.2845047362350428,-5.8660436
-0.28234997744010726,-6.0888598499999995
-0.2801111663831293,-6.2895911
-0.2778095343429636,-6.46872135
-0.27548244427608104,-6.62588551
-0.2731291883872726,-6.76653742
-0.27075045178551504,-6.8943419100000005
-0.26834922689359786,-7.01167869
-0.26592929786585695,-7.12038998
