Radial elongation [mm],Load [kN]
0.0,0.0
-0.0007966586662575548,4.61092083
-0.005443507944685955,6.94961456
-0.011466771713381618,7.8971034499999995
-0.017627784698342808,8.37149928
-0.023912046491857186,8.71477828
-0.030384910699554846,8.97912318
-0.03699077944091145,9.18726719
-0.043627233884094396,9.35300138
-0.05042640559531586,9.489538510000001
-0.05750006435006538,9.60452102
-0.06486672293611773,9.702005719999999
-0.07251500654350096,9.78446314
-0.08043629957221787,9.853778270000001
-0.08862740419352044,9.91137633
-0.09709033320023308,9.958329970000001
-0.10583084176729352,9.995432000000001
-0.1148558675793514,10.023259679999999
-0.12417314231830034,10.042225270000001
-0.13379036547337475,10.05261019
-0.14370239454983946,10.05448064
-0.15388754405372151,10.04838502
-0.16435144975951355,10.034081519999999
-0.17510438654700033,10.01177713
-0.18615733868673168,9.98150403
-0.19752048555330304,9.94335099
-0.20920721466720216,9.89708078
-0.22122885114470092,9.84260357
-0.23359064766968585,9.780188
-0.2463048155394849,9.70940475
-0.25937516965889507,9.6303004
-0.2728043538730187,9.54283549
-0.2865892494792732,9.447028099999999
-0.30072085871684995,9.34298236
-0.30516301668862544,6.56658133
-0.30458465265882406,2.47632567
-0.3028857433867336,-1.02033727
-0.29933307199792947,-3.06274971
-0.2943357892011689,-4.40469556
-0.2881199808397785,-5.34082788
-0.2813294672916511,-5.9536862
-0.27410313170224443,-6.3950239600000005
-0.26654426073233695,-6.75206395
-0.25877824502448865,-7.06017802
-0.25090469099022505,-7.33498082
-0.24300256118570274,-7.58580522
-0.23512969315023025,-7.81834012
-0.22732924658863962,-8.03610753
-0.21967564752936108,-8.240261689999999
-0.2122241751270939,-8.43170744
-0.20497799456385501,-8.61214079
-0.19792131137400104,-8.78310397
-0.19100204533006715,-8.94635446
-0.18418205758396566,-9.10319867
-0.1774391642526718,-9.254736860000001
-0.1707682486901776,-9.40145379
-0.1641693977929226,-9.54369443
-0.15764292277528358,-9.681749949999999
-0.1511893552881085,-9.81586922
