Radial elongation [mm],Load [kN]
0.0,0.0
-0.0002186345602142592,1.3648729000000002
-0.0004374132660731056,2.7291039300000004
-0.0006560860897913967,4.09269341
-0.0009498054260695388,5.40609476
-0.002168565535296263,5.95662251
-0.003459017961050803,6.25326166
-0.004687269098319902,6.50208939
-0.005871394655038997,6.7229839700000005
-0.007021986659328794,6.92371051
-0.00814614694200022,7.1084580299999995
-0.009249360132572437,7.27992741
-0.010335740506362823,7.44002358
-0.011408782061625988,7.590201670000001
-0.012471356948829115,7.7315881399999995
-0.013525713987775634,7.86510992
-0.014573854446686685,7.99152747
-0.01561778302935024,8.11148811
-0.016658878647558828,8.22554018
-0.01769827075756153,8.33415805
-0.018737216657614963,8.437756760000001
-0.01977659776382229,8.53670272
-0.020817170921031136,8.631321400000001
-0.021859568143887398,8.721898800000002
-0.022904422514141154,8.80871407
-0.02395198956078398,8.89199056
-0.02500277777933657,8.97195474
-0.02605704390743896,9.048803659999999
-0.027114918763914697,9.12272022
-0.028176786256751685,9.19388618
-0.029242525054310464,9.262443950000002
-0.030312393236748003,9.32854695
-0.03138639617294492,9.39233295
-0.03246453926189746,9.45392583
-0.03354682793287156,9.51344448
-0.03463326764556185,9.57100496
-0.03572361026608878,9.626700999999999
-0.03681798784580276,9.68063276
-0.03791627884021792,9.73290388
-0.039018488488789804,9.78358424
-0.0401242409422381,9.83275705
-0.041233668076610386,9.88048953
-0.04234652056071986,9.92686831
-0.043462803049788834,9.971953639999999
-0.044582265682680255,10.015807059999998
-0.045705040138818154,10.05847561
-0.04683062142052663,10.10002765
-0.0479592682828453,10.14051049
-0.04909085745717606,10.179972939999999
-0.05022501033258159,10.21845843
-0.05136173047140341,10.25600873
-0.05250102145067298,10.29266604
-0.05364263138028014,10.328465490000001
-0.054786563508207875,10.36344238
-0.05593294895577805,10.39763509
-0.05708076781077348,10.43106421
-0.058230406037457494,10.463740079999999
-0.05938161012418813,10.49571693
-0.06053399798234521,10.52700944
-0.061687699452754596,10.55762581
-0.062842075285231,10.58760237
-0.06399725472240075,10.61695246
-0.06515311056321249,10.64570299
-0.0663097721772396,10.67387225
-0.0674671122469897,10.70148406
-0.06862538879752217,10.728560289999999
-0.06978473175728722,10.75511838
-0.07094488535150767,10.781176030000001
-0.07210623687938095,10.806748890000001
-0.07326840173866783,10.83185118
-0.07443163876999753,10.85649563
-0.07559594951666526,10.88069587
-0.07676107760708012,10.90446425
-0.07792754030768123,10.92781358
-0.07909482321178052,10.950752549999999
-0.08026318579891834,10.97329277
-0.08143275884254148,10.99544493
-0.08260328555696084,11.01721673
-0.08377489666215071,11.03861629
-0.08494746433954342,11.05966037
-0.08612137836220113,11.08033518
-0.0872962521270873,11.1006693
-0.08847221662283133,11.1206646
-0.08964953274425258,11.140327090000001
-0.09082781333504514,11.159662169999999
-0.09200705981101343,11.178675649999999
-0.09318779295101637,11.197376819999999
-0.09436975513692047,11.21577096
-0.09555294818122478,11.2338628
-0.0967372438703254,11.25165739
-0.09792303412234526,11.26916083
-0.09911019099168139,11.28637758
-0.10029884673111861,11.3033145
-0.10148874299076932,11.31997335
-0.10268014232560102,11.33635842
-0.10387291655889003,11.352475329999999
-0.10506719822872684,11.36832722
-0.10626285904237198,11.38391807
-0.10746003168181112,11.39925229
-0.10865884909743578,11.414332570000001
-0.10985918301870762,11.42916333
-0.11106116654276826,11.443748390000001
-0.11226480216084272,11.458089900000001
-0.1134700923726098,11.47219148
-0.11467703968623982,11.486056430000001
-0.11588590877030375,11.49968781
-0.11709630912199898,11.513087890000001
-0.11830850549446686,11.526259190000001
-0.11952250063143849,11.53920529
-0.12073842862958845,11.55192929
-0.12195616104328288,11.56443216
-0.12317583212388211,11.5767174
-0.1243973133118409,11.588786630000001
-0.12562073901408927,11.60064325
-0.12684624391928606,11.61228912
-0.12807369950076225,11.62372599
-0.1293032406062558,11.63495686
-0.13053487048236972,11.64598344
-0.13176846043297524,11.65680751
-0.13300427757040517,11.667431220000001
-0.13424232538495173,11.67785685
-0.1354824752182529,11.68808629
-0.1367248626112108,11.698120860000001
-0.13796949109457946,11.70796218
-0.13921623184163706,11.71761217
-0.14046535308336688,11.72707259
-0.14171672609077784,11.73634564
-0.14297048703245968,11.745432430000001
-0.14422663972104482,11.75433492
-0.145485187984582,11.76305425
-0.1467461356666172,11.77159213
-0.14800961949246044,11.77995021
-0.14927551061380218,11.788129810000001
-0.15054394593131404,11.7961325
-0.15181492956794385,11.80395939
-0.15308833251014758,11.81161202
-0.15436455837655794,11.81909181
-0.15564334517974843,11.826400170000001
-0.156924697112788,11.83353795
-0.15820875183119698,11.84050669
-0.1594955137834067,11.847307709999999
-0.16078498743702485,11.85394215
-0.16207731094460692,11.86041119
-0.16337235529492206,11.866716109999999
-0.1646702588285312,11.87285765
-0.16597089242657487,11.878837310000002
-0.16727439461903276,11.88465604
-0.16858077021741968,11.89031506
-0.16989002405465858,11.89581513
-0.17120216098520047,11.9011575
-0.17251732015037324,11.90634339
-0.17383550667627978,11.91137355
-0.17515659129480277,11.91624921
-0.17648071344350563,11.92097087
-0.17780774374730135,11.925539800000001
-0.17913795649116632,11.92995708
-0.1804710876990559,11.93422339
-0.18180741201253958,11.938339679999999
-0.18314680007558537,11.94230713
-0.18448939216422516,11.94612617
-0.18583505881711176,11.94979813
-0.18718394051753434,11.95332353
-0.18853604289402776,11.956703540000001
-0.18989123632673965,11.959938759999998
-0.19124979696806543,11.963030049999999
-0.1926115953312066,11.96597818
-0.19397663715217311,11.96878426
-0.195345063789375,11.971448650000001
-0.1967166099239981,11.97397246
-0.19809168840285912,11.97635642
-0.1994698980452353,11.97860116
-0.20085165224163926,11.980707350000001
-0.2022366853829352,11.9826761
-0.20362500340210116,11.984507840000001
-0.20501661226055928,11.9862035
-0.20641165419772844,11.987763769999999
-0.20780999914928516,11.98918932
-0.20921151674799965,11.99048091
-0.21061621282057658,11.991639359999999
-0.21202436638848798,11.99266531
-0.21343557383571632,11.99355962
-0.21485011432510165,11.994322980000002
-0.21626772037526248,11.994955990000001
-0.21768867154369154,11.99545968
-0.21911270006604672,11.99583453
-0.22053994880366468,11.99608137
-0.22197028662925472,11.99619292
-0.22340385663157214,11.99619425
-0.2248406649203663,11.99606099
-0.22628044275464804,11.99580288
-0.2277234708337103,11.99542058
-0.22916961773892075,11.99491454
-0.23061888943262776,11.99428557
-0.2320712919053211,11.993534219999999
-0.23352683117580236,11.99266165
-0.2349853753231526,11.99166801
-0.23644706821333655,11.9905543
-0.23791191595022104,11.989321319999998
-0.23937978643028157,11.98796962
-0.24085082387196033,11.98649982
-0.24232489604903512,11.98491295
-0.24380214741703127,11.98320917
-0.24528230702821702,11.98138983
-0.24676565799293754,11.9794552
-0.24825206783707698,11.97740602
-0.24974154262227016,11.97524291
-0.25123408843872763,11.97296672
-0.2527297114054128,11.970578139999999
-0.25422841767022086,11.96807765
-0.25573007416665683,11.96546606
-0.25723482615767373,11.96274406
-0.25874267987810035,11.95991216
-0.26025364159242365,11.95697129
-0.26176743835677335,11.953921840000001
-0.263284495068718,11.95076458
-0.2648045387483447,11.94750024
-0.266327575493667,11.94412923
-0.267853751431148,11.94065243
-0.2693827928127157,11.937070449999998
-0.2709149859191104,11.93338383
-0.2724503372539594,11.929593259999999
-0.273988572580994,11.925699210000001
-0.2755298383659985,11.921702680000001
-0.27707414091247745,11.917604090000001
-0.27862148655390107,11.91340401
-0.280171881653897,11.90910291
-0.2817251917311958,11.90470186
-0.28328170486189214,11.90020097
-0.2848411456511746,11.895601300000001
-0.2864035202864998,11.89090307
-0.28796911753022764,11.886107169999999
-0.28953752011032785,11.88121398
-0.2911090169499084,11.87622415
-0.29268361465783543,11.871138349999999
-0.29426117819901454,11.86595698
-0.2958417139415781,11.86068087
-0.2974253701633628,11.85531058
-0.29901186963673054,11.84984638
-0.300601502683063,11.84428914
-0.3021939917272043,11.83863935
-0.3037896275629695,11.83289763
-0.30538827465995705,11.82706432
-0.3069899396035594,11.82114024
-0.30859448640832343,11.81512581
-0.31020206411641715,11.80902162
-0.31181267940790763,11.80282811
-0.31342633899518496,11.79654603
-0.31504290659976564,11.79017575
-0.3166625318105312,11.78371799
-0.3182850782010954,11.77717307
-0.3199106956365297,11.770541569999999
-0.3215392475419715,11.763824049999998
-0.3231707405035186,11.75702122
-0.32480532480423735,11.75013321
-0.32644271987140844,11.74316084
-0.32808321982632116,11.73610447
-0.32972668771880265,11.728964739999999
-0.33137313029650034,11.72174215
-0.33302255433980105,11.7144371
-0.3346749666620488,11.707050160000001
-0.3363303741097626,11.69958192
-0.3379886390215245,11.69203267
-0.33964991262989963,11.68440301
-0.3413142018811538,11.67669353
-0.34298136887972147,11.66890446
-0.3446515652915885,11.66103659
-0.34632479816477435,11.65309008
-0.34800078415441804,11.645065650000001
-0.34967982035232714,11.63696377
-0.35136191390918503,11.628784750000001
-0.3530467809008972,11.62052929
-0.35473471920137584,11.61219772
-0.3564255902815036,11.603790360000001
-0.35811940108697926,11.5953079
-0.35981601258209567,11.586750630000001
-0.36151572369586965,11.57811924
-0.363218395577124,11.56941399
-0.3649238889444714,11.56063527
-0.3666323570467278,11.55178366
-0.3683436604367954,11.54285965
-0.3700580993839292,11.53386356
-0.37177524095785397,11.524795760000002
-0.37349538561516404,11.515656940000001
-0.37521854064941546,11.50644741
-0.37694456619710465,11.49716735
-0.3786734692650451,11.487817730000002
-0.3804052568946109,11.478398460000001
-0.38214008371658337,11.46891018
-0.38387766185411676,11.4593533
-0.38561814588755045,11.449728129999999
-0.3873616909182018,11.440035320000002
-0.3891080084476137,11.43027502
-0.3908572535269217,11.420447959999999
-0.39260943344618715,11.41055414
-0.39436440712073834,11.400594150000002
-0.3961223300771499,11.39056847
-0.39788320971455043,11.380477430000001
-0.3996469046848336,11.37032138
-0.40141342208618896,11.3601007
-0.4031829180875124,11.3498161
-0.4049552510745741,11.33946733
-0.4067304282534462,11.32905541
-0.4085086062811541,11.31858028
-0.41028949373364154,11.308042610000001
-0.412073247213878,11.29744273
-0.4138600238718401,11.28678081
-0.41564953162861795,11.27605747
-0.41744192758040977,11.26527291
-0.4192372191910007,11.25442761
-0.4210352636468312,11.24352176
-0.42283621854221604,11.23255602
-0.42464009145401493,11.22153045
-0.4264467392902588,11.21044556
-0.4282563201496184,11.199301610000001
-0.4300685397820536,11.18809924
-0.43188370733171777,11.17683821
-0.4337018305675244,11.16551953
-0.43552261455834795,11.15414329
-0.4373463693581514,11.14270973
-0.43917279957780053,11.13121922
-0.4410022158826882,11.11967209
-0.4428343224232034,11.10806876
-0.44466927843716614,11.09640963
-0.44650709156325546,11.0846949
-0.44834776947943744,11.07292481
-0.45019116744999865,11.061099819999999
-0.45203744541068347,11.0492203
-0.4538864584290539,11.03728648
-0.4557383667935261,11.025298930000002
-0.45759302537422775,11.013257489999999
-0.45945044167018584,11.00116286
-0.46131077650368696,10.98901514
-0.46317373102171516,10.97681481
-0.46503961955029705,10.96456206
-0.4669082964607821,10.95225727
-0.46877961560051307,10.93990073
-0.4706538922598738,10.92749274
-0.47253082637491145,10.915033489999999
-0.4744107338850753,10.902523579999999
-0.47629315981785547,10.889963009999999
-0.4781785748983666,10.877352160000001
-0.48006667808068476,10.864691220000001
-0.48195763176290096,10.851980789999999
-0.48385128896700685,10.83922091
-0.4857476573179814,10.82641192
-0.48764689977131515,10.813554109999998
-0.4895488690346139,10.80064772
-0.49145357285423935,10.78769298
-0.49336101901712254,10.77469039
-0.4952712153510641,10.76164005
-0.4971843257553629,10.74854236
-0.49909989004948085,10.735423189999999
-0.5010185406062417,10.72220555
-0.5029398168808232,10.70896738
-0.5048637264587663,10.695682399999999
-0.5067905905299364,10.682351539999999
-0.5087199468683468,10.66897481
-0.5106522739852642,10.65555255
-0.5125872660667588,10.64208494
-0.5145249309044447,10.62857235
-0.516465118784144,10.61504126
-0.5184084679228165,10.601412739999999
-0.5203545140606614,10.587766610000001
-0.5223031071471038,10.57407619
-0.5242545710542562,10.560342
-0.5262085976476644,10.546564329999999
-0.5281655115096501,10.532743270000001
-0.5301248453264862,10.51890628
-0.5320872415170432,10.504972239999999
-0.534052232382559,10.49102285
-0.5360199848267294,10.477030860000001
-0.5379905071585406,10.46299697
-0.5399636482962872,10.44892095
-0.5419395757535977,10.43480347
-0.543918138216092,10.4206445
-0.545899503607862,10.40644429
-0.5478835203810201,10.39220305
-0.5498701966279271,10.377921189999999
-0.5518595404848242,10.36359866
-0.5538517207057423,10.34923578
-0.5558467460099756,10.33483292
-0.5578441424540614,10.32039015
-0.5598445616394545,10.30590776
-0.5618475292175797,10.29138583
-0.5638532145005121,10.276824710000001
-0.5658616259429627,10.262224550000001
-0.567872610307488,10.24758558
-0.5698864994513925,10.232907950000001
-0.5719029783229268,10.21819204
-0.5739222173027383,10.20343777
-0.5759440626634577,10.1886455
-0.5779685226302872,10.17381541
-0.5799959309938949,10.15894785
-0.5820258083071086,10.144042840000001
-0.5840584886275885,10.12910049
-0.5860939808862087,10.11412114
-0.5881319671588209,10.09910507
-0.5901727826842553,10.0840522
-0.5922161089368638,10.06896316
-0.5942622819495857,10.05383749
-0.5963111467469271,10.03867586
-0.5983625476973797,10.023478489999999
-0.6004168220370026,10.00824523
-0.6024738144099301,9.99297659
-0.6045333687980683,9.97767252
-0.6065956586085475,9.962333300000001
-0.6086605275625425,9.94695914
-0.6107283149319154,9.93155009
-0.6127986991314363,9.916106410000001
-0.6148716887171843,9.90062824
-0.6169474582476464,9.88511575
-0.6190256846517017,9.86956913
-0.6211068750458426,9.85398862
-0.6231907062783391,9.83837426
-0.6252771871553919,9.82272631
-0.6273663265336704,9.80704487
-0.6294581333207216,9.791330120000001
-0.6315527837265513,9.77558225
-0.6336499524472907,9.75980146
-0.6357498156095037,9.743987820000001
-0.6378525501453974,9.72814144
-0.6399578297791203,9.71226263
-0.6420658313600023,9.6963514
-0.6441765641634978,9.68040807
-0.6462898689385116,9.66443267
-0.6484059232650372,9.64842533
-0.6505247365806699,9.6323863
-0.6526461492177521,9.6163157
-0.6547703394970045,9.6002136
-0.6568971474711458,9.58408021
-0.6590265822125513,9.567915800000002
-0.6611588227908316,9.55172028
-0.6632937088363855,9.53549387
-0.6654312495847967,9.51923684
-0.6675716248649716,9.50294909
-0.669714673882785,9.486631
-0.6718602351023595,9.47028257
-0.674008659659088,9.45390402
-0.6761597863299538,9.43749553
-0.678313624687279,9.421057059999999
-0.6804700126131474,9.40458892
-0.6826293030864616,9.38809099
-0.6847911621524094,9.37156365
-0.6869557713613272,9.35500704
-0.6891229680069383,9.338421140000001
-0.6912929341654023,9.321806109999999
-0.6934656798167382,9.30516215
-0.6956410418101391,9.28848941
