Total story drift angle (rad),Force in the actuator (kN)
5.65E-04,-13.1258998
0.003576471,288.7697957
-0.002635294,-306.2709954
0.003482353,284.3944957
-0.002635294,-306.2709954
0.003482353,293.1450956
-0.002635294,-310.6462953
0.003576471,288.7697957
-0.002917647,-301.8956955
0.003576471,293.1450956
-0.002635294,-306.2709954
0.003482353,301.8956955
-0.002823529,-306.2709954
0.005647059,490.0335927
-0.005364706,-529.4112921
0.005835294,481.2829928
-0.005364706,-525.0359921
0.005647059,485.6582927
-0.005270588,-516.2853923
0.005647059,494.4088926
-0.005458824,-538.1618919
0.005835294,494.4088926
-0.005364706,-538.1618919
0.005552941,481.2829928
-0.005458824,-538.1618919
0.005364706,503.1594925
0.007811765,678.1714898
-0.007341176,-665.04559
0.007529412,678.1714898
-0.006964706,-643.1690904
0.008,678.1714898
-0.007341176,-656.2949902
0.007717647,686.9220897
-0.007152941,-660.6702901
0.007623529,678.1714898
-0.007529412,-660.6702901
0.007905882,686.9220897
0.008941176,800.679888
-0.008752941,-739.4256889
0.008470588,743.8009889
-0.008752941,-704.4232894
0.008752941,774.4280884
-0.008282353,-721.9244892
0.008847059,756.9268887
-0.008470588,-721.9244892
0.008470588,717.5491892
0.009129412,752.5515887
0.0096,761.3021886
0.009976471,783.1786883
0.007905882,564.4136915
0.002541176,52.50359921
-0.003482353,-455.0311932
-0.005835294,-647.5443903
-0.007811765,-713.1738893
-0.010164706,-787.5539882
-0.012423529,-826.9316876
-0.016,-875.0599869
-0.017411765,-879.4352868
-0.018164706,-853.1834872
-0.015905882,-647.5443903
-0.008282353,0
-0.004705882,293.1450956
-0.001411765,511.9100923
0.003858824,778.8033883
0.007529412,910.0623864
0.010070588,980.0671853
0.0128,1036.946084
0.014682353,1067.573184
0.016282353,1085.074384
0.017411765,1085.074384
0.017976471,1050.071984
0.015435294,770.0527885
0.007905882,70.00479895
0.003576471,-258.1426961
-5.65E-04,-538.1618919
-0.003952941,-691.2973896
-0.006682353,-765.6774885
-0.009411765,-848.8081873
-0.012517647,-910.0623864
-0.015247059,-953.8153857
-0.016941176,-966.9412855
-0.018352941,-940.6894859
-0.016941176,-778.8033883
-0.007623529,-21.87649967
-0.002635294,385.0263942
9.41E-04,621.2925907
0.004423529,783.1786883
0.007529412,905.6870864
0.010070588,971.3165854
0.012894118,1028.195485
0.014776471,1071.948484
0.016658824,1085.074384
0.017505882,1054.447284
0.016752941,945.0647858
0.007529412,48.12829928
0.004517647,-245.0167963
-0.001129412,-542.5371919
-0.006211765,-770.0527885
-0.011388235,-910.0623864
-0.016564706,-966.9412855
-0.022870588,-1045.696684
-0.026070588,-1067.573184
-0.027858824,-1050.071984
-0.026352941,-901.3117865
-0.018823529,-266.893296
-0.013647059,140.0095979
-0.010352941,411.2781938
-0.007529412,608.1666909
-0.003764706,783.1786883
7.53E-04,927.5635861
0.006211765,1019.444885
0.011388235,1111.326183
0.016752941,1176.955682
0.021270588,1220.708682
0.024094118,1242.585181
0.025976471,1242.585181
0.028047059,1242.585181
0.027952941,1185.706282
0.025411765,875.0599869
0.019764706,402.527594
0.012235294,-245.0167963
0.009976471,-411.2781938
0.006870588,-555.6630917
0.003952941,-678.1714898
-6.59E-04,-818.1810877
-0.005176471,-905.6870864
-0.011482353,-966.9412855
-0.017694118,-1045.696684
-0.022023529,-1050.071984
-0.026352941,-1058.822584
-0.027294118,-1058.822584
-0.0272,-958.1906856
-0.020423529,-402.527594
-0.015247059,4.375299934
-0.011858824,253.7673962
-0.009411765,463.781793
-0.006964706,590.6654911
-0.002823529,778.8033883
0.001505882,905.6870864
0.006494118,1036.946084
0.013741176,1150.703883
0.020329412,1211.958082
0.024,1238.209881
0.026258824,1238.209881
0.028141176,1238.209881
0.0272,1063.197884
0.023529412,704.4232894
0.018823529,323.7721951
0.013741176,-113.7577983
0.010729412,-367.5251945
0.007247059,-533.786592
0.004423529,-651.9196902
8.47E-04,-752.5515887
-0.004611765,-879.4352868
-0.008941176,-966.9412855
-0.014682353,-1006.318985
-0.019764706,-1050.071984
-0.024941176,-1093.824984
-0.028141176,-1120.076783
-0.032282353,-1133.202683
-0.034823529,-1133.202683
-0.036235294,-1106.950883
-0.036988235,-1054.447284
-0.036329412,-993.1930851
-0.032282353,-647.5443903
-0.025882353,-161.8860976
-0.023435294,39.37769941
-0.021458824,201.263797
-0.017035294,494.4088926
-0.014776471,621.2925907
-0.012235294,739.4256889
-0.009976471,818.1810877
-0.007341176,892.5611866
-0.005176471,949.4400858
-0.001505882,1015.069585
0.002541176,1076.323784
0.008282353,1141.953283
0.014776471,1211.958082
0.020894118,1260.086381
0.026729412,1281.962881
0.031058824,1316.96528
0.035105882,1325.71588
0.038117647,1343.21708
0.038776471,1312.58998
0.038588235,1246.960481
0.032847059,713.1738893
0.025976471,105.0071984
0.024564706,-26.25179961
0.022117647,-192.5131971
0.019388235,-398.152294
0.015529412,-577.5395913
0.011952941,-700.0479895
0.008470588,-796.3045881
0.004705882,-857.5587871
5.65E-04,-927.5635861
-0.003670588,-984.4424852
-0.008282353,-1023.820185
-0.013270588,-1050.071984
-0.021741176,-1102.575583
-0.029929412,-1133.202683
-0.033411765,-1133.202683
-0.036141176,-1111.326183
-0.036988235,-1076.323784
-0.036517647,-1001.943685
-0.031341176,-586.2901912
-0.025882353,-166.2613975
-0.022305882,105.0071984
-0.019764706,323.7721951
-0.016941176,511.9100923
-0.012988235,682.5467898
-0.009882353,822.5563877
-0.005364706,927.5635861
-0.001223529,997.568385
0.004235294,1098.200284
0.009694118,1150.703883
0.015811765,1220.708682
0.020894118,1264.461681
0.026823529,1295.088781
0.033788235,1330.09118
0.036705882,1343.21708
0.038776471,1343.21708
0.038870588,1308.21468
0.035858824,984.4424852
0.029741176,437.5299934
0.025129412,17.50119974
0.022117647,-214.3896968
0.0192,-376.2757944
0.015905882,-564.4136915
0.012611765,-695.6726896
0.009317647,-796.3045881
0.005270588,-883.8105868
0.001129412,-936.314186
-0.003576471,-993.1930851
-0.011858824,-1036.946084
-0.022588235,-1111.326183
-0.0368,-1163.829783
-0.039435294,-1163.829783
-0.043576471,-1163.829783
-0.045647059,-1163.829783
-0.046870588,-1133.202683
-0.047058824,-1089.449684
-0.043858824,-818.1810877
-0.037458824,-363.1498946
-0.033411765,-61.25419908
-0.031152941,126.8836981
-0.028329412,315.0215953
-0.026070588,472.5323929
-0.022776471,638.7937904
-0.019764706,761.3021886
-0.016658824,848.8081873
-0.0128,936.314186
-0.008941176,1023.820185
-0.003482353,1089.449684
8.47E-04,1141.953283
0.0064,1194.456882
0.011576471,1238.209881
0.017694118,1264.461681
0.026541176,1299.464081
0.0336,1347.59238
0.039058824,1369.468879
0.0432,1369.468879
0.046117647,1386.970079
0.048470588,1373.844179
0.049129412,1334.46648
0.046776471,1050.071984
0.042258824,590.6654911
0.037835294,284.3944957
0.033505882,-113.7577983
0.029364706,-380.6510943
0.0256,-551.2877917
0.021270588,-682.5467898
0.017788235,-783.1786883
0.014211765,-857.5587871
0.010258824,-923.1882862
0.005741176,-966.9412855
0.001129412,-1006.318985
-0.002917647,-1032.570785
-0.008282353,-1071.948484
-0.012988235,-1098.200284
-0.017788235,-1098.200284
-0.023529412,-1120.076783
-0.029176471,-1146.328583
-0.033788235,-1150.703883
-0.036988235,-1141.953283
