Total story drift angle (rad),Force in the actuator (kN)
0,0
-0.006891365,-81.93834645
-0.000798999,-2.643172466
-0.000399499,0
0.006092366,70.4845991
-0.00679149,-78.41411649
-0.000798999,-3.524229955
0.006192241,72.24671407
-0.010187235,-125.9912209
-0.011785232,-148.0176581
-0.012684106,-152.4229455
-0.009488111,-101.3216112
-0.003795244,-22.90749471
0,22.90749471
0.005293367,67.84142663
0.006491865,80.17623147
0.008689112,102.2026687
0.011685357,133.9207383
0.008089863,71.36565658
0.005792741,50.22027686
0.004094869,37.88547201
0.000599249,3.524229955
-0.005093617,-59.91190923
-0.008788987,-106.6079561
-0.011385733,-137.4449682
-0.012184732,-151.5418881
-0.012883856,-151.5418881
-0.009787735,-103.9647837
-0.004893868,-36.12335704
-0.000798999,8.810574887
0.00309612,49.33921937
0.005493117,70.4845991
0.009388236,111.8943011
0.011585483,136.5639107
0.007190989,68.72248412
-0.000299625,-7.04845991
-0.007590489,-96.03526627
-0.012883856,-156.828233
-0.014581728,-172.6872678
-0.01687885,-184.1410151
-0.019076096,-196.47582
-0.02017472,-200.0000499
-0.019575471,-178.8546702
-0.014381978,-109.2511286
-0.008589237,-35.24229955
-0.00349562,18.50220726
-0.001298373,35.24229955
0.000898874,54.6255643
0.00349562,79.29517398
0.006192241,105.7268986
0.009188486,133.0396808
0.012883856,160.3524629
0.015480602,180.6167852
0.017677848,190.3084176
0.017178474,162.1145779
0.015180977,139.2070832
0.011785232,90.74892134
0.009088611,60.79296672
0.007690363,47.57710439
0.004394493,20.26432224
-0.001198498,-37.88547201
-0.003695369,-66.96036914
-0.00639199,-91.62997882
-0.009587986,-126.8722784
-0.012883856,-159.4714055
-0.015780226,-181.4978427
-0.018376972,-196.47582
-0.020773969,-205.2863949
-0.022871341,-213.2159123
-0.025767711,-219.3833147
-0.025967461,-188.5463026
-0.021473093,-133.0396808
-0.014981228,-58.14979425
-0.01008736,-3.524229955
-0.005393242,41.40970197
9.98749E-05,79.29517398
0.00349562,109.2511286
0.007190989,138.3260257
0.010187235,155.066118
0.012584231,171.8062103
0.015580477,189.4273601
0.018376972,198.237935
0.020574219,204.4053374
0.022072342,211.4537973
0.023170965,213.2159123
0.023969964,215.8590847
0.022871341,192.95159
0.022571716,179.7357277
0.014881353,89.86786385
0.012684106,69.60354161
0.011285858,47.57710439
0.008289613,24.66960968
0.004893868,-1.762114977
0.002896371,-24.66960968
-9.98749E-05,-50.22027686
-0.002097372,-75.77094403
-0.004594243,-96.03526627
-0.008389487,-129.5154508
-0.013782729,-165.6388079
-0.021772717,-209.6916823
-0.02656671,-226.4317746
-0.03006233,-235.2423495
-0.032159702,-240.5286944
-0.031460578,-227.3128321
-0.029463081,-196.47582
-0.027765208,-170.0440953
-0.027365709,-148.8987156
-0.025767711,-114.5374735
-0.022571716,-79.29517398
-0.017577974,-21.14537973
-0.015580477,4.405287443
-0.011885107,32.59912708
-0.007890113,57.26873677
-0.00349562,85.4625764
0.002097372,129.5154508
0.005393242,148.8987156
0.008189738,167.4009229
0.012883856,191.189475
0.018576722,210.5727398
0.022971216,221.1454297
0.026466835,228.1938896
0.028564207,233.4802345
0.030361954,234.361292
0.031460578,234.361292
0.031360703,218.5022572
0.030761454,205.2863949
0.028264583,175.3304403
0.02307109,107.4890136
0.018576722,60.79296672
0.016179726,42.29075946
0.011086108,9.691632376
0.007091114,-27.31278215
0.002297122,-67.84142663
-0.001697872,-103.9647837
-0.007690363,-146.2555431
