Total story drift angle (rad),Force in the actuator (kN)
3.51E-06,-0.375429903
5.27E-06,-0.375429903
5.27E-06,-0.291803337
-1.76E-06,-0.375429903
5.27E-06,-0.291803337
-1.76E-06,-0.375429903
-1.76E-06,-0.375429903
-1.76E-06,-0.33361662
-1.76E-06,-0.375429903
-1.76E-06,-0.458166825
-2.63E-05,-1.543532895
-1.21E-04,-5.78268808
-1.95E-04,-8.807478768
-2.27E-04,-9.919534168
-2.27E-04,-10.05298082
-2.41E-04,-10.54228519
-2.90E-04,-12.54398491
-3.25E-04,-13.87845139
-3.62E-04,-15.61325782
-3.83E-04,-16.36945549
-4.02E-04,-17.08117094
-4.09E-04,-17.57047532
-4.13E-04,-17.70392197
-4.48E-04,-18.99390623
-4.88E-04,-20.59526601
-5.09E-04,-21.52939254
-5.64E-04,-23.70902113
-6.90E-04,-28.73551154
-7.66E-04,-31.84926666
-8.01E-04,-33.13925092
-8.29E-04,-34.25130632
-8.64E-04,-35.80818388
-8.85E-04,-36.38645269
-8.92E-04,-36.74231042
-9.20E-04,-37.94333025
-9.48E-04,-39.14435008
-9.97E-04,-41.1460498
-1.03E-03,-42.30258742
-1.05E-03,-43.23671395
-1.10E-03,-44.482216
-1.12E-03,-45.81668248
-1.17E-03,-48.04079328
-1.19E-03,-48.9304376
-1.21E-03,-49.37525976
-1.23E-03,-50.26490408
-1.26E-03,-51.1545484
-1.27E-03,-51.59937056
-1.28E-03,-52.04419272
-1.28E-03,-52.04419272
-1.28E-03,-52.04419272
-1.29E-03,-52.48901488
-1.31E-03,-53.3786592
-1.32E-03,-53.82348136
-1.33E-03,-54.26830352
-1.33E-03,-54.26830352
-1.36E-03,-55.15794784
-1.38E-03,-56.04759216
-1.40E-03,-56.93723648
-1.43E-03,-58.27170296
-1.46E-03,-59.16134728
-1.50E-03,-60.49581376
-1.53E-03,-62.2751024
-1.55E-03,-62.71992456
-1.56E-03,-63.16474672
-1.57E-03,-64.05439104
-1.59E-03,-64.94403536
-1.61E-03,-65.38885752
-1.62E-03,-65.83367968
-1.62E-03,-65.83367968
-1.63E-03,-66.27850184
-1.68E-03,-68.05779048
-1.70E-03,-68.9474348
-1.75E-03,-71.1715456
-1.78E-03,-72.50601208
-1.83E-03,-73.84047856
-1.84E-03,-74.73012288
-1.85E-03,-75.6197672
-1.88E-03,-76.06458936
-1.89E-03,-76.95423368
-1.91E-03,-77.843878
-1.93E-03,-78.28870016
-1.95E-03,-79.17834448
-1.97E-03,-79.62316664
-1.99E-03,-80.95763312
-2.01E-03,-81.40245528
-2.02E-03,-82.2920996
-2.04E-03,-82.73692176
-2.04E-03,-82.73692176
-2.05E-03,-83.18174392
-2.08E-03,-84.5162104
-2.09E-03,-84.96103256
-2.10E-03,-85.40585472
-2.11E-03,-85.40585472
-2.12E-03,-86.29549904
-2.16E-03,-88.07478768
-2.18E-03,-88.964432
-2.20E-03,-89.40925416
-2.21E-03,-89.85407632
-2.24E-03,-91.1885428
-2.26E-03,-92.52300928
-2.28E-03,-92.96783144
-2.30E-03,-93.85747576
-2.33E-03,-95.19194224
-2.35E-03,-96.08158656
-2.38E-03,-97.41605304
-2.41E-03,-98.30569736
-2.44E-03,-99.64016384
-2.49E-03,-101.8642746
-2.52E-03,-103.6435633
-2.56E-03,-104.9780298
-2.59E-03,-106.3124962
-2.62E-03,-107.6469627
-2.63E-03,-108.0917849
-2.64E-03,-108.0917849
-2.64E-03,-108.0917849
-2.65E-03,-108.9814292
-2.70E-03,-110.3158957
-2.72E-03,-111.6503622
-2.75E-03,-112.5400065
-2.77E-03,-113.4296508
-2.82E-03,-115.2089394
-2.85E-03,-116.5434059
-2.87E-03,-117.4330502
-2.90E-03,-118.7675167
-2.96E-03,-121.4364497
-3.01E-03,-123.6605605
-3.05E-03,-124.995027
-3.09E-03,-126.3294934
-3.12E-03,-127.6639599
-3.13E-03,-127.6639599
-3.15E-03,-128.1087821
-3.17E-03,-128.9984264
-3.19E-03,-129.8880707
-3.20E-03,-130.3328929
-3.22E-03,-131.2225372
-3.24E-03,-131.6673594
-3.27E-03,-132.5570037
-3.29E-03,-133.446648
-3.31E-03,-133.8914702
-3.32E-03,-134.7811145
-3.33E-03,-134.7811145
-3.34E-03,-135.2259366
-3.35E-03,-136.115581
-3.36E-03,-136.115581
-3.39E-03,-137.4500474
-3.41E-03,-137.8948696
-3.43E-03,-138.7845139
-3.43E-03,-139.2293361
-3.45E-03,-139.6741582
-3.46E-03,-139.6741582
-3.46E-03,-140.1189804
-3.48E-03,-140.5638026
-3.50E-03,-141.4534469
-3.53E-03,-142.3430912
-3.55E-03,-143.2327355
-3.55E-03,-143.2327355
-3.56E-03,-144.1223798
-3.62E-03,-146.3464906
-3.69E-03,-149.0154236
-3.72E-03,-149.4602458
-3.72E-03,-149.9050679
-3.73E-03,-149.9050679
-3.73E-03,-149.9050679
-3.73E-03,-149.9050679
-3.75E-03,-150.7947122
-3.79E-03,-152.1291787
-3.79E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.79E-03,-152.5740009
-3.80E-03,-152.5740009
-3.80E-03,-152.5740009
-3.67E-03,-146.3464906
-3.43E-03,-136.115581
-3.26E-03,-128.9984264
-3.18E-03,-125.8846713
-3.15E-03,-124.5502048
-3.13E-03,-123.6605605
-3.10E-03,-122.7709162
-3.10E-03,-122.326094
-3.08E-03,-121.8812718
-3.08E-03,-121.8812718
-3.08E-03,-121.8812718
-3.05E-03,-120.9916275
-3.04E-03,-120.1019832
-3.02E-03,-119.2123389
-3.01E-03,-118.7675167
-3.00E-03,-118.3226946
-2.98E-03,-117.8778724
-2.97E-03,-117.4330502
-2.96E-03,-116.9882281
-2.96E-03,-116.9882281
-2.95E-03,-116.0985838
-2.92E-03,-115.2089394
-2.91E-03,-114.7641173
-2.89E-03,-113.874473
-2.87E-03,-113.4296508
-2.87E-03,-112.9848286
-2.87E-03,-112.9848286
-2.83E-03,-111.6503622
-2.82E-03,-110.7607178
-2.79E-03,-109.8710735
-2.75E-03,-108.536607
-2.70E-03,-106.3124962
-2.66E-03,-104.9780298
-2.64E-03,-104.0883854
-2.61E-03,-102.753919
-2.58E-03,-101.4194525
-2.56E-03,-100.5298082
