Total story drift angle (rad),Force in the actuator (kN)
-0.000102906,-2.415323946
0.002058128,44.683493
-0.001749409,-39.8528451
0.002058128,47.09881694
-0.001749409,-38.64518313
0.002263941,47.09881694
-0.001955222,-39.8528451
0.002161035,47.09881694
-0.001543596,-41.06050708
0.002161035,44.683493
-0.001337783,-39.8528451
0.003601725,88.15932402
-0.003601725,-71.2520564
0.003704631,84.5363381
-0.003087193,-72.45971837
0.003601725,86.95166205
-0.003293005,-70.04439443
0.003601725,89.36698599
-0.003087193,-72.45971837
0.003704631,88.15932402
-0.003293005,-67.62907048
0.003395912,88.15932402
-0.003293005,-71.2520564
0.003807538,89.36698599
0.005145321,114.7278874
-0.004424976,-97.8206198
0.005248227,115.9355494
-0.004424976,-97.8206198
0.004733695,111.1049015
-0.00401335,-94.19763388
0.004939508,115.9355494
-0.004836602,-101.4436057
0.005042415,115.9355494
-0.004939508,-106.2742536
0.004733695,113.5202254
0.005968572,114.7278874
0.006586011,114.7278874
0.006174385,100.2359437
0.002366848,8.45363381
-0.001029064,-62.79842259
-0.002572661,-85.74400007
-0.00401335,-99.02828177
-0.005042415,-107.4819156
-0.007100543,-112.3125635
-0.00432207,-36.22985919
-0.001646503,22.94557748
-0.000102906,54.34478878
0.001646503,79.70569021
0.002366848,90.57464796
0.003395912,101.4436057
0.00401335,109.8972395
0.004527882,113.5202254
0.006586011,117.1432114
0.003293005,22.94557748
0.000308719,-33.81453524
-0.002469754,-82.12101415
-0.004836602,-107.4819156
-0.006586011,-117.1432114
-0.007409262,-115.9355494
-0.005145321,-47.09881694
-0.002263941,8.45363381
-0.000411626,54.34478878
0.001646503,79.70569021
0.003395912,102.6512677
0.004939508,111.1049015
0.006277292,114.7278874
0.003293005,28.98388735
0.000102906,-47.09881694
-0.002469754,-89.36698599
-0.004836602,-106.2742536
-0.007409262,-112.3125635
-0.004733695,-47.09881694
-0.001749409,25.36090143
0.001131971,72.45971837
0.003498818,101.4436057
0.004939508,111.1049015
0.006791824,115.9355494
0.003087193,20.53025354
-0.002572661,-85.74400007
-0.006586011,-113.5202254
-0.007203449,-113.5202254
-0.003807538,-24.15323946
-0.00144069,35.02219721
0.001337783,73.66738034
0.003910444,105.0665916
0.006688917,119.5585353
0.008747046,131.635155
0.00977611,155.7883945
0.010702268,171.4880001
0.011731332,183.5646199
0.012863303,193.2259157
0.013480741,204.0948734
0.014509805,210.1331833
0.013172022,164.2420283
0.009467391,65.21374653
0.00545404,-25.36090143
0.002675567,-67.62907048
0.000205813,-91.78230994
-0.002778473,-106.2742536
-0.006688917,-113.5202254
-0.010084829,-123.1815212
