Total story drift angle (rad),Force in the actuator (kN)
0.00E+00,0
0.006497726,102.9013617
0.010552307,162.3554818
0.01179987,176.9903421
0.013567251,190.7105237
0.014918778,198.9426326
0.016894087,207.1747416
0.018245614,213.577493
0.019597141,218.1508868
0.019597141,209.0040991
0.018557505,177.9050209
0.012839506,73.63164104
9.88E-04,-94.66925277
-0.003274854,-140.4031913
-0.007745289,-182.4784148
-0.012111761,-211.7481354
-0.015022742,-229.1270321
-0.017102014,-239.1884985
-0.019181287,-245.5912499
-0.020220923,-247.4206075
-0.018661468,-194.3692388
-0.011591943,-67.22888965
-0.007017544,-0.457339385
-0.002339181,67.22888965
0.001403509,111.1334706
0.003898635,140.4031913
0.007537362,166.9288757
0.010968161,190.7105237
0.014502924,211.7481354
0.017517869,223.6389594
0.019389214,230.0417108
0.020532814,229.1270321
0.01928525,184.3077723
0.010968161,35.21513267
-0.001611436,-141.3178701
-0.00545809,-176.9903421
-0.007953216,-199.8573114
-0.009928525,-209.9187779
-0.011695906,-216.3215293
-0.016166342,-231.8710684
-0.020220923,-237.359141
-0.015022742,-137.659155
-0.008680962,-28.81238128
-0.002755036,52.59402932
5.72E-04,99.24264662
0.005250162,144.9765852
0.009512671,181.563736
0.01439896,209.9187779
0.018869396,228.2123533
0.02188434,240.1031773
0.024275504,249.249965
0.025834958,254.7380376
0.027186485,259.3114315
0.029369721,257.482074
0.031968811,258.3967527
0.034879792,268.4582192
0.038830409,269.372898
0.040181936,271.2022555
0.039870045,257.482074
0.029681611,76.37567736
0.022716049,-27.89770251
0.018037687,-86.43714383
0.01439896,-128.5123673
0.010968161,-155.9527304
0.007849253,-174.2463058
0.004626381,-192.5398812
0.001611436,-209.9187779
-0.001819363,-220.8949231
-0.007017544,-238.2738198
-0.011695906,-256.5673952
-0.01554256,-262.0554678
-0.018973359,-268.4582192
-0.023443795,-277.6050069
-0.029161793,-285.8371159
-0.032384665,-287.6664734
-0.035607537,-291.3251885
-0.0379987,-294.0692248
-0.039974009,-296.8132611
-0.041221572,-296.8132611
-0.041637427,-286.7517946
-0.038830409,-229.1270321
-0.034152047,-149.549979
-0.026458739,-28.81238128
-0.019389214,62.6554958
-0.013879142,116.6215433
-0.009824561,154.1233729
-0.005977908,180.6490572
-0.001819363,200.7719902
0.002339181,216.3215293
0.008576998,234.6151047
0.019493177,258.3967527
0.029993502,278.5196857
0.036127355,284.9224371
0.039558155,287.6664734
0.040805718,289.4958309
0.0402859,262.0554678
0.0391423,237.359141
0.03280052,122.1096159
0.024379467,-9.604127093
0.018973359,-79.11971367
0.012839506,-138.5738338
0.004938272,-188.8811662
-0.003274854,-225.468317
-0.012631579,-255.6527164
-0.01814165,-264.7995041
-0.022404159,-265.7141829
-0.025003249,-269.372898
-0.028122157,-273.9462918
-0.031864847,-277.6050069
-0.033320338,-282.1784008
-0.03425601,-279.4343645
-0.035503574,-282.1784008
-0.038102664,-282.1784008
-0.039766082,-284.0077583
-0.040805718,-284.0077583
-0.037166992,-216.3215293
-0.032488629,-137.659155
-0.02791423,-66.31421088
-0.023651722,-7.774769551
-0.020948668,25.1536662
-0.01782976,63.57017457
-0.014710851,94.66925277
-0.011280052,123.0242947
-0.008265107,147.7206215
-0.005666017,167.8435544
-0.002339181,185.2224511
8.84E-04,198.9426326
0.004834308,218.1508868
0.009616634,231.8710684
0.018869396,257.482074
0.028330084,273.0316131
0.035711501,280.3490432
0.039350227,284.9224371
0.040597791,280.3490432
0.043924626,291.3251885
0.04662768,295.8985823
0.051617934,301.386655
0.057751787,305.9600488
0.060454841,305.9600488
0.05899935,261.140789
0.056712151,220.8949231
0.053281352,156.8674092
0.049642625,99.24264662
0.045484081,32.47109636
0.040389864,-31.55641759
0.034567901,-93.754574
0.028641975,-143.1472276
0.025003249,-168.7582332
0.021260559,-184.3077723
0.016582196,-205.345384
0.013463288,-214.4921717
0.010448343,-223.6389594
0.009824561,-220.8949231
0.007849253,-226.3829958
0.00545809,-237.359141
0.002858999,-245.5912499
-0.003274854,-254.7380376
-0.010968161,-261.140789
-0.018661468,-263.8848254
-0.019805068,-258.3967527
-0.020532814,-258.3967527
-0.02188434,-252.9086801
-0.023443795,-243.7618924
-0.025419103,-242.8472136
-0.028538012,-235.5297835
-0.030201429,-231.8710684
-0.027810266,-184.3077723
-0.024275504,-125.768331
-0.020116959,-76.37567736
-0.016270305,-21.49495111
