Total story drift angle (rad),Force in the actuator (kN)
1.00E-04,1.584064328
0.002038429,57.02631581
-0.002105263,-58.61038014
0.002038429,55.44225148
-0.001971596,-50.6900585
0.002172097,57.02631581
-0.002105263,-52.27412283
0.001971596,60.19444447
-0.002172097,-55.44225148
0.001837928,57.02631581
-0.002172097,-55.44225148
0.001837928,53.85818715
-0.002372598,-55.44225148
0.002038429,58.61038014
0.003709273,110.884503
0.004110276,121.9729533
-0.004043442,-120.3888889
0.003842941,115.6366959
-0.004110276,-115.6366959
0.003909774,121.9729533
-0.003909774,-118.8048246
0.004177109,125.1410819
-0.003776107,-118.8048246
0.003976608,120.3888889
-0.003842941,-118.8048246
0.005647452,167.9108188
-0.005647452,-166.3267544
0.005647452,171.0789474
-0.005647452,-163.1586258
0.005647452,171.0789474
-0.005380117,-164.7426901
0.005380117,172.6630118
-0.005647452,-161.5745615
0.005380117,166.3267544
-0.005647452,-164.7426901
0.005647452,174.2470761
-0.005380117,-159.9904971
0.005781119,169.4948831
0.007852966,237.6096492
-0.007585631,-223.3530703
0.007919799,239.1937135
-0.007652464,-223.3530703
0.007518797,234.4415206
-0.007518797,-217.0168129
0.007451963,232.8574562
-0.007451963,-221.7690059
0.007852966,239.1937135
-0.007518797,-224.9371346
0.007852966,240.7777779
-0.007518797,-221.7690059
0.007786132,236.0255849
0.008387636,247.1140352
0.009122807,264.5387428
0.009657477,266.1228071
0.009724311,266.1228071
0.009122807,242.3618422
0.005179616,114.0526316
6.35E-04,-15.84064328
-0.003174603,-123.5570176
-0.005714286,-190.0877194
-0.007385129,-224.9371346
-0.008788638,-247.1140352
-0.009590643,-264.5387428
-0.007385129,-185.3355264
-0.001904762,-26.92909358
0.001503759,66.53070178
0.005045948,166.3267544
0.007786132,232.8574562
0.008855472,258.2024855
0.009724311,269.2909358
0.005246449,125.1410819
0.001904762,31.68128656
-5.68E-04,-41.18567253
-0.003508772,-120.3888889
-0.005847953,-182.1673977
-0.007585631,-224.9371346
-0.008588137,-253.4502925
-0.009791145,-266.1228071
-0.006583124,-166.3267544
-0.002974102,-52.27412283
-3.01E-04,23.76096492
0.003174603,118.8048246
0.005179616,171.0789474
0.007786132,232.8574562
0.009390142,264.5387428
0.009791145,280.3793861
0.010526316,289.883772
0.011395155,304.140351
0.012798663,319.9809943
0.013533835,327.9013159
0.014068505,332.6535089
0.014670008,334.2375732
0.015137845,323.1491229
0.014803676,307.3084796
0.007986633,99.79605267
5.01E-04,-87.12353804
-0.004177109,-186.9195907
-0.007585631,-242.3618422
-0.009991646,-277.2112574
-0.011595656,-293.0519007
-0.013600668,-312.0606726
-0.014603175,-318.3969299
-0.014937343,-319.9809943
-0.014536341,-285.131579
-0.011261487,-186.9195907
-0.006984127,-61.77850879
-0.003308271,36.43347954
-5.01E-04,106.13231
0.002639933,177.4152047
0.005380117,224.9371346
0.008521303,269.2909358
0.011060986,304.140351
0.013400167,329.4853802
0.014536341,332.6535089
0.01487051,329.4853802
0.012263993,242.3618422
0.006850459,85.53947371
0.002639933,-26.92909358
-0.002907268,-161.5745615
-0.005914787,-218.6008773
-0.008721805,-262.9546785
-0.011528822,-300.9722223
-0.013533835,-313.644737
-0.014803676,-321.5650586
-0.013199666,-248.6980995
-0.009055973,-142.5657895
