Total story drift angle (rad),Force in the actuator (kN)
3.98E-05,-2.655369333
0.009745426,238.0981169
-0.010063644,-248.7195942
0.009586317,229.2468858
-0.010222753,-243.4088556
0.009665871,223.9361471
-0.009586317,-245.1791018
0.009188544,229.2468858
-0.009745426,-239.8683631
0.009427208,229.2468858
-0.009984089,-245.1791018
0.009427208,227.4766396
-0.009745426,-239.8683631
-3.98E-05,-2.655369333
0.009745426,232.7873782
0.010779634,259.3410716
0.012052506,282.3542725
0.01300716,303.5972271
0.013802705,321.2996893
0.014757359,331.9211667
0.014359586,314.2187045
0.013484487,292.9757498
0.012370724,266.4220565
0.009427208,193.8419613
0.007199682,135.423836
0.004494829,73.46521823
0.001710422,9.736354223
-9.94E-04,-52.22226356
-0.003460621,-114.1808813
-0.00592681,-169.0585142
-0.008472554,-236.3278707
-0.011654733,-298.2864885
-0.013325378,-326.610428
-0.014518695,-342.542644
-0.014836913,-342.542644
-0.014280032,-321.2996893
-0.01300716,-289.4352573
-0.010063644,-215.084916
-0.0075179,-153.1262982
-0.004494829,-80.54620311
-0.001073986,-0.885123111
9.94E-04,46.91152489
0.004892601,135.423836
0.007438345,193.8419613
0.009745426,241.6386093
0.011177407,268.1923027
0.012529833,292.9757498
0.013325378,314.2187045
0.014041368,328.3806742
0.014757359,326.610428
0.014120923,307.1377196
0.013245823,285.8947649
0.011654733,245.1791018
0.010381862,216.8551622
0.008074781,158.4370369
0.005688146,100.0189116
0.003062848,38.06029378
7.56E-04,-16.81733911
-0.001949085,-77.00571067
-0.002585521,-96.47841912
-0.004494829,-142.5048209
-0.006801909,-192.0717151
-0.007995227,-225.7063933
-0.009268099,-250.4898405
-0.010461416,-278.81378
-0.012450278,-314.2187045
-0.013802705,-333.6914129
-0.014836913,-326.610428
-0.013564041,-301.8269809
-0.011654733,-254.0303329
-0.009029435,-186.7609765
-0.006165473,-115.9511276
-0.003142403,-48.68177111
-0.002108194,-18.58758533
3.98E-05,27.43881645
0.00202864,75.23546445
0.00361973,108.8701427
0.005847255,160.2072831
0.008074781,206.2336849
0.010143198,248.7195942
0.013404932,312.4484582
0.01459825,335.4616591
0.015075577,346.0831365
0.016268894,354.9343676
0.017462212,367.3260911
0.01849642,374.407076
0.019371519,376.1773222
0.019928401,370.8665836
0.019371519,349.6236289
0.015234686,246.949348
0.010938743,142.5048209
0.006085919,32.74955511
0.002108194,-57.53300222
