Total story drift angle (rad),Force in the actuator (kN)
0.000162215,-16.31947128
0.005569398,522.2230809
-0.005353111,-558.1259177
-0.000108144,-22.84725979
0.005569398,522.2230809
-0.005353111,-548.334235
0.005677542,522.2230809
0.006434547,594.0287545
0.00740784,652.7788512
0.008489276,701.737265
0.009787,757.2234673
0.010760293,789.8624099
0.011301011,799.6540927
0.011138796,770.2790444
0.006921194,323.1255313
0.001676227,-133.8196645
-0.000378503,-319.8616371
-0.002271017,-473.2646671
-0.003785028,-574.445389
-0.005785685,-695.2094765
-0.00740784,-767.0151501
-0.008381133,-802.9179869
-0.009570713,-848.6125065
-0.010598078,-868.195872
-0.011355083,-877.9875548
-0.009570713,-675.6261109
-0.007245625,-434.097936
-0.00502868,-251.3198577
-0.00356874,-101.1807219
-0.000919221,127.291876
0.001568083,326.3894256
0.003298381,463.4729843
0.005190895,571.1814948
0.006596763,652.7788512
0.008218917,744.1678903
0.009570713,799.6540927
0.010435862,822.5013525
0.011301011,812.7096697
0.012274304,130.5557702
0.005082752,-182.7780783
0.002054729,-326.3894256
-0.001676227,-473.2646671
-0.005785685,-688.681688
-0.008489276,-799.6540927
-0.010489934,-868.195872
-0.011409155,-855.140295
-0.006001973,-342.7088969
-0.003676884,-137.0835587
-0.002325088,-68.54177937
-0.00059479,9.791682767
0.001297724,71.80567363
0.003298381,124.0279817
0.00562347,169.7225013
0.007678199,186.0419726
0.009570713,212.1531266
0.01097658,228.4725979
0.012058017,238.2642807
0.009787,146.8752415
0.007732271,65.27788512
0.005136823,-16.31947128
0.003460597,-62.01399086
0.001946586,-107.7085104
0.000270359,-133.8196645
-0.001135508,-166.458607
-0.002919879,-244.7920692
-0.004055387,-323.1255313
-0.004974608,-388.4034164
-0.006326403,-483.0563499
-0.007137481,-541.8064465
-0.007840415,-597.2926488
-0.00859742,-629.9315914
