Total story drift angle (rad),Force in the actuator (kN)
0,0
0.003585147,130.5452757
-0.003482714,-117.3968306
0.000204866,17.84431825
0.003585147,136.1803235
-0.003943662,-121.1535292
0.000204866,10.33092109
0.004199744,134.3019742
-0.003482714,-115.5184813
0.0031242,126.7885771
-0.003790013,-117.3968306
0.0031242,126.7885771
-0.003482714,-115.5184813
0.003892446,136.1803235
-0.003482714,-117.3968306
0.000358515,12.20927038
0.005428937,220.7060416
-0.003790013,-119.2751799
-0.005633803,-200.0441994
0.005428937,218.8276923
-0.005633803,-205.6792473
0.005275288,226.3410894
-0.005172855,-194.4091515
0.005736236,216.949343
-0.005633803,-205.6792473
0.005428937,211.3142951
-0.005633803,-203.800898
0.005582586,218.8276923
-0.005633803,-198.1658501
0.000512164,10.33092109
0.007733675,308.9884582
-0.00793854,-297.7183625
0.000665813,17.84431825
0.007733675,312.7451568
-0.007631242,-301.475061
0.007580026,310.8668075
-0.008399488,-295.8400132
0.007580026,312.7451568
-0.00793854,-297.7183625
0.007580026,308.9884582
-0.008245839,-301.475061
0.007580026,312.7451568
-0.00809219,-301.475061
0.007887324,312.7451568
0.010038412,395.3925255
-0.00978233,-369.0956355
0.000204866,14.08761967
0.009731114,393.5141763
0.004814341,151.2071178
-0.006709347,-258.2730274
-0.010243278,-370.9739848
5.12164E-05,27.2360647
0.004814341,218.8276923
0.00865557,369.0956355
0.010192061,399.1492241
-0.009628681,-369.0956355
0.000819462,27.2360647
0.009577465,395.3925255
-0.00993598,-365.3389369
-0.000256082,25.35771541
0.010038412,395.3925255
0.010960307,408.5409706
0.012189501,427.3244635
0.013725992,442.3512578
0.014494238,442.3512578
0.014801536,416.0543677
0.014033291,340.9203961
0.011728553,258.2730274
0.009423816,168.1122615
0.008194622,128.6669264
0.006350832,62.92470121
0.003585147,-21.60101683
0.002509603,-68.55974908
0.000819462,-132.4236249
-0.00056338,-179.3823572
-0.003329065,-220.7060416
-0.005019206,-269.5431231
-0.007323944,-322.1369032
-0.008399488,-354.0688412
-0.010550576,-389.7574777
-0.012087068,-404.784272
-0.01362356,-408.5409706
-0.01362356,-352.1904919
-0.01177977,-286.4482667
-0.010243278,-203.800898
-0.007170294,-94.85663914
-0.004558259,4.695873225
-0.001024328,115.5184813
0.001741357,188.7741036
0.003585147,245.1245823
0.006658131,327.7719511
0.009116517,384.1224298
0.012189501,436.7162099
0.014801536,436.7162099
0.014955186,393.5141763
0.013572343,308.9884582
0.010806658,220.7060416
0.006350832,61.04635192
0.000973111,-123.0318785
-0.001024328,-181.2607065
-0.005019206,-260.1513767
-0.008245839,-348.4337933
-0.011165173,-391.635827
-0.01362356,-404.784272
-0.013008963,-329.6503004
-0.00993598,-201.9225487
-0.007170294,-91.09994056
-0.004097311,14.08761967
-0.00056338,113.640132
0.002202305,201.9225487
0.005428937,290.2049653
0.007580026,346.555444
0.009884763,402.9059227
0.012957746,440.4729085
0.014340589,470.5264971
0.016645327,498.7017365
0.018642766,528.7553251
0.019411012,523.1202773
0.019411012,476.161545
0.019411012,438.5945592
0.018642766,408.5409706
0.016645327,316.5018554
0.014801536,215.0709937
0.012035851,138.0586728
0.009731114,49.77625618
0.007272727,-30.99276328
0.004660691,-111.7617828
0.00128041,-192.5308022
0.000204866,-224.4627402
-0.002253521,-265.7864245
-0.005019206,-312.7451568
-0.00793854,-354.0688412
-0.011165173,-389.7574777
-0.013777209,-417.932717
-0.016081946,-451.7430042
-0.018847631,-464.8914493
-0.019769526,-451.7430042
-0.017772087,-372.8523341
-0.01546735,-248.8812809
-0.012855314,-149.3287686
-0.010089629,-51.65460547
-0.007016645,47.89790689
-0.004404609,123.0318785
-0.001792574,198.1658501
0.000512164,254.5163288
0.003277849,305.2317596
0.006965429,359.703889
0.011267606,423.5677649
0.014033291,481.7965929
0.018642766,526.8769758
0.019871959,513.7285308
0.019871959,459.2564014
0.018181818,369.0956355
0.016184379,267.6647738
0.013879641,179.3823572
0.011574904,83.5865434
0.008501921,-0.939174645
0.003431498,-126.7885771
-0.001024328,-241.3678838
-0.007170294,-342.7987454
-0.01177977,-401.0275734
-0.015774648,-438.5945592
-0.018693982,-461.1347507
-0.020537772,-464.8914493
-0.01715749,-316.5018554
-0.014391805,-164.3555629
-0.010550576,-46.0195576
-0.00793854,32.87111257
-0.003790013,154.9638164
5.12164E-05,245.1245823
0.005582586,339.0420468
0.011267606,417.932717
0.015569782,478.0398943
0.018950064,506.2151337
0.022023047,524.9986266
0.025096031,530.6336744
0.027708067,534.390373
0.029705506,528.7553251
0.029398207,487.4316408
0.026939821,382.2440805
0.024174136,303.3534103
0.022483995,203.800898
0.020025608,100.491687
0.017720871,25.35771541
0.014801536,-68.55974908
0.012496799,-145.57207
0.009577465,-209.4359458
0.006658131,-258.2730274
0.003431498,-293.9616639
-0.000409731,-344.6770947
-0.004558259,-382.2440805
-0.008860435,-425.4461142
-0.012240717,-447.9863057
-0.016389245,-476.161545
-0.019923175,-498.7017365
-0.02453265,-513.7285308
-0.027912932,-519.3635787
-0.029142125,-523.1202773
-0.028527529,-402.9059227
-0.026222791,-292.0833146
-0.022535211,-183.1390558
-0.01900128,-66.68139979
-0.014545455,70.43809837
-0.011011524,162.4772136
-0.006862996,273.2998217
-0.001946223,337.1636976
0.0031242,402.9059227
0.009731114,453.6213535
0.016184379,493.0666886
0.021254802,521.241928
0.025096031,530.6336744
0.027554417,530.6336744
0.029244558,524.9986266
0.029398207,485.5532915
0.027861716,408.5409706
0.025864277,327.7719511
0.023098592,218.8276923
0.017413572,21.60101683
0.012650448,-132.4236249
0.007887324,-237.6111852
0.00128041,-316.5018554
-0.004865557,-389.7574777
-0.011472471,-446.1079564
-0.016389245,-476.161545
-0.021306018,-504.3367844
-0.025300896,-513.7285308
-0.028681178,-521.241928
-0.029910371,-521.241928
-0.026837388,-352.1904919
-0.024379001,-231.9761373
-0.02099872,-117.3968306
-0.017618438,-15.96596896
-0.013777209,92.97828985
-0.009475032,200.0441994
-0.006248399,265.7864245
-0.002099872,331.5286497
0.003585147,404.784272
0.008501921,444.2296071
0.012957746,470.5264971
0.017106274,502.4584351
0.022791293,528.7553251
0.027708067,540.0254209
0.032010243,547.538818
0.035851472,553.1738659
0.038309859,555.0522152
0.039385403,553.1738659
0.039231754,502.4584351
0.03815621,457.3780521
0.037080666,391.635827
0.034775928,295.8400132
0.030012804,153.0854671
0.025556978,-2.817523935
0.020486556,-143.6937207
0.015569782,-250.7596302
0.008040973,-367.2172862
0.000973111,-414.1760184
-0.00425096,-447.9863057
-0.011318822,-474.2831957
-0.01715749,-494.9450379
-0.02268886,-511.8501815
-0.029142125,-526.8769758
-0.034827145,-528.7553251
-0.038822023,-530.6336744
-0.038975672,-521.241928
-0.038514725,-479.9182436
-0.036363636,-370.9739848
-0.034366197,-280.8132189
-0.031600512,-183.1390558
-0.02822023,-51.65460547
-0.025147247,42.26285902
-0.021920615,115.5184813
-0.018233035,205.6792473
-0.013930858,280.8132189
-0.009014085,348.4337933
-0.005172855,395.3925255
-0.001331626,425.4461142
0.004507042,472.4048464
0.01049936,496.8233872
0.015569782,515.6068801
0.021408451,530.6336744
0.026786172,553.1738659
0.031395647,556.9305645
0.034775928,564.4439616
0.038309859,564.4439616
0.039692702,558.8089138
0.039231754,509.9718322
0.036927017,387.8791284
0.03078105,177.5040079
0.027708067,55.41130405
0.023098592,-62.92470121
0.017413572,-200.0441994
0.01418694,-275.178171
0.010038412,-344.6770947
0.004199744,-389.7574777
-0.000717029,-429.2028128
-0.00809219,-466.7697986
-0.015774648,-491.1883393
-0.024071703,-508.0934829
-0.03206146,-519.3635787
-0.039590269,-526.8769758
-0.044814341,-530.6336744
-0.048962868,-530.6336744
-0.050653009,-526.8769758
-0.047580026,-395.3925255
-0.041741357,-201.9225487
-0.038668374,-113.640132
-0.036209987,-15.96596896
-0.033137004,92.97828985
-0.028988476,192.5308022
-0.025300896,263.9080752
-0.020230474,333.406999
-0.013777209,393.5141763
-0.007784891,434.8378606
-0.003329065,461.1347507
5.12164E-05,470.5264971
0.005275288,491.1883393
0.009731114,506.2151337
0.013111396,515.6068801
0.016645327,519.3635787
0.019411012,521.241928
0.019871959,504.3367844
0.020179257,453.6213535
0.020179257,402.9059227
0.020793854,365.3389369
0.020947503,305.2317596
0.021715749,265.7864245
0.022176697,233.8544866
0.022330346,205.6792473
