Total story drift angle (rad),Force in the actuator (kN)
-8.38E-06,0.099493688
-5.84E-06,0.188014895
-5.84E-06,0.055233087
-7.11E-06,0.055233087
-4.57E-06,0.188014895
-5.84E-06,0.099493688
-8.38E-06,0.010972482
-7.11E-06,-0.077548725
-7.11E-06,0.010972482
-8.38E-06,0.055233087
-7.11E-06,0.010972482
-4.57E-06,0.010972482
-7.11E-06,0.099493688
-7.11E-06,0.099493688
-7.11E-06,0.232275501
-5.84E-06,0.232275501
-5.84E-06,0.232275501
-7.11E-06,0.276536102
-5.84E-06,0.320796707
-5.84E-06,0.232275501
-8.38E-06,0.365057309
-7.11E-06,0.232275501
-7.11E-06,0.276536102
-7.11E-06,0.143754294
-8.38E-06,0.188014895
-8.38E-06,0.143754294
-7.11E-06,0.276536102
-5.84E-06,0.276536102
-7.11E-06,0.232275501
-5.84E-06,0.232275501
-7.11E-06,0.055233087
-7.11E-06,-0.077548725
-4.57E-06,-0.254591139
-7.11E-06,-0.343112345
-8.38E-06,-0.431633552
-5.84E-06,-0.520154759
-7.11E-06,-0.608675966
-5.84E-06,-0.608675966
-7.11E-06,-0.741457778
-4.57E-06,-0.785718384
-4.57E-06,-0.785718384
-5.84E-06,-0.918500192
-4.57E-06,-1.051282004
-5.84E-06,-1.051282004
-4.57E-06,-1.184063816
-5.84E-06,-1.228324417
-7.11E-06,-1.228324417
-7.11E-06,-1.184063816
-5.84E-06,-1.095542609
-5.84E-06,-1.184063816
-7.11E-06,-1.139803211
-5.84E-06,-1.139803211
-5.84E-06,-1.051282004
-7.11E-06,-1.051282004
-7.11E-06,-1.095542609
-4.57E-06,-1.139803211
-7.11E-06,-1.051282004
-7.11E-06,-1.139803211
-5.84E-06,-1.139803211
-7.11E-06,-1.139803211
-5.84E-06,-1.095542609
-4.57E-06,-0.962760797
-5.84E-06,-1.007021398
-7.11E-06,-1.095542609
-8.38E-06,-1.228324417
-8.38E-06,-1.228324417
-4.57E-06,-1.36110623
-4.57E-06,-1.449627436
-8.38E-06,-1.493888042
-7.11E-06,-1.493888042
-5.84E-06,-1.582409249
-5.84E-06,-1.670930456
-5.84E-06,-1.582409249
-7.11E-06,-1.670930456
-4.57E-06,-1.759451662
-4.57E-06,-1.715191057
-4.57E-06,-1.759451662
-4.57E-06,-1.847972869
-7.11E-06,-1.847972869
-5.84E-06,-1.847972869
-4.57E-06,-1.980754681
-4.57E-06,-2.025015283
-5.84E-06,-2.113536494
-5.84E-06,-2.157797095
-7.11E-06,-2.202057701
-4.57E-06,-2.113536494
-7.11E-06,-2.069275888
-7.11E-06,-1.980754681
-5.84E-06,-2.157797095
-7.11E-06,-2.025015283
-5.84E-06,-1.980754681
-4.57E-06,-1.936494076
-5.84E-06,-1.847972869
-5.84E-06,-1.803712268
-4.57E-06,-1.847972869
-5.84E-06,-1.936494076
-5.84E-06,-1.936494076
-7.11E-06,-2.069275888
-7.11E-06,-2.069275888
-5.84E-06,-2.025015283
-5.84E-06,-2.025015283
-7.11E-06,-1.847972869
-7.11E-06,-1.847972869
-4.57E-06,-1.892233475
-4.57E-06,-1.759451662
-3.31E-06,-1.803712268
