Total story drift angle (rad),Force in the actuator (kN)
0.000257113,-18.87839406
0.00248543,106.1909666
-0.002056908,-129.7889592
0.00248543,106.1909666
-0.002142612,-139.2281562
0.002399726,108.5507658
-0.002228317,-136.8683569
0.002228317,110.9105651
-0.002056908,-129.7889592
0.002399726,110.9105651
-0.001885499,-134.5085577
0.002656839,110.9105651
0.004028111,167.5457473
0.00419952,165.185948
0.003342475,92.03217103
0.001799794,4.719598515
-0.000942749,-106.1909666
-0.002228317,-165.185948
-0.004028111,-212.3819332
-0.002399726,-110.9105651
-8.57045E-05,23.59799257
0.002913953,125.0693606
0.004028111,172.2653458
0.000942749,-35.39698886
-0.001456976,-143.9477547
-0.003599589,-214.7417324
-0.00419952,-214.7417324
-0.000514227,-11.79899629
0.002913953,120.3497621
0.004113816,169.9055465
0.002656839,47.19598515
0.000685636,-58.99498143
-0.001456976,-134.5085577
-0.003513884,-200.5829369
-0.004028111,-202.9427361
-0.000171409,-4.719598515
0.002742544,113.2703644
0.003942407,172.2653458
0.00248543,40.11658737
0.000257113,-84.95277326
-0.003171066,-200.5829369
-0.004028111,-212.3819332
-0.001628385,-63.71457995
0.001028454,54.27538292
0.00419952,172.2653458
0.00248543,42.47638663
0,-94.39197029
-0.002999657,-205.3025354
-0.00419952,-224.1809294
-0.000514227,-9.439197029
0.002056908,96.75176955
0.004113816,167.5457473
0.001799794,23.59799257
-0.00171409,-146.307554
-0.004370929,-228.900528
-0.001885499,-77.87337549
0.001028454,49.5557844
0.00419952,172.2653458
0.00497086,188.7839406
0.005742201,207.6623346
0.006599246,235.9799257
0.007541995,250.1387213
0.007199177,221.8211302
0.005999314,134.5085577
0.004370929,54.27538292
0.003085362,-11.79899629
0.001371272,-66.0743792
-0.000428522,-120.3497621
-0.002571135,-176.9849443
-0.004370929,-219.4613309
-0.006170723,-254.8583198
-0.006942064,-266.6573161
-0.00497086,-136.8683569
-0.002913953,-40.11658737
-0.002056908,14.15879554
-0.001199863,47.19598515
8.57045E-05,82.59297401
0.001371272,110.9105651
0.002399726,129.7889592
0.003599589,155.746751
0.004456634,184.0643421
0.005656496,214.7417324
0.007027768,243.0593235
0.0076277,259.5779183
0.005056565,82.59297401
0.002999657,-23.59799257
0.000685636,-89.67237178
-0.001285567,-155.746751
-0.002913953,-195.8633384
-0.004799451,-243.0593235
-0.006342132,-266.6573161
-0.007284882,-269.0171153
-0.00497086,-125.0693606
-0.002742544,-23.59799257
-0.000599931,54.27538292
0.002056908,117.9899629
0.004456634,169.9055465
0.005827905,205.3025354
0.007541995,254.8583198
0.005056565,89.67237178
0.003256771,0
0.00171409,-66.0743792
-0.000599931,-146.307554
-0.003085362,-195.8633384
-0.005313678,-243.0593235
-0.006427837,-261.9377176
-0.007284882,-264.2975168
-0.004885156,-122.7095614
-0.003256771,-30.67739034
-0.001199863,47.19598515
0.000514227,101.4713681
0.00248543,143.9477547
0.004456634,176.9849443
0.005399383,205.3025354
0.007456291,252.4985205
0.004113816,42.47638663
0.001199863,-99.11156881
-0.002142612,-188.7839406
-0.004885156,-228.900528
-0.007284882,-266.6573161
-0.005485087,-139.2281562
-0.003085362,-35.39698886
-0.000599931,66.0743792
0.001971203,122.7095614
0.005399383,195.8633384
0.007541995,250.1387213
0.002399726,-28.31759109
-0.000171409,-136.8683569
-0.003856702,-226.5407287
-0.006513541,-271.3769146
-0.007456291,-273.7367138
-0.004885156,-115.6301636
-0.000257113,73.15377698
0.001971203,125.0693606
0.004799451,184.0643421
0.006942064,224.1809294
0.008056222,261.9377176
0.010027425,302.0543049
0.011655811,358.6894871
0.013027083,405.8854723
0.014912581,429.4834648
0.014141241,377.5678812
0.011227288,224.1809294
0.006942064,35.39698886
0.004542338,-63.71457995
0.001199863,-132.1487584
-0.001456976,-165.185948
-0.004370929,-207.6623346
-0.007799109,-294.9749072
-0.010370243,-361.0492864
-0.011912924,-403.525673
-0.013884128,-438.9226619
-0.014998286,-455.4412567
-0.011398697,-290.2553086
-0.008827563,-153.3869517
-0.006599246,-51.91558366
-0.005227974,0
-0.003171066,51.91558366
-0.001971203,82.59297401
-0.000685636,99.11156881
0.001114158,110.9105651
0.003599589,134.5085577
0.005399383,169.9055465
0.007199177,214.7417324
0.009598903,287.8955094
0.01088447,335.0914945
0.012512856,379.9276804
0.01431265,420.0442678
0.015341104,450.7216581
0.013627014,346.8904908
0.010798766,198.2231376
0.0076277,68.43417846
0.005656496,-25.95779183
0.003256771,-106.1909666
0.000514227,-148.6673532
-0.003599589,-217.1015317
-0.006342132,-273.7367138
-0.008998972,-325.6522975
-0.010713061,-370.4884834
-0.012341447,-415.3246693
-0.013798423,-448.3618589
-0.014998286,-450.7216581
-0.012255742,-316.2131005
-0.009598903,-181.7045428
-0.006342132,-51.91558366
-0.003599589,40.11658737
-0.002314021,73.15377698
0.00077134,108.5507658
0.003599589,134.5085577
0.005827905,169.9055465
0.008056222,238.339725
0.010198834,285.5357101
0.01182722,330.371896
0.013369901,389.3668775
0.014398354,429.4834648
0.015769626,464.8804537
0.01679808,486.118647
0.018083648,507.3568403
0.019026397,521.5156359
0.019797737,530.9548329
0.020054851,504.9970411
0.017912239,389.3668775
0.014141241,219.4613309
0.009941721,9.439197029
0.007284882,-75.51357623
0.005999314,-96.75176955
0.003085362,-117.9899629
0.000685636,-132.1487584
-0.003513884,-176.9849443
-0.00419952,-165.185948
-0.006342132,-191.1437398
-0.008227631,-250.1387213
-0.010284539,-323.2924982
-0.01259856,-403.525673
-0.013798423,-443.6422604
-0.01602674,-502.6372418
-0.017483716,-526.2352344
-0.019626328,-549.8332269
-0.019540624,-523.8754351
-0.01679808,-363.4090856
-0.011398697,-125.0693606
-0.009170381,-30.67739034
-0.007027768,42.47638663
-0.005485087,66.0743792
-0.003171066,73.15377698
-0.001114158,89.67237178
0.002056908,125.0693606
0.005056565,136.8683569
0.006942064,160.4663495
0.008656154,205.3025354
0.009770312,250.1387213
0.010541652,285.5357101
0.011741515,342.1708923
0.013369901,389.3668775
0.014484059,431.8432641
0.015769626,460.1608552
0.017398012,500.2774425
0.01851217,514.4362381
0.02022626,521.5156359
0.019797737,464.8804537
0.014912581,228.900528
0.01011313,23.59799257
0.007970518,-66.0743792
0.005999314,-110.9105651
0.002571135,-134.5085577
-0.000599931,-155.746751
-0.003942407,-200.5829369
-0.007370586,-259.5779183
-0.010798766,-353.9698886
-0.013198492,-429.4834648
-0.015426808,-488.4784463
-0.018169352,-547.4734277
-0.019712033,-559.272424
-0.01851217,-453.0814574
-0.015512513,-313.8533012
-0.011741515,-136.8683569
-0.009256085,-33.0371896
-0.006942064,47.19598515
-0.00419952,73.15377698
8.57045E-05,96.75176955
0.004628043,125.0693606
0.0076277,176.9849443
0.013455605,401.1658737
0.016455262,495.557844
0.020140555,538.0342307
0.024340075,573.4312195
0.026568392,589.9498143
0.029225231,606.4684091
0.029910867,597.0292121
0.029053822,549.8332269
0.020911896,158.1065502
0.016883785,-16.5185948
0.014912581,-73.15377698
0.01259856,-108.5507658
0.008227631,-120.3497621
0.004542338,-141.5879554
0.001628385,-160.4663495
-0.001114158,-217.1015317
-0.004885156,-337.4512938
-0.008056222,-417.6844685
-0.011227288,-479.0392492
-0.014226945,-521.5156359
-0.016883785,-547.4734277
-0.021083305,-597.0292121
-0.023825848,-625.3468032
-0.026311279,-637.1457995
-0.02939664,-648.9447958
-0.029910867,-646.5849965
-0.028196778,-552.1930262
-0.022968804,-285.5357101
-0.019112101,-106.1909666
-0.01679808,-16.5185948
-0.014398354,51.91558366
-0.012341447,73.15377698
-0.009513198,77.87337549
-0.007370586,84.95277326
-0.004799451,96.75176955
-0.002399726,113.2703644
0.000342818,184.0643421
0.003342475,259.5779183
0.00668495,342.1708923
0.010627357,417.6844685
0.014141241,476.67945
0.017569421,519.1558366
0.020483373,547.4734277
0.023311622,573.4312195
0.026568392,608.8282084
0.028111073,627.7066024
0.029310936,618.2674054
0.029910867,587.5900151
0.029739458,549.8332269
0.025797052,339.8110931
0.0209976,115.6301636
0.017912239,-18.87839406
0.01602674,-77.87337549
0.014484059,-106.1909666
0.012170038,-110.9105651
0.008998972,-125.0693606
0.006170723,-148.6673532
0.004370929,-169.9055465
0.002228317,-202.9427361
0.000171409,-252.4985205
-0.00419952,-370.4884834
-0.0076277,-438.9226619
-0.012084333,-519.1558366
-0.016540967,-568.711621
-0.020483373,-601.7488106
-0.024511484,-630.0664017
-0.028111073,-656.0241935
-0.03033939,-641.865398
-0.027168324,-502.6372418
-0.023225917,-311.493502
-0.019883442,-160.4663495
-0.017655125,-47.19598515
-0.015426808,18.87839406
-0.013112787,54.27538292
-0.010455948,75.51357623
-0.007284882,75.51357623
-0.004028111,77.87337549
-0.00171409,106.1909666
0.00171409,200.5829369
0.005570792,278.4563124
0.008570449,361.0492864
0.012255742,436.5628626
0.01602674,497.9176433
0.019626328,545.1136284
0.022283168,571.0714203
0.02442578,594.6694128
0.02691121,613.5478069
0.028453891,627.7066024
0.030253685,637.1457995
0.032139184,648.9447958
0.034281796,656.0241935
0.036338704,665.4633906
0.038138498,667.8231898
0.039424066,667.8231898
0.040109702,658.3839928
0.037452863,516.7960373
0.032996229,299.6945057
0.027939664,70.79397772
0.024768598,-47.19598515
0.021854645,-87.31257252
0.019026397,-101.4713681
0.016969489,-110.9105651
0.014998286,-125.0693606
0.01259856,-129.7889592
0.010284539,-148.6673532
0.008141927,-184.0643421
0.006170723,-224.1809294
0.003942407,-278.4563124
0.000428522,-356.3296879
-0.003770998,-438.9226619
-0.007284882,-490.8382455
-0.010284539,-521.5156359
-0.015426808,-571.0714203
-0.020054851,-613.5478069
-0.02519712,-653.6643943
-0.028196778,-665.4633906
-0.031196435,-672.5427883
-0.036424409,-686.7015839
-0.038824134,-700.8603794
-0.039938293,-691.4211824
-0.038652725,-599.3890114
-0.035567364,-448.3618589
-0.032996229,-330.371896
