Total story drift angle (rad),Force in the actuator (kN)
-5.92E-06,4.540522345
-8.46E-06,4.540522345
-8.46E-06,4.629043667
-3.39E-06,5.691299541
8.04E-05,18.48263053
0.00016414,20.60714223
0.000247903,25.7413788
0.000334205,31.31822191
0.000420506,34.99185663
0.000497924,36.09837311
0.000588032,42.56042931
0.000669257,49.0667461
0.000756828,55.52880212
0.000840591,61.76955485
0.000926893,68.93978128
0.001006849,75.62314038
0.001095688,82.52780272
0.001176913,89.52098628
0.001263215,96.51416979
0.00134317,103.6401352
0.001426934,110.5005366
0.001511966,117.4494592
0.00159446,124.2213391
0.001679492,131.6571287
0.001760717,138.4732691
0.00184575,145.9533193
0.001926975,152.7694596
0.002010738,159.9839456
0.00209577,167.5082562
0.002180802,174.5899601
0.002260758,181.804446
0.00234706,188.9746711
0.002428285,196.2334174
0.002513317,203.0938178
0.00259708,210.0427395
0.002679574,217.0801824
0.002762068,224.2061465
0.00284837,230.6239402
0.002932133,238.0597287
0.003014627,244.8758681
0.003094583,252.2673958
0.003182153,259.3490989
0.003262109,266.7848871
0.003347141,274.2206753
0.003430905,281.4351601
0.003515937,288.8266875
0.003595893,296.0854328
0.003684733,303.2556569
0.003755804,308.4784126
0.00376215,304.716258
0.003763419,302.5032259
0.003759612,301.3967099
0.003758343,301.1754067
0.003759612,301.3967099
0.003757073,301.2196673
0.003758343,301.263928
0.003753266,301.3524493
0.003755804,301.5294918
0.003750728,301.7065344
0.003754535,301.7950557
0.003751997,302.0163589
0.003753266,302.1048802
0.00374692,302.1048802
0.003753266,302.1491408
0.003748189,302.1934014
0.003745651,302.0606195
0.003748189,302.1934014
0.003748189,302.2376621
0.003748189,302.1934014
0.003745651,302.1934014
0.003748189,302.1934014
0.003748189,302.2819227
0.00374692,302.370444
0.003748189,302.4147047
0.003748189,302.4589653
0.00374692,302.5474866
0.003748189,302.6802685
0.003749459,302.6802685
0.00374692,302.6802685
0.003748189,302.7687898
0.003749459,302.7245291
0.003748189,302.8573111
0.003748189,302.8573111
0.003748189,302.8573111
0.003716461,296.8821244
0.003639044,282.4088943
0.003550204,271.1666909
0.00346771,261.208046
0.003377601,252.1788745
0.003297645,244.5660436
0.003210074,237.2630371
0.00312758,229.6059453
0.003043817,222.6570239
0.002958785,215.3540171
0.00287756,208.7591807
0.002789989,201.8102591
0.002708764,194.9498586
0.002622463,187.7796336
0.002539969,180.3438445
0.002452398,173.21788
0.002371173,166.268958
0.002286141,159.3642965
0.002206185,152.1940711
0.002121153,145.1566275
0.002038659,137.720838
0.001953627,130.6391337
0.001869863,123.5574293
0.001784831,116.2101609
0.001702337,108.9956743
0.001616035,101.869709
0.00153608,94.56670097
0.001451047,87.30795351
0.001369822,80.09346666
0.001282252,72.96750101
0.001199758,65.97431728
0.001117264,59.0253941
0.0010335,52.60759873
0.000953545,45.61441473
0.000867243,39.19661924
0.000784749,32.15917444
0.000699717,25.65285747
0.000618492,18.57115186
0.000529652,11.13536086
0.000450965,5.160171602
0.000364664,-1.877273603
0.000284708,-8.118026968
0.000199676,-14.18173775
0.000115913,-19.36023533
2.96E-05,-24.05186566
