Total story drift angle (rad),Force in the actuator (kN)
9.66103E-10,3.788123307
0.000275385,45.77264509
0.000594947,90.95723528
0.000870603,136.4211738
0.001266769,186.4721184
0.001575577,233.6931044
0.001937372,283.2578584
0.00223625,330.489965
0.002524923,377.7331922
0.002892782,425.8478259
0.003076032,448.5987001
0.002847308,382.983873
0.002476167,335.7588835
0.002155237,287.9391669
0.001852788,241.2964496
0.00155584,191.1614336
0.001167622,142.2425614
0.000793205,93.31078933
0.000469485,46.66940656
0.000150738,2.059717874
7.42865E-05,-3.770285939
7.53872E-05,-0.269690338
-0.000182106,-43.12968974
-0.000466698,-86.58240933
-0.000774506,-129.7902098
-0.0010565,-173.3044928
-0.001380429,-220.5419373
-0.001731417,-264.271959
-0.002037705,-313.2424306
-0.002329654,-357.2549144
-0.002655833,-403.5978215
-0.002886256,-447.8958811
-0.002775058,-400.0726059
-0.002491372,-356.3608219
-0.00216491,-310.0174699
-0.001950776,-266.5814757
-0.00164891,-222.8496746
-0.001346199,-179.694808
-0.001017571,-134.4684045
-0.000741295,-91.24459039
-0.000386925,-46.32333492
-8.94346E-05,-3.747586664
4.11798E-06,-0.248610216
1.84612E-05,7.91405346
0.000262131,43.48532506
0.000593843,90.70857969
0.000939833,138.4629075
0.001316737,186.8048454
0.001627756,235.775317
0.001962513,283.5861372
0.002234071,331.3996264
0.002601936,380.0960875
0.002907429,425.8722912
0.003076333,449.4927927
0.00310641,450.3690923
0.002749917,382.1360419
0.002461013,333.1500016
0.002124628,284.7502368
0.001759256,233.731804
0.001397744,183.8890361
0.001103904,135.2579638
0.000739128,85.75548494
0.000442722,40.86029604
5.93971E-05,-4.039977166
7.56744E-05,0.042160333
5.91114E-05,0.623702943
-0.000224334,-48.94333744
-0.000547303,-94.43974797
-0.000918526,-140.0091093
-0.001215128,-185.527761
-0.001531071,-233.6361672
-0.001881506,-277.6602164
-0.002190013,-322.5498895
-0.002453276,-368.3149726
-0.002732263,-414.3691901
-0.002978705,-457.7931742
-0.002979532,-457.7931742
-0.003025064,-449.9242702
-0.002867224,-411.4400362
-0.002570577,-363.9339191
-0.002259571,-317.8810361
-0.001950218,-269.78464
-0.001664365,-224.8882946
-0.001344256,-179.1049738
-0.001012596,-134.1757115
-0.000727769,-88.61480178
-0.000388855,-44.85987001
-8.97045E-05,-1.120920706
-1.16111E-05,3.255230808
6.06048E-06,-1.413315656
0.000230137,42.3271416
0.000595785,88.09169092
0.000943705,135.8460187
0.001316744,184.1848429
0.001614795,230.8244463
0.001947891,277.468498
0.002234353,325.2788734
0.002539019,373.9740001
0.002892808,418.879242
0.003075788,448.0382242
0.003075519,439.5781516
0.002690321,374.2675827
0.002384032,326.7370005
0.002078827,279.2130905
0.001743814,232.2812389
0.001395821,186.5139317
0.001123763,136.7147564
0.000786321,88.38215979
0.000442171,42.90541041
9.14083E-05,-1.122544307
4.5594E-05,-0.246988839
4.44822E-05,-3.453572561
-0.00024006,-46.31666259
-0.000532949,-91.22857679
-0.000894519,-135.6262766
-0.001204378,-179.1085324
-0.001501821,-223.4297227
-0.001805346,-268.3233992
-0.00211275,-314.679651
-0.002422647,-360.7343133
-0.002653071,-403.8704975
-0.002965179,-447.8869847
-0.002994712,-458.6650256
-0.003024788,-450.2089564
-0.002805692,-405.3192833
-0.00252366,-359.5590932
-0.002276404,-315.2543612
-0.001951327,-271.2387637
-0.001711827,-225.1760945
-0.001343154,-180.5622112
-0.001039641,-135.9269764
-0.000708173,-90.35939429
-0.000387747,-44.56584257
-8.91468E-05,-1.991611153
-1.2151E-05,0.630188451
-1.16038E-05,1.216593056
0.000277604,42.61463016
0.000549708,86.63445353
0.000942051,134.9701639
0.001314263,184.4757566
0.001628872,231.4058289
0.001944032,282.4242617
0.002232981,330.2381957
0.002554481,377.7669987
0.002907718,423.836785
0.003077173,446.8772384
0.003074974,437.5426454
0.002702744,380.6823631
0.002458808,334.3212183
0.00215416,287.6709391
0.001803968,237.81883
0.001470333,191.1823403
0.001127885,142.8243888
0.000810333,94.50291271
0.000457079,48.73693996
0.000122313,4.712312516
6.10467E-05,-0.245367017
6.10333E-05,2.378054853
-0.000162788,-39.8971671
-0.000537353,-83.3498867
-0.000823603,-128.0291589
-0.001190853,-173.8582964
-0.001502923,-220.8017134
-0.001807013,-264.2426007
-0.002033558,-310.885318
-0.002391744,-357.8185041
-0.002655006,-401.8287638
-0.002934276,-444.9645031
-0.002962699,-457.7842777
-0.003041628,-459.2432944
-0.002804859,-403.278884
-0.002539109,-359.559538
-0.002261231,-314.6711994
-0.001951333,-268.6169819
-0.001664641,-220.507686
-0.001268654,-172.1070316
-0.001027218,-134.1708185
-0.000667878,-83.07053838
-0.00039105,-40.18954871
4.12419E-06,3.552487665
-1.32581E-05,3.840016261
-1.29792E-05,5.006339964
0.000294159,47.57417483
0.000591649,90.14143144
0.000979013,141.6642926
0.001326962,188.5574447
0.001656744,236.9465337
0.002008064,285.6229779
0.002310526,334.0307494
0.002649417,380.9781698
0.002922077,427.3419836
0.00307634,446.8772384
0.003076353,447.4599554
0.002735295,382.1440487
0.002459917,336.6538657
0.002155545,287.3786909
0.001772237,237.5279163
0.001472538,191.4732539
0.001087878,139.9134726
0.000781635,93.04745461
0.000442731,45.8211307
0.000107968,0.9209598
3.04147E-05,-4.031868058
3.09626E-05,-2.576396606
-0.000239786,-43.6853171
-0.000531837,-88.01874009
-0.000883199,-132.7060191
-0.001202718,-177.6464019
-0.001530513,-225.7579219
-0.00180259,-269.4892781
-0.002142827,-315.5439405
-0.002437551,-361.603051
-0.002668808,-405.0337074
-0.002964628,-450.2089564
-0.003041071,-452.8289589
-0.003041628,-450.4980908
-0.002852051,-405.0252558
-0.002555955,-358.6823487
-0.002260679,-315.2530268
-0.001965679,-268.028927
-0.001664359,-223.4234952
-0.001343987,-179.3958875
-0.001028596,-133.2954085
-0.000725558,-89.48398428
-0.000388018,-43.39613821
-7.56224E-05,0.341038478
-1.07729E-05,0.925821706
-1.26997E-05,2.966083059
0.000278432,45.24152743
0.000592479,91.59377579
0.000933763,140.4997482
0.001327513,187.6851484
0.001625846,236.3651512
0.0019915,285.9267914
0.00237316,336.0742624
0.002679218,384.1848928
0.002922071,430.5487065
0.003011494,444.5454806
0.003074423,445.4226699
0.002765109,386.5153161
0.002473994,340.4486436
0.002168244,294.6719951
0.001849519,246.8585059
0.001548712,197.0139588
0.001126494,148.3553075
0.000805096,99.75136938
0.000471444,53.11310037
0.000138058,8.802585724
1.52278E-05,0.631807603
-0.000163331,-35.81343278
-0.000522713,-79.26641927
-0.000816692,-123.646771
-0.001160224,-167.4372885
-0.001424269,-212.6356682
-0.001744923,-258.1173996
-0.002048455,-305.635082
-0.002359449,-350.8174481
-0.002654173,-396.8698863
-0.002916615,-440.2969842
-0.003042173,-454.57711
-0.00303941,-452.2417936
-0.002804032,-395.9855799
-0.002491378,-352.558482
-0.002243013,-308.5459982
-0.001950224,-264.5268421
-0.001648628,-217.8774525
-0.001299833,-170.6435667
-0.001028865,-127.4508901
-0.000665122,-81.89620788
-0.000389947,-36.97811064
-8.91417E-05,0.639916711
-8.55218E-06,-5.484078964
-2.78796E-05,8.219423872
0.000291406,51.37028715
0.000665609,98.01033545
0.000993077,145.1583707
0.001341872,191.7721744
0.001623641,240.742646
