Total story drift angle (rad),Force in the actuator (kN)
0,0
0.002602546,46.07828629
0,0.677621857
-0.002942008,-43.73896702
0.000113154,0.677621857
0.0027157,44.04542071
-0.000339463,2.032865571
-0.003168317,-45.08478139
0,0
0.0027157,46.07828629
-0.002942008,-44.4118742
0.000226308,2.710487429
0.002828854,46.75590814
-0.003055163,-45.08478139
0.000226308,0.677621857
0.0027157,44.72304257
-0.003168317,-42.39315265
0.000113154,0
0.002828854,46.07828629
-0.002942008,-43.06605983
0,2.710487429
0.004299859,83.34748843
0.000113154,0
-0.005318246,-83.44049093
0.000113154,-0.672907185
0.00407355,84.02511029
-0.005318246,-82.09467656
0,0.677621857
0.004526167,84.70273214
-0.005205092,-84.11339811
0.000226308,2.032865571
0.004299859,85.380354
-0.005318246,-84.11339811
0.000113154,1.355243714
0.004526167,84.70273214
-0.0054314,-84.7863053
0.000113154,-0.672907185
0.004526167,83.34748843
-0.005318246,-85.45921248
0,2.710487429
0.006676096,135.5243714
-0.007355021,-130.5439939
-0.000339463,-1.34581437
0.006562942,136.2019933
-0.007694484,-129.1981795
-0.000452617,0
0.00678925,132.813884
-0.00758133,-131.2169011
0.000113154,1.355243714
0.006676096,136.2019933
-0.007694484,-130.5439939
-0.000113154,2.032865571
0.006449788,135.5243714
-0.007694484,-131.2169011
0,0.677621857
0.006676096,137.557237
-0.00758133,-128.5252723
0,2.032865571
0.0081471,168.0502206
0.009731259,190.4117419
0.005884017,94.86706
-0.00135785,-29.60791614
-0.009957567,-167.553889
-0.001018388,2.032865571
0.008260255,171.4383299
0.009731259,190.4117419
0.003620934,61.663589
-0.009844413,-170.2455178
-0.000905233,0.677621857
0.008826025,176.1816829
0.009731259,189.73412
-0.009844413,-170.918425
-0.000678925,-1.34581437
0.009957567,189.73412
-0.000339463,0
-0.010070721,-169.5726106
-0.000565771,2.710487429
0.009391796,190.4117419
0.011428571,201.9313134
0.012899576,208.707532
0.013917963,213.450885
0.014596888,213.450885
0.014031117,186.3460107
0.012107496,147.7215649
0.007807638,67.76218571
0.002828854,-11.43942214
-0.001018388,-76.0385119
-0.007807638,-146.0208591
-0.011428571,-178.320404
-0.014596888,-193.7972693
-0.014710042,-187.7411046
-0.012107496,-127.1794579
-0.00950495,-74.69269753
-0.007015559,-34.31826643
-0.004865629,0
-0.001584158,46.75590814
0.000792079,85.380354
0.00407355,130.7810184
0.006676096,162.6292457
0.008826025,184.990767
0.011541726,202.6089353
0.014031117,214.1285069
0.01437058,194.477473
0.012333805,147.7215649
0.005997171,35.91395843
-0.000565771,-69.30944005
-0.006676096,-136.6001585
-0.00950495,-164.8622603
-0.01301273,-187.7411046
-0.015275813,-196.488898
-0.009165488,-69.98234723
-0.005544554,-7.401979034
-0.001810467,47.43353
0.001584158,98.25516929
0.005544554,145.6886993
0.0081471,176.8593047
0.01165488,203.964179
0.01572843,220.2271036
0.017425743,235.8124063
0.019575672,250.7200871
0.019575672,237.8452719
0.019349364,213.450885
0.017991513,179.5697921
0.015954738,139.5901026
0.012786421,86.05797586
0.009052334,18.973412
0.005544554,-29.60791614
0.002149929,-79.40304782
-0.001810467,-120.4503861
-0.006110325,-156.1144669
-0.010410184,-180.3391256
-0.014936351,-199.8534339
-0.018783593,-211.9657632
-0.020028289,-215.3302992
-0.018896747,-170.918425
-0.01572843,-121.1232933
-0.013125884,-74.69269753
-0.010975955,-34.99117362
-0.00893918,2.032865571
-0.006562942,36.59158029
-0.003734088,70.47267314
-0.000678925,109.097119
0.002149929,139.5901026
0.005318246,165.3397331
0.010636492,195.1550949
0.015388967,224.2928347
0.017878359,239.2005156
0.019915134,250.7200871
0.019349364,208.707532
0.017425743,168.7278424
0.014596888,118.583825
0.011202263,57.59785786
0.008826025,12.19719343
0.0054314,-32.29954488
0.001584158,-87.47793404
-0.00407355,-141.3105088
-0.008033946,-166.8809819
-0.013239038,-193.1243621
-0.01708628,-208.6012273
-0.020367751,-214.657392
-0.01844413,-161.4977244
-0.014823197,-101.6089849
-0.011541726,-41.04733828
-0.009165488,0
-0.005205092,53.53212671
-0.002036775,93.51181629
0.000792079,128.7481529
0.003847242,154.4977834
0.00758133,178.2145484
0.013239038,207.3522883
0.017199434,232.424297
0.019688826,243.9438686
0.022291372,250.0424653
0.025799151,254.7858183
0.028401697,254.7858183
0.029646393,252.0753309
0.029759547,243.9438686
0.028967468,221.5823473
0.024101839,129.4257747
0.01708628,15.58530271
0.01165488,-63.25327538
0.006110325,-117.7587574
0.001131542,-154.7686525
-0.003620934,-181.6849399
-0.008373409,-197.8347124
-0.01301273,-209.9470417
-0.018896747,-221.3864638
-0.023083451,-228.7884429
-0.02738331,-233.4987932
-0.029646393,-230.1342572
-0.029533239,-199.1805267
-0.02738331,-160.8248172
-0.024441301,-109.010964
-0.021386139,-63.25327538
-0.017878359,0
-0.013917963,48.11115186
-0.010862801,90.123707
-0.006336634,132.813884
-0.00135785,166.6949769
0.003055163,189.0564981
0.009731259,216.1613724
0.015615276,234.4571626
0.019349364,245.9767341
0.02330976,252.7529527
0.026817539,254.7858183
0.02874116,256.141062
0.029872702,245.2991123
0.02874116,212.0956413
0.020367751,68.43980757
0.012560113,-48.44931731
0.005997171,-117.0858502
-0.000113154,-160.8248172
-0.007468175,-193.1243621
-0.014031117,-210.6199489
-0.023649222,-228.7884429
-0.02738331,-233.4987932
-0.030212164,-230.1342572
-0.027949081,-177.6474968
-0.02387553,-95.55282026
-0.019123055,-26.9162874
-0.016520509,23.716765
-0.011202263,82.66986657
-0.008033946,121.9719343
-0.001923621,164.6621113
0.003168317,191.7669856
0.009844413,218.8718599
0.016520509,239.2005156
0.020707214,249.3648434
0.025685997,254.1081964
0.028967468,254.1081964
0.032022631,254.7858183
0.034964639,257.4963057
0.03824611,257.4963057
0.039490806,254.1081964
0.039151344,224.9704566
0.037793494,182.2802796
0.03553041,142.30059
0.03145686,75.21602614
0.025685997,-9.420700589
0.020254597,-66.61781131
0.015388967,-115.7400358
0.009165488,-152.749931
0.003394625,-179.6662184
-0.003507779,-203.2179698
-0.007920792,-213.9844848
-0.01301273,-221.3864638
-0.018670438,-228.1155357
-0.02387553,-232.1529788
-0.029872702,-234.1717003
-0.035077793,-234.8446075
-0.038925035,-231.4800716
-0.039830269,-226.7697213
-0.038359264,-192.4514549
-0.03553041,-135.2543442
-0.032362093,-86.80502685
-0.029306931,-37.00989517
-0.026251768,8.809084143
-0.021838755,57.59785786
-0.018670438,95.54468186
-0.014823197,128.7481529
-0.010975955,151.787296
-0.004865629,182.2802796
-0.000113154,199.8984479
0.007128713,220.2271036
0.013691655,234.4571626
0.018217822,243.2662467
0.024780764,254.1081964
0.029759547,257.4963057
0.032588402,257.4963057
0.035756719,259.5291713
0.037793494,260.2067931
0.039264498,255.4634401
0.039490806,237.8452719
0.036322489,145.6886993
0.032588402,93.51181629
0.027496464,14.230059
0.020707214,-65.27199694
0.015841584,-106.9922424
0.008033946,-159.4790028
0.002263083,-183.0307543
-0.004526167,-205.2366914
-0.009165488,-217.3490207
-0.014823197,-224.0780926
-0.019236209,-230.1342572
-0.024441301,-234.1717003
-0.029533239,-234.8446075
-0.035304102,-235.5175147
-0.038925035,-231.4800716
-0.040169731,-223.4051854
-0.03553041,-133.9085298
-0.03009901,-50.46803887
-0.025685997,12.19719343
-0.022178218,59.63072343
-0.017991513,107.0642534
-0.013125884,140.9453463
-0.008373409,165.3397331
-0.003734088,185.6683889
0.002489392,208.707532
0.009957567,227.680944
0.016859972,242.5886249
0.02330976,254.7858183
0.030212164,257.4963057
0.037114569,258.1739276
0.040056577,252.7529527
0.044243281,250.7200871
0.04718529,243.9438686
0.048882603,235.8124063
0.049448373,227.680944
0.049108911,200.5760697
0.047751061,166.6949769
0.045940594,130.1033966
0.042772277,98.25516929
0.038925035,35.91395843
0.028854314,-65.94490412
0.02523338,-95.55282026
0.021046676,-119.1045717
0.01708628,-141.3105088
0.011881188,-160.15191
0.007241867,-176.9745896
0.002036775,-191.1056405
-0.004186704,-203.2179698
-0.019236209,-228.7884429
-0.027835926,-232.1529788
-0.033946252,-232.1529788
-0.037567185,-226.0968141
-0.042093352,-222.7322782
-0.045487977,-215.3302992
-0.048090523,-209.2741345
-0.049108911,-204.5637842
-0.048882603,-174.9558681
-0.047977369,-152.0770238
-0.046732673,-131.2169011
-0.04446959,-109.010964
-0.042885431,-84.11339811
-0.039830269,-45.08478139
-0.037001414,-6.056164664
-0.034285714,29.13773986
-0.031909477,54.88737043
-0.029306931,78.60413543
-0.026478076,100.2880349
-0.02251768,119.2614469
-0.019123055,142.30059
-0.01165488,170.0830861
-0.004978784,191.7669856
0.001244696,207.3522883
0.008599717,224.2928347
0.022404526,245.9767341
0.030325318,252.7529527
0.036435644,254.7858183
0.040509194,254.7858183
0.043790665,249.3648434
0.047637907,240.5557593
0.049335219,229.0361877
0.048995757,203.964179
0.045261669,124.0047999
0.040169731,58.95310157
0.034398868,-14.80395807
0.026930693,-79.40304782
0.020707214,-121.1232933
0.012446959,-157.4602813
0.00758133,-176.3016824
0.002036775,-190.4327333
-0.005657709,-206.5825058
-0.010183876,-209.9470417
-0.015954738,-213.3115776
-0.020141443,-212.6386704
-0.023536068,-207.9283201
-0.027722772,-201.8721555
-0.032927864,-193.1243621
-0.037454031,-178.9933112
-0.042659123,-168.8997034
-0.046958982,-162.8435387
-0.049222065,-158.8060956
-0.049561528,-145.3479519
-0.048090523,-121.1232933
-0.046845827,-100.2631706
-0.044582744,-74.69269753
-0.042885431,-53.15966761
-0.041188119,-32.97245206
-0.039151344,-14.13105088
-0.035190948,24.39438686
-0.031004243,57.59785786
-0.025346535,84.70273214
-0.020254597,108.4194971
-0.015275813,127.3929091
-0.01029703,146.3663211
-0.004752475,161.274002
0.002263083,185.6683889
0.008373409,195.8327167
0.013465347,208.707532
0.017878359,216.1613724
0.023762376,220.2271036
0.027722772,222.937591
0.032022631,222.2599691
0.035417256,218.194238
0.040056577,212.0956413
0.04311174,206.6746664
0.045714286,204.6418009
0.047977369,199.8984479
0.049222065,196.5103386
0.049561528,181.6026577
0.048769448,157.2082709
0.048203678,136.2019933
0.046506365,105.0313879
0.044243281,81.31462286
0.04096181,52.176883
0.037454031,18.29579014
0.034851485,-12.78523651
0.027722772,-59.88873946
0.023196605,-88.82374841
0.019915134,-107.6651496
0.014936351,-121.1232933
0.01165488,-136.6001585
0.007015559,-146.6937663
0.002942008,-153.4228382
-0.001471004,-156.7873741
-0.006449788,-161.4977244
-0.010975955,-161.4977244
-0.017312588,-156.1144669
-0.022857143,-151.4041166
-0.028514851,-147.3666735
-0.035643564,-139.2917873
-0.041188119,-132.5627154
-0.045261669,-130.5439939
-0.049222065,-125.8336436
-0.052956153,-124.4878292
-0.059971711,-123.814922
-0.059066478,-100.9360777
-0.057708628,-68.63653286
-0.057142857,-58.54292509
-0.05397454,-37.00989517
-0.051371994,-20.18721555
-0.048203678,0
