Total story drift angle (rad),Force in the actuator (kN)
0,0
0.006740171,78.78824893
-0.011581703,-120.3468857
0.006835103,78.78824893
0.004556736,44.1560516
-0.001234116,-13.85287893
-0.006550307,-72.72761439
-0.010822247,-113.4204463
-0.012436091,-135.9313745
-0.009493199,-96.10434759
-0.001993572,-7.792244399
0.002753028,42.42444173
0.006360443,77.05663906
0.008923607,97.83595746
0.012341159,129.0049351
0.013290479,135.0655696
0.008448947,64.93536999
0.003417552,6.926439466
-0.000379728,-27.70575786
-0.005885783,-72.72761439
-0.008448947,-91.77532292
-0.011201975,-121.2126907
-0.013195547,-138.5287893
-0.015473914,-154.9790831
-0.016992826,-160.1739127
-0.01480939,-141.9920091
-0.010252655,-104.7623969
-0.005221259,-46.7534664
-9.4932E-05,12.12126907
0.005790851,75.32502919
0.007784423,92.64112786
0.009967859,109.9572265
0.011866499,122.9443005
0.013195547,136.7971795
0.009303335,74.45922426
0.002563164,2.5974148
-0.003987144,-58.00893053
-0.007689491,-88.31210319
-0.011581703,-125.5417153
-0.014619526,-148.0526436
-0.01670803,-157.5764979
-0.017847214,-161.0397176
-0.014049935,-119.4810808
-0.009398267,-58.00893053
-0.005695919,-11.25546413
-0.001993572,20.7793184
-0.001234116,27.70575786
0.000379728,35.49800226
0.002088504,45.88766146
0.00427194,65.80117493
0.007689491,88.31210319
0.012815819,132.4681548
0.01528405,144.5894239
0.017087758,154.1132781
0.016328302,141.1262041
0.006075647,24.24253813
0.002563164,-8.658049332
-0.000664524,-33.7663924
-0.003037824,-53.67990586
-0.005600987,-82.25146866
-0.009208403,-112.5546413
-0.012151295,-130.7365449
-0.014999254,-148.0526436
-0.017467486,-164.5029373
-0.01908133,-170.5635718
-0.020790106,-179.2216212
-0.018416806,-154.1132781
-0.014334731,-103.0307871
-0.009777995,-58.87473546
-0.004556736,3.463219733
-0.00142398,35.49800226
0.002753028,72.72761439
0.007594559,101.2991772
0.011391839,122.9443005
0.013765139,141.1262041
0.016613098,152.3816683
0.017562418,156.7106929
0.012625955,98.70176239
0.003892212,5.194829599
-0.000664524,-33.7663924
-0.004461804,-72.72761439
-0.008638811,-108.2256167
-0.012151295,-133.3339597
-0.01528405,-152.3816683
-0.018226942,-172.2951817
-0.020790106,-182.6848409
-0.021169834,-180.953231
-0.014714458,-102.1649821
-0.010822247,-58.87473546
-0.007214831,-16.45029373
-0.00332262,25.10834306
-0.000569592,57.14312559
0.001329048,75.32502919
0.002942892,90.04371306
0.007024967,107.3598117
0.007499627,112.5546413
0.011771567,132.4681548
0.01765735,158.4423028
0.020220514,170.5635718
0.02192929,180.0874261
0.022119154,173.1609866
0.021169834,151.5158633
0.01670803,103.896592
0.008828675,12.12126907
0.006550307,-14.71868387
0.004556736,-30.30317266
-0.000379728,-72.72761439
-0.003512484,-102.1649821
-0.006075647,-120.3468857
-0.009113471,-139.3945943
-0.014714458,-166.2345472
-0.019840786,-187.0138656
-0.02382793,-200.0009396
-0.025631637,-204.3299642
-0.027625209,-206.927379
-0.024112725,-167.966157
-0.01765735,-89.17790812
-0.010632383,-16.45029373
-0.005316191,27.70575786
-0.001329048,66.66697986
0.001044252,80.51985879
0.003892212,93.50693279
0.006550307,109.9572265
0.008354015,122.9443005
0.012531023,137.6629844
0.018321874,169.6977669
0.022119154,180.0874261
0.023638066,189.6112804
0.025441773,197.4035248
0.026486025,201.7325494
0.027625209,202.5983544
0.028194801,202.5983544
0.027815073,191.3428902
0.02097997,103.896592
0.015189118,39.82702693
0.010252655,-9.523854266
0.00427194,-59.74054039
0.001803708,-76.19083413
-0.001329048,-95.23854266
-0.0047466,-109.9572265
-0.008448947,-125.5417153
-0.014619526,-151.5158633
-0.019650922,-170.5635718
-0.023258338,-187.0138656
