Total story drift angle (rad),Force in the actuator (kN)
0,0
0.003288206,43.84064558
-0.002055129,-78.05773481
0.000822052,-12.83140846
0.003288206,42.77136154
-0.002055129,-81.26558692
0.000822052,-12.83140846
0.003288206,43.84064558
-0.002157885,-79.12701885
0.000719295,-13.9006925
0.003288206,44.90992962
-0.002055129,-76.98845077
0.000719295,-13.9006925
0.003390963,44.90992962
-0.002157885,-80.19630288
0.000513782,-12.83140846
0.003288206,44.90992962
-0.002157885,-78.05773481
0.000719295,-12.83140846
0.005035066,85.54272308
-0.003801988,-114.4133921
0.000924808,-16.03926058
0.005343335,85.54272308
-0.003596475,-115.4826762
0.000822052,-13.9006925
0.005240579,83.404155
-0.003596475,-116.5519602
0.000924808,-13.9006925
0.005343335,86.61200712
-0.004213014,-115.4826762
0.000513782,-18.17782865
0.005035066,85.54272308
-0.003904745,-115.4826762
0.000616539,-11.76212442
0.005035066,83.404155
-0.003904745,-118.6905283
0.000513782,-16.03926058
0.006884682,122.9676644
-0.005548848,-155.0461856
0.006987438,122.9676644
-0.005446091,-155.0461856
0.006679169,120.8290963
-0.005446091,-157.1847537
0.006987438,121.8983804
-0.005651604,-155.0461856
0.006987438,119.7598123
-0.005548848,-155.0461856
0.006576412,117.6212442
-0.005446091,-157.1847537
0.006987438,121.8983804
0.008015002,139.006925
0.00893981,160.3926058
-0.007603977,-198.8868312
0.008734298,164.6697419
-0.007192951,-196.7482631
0.00893981,165.739026
-0.007192951,-194.609695
0.00893981,163.6004579
-0.007192951,-196.7482631
0.008734298,159.3233217
0.009967375,180.7090025
0.011200452,190.3325588
0.012741799,199.9561152
0.014077632,210.6489556
0.015413466,212.7875237
0.015721736,203.1639673
0.013050068,148.6304813
0.007398464,5.346420192
0.001233077,-111.20554
-0.001952372,-161.4618898
-0.005137822,-203.1639673
-0.008734298,-229.8960683
-0.011816991,-244.8660448
-0.013666607,-250.212465
-0.014283145,-251.281749
-0.013255581,-211.7182396
-0.010789426,-150.7690494
-0.008220515,-93.02771135
-0.005343335,-28.87066904
-0.002774424,26.73210096
0.000411026,83.404155
0.003288206,127.2448006
0.007090194,164.6697419
0.01068667,192.4711269
0.014077632,208.5103875
0.015721736,211.7182396
0.015413466,205.3025354
0.012947312,146.4919133
0.007192951,0
