Total story drift angle (rad),Force in the actuator (kN)
0,0
0.006321106,530.2806045
-0.005612706,-567.5317214
0.006266613,533.5674678
-0.005558214,-560.9579949
0.005994152,526.9937413
0.006702552,573.0098268
0.007356459,612.4521858
0.008718766,645.3208183
0.010081074,674.9025876
0.011225412,691.3369038
0.012424242,684.7631773
0.011007443,540.1411943
0.004904306,-58.06791744
0.001689261,-337.4512938
0.000272461,-426.1966016
-0.001089846,-521.5156359
-0.002452153,-593.8266274
-0.004250399,-652.9901659
-0.005612706,-699.0062514
-0.007356459,-751.5960634
-0.009808612,-800.8990122
-0.011061935,-810.759602
-0.011824827,-817.3333285
-0.012042796,-791.0384225
-0.00572169,-199.4030372
-0.001743753,135.8570144
0.000326954,326.495083
0.003215045,494.1251088
0.005122275,582.8704166
0.007301967,661.7551346
0.009699628,727.4923996
0.011225412,760.3610321
0.012151781,773.5084851
0.012260765,750.5004424
0.012260765,714.3449466
0.007519936,270.6184077
0.003433014,-117.231456
5.44923E-05,-363.7461998
-0.002125199,-518.2287726
-0.003487507,-587.2529009
-0.004795322,-643.1295762
-0.006375598,-695.7193882
-0.008391813,-764.7435165
-0.010353535,-800.8990122
-0.012097288,-810.759602
-0.012097288,-797.612149
-0.004631845,-87.6496867
-0.000217969,267.3315444
0.002234184,434.9615702
0.005122275,582.8704166
0.008446305,688.0500406
0.01095295,747.2135791
0.013023657,796.5165279
0.014876395,826.0982971
0.017056087,829.3851604
0.018309409,829.3851604
0.018963317,816.2377074
0.018036948,727.4923996
0.008827751,-100.7971397
0.005830675,-337.4512938
0.003106061,-514.9419094
0.001525784,-583.9660376
0.000980861,-600.4003539
5.44923E-05,-649.7033027
-0.00119883,-695.7193882
-0.002724614,-731.8748839
-0.005176768,-781.1778327
-0.008282828,-833.7676447
-0.010625997,-846.9150977
-0.013296119,-863.349414
-0.016293195,-873.2100037
-0.018254917,-873.2100037
-0.018363902,-853.4888242
-0.01356858,-393.3279691
-0.009645135,-64.64164394
-0.006593567,185.1599632
-0.004359383,342.9293992
-0.002288676,474.4039293
-0.000762892,556.5755105
-0.000326954,550.001784
0,559.8623738
0.001089846,605.8784593
0.002779107,661.7551346
0.004795322,704.4843568
0.006757044,743.9267159
0.009318182,773.5084851
0.012151781,803.0902544
0.015148857,822.8114339
0.016511164,829.3851604
0.017165071,835.9588869
0.019344763,73.40661261
0.019399255,20.81680059
0.018636363,-21.91242167
0.017274056,-44.92046443
0.015693779,-77.78909695
0.013459596,-77.78909695
0.011170919,-94.2234132
0.009100212,-127.0920457
0.006920521,-189.5424475
0.005013291,-307.8695245
0.003051568,-413.0491486
0.001253323,-531.3762256
-0.000108985,-603.6872171
-0.001525784,-659.5638924
-0.003269537,-699.0062514
-0.005558214,-751.5960634
-0.007465444,-791.0384225
-0.009209197,-817.3333285
-0.011388889,-833.7676447
-0.01307815,-840.3413712
-0.015148857,-814.0464652
-0.015802764,-741.7354737
-0.016293195,-699.0062514
-0.016456672,-652.9901659
-0.017056087,-626.6952599
-0.017709994,-603.6872171
-0.018254917,-567.5317214
-0.018363902,-524.8024991
-0.016729133,-393.3279691
-0.01498538,-275.000892
-0.013187134,-146.8132252
-0.011770335,-31.77301143
-0.010625997,7.669347586
-0.008827751,33.9642536
-0.002561138,73.40661261
-0.000599415,79.98033911
0,70.11974936
-0.001035354,30.67739034
-0.002888091,-12.05183192
