Total story drift angle (rad),Force in the actuator (kN)
-2.33E-06,15.86786971
-2.33E-06,15.82360887
-1.06E-06,15.86786971
2.04E-07,15.95639138
6.75E-05,25.51673206
0.00014996,22.19716934
0.000233721,22.41847353
0.000318752,28.2609039
0.000403783,33.17385667
0.000490083,38.08680939
0.000570037,44.50463046
0.000657606,49.90445227
0.000742636,56.45505571
0.000825129,62.74009409
0.000908891,68.98087155
0.000990114,75.22164896
0.001072606,80.66573134
0.001157637,87.21633442
0.001241399,94.29806744
0.001326429,100.5388446
0.001406384,106.8681434
0.001492683,112.5335296
0.001576445,118.9956107
0.001662745,125.6789959
0.001742699,132.4951635
0.001828999,139.2670703
0.00191276,145.0652387
0.001996522,151.8371453
0.002077745,157.8566178
0.002160238,164.3629592
0.002245268,171.1791265
0.00232903,177.9952936
0.002412792,184.3245916
0.002495284,190.034238
0.002576507,196.4077968
0.002659,202.2502255
0.002746569,208.9336099
0.002827792,215.7055159
0.002912823,221.3266404
0.002995315,227.5674164
0.003080346,233.4098449
0.003161569,239.8719249
0.003249138,246.4225264
0.003330362,251.9993899
0.00341793,258.1073831
0.003496616,263.9498114
0.003582915,270.2348478
0.003661601,276.8739708
0.0037479,281.9197042
0.003765668,278.2460562
0.003766937,276.3871018
0.00376313,275.9444935
0.003761861,276.3428409
0.003761861,276.4313626
0.003759322,276.4313626
0.003756784,276.2985801
0.003758053,276.3428409
0.003758053,276.2100585
0.003758053,276.2100585
0.003758053,276.1657976
0.003751708,276.2985801
0.003730133,269.9692829
0.003643833,256.7795585
0.00356134,246.5995697
0.003472502,238.8539259
0.00339001,230.5328914
0.003301172,224.2478547
0.00321741,217.2546447
0.00313238,210.9696078
0.003049887,203.9321368
0.002968664,197.868404
0.002882364,190.8751937
0.002798602,184.4573741
0.002712303,177.8182503
0.00262981,171.0906048
0.00254478,165.2924366
0.002462287,158.5205301
0.002377256,152.1027102
0.002293495,145.5521078
0.002205926,138.7802011
0.002124703,132.5394244
0.002039672,125.9445609
0.00195591,120.1463923
0.00187088,113.197442
0.001793464,106.9124042
0.001704626,100.4503229
0.001623402,93.81119829
0.001538371,88.10155107
0.00145461,81.46242629
0.001372117,75.17738814
0.001288356,68.67104571
0.001202056,62.20896406
0.001119564,56.63209902
0.00103834,49.99297393
0.000957117,44.41610879
0.000875894,37.68846187
0.000793401,31.00507572
0.000710909,25.64951457
0.000624609,19.40873665
0.000543385,14.18595791
0.000457086,7.856658181
0.0003784,2.456835985
0.000290832,-2.190552011
