Total story drift angle (rad),Force in the actuator (kN)
0,0
0.000392799,70.52896725
-0.001309329,-55.41561713
-0.000261866,-2.518891688
0.000130933,73.04785894
-0.001440262,-52.89672544
-0.000654664,-2.518891688
0.000130933,69.26952141
-0.001440262,-54.15617128
-0.000654664,-2.518891688
0.000654664,132.2418136
-0.000130933,-3.778337531
-0.001178396,-115.8690176
-0.001047463,-6.297229219
0.000654664,136.0201511
-0.001047463,-117.1284635
-0.000785597,0
0.000523732,133.5012594
-0.00091653,-114.6095718
-0.001963993,-115.8690176
-0.001571195,-65.49118388
-0.000261866,6.297229219
0.000654664,191.4357683
0.000785597,94.45843829
0.000261866,7.556675063
-0.000654664,-107.0528967
-0.001702128,-182.6196474
-0.001702128,-42.82115869
-0.000654664,20.1511335
0.000261866,171.2846348
0.000785597,193.9546599
-0.00091653,-138.5390428
-0.001309329,-185.138539
-0.001440262,-109.5717884
0.000392799,118.3879093
0.000785597,195.2141058
-0.000261866,-75.56675063
-0.001047463,-166.2468514
-0.001309329,-186.3979849
-0.000654664,7.556675063
0.000523732,197.7329975
0.001178396,259.4458438
0.001309329,35.26448363
0,-91.9395466
-0.000654664,-180.1007557
-0.001963993,-255.6675063
-0.002094926,-76.82619647
-0.000785597,104.534005
0.000785597,231.7380353
0.001571195,264.4836272
0.001047463,85.64231738
0.000392799,-35.26448363
-0.000392799,-151.1335013
-0.001963993,-250.6297229
-0.001571195,-127.2040302
-0.000392799,93.19899244
0.00091653,217.884131
0.001440262,265.743073
0.002094926,274.559194
0.003666121,284.6347607
0.004844517,294.7103275
0.00589198,289.6725441
0.006546645,224.1813602
0.006153846,6.297229219
0.00497545,-98.23677582
0.003927987,-172.5440806
0.003273322,-197.7329975
0.001309329,-246.8513854
-0.000261866,-265.743073
-0.002356792,-283.3753149
-0.004320786,-297.2292191
-0.005761047,-301.0075567
-0.006415712,-289.6725441
-0.006153846,-81.86397985
-0.005761047,0
-0.005106383,86.90176322
-0.004451718,128.4634761
-0.003404255,176.3224181
-0.002094926,207.8085642
-0.000654664,239.2947103
0.001178396,267.0025189
0.003797054,295.9697733
0.005237316,301.0075567
0.006415712,288.4130982
0.006546645,190.1763224
0.006022913,13.85390428
0.005237316,-69.26952141
0.003927987,-158.6901763
0.002618658,-209.0680101
0.000392799,-254.4080605
-0.001571195,-277.0780856
-0.003666121,-293.4508816
-0.005237316,-299.7481108
-0.006546645,-287.1536524
-0.00589198,-50.37783375
-0.005237316,49.11838791
-0.004713584,113.3501259
-0.003797054,162.4685139
-0.002749591,197.7329975
-0.001440262,226.7002519
0,251.8891688
0.002356792,282.115869
0.004582651,295.9697733
0.006677578,289.6725441
0.006677578,250.6297229
0.006022913,52.89672544
0.005499182,-75.56675063
0.004320786,-143.5768262
0.001963993,-231.7380353
-0.001178396,-272.0403023
-0.004189853,-289.6725441
-0.006153846,-292.1914358
-0.005630115,-20.1511335
-0.004451718,128.4634761
-0.002487725,192.6952141
-0.000654664,238.0352645
0.001963993,270.7808564
0.004451718,293.4508816
