Total story drift angle (rad),Force in the actuator (kN)
5.7947E-05,0
0.00615894,19.22151232
0.009163907,26.49451698
-0.0075,-25.19576614
0.008981788,25.97501664
0.010711921,28.83226847
0.012350993,31.17001997
0.013261589,32.07914555
0.005430464,9.351005991
-0.001399007,-10.90950699
-0.005587748,-22.4683894
-0.006953642,-25.84514156
0.007798013,21.29951365
0.008981788,25.84514156
0.010711921,29.09201864
0.012624172,31.17001997
0.013534768,31.94927047
0.004884106,8.312005326
-0.002400662,-14.02650899
-0.005496689,-23.50739006
-0.006498344,-27.01401731
-0.006589404,-28.05301797
-0.004312914,-25.06589106
0.001241722,-7.402879743
0.005703642,6.753504327
0.010256623,20.65013823
0.012350993,28.44264322
0.013899007,32.72852097
0.015538079,34.28702197
0.018087748,35.97539805
0.020819536,37.40402396
0.023460265,38.57289971
0.02692053,39.61190038
0.028468543,39.87165055
0.026647351,33.2480213
0.023187086,22.33851431
0.01990894,11.94850766
0.01772351,5.065128245
0.015082781,-2.078001331
0.012350993,-10.39000666
0.009528146,-16.88376082
0.007069536,-21.29951365
0.00406457,-26.49451698
0.001514901,-29.22189372
-0.000852649,-31.6895203
-0.003311258,-34.15714688
-0.005678808,-36.10527313
-0.008319536,-38.05339938
-0.011779801,-39.09240005
-0.014966887,-41.30027646
-0.019337748,-43.24840271
-0.022069536,-44.15752829
-0.023162252,-44.15752829
-0.019519868,-32.07914555
-0.016059603,-22.33851431
-0.013965232,-15.58500999
-0.012235099,-10.00038141
-0.010596026,-5.584628578
-0.00977649,-3.896252496
-0.008774834,-0.909125582
-0.006498344,5.714503661
-0.004768212,11.94850766
-0.003402318,14.80575949
-0.002218543,17.14351098
-0.001125828,19.3513874
0.000604305,22.33851431
0.003518212,26.62439206
0.007160596,30.65051964
0.009619205,33.37789639
0.012624172,35.5857728
0.015629139,38.31314955
0.019817881,40.39115088
0.025645695,42.46915221
0.03156457,44.67702862
0.036481788,46.23552962
0.042036424,47.66415554
0.045678808,47.92390571
0.0475,48.05378079
0.041945364,29.48164389
0.037574503,16.2343854
0.035298013,9.221130908
0.033203642,3.117001997
0.030927152,-4.545627912
0.028195364,-11.03938207
0.025918874,-16.10451032
0.022549669,-21.29951365
0.018907285,-25.71526648
0.013716887,-31.29989505
0.009528146,-35.45589772
0.004337748,-38.83264988
-0.000215232,-41.43015154
-0.006862583,-44.02765321
-0.015695364,-46.23552962
-0.028261589,-48.57328112
-0.05785596,-52.07990837
-0.061043046,-51.95003328
-0.056581126,-39.35215021
-0.052574503,-26.62439206
-0.052028146,-24.28664056
-0.053667219,-24.28664056
-0.050389073,-14.54600932
-0.047110927,-4.675502996
-0.044925497,1.039000666
-0.042284768,7.662629909
-0.038369205,14.93563457
-0.03490894,20.00076281
-0.030173841,26.36464189
-0.026076159,30.78039472
-0.02134106,35.5857728
-0.017061258,39.22227513
-0.010413907,42.85877746
-0.004950331,44.93677879
-0.000397351,45.84590437
0.004701987,46.75502996
0.016539735,48.83303129
0.023278146,49.4824067
0.033021523,50.2616572
0.047226821,50.00190704
0.053418874,50.39153229
0.05897351,50.52140737
0.06343543,50.78115754
0.059519868,39.61190038
0.049958609,11.68875749
0.045951987,0
0.043220199,-6.493754161
0.039668874,-13.63688374
0.036481788,-20.78001331
0.030927152,-29.22189372
0.026556291,-34.15714688
0.022094371,-37.27414888
0.016903974,-40.65090105
0.012168874,-44.15752829
0.005339404,-47.27453029
-0.003038079,-48.57328112
-0.016059603,-50.39153229
-0.035,-52.33965853
-0.055215232,-54.41765987
-0.059039735,-55.06703528
-0.061134106,-55.06703528
-0.057036424,-43.24840271
