Total story drift angle (rad),Force in the actuator (kN)
-0.000219356,0
0.003202597,170.5151613
-0.003465824,-174.2220127
0.00293937,170.5151613
-0.003378082,-166.80831
0.003202597,170.5151613
-0.003553566,-163.1014587
0.003202597,177.928864
-0.003378082,-166.80831
0.003202597,170.5151613
-0.003290339,-166.80831
0.003290339,170.5151613
0.005747126,296.5481067
-0.006185838,-329.9097687
0.005571641,296.5481067
-0.00627358,-333.61662
0.005659384,300.254958
-0.006185838,-333.61662
0.005483899,296.5481067
-0.00627358,-341.0303227
0.005747126,300.254958
-0.006098096,-329.9097687
0.005747126,296.5481067
0.007940686,418.8742007
-0.008379397,-452.2358627
0.007765201,411.460498
-0.008291655,-459.6495653
0.007940686,422.581052
-0.008642625,-452.2358627
0.00811617,418.8742007
-0.008291655,-448.5290113
0.00811617,418.8742007
0.00995876,537.4934433
-0.009695533,-518.9591867
0.005308414,307.6686607
0.009256821,518.9591867
0.00995876,544.907146
0.003290339,133.446648
-0.005396156,-311.375512
-0.007852943,-444.82216
-0.009256821,-515.2523353
-0.009783276,-530.0797407
-0.00074581,-3.706851333
0.008028428,455.942714
0.00995876,570.8551053
0.011538123,615.3373213
0.012942001,663.5263887
0.014784591,696.8880507
0.014872334,659.8195373
0.014258137,593.0962133
0.009607791,344.737174
0.003729051,25.94795933
-0.001974204,-237.2384853
-0.005308414,-378.098836
-0.008028428,-478.183822
-0.010134245,-585.6825107
-0.012327805,-637.5784293
-0.014170395,-674.6469427
-0.014696849,-693.1811993
-0.015047818,-674.6469427
-0.014345879,-615.3373213
-0.011538123,-433.701606
-0.007151004,-200.169972
-0.003904536,-37.06851333
-0.001535492,88.964432
0.001535492,226.1179313
0.005483899,389.21939
0.00811617,485.5975247
0.010572957,593.0962133
0.011713608,641.2852807
0.012766517,663.5263887
0.013468456,689.474348
0.014784591,685.7674967
0.014784591,633.871578
0.013292971,544.907146
0.005483899,111.20554
0.000307098,-129.7397967
-0.005220672,-370.6851333
-0.007940686,-496.7180787
-0.010836184,-607.9236187
-0.013292971,-656.112686
-0.014609107,-682.0606453
-0.015047818,-682.0606453
-0.012503289,-485.5975247
-0.008291655,-263.1864447
-0.004606475,-63.01647267
-0.000131614,151.9809047
0.00443099,344.737174
0.00846714,500.42493
0.011976835,641.2852807
0.013907167,700.594902
0.016188469,756.197672
0.017767832,800.679888
0.01952268,819.2141447
0.01952268,800.679888
0.019610422,763.6113747
0.019083968,704.3017533
0.009256821,170.5151613
0.002061946,-137.1534993
-0.001974204,-315.0823633
-0.005396156,-444.82216
-0.00811617,-537.4934433
-0.010748442,-607.9236187
-0.013292971,-674.6469427
-0.015311046,-719.1291587
-0.017592348,-767.318226
-0.019434938,-796.9730367
-0.019961392,-804.3867393
-0.019873649,-748.7839693
-0.018118802,-656.112686
-0.014696849,-452.2358627
-0.01180135,-296.5481067
-0.008554882,-118.6192427
-0.005571641,22.241108
-0.002149688,185.3425667
0.001447749,329.9097687
0.005747126,467.063268
0.009432306,589.389362
0.012327805,663.5263887
0.013907167,704.3017533
0.015398788,737.6634153
0.016539439,759.9045233
0.01768009,782.1456313
0.018645256,793.2661853
0.019785907,793.2661853
0.019347195,767.318226
0.019259453,708.0086047
0.018031059,637.5784293
0.01364394,400.339944
0.006800035,55.60277
0.001535492,-192.7562693
-0.002325173,-352.1508767
-0.005220672,-444.82216
-0.00811617,-548.6139973
-0.011538123,-630.1647267
-0.015047818,-719.1291587
-0.017767832,-774.7319287
-0.020136877,-811.800442
-0.020136877,-778.43878
-0.016363954,-537.4934433
-0.012064577,-303.9618093
-0.007765201,-88.964432
-0.004080021,92.67128333
-0.000131614,278.01385
0.00443099,448.5290113
0.00995876,611.63047
0.01364394,704.3017533
0.016451697,771.0250773
0.019083968,819.2141447
0.021189785,852.5758067
0.023032375,874.8169147
0.02505045,908.1785767
0.026980782,930.4196847
0.028560145,948.9539413
0.029525311,945.24709
0.029613054,919.2991307
0.029613054,874.8169147
0.028560145,819.2141447
0.022330436,444.82216
0.015223303,81.55072933
0.012503289,-33.361662
0.01030973,-129.7397967
0.008291655,-218.7042287
0.00662455,-292.8412553
0.003553566,-366.978282
4.38712E-05,-481.8906733
-0.003465824,-563.4414027
-0.007151004,-644.992132
-0.010748442,-715.4223073
-0.015047818,-774.7319287
-0.019698165,-826.6278473
-0.023383345,-878.523766
-0.026366586,-919.2991307
-0.028560145,-919.2991307
-0.029964023,-923.005982
-0.029964023,-871.1100633
-0.027945949,-778.43878
-0.023471087,-504.1317813
-0.01952268,-278.01385
-0.015574273,-77.843878
-0.012240062,85.25758067
-0.009344564,207.5836747
-0.005659384,337.3234713
-0.001710976,448.5290113
0.001184522,530.0797407
0.004606475,596.8030647
0.005308414,563.4414027
0.00627358,593.0962133
0.008642625,667.23324
0.012942001,722.83601
0.018206544,830.3346987
0.023734314,893.3511713
0.025664647,926.7128333
0.028296918,960.0744953
0.029525311,967.488198
0.029876281,937.8333873
0.030051766,897.0580227
0.028998857,808.0935907
0.023558829,504.1317813
0.016714924,159.3946073
0.011362638,-88.964432
0.006800035,-266.893296
0.004343248,-341.0303227
0.001535492,-426.2879033
-0.001447749,-507.8386327
-0.005396156,-607.9236187
-0.009871018,-700.594902
-0.014082652,-759.9045233
-0.018908483,-826.6278473
-0.023471087,-878.523766
-0.026366586,-923.005982
-0.028209176,-926.7128333
-0.030402735,-941.5402387
-0.030402735,-889.64432
-0.026366586,-674.6469427
-0.022681406,-463.3564167
-0.019610422,-285.4275527
-0.015574273,-70.43017533
-0.011011669,133.446648
-0.006712292,289.134404
-0.003378082,407.7536467
0.000307098,500.42493
0.003202597,593.0962133
0.004957445,607.9236187
0.007765201,663.5263887
0.010397472,708.0086047
0.016363954,793.2661853
0.020575589,863.6963607
0.023646572,900.764874
0.026454328,937.8333873
0.028823372,967.488198
0.03057822,982.3156033
0.032333068,1000.84986
0.033561461,1011.970414
0.034789854,1019.384117
0.035316309,993.4361573
0.035228566,937.8333873
0.03461437,911.885428
0.03277178,834.04155
0.02724401,489.304376
0.02136527,192.7562693
0.018031059,40.77536467
0.014960076,-92.67128333
0.011362638,-237.2384853
0.007940686,-344.737174
0.004518733,-455.942714
0.001886461,-518.9591867
-0.000921295,-574.5619567
-0.004957445,-644.992132
-0.009695533,-696.8880507
-0.016188469,-804.3867393
-0.022330436,-885.9374687
-0.027507237,-923.005982
-0.031016932,-945.24709
-0.033736946,-982.3156033
-0.035053081,-989.729306
-0.034087915,-911.885428
-0.032157583,-778.43878
