Total story drift angle (rad),Force in the actuator (kN)
-2.75E-03,-120.9916275
-2.89E-03,-126.7743156
-3.04E-03,-133.446648
-3.17E-03,-139.2293361
-3.31E-03,-145.4568463
-3.43E-03,-150.3498901
-3.53E-03,-154.7981117
-3.61E-03,-158.356689
-3.67E-03,-161.0256219
-3.72E-03,-162.8049106
-3.76E-03,-164.5841992
-3.78E-03,-165.4738435
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.4738435
-3.79E-03,-165.4738435
-3.79E-03,-165.0290214
-3.78E-03,-164.5841992
-3.78E-03,-164.5841992
-3.78E-03,-164.5841992
-3.78E-03,-164.5841992
-3.66E-03,-158.356689
-3.49E-03,-150.7947122
-3.35E-03,-144.1223798
-3.23E-03,-138.7845139
-3.14E-03,-134.3362923
-3.09E-03,-132.1121815
-3.04E-03,-130.3328929
-2.93E-03,-125.4398491
-2.78E-03,-119.2123389
-2.67E-03,-114.3192951
-2.57E-03,-109.8710735
-2.48E-03,-106.3124962
-2.41E-03,-103.1987411
-2.33E-03,-99.64016384
-2.25E-03,-96.08158656
-2.17E-03,-92.52300928
-2.07E-03,-88.51960984
-1.94E-03,-82.73692176
-1.81E-03,-77.39905584
-1.69E-03,-72.50601208
-1.59E-03,-68.05779048
-1.49E-03,-63.16474672
-1.38E-03,-58.71652512
-1.28E-03,-54.26830352
-1.19E-03,-50.26490408
-1.03E-03,-43.94842941
-9.21E-04,-39.67813667
-6.74E-04,-29.22481591
-3.61E-04,-15.21291787
-1.18E-04,-4.537186032
7.59E-05,3.91888323
2.17E-04,10.05298082
3.59E-04,16.85875986
5.03E-04,23.30868118
6.28E-04,29.00240483
7.31E-04,33.58407308
8.23E-04,38.0767769
9.07E-04,41.85776526
9.77E-04,44.92703816
1.05E-03,48.48561544
1.14E-03,52.48901488
1.24E-03,56.93723648
1.31E-03,60.49581376
1.39E-03,63.60956888
1.46E-03,67.61296832
1.57E-03,72.50601208
1.65E-03,76.06458936
1.84E-03,85.40585472
2.05E-03,94.74712008
2.23E-03,104.0883854
2.38E-03,111.6503622
2.51E-03,116.9882281
2.61E-03,121.8812718
2.71E-03,126.3294934
2.79E-03,130.3328929
2.88E-03,134.7811145
2.97E-03,138.3396918
3.05E-03,142.3430912
3.12E-03,145.4568463
3.17E-03,148.1257793
3.23E-03,150.7947122
3.28E-03,153.4636452
3.33E-03,155.687756
3.39E-03,157.9118668
3.44E-03,160.5807998
3.49E-03,163.2497327
3.54E-03,165.4738435
3.57E-03,166.80831
3.59E-03,167.6979543
3.62E-03,169.0324208
3.64E-03,169.9220651
3.66E-03,170.8117094
3.68E-03,171.7013538
3.68E-03,172.1461759
3.69E-03,172.1461759
3.69E-03,172.1461759
3.69E-03,172.1461759
3.69E-03,172.1461759
3.69E-03,172.1461759
3.69E-03,172.1461759
3.67E-03,171.2565316
3.57E-03,166.3634878
3.46E-03,160.5807998
3.31E-03,153.4636452
3.17E-03,146.3464906
3.04E-03,140.1189804
2.90E-03,133.446648
2.78E-03,127.6639599
2.63E-03,120.1019832
2.48E-03,112.9848286
2.33E-03,105.4228519
2.19E-03,98.75051952
2.04E-03,91.63336496
1.88E-03,83.62656608
1.71E-03,75.6197672
1.55E-03,68.05779048
1.38E-03,60.0509916
1.18E-03,51.1545484
9.70E-04,41.45742531
7.95E-04,33.45062643
6.15E-04,25.3103809
4.64E-04,18.41563742
3.57E-04,13.70052253
1.58E-04,5.204419272
-9.84E-05,-5.960616944
-3.40E-04,-17.03668873
-6.07E-04,-28.77999375
-8.65E-04,-39.32227894
-1.08E-03,-48.48561544
-1.22E-03,-54.71312568
-1.31E-03,-59.16134728
-1.40E-03,-62.71992456
-1.47E-03,-65.83367968
-1.53E-03,-68.05779048
-1.58E-03,-70.28190128
-1.65E-03,-73.3956564
-1.72E-03,-76.06458936
-1.79E-03,-79.17834448
-1.86E-03,-82.73692176
-1.93E-03,-86.29549904
-2.04E-03,-90.74372064
-2.17E-03,-95.6367644
-2.26E-03,-99.64016384
-2.33E-03,-102.753919
-2.42E-03,-106.3124962
-2.52E-03,-111.6503622
-2.66E-03,-116.9882281
-2.82E-03,-124.1053826
-2.99E-03,-131.2225372
-3.15E-03,-138.3396918
-3.31E-03,-145.0120242
-3.45E-03,-151.2395344
-3.57E-03,-156.1325782
-3.63E-03,-159.2463333
-3.66E-03,-160.1359776
-3.66E-03,-160.5807998
-3.70E-03,-161.9152662
-3.72E-03,-162.8049106
-3.73E-03,-163.6945549
-3.74E-03,-164.139377
-3.74E-03,-164.139377
-3.77E-03,-165.0290214
-3.77E-03,-165.0290214
-3.78E-03,-165.9186657
-3.78E-03,-166.3634878
-3.81E-03,-167.2531322
-3.82E-03,-167.6979543
-3.82E-03,-167.6979543
-3.82E-03,-167.6979543
-3.81E-03,-167.6979543
-3.82E-03,-167.6979543
-3.82E-03,-167.6979543
-3.82E-03,-167.6979543
-3.82E-03,-167.2531322
-3.72E-03,-161.4704441
-3.56E-03,-153.9084674
-3.40E-03,-146.7913128
-3.27E-03,-141.0086247
-3.14E-03,-134.7811145
-3.02E-03,-128.9984264
-2.83E-03,-121.4364497
-2.69E-03,-115.2089394
-2.50E-03,-107.6469627
-2.33E-03,-99.64016384
-2.14E-03,-91.63336496
-1.96E-03,-84.07138824
-1.79E-03,-76.50941152
-1.61E-03,-68.9474348
-1.44E-03,-61.38545808
-1.27E-03,-54.26830352
-1.13E-03,-48.04079328
-8.65E-04,-37.58747252
-5.33E-04,-23.13075232
-3.61E-04,-15.39084674
-2.32E-04,-10.05298082
-1.29E-04,-5.159937056
-1.93E-05,-0.33361662
7.24E-05,3.545232615
1.39E-04,6.538885752
2.03E-04,9.11885428
2.66E-04,11.9657161
3.30E-04,15.03498901
4.03E-04,18.32667299
4.91E-04,22.28559022
5.94E-04,27.04518733
6.95E-04,31.71582001
8.02E-04,36.47541712
9.00E-04,41.10156758
9.99E-04,45.37186032
1.08E-03,49.37525976
1.15E-03,52.48901488
1.27E-03,58.27170296
1.44E-03,66.27850184
1.55E-03,71.1715456
1.65E-03,76.06458936
1.73E-03,79.62316664
1.79E-03,82.73692176
1.86E-03,85.85067688
1.93E-03,89.40925416
1.99E-03,92.52300928
2.06E-03,95.19194224
2.10E-03,97.41605304
2.13E-03,98.75051952
2.18E-03,100.9746303
2.24E-03,103.6435633
2.31E-03,106.7573184
2.38E-03,110.3158957
2.43E-03,112.9848286
2.47E-03,114.7641173
2.52E-03,116.9882281
2.55E-03,118.7675167
2.61E-03,120.9916275
2.64E-03,122.7709162
2.70E-03,125.4398491
2.77E-03,128.9984264
2.85E-03,132.5570037
2.90E-03,135.2259366
3.12E-03,145.4568463
3.39E-03,157.9118668
3.54E-03,165.4738435
3.65E-03,170.3668873
3.69E-03,172.1461759
3.71E-03,173.0358202
3.71E-03,173.4806424
3.71E-03,173.4806424
3.72E-03,173.4806424
3.72E-03,173.4806424
3.71E-03,173.4806424
3.72E-03,173.0358202
3.67E-03,170.8117094
3.52E-03,162.8049106
3.30E-03,152.5740009
3.04E-03,140.1189804
2.83E-03,129.4432486
2.64E-03,120.5468054
2.43E-03,110.3158957
2.24E-03,100.9746303
2.11E-03,94.74712008
1.98E-03,88.51960984
1.79E-03,79.62316664
1.58E-03,68.9474348
1.38E-03,60.49581376
1.17E-03,50.70972624
8.93E-04,37.94333025
6.35E-04,26.06657858
4.24E-04,16.36945549
2.71E-04,9.474712008
1.29E-04,3.75429903
-1.41E-05,-2.504348761
-1.22E-04,-7.473012288
-2.69E-04,-13.87845139
-3.85E-04,-19.34976396
-6.10E-04,-29.04688705
-8.65E-04,-39.50020781
-1.12E-03,-50.26490408
-1.34E-03,-60.0509916
-1.58E-03,-70.72672344
-1.81E-03,-80.51281096
-2.01E-03,-89.40925416
-2.14E-03,-95.19194224
-2.32E-03,-102.753919
-2.50E-03,-110.7607178
-2.65E-03,-116.9882281
-2.76E-03,-121.8812718
-2.88E-03,-126.3294934
-2.95E-03,-129.8880707
-3.02E-03,-133.0018258
-3.11E-03,-136.5604031
-3.18E-03,-139.6741582
-3.23E-03,-141.898269
-3.26E-03,-143.2327355
-3.33E-03,-145.9016685
-3.38E-03,-148.1257793
-3.45E-03,-151.2395344
-3.49E-03,-153.4636452
-3.53E-03,-154.7981117
-3.57E-03,-156.1325782
-3.58E-03,-156.5774003
-3.59E-03,-157.4670446
-3.63E-03,-158.8015111
-3.65E-03,-159.6911554
-3.66E-03,-161.0256219
-3.71E-03,-162.3600884
-3.72E-03,-163.2497327
-3.73E-03,-163.6945549
-3.73E-03,-163.6945549
-3.74E-03,-164.139377
-3.76E-03,-164.5841992
-3.76E-03,-165.0290214
-3.77E-03,-165.4738435
-3.78E-03,-165.4738435
-3.78E-03,-165.4738435
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.78E-03,-165.9186657
-3.79E-03,-165.9186657
-3.79E-03,-165.9186657
-3.78E-03,-164.5841992
-3.65E-03,-158.356689
-3.50E-03,-151.6843566
-3.38E-03,-145.9016685
-3.25E-03,-140.1189804
-3.17E-03,-136.5604031
-3.11E-03,-133.446648
-2.98E-03,-127.6639599
-2.81E-03,-120.9916275
-2.71E-03,-116.0985838
-2.64E-03,-113.4296508
-2.59E-03,-111.6503622
-2.55E-03,-109.4262514
-2.50E-03,-107.2021406
-2.48E-03,-106.3124962
-2.47E-03,-105.8676741
-2.38E-03,-102.3090968
-2.34E-03,-100.5298082
-2.30E-03,-98.75051952
-2.17E-03,-93.4126536
-1.91E-03,-81.84727744
-1.75E-03,-75.17494504
-1.66E-03,-71.1715456
-1.57E-03,-67.61296832
-1.52E-03,-64.94403536
-1.46E-03,-62.71992456
-1.37E-03,-58.71652512
-1.29E-03,-55.60277
-1.26E-03,-53.82348136
-1.19E-03,-50.70972624
-1.12E-03,-47.59597112
-1.05E-03,-44.92703816
-9.56E-04,-41.36846088
-8.58E-04,-37.49850809
-7.74E-04,-34.07337746
-6.96E-04,-30.33687131
-6.08E-04,-26.55588295
-5.10E-04,-22.241108
-3.89E-04,-16.72531322
-1.81E-04,-7.873352232
-4.04E-05,-1.543532895
1.39E-04,6.316474672
3.13E-04,13.87845139
4.78E-04,21.30698146
5.84E-04,26.15554301
6.50E-04,29.35826256
6.98E-04,31.53789114
7.81E-04,35.3188795
8.51E-04,38.83297457
9.28E-04,42.34706963
9.63E-04,43.94842941
1.03E-03,46.7063268
1.17E-03,53.3786592
1.24E-03,56.49241432
1.32E-03,60.49581376
1.41E-03,64.4992132
1.50E-03,68.50261264
1.54E-03,70.28190128
1.58E-03,72.06118992
1.58E-03,72.50601208
1.60E-03,73.3956564
1.65E-03,75.6197672
1.72E-03,78.73352232
1.76E-03,80.95763312
1.81E-03,82.73692176
1.86E-03,85.40585472
1.92E-03,88.51960984
1.95E-03,89.85407632
1.97E-03,90.29889848
2.03E-03,93.4126536
2.09E-03,96.52640872
2.15E-03,99.64016384
2.21E-03,102.3090968
2.25E-03,104.0883854
2.29E-03,106.3124962
2.32E-03,107.6469627
2.36E-03,109.4262514
2.41E-03,111.6503622
2.46E-03,113.874473
2.51E-03,116.0985838
2.55E-03,117.8778724
2.59E-03,120.5468054
2.62E-03,121.8812718
2.65E-03,123.2157383
2.69E-03,124.995027
2.72E-03,126.3294934
2.75E-03,127.6639599
2.81E-03,130.777715
2.88E-03,133.8914702
2.99E-03,138.7845139
3.07E-03,142.3430912
3.14E-03,145.4568463
3.18E-03,147.6809571
3.23E-03,150.3498901
3.33E-03,154.7981117
3.40E-03,157.9118668
3.45E-03,160.5807998
3.51E-03,163.2497327
3.54E-03,164.5841992
3.57E-03,166.3634878
3.59E-03,166.80831
3.60E-03,167.6979543
3.66E-03,170.3668873
3.70E-03,171.7013538
3.71E-03,172.1461759
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.71E-03,172.5909981
3.59E-03,166.3634878
3.40E-03,156.5774003
3.14E-03,145.0120242
2.94E-03,134.3362923
2.73E-03,124.5502048
2.52E-03,114.7641173
2.37E-03,107.2021406
2.21E-03,99.19534168
1.93E-03,85.40585472
1.62E-03,71.1715456
1.32E-03,57.38205864
1.07E-03,45.37186032
8.37E-04,35.00750399
5.73E-04,22.68593016
2.97E-04,10.36435633
5.27E-05,0.208621593
-1.76E-04,-10.18642746
-3.75E-04,-19.03838845
-5.13E-04,-25.04348761
-6.38E-04,-30.51480018
-7.31E-04,-34.2068241
-7.95E-04,-36.6978282
-8.72E-04,-39.81158332
-9.49E-04,-43.23671395
-1.03E-03,-46.7063268
-1.09E-03,-49.37525976
-1.14E-03,-51.59937056
-1.19E-03,-53.3786592
-1.27E-03,-57.38205864
-1.42E-03,-63.60956888
-1.57E-03,-70.28190128
-1.69E-03,-75.6197672
-1.74E-03,-77.843878
-1.80E-03,-80.51281096
-1.94E-03,-86.29549904
-2.12E-03,-94.30229792
-2.28E-03,-100.9746303
-2.38E-03,-105.4228519
-2.42E-03,-106.7573184
-2.46E-03,-108.9814292
-2.53E-03,-112.0951843
-2.61E-03,-115.6537616
-2.69E-03,-118.7675167
-2.75E-03,-121.4364497
-2.78E-03,-123.2157383
-2.86E-03,-126.3294934
-2.93E-03,-129.4432486
-2.99E-03,-131.6673594
-3.07E-03,-135.2259366
-3.12E-03,-137.4500474
-3.25E-03,-142.7879134
-3.37E-03,-148.1257793
-3.49E-03,-153.4636452
-3.61E-03,-158.356689
-3.69E-03,-161.9152662
-3.73E-03,-164.139377
-3.77E-03,-165.4738435
-3.78E-03,-166.3634878
-3.80E-03,-166.80831
-3.80E-03,-166.80831
-3.80E-03,-167.2531322
-3.80E-03,-167.2531322
-3.80E-03,-167.2531322
-3.81E-03,-167.2531322
-3.80E-03,-167.2531322
-3.80E-03,-167.2531322
-3.81E-03,-167.2531322
-3.75E-03,-163.6945549
-3.65E-03,-158.8015111
-3.58E-03,-155.687756
-3.49E-03,-150.7947122
-3.33E-03,-144.1223798
-3.17E-03,-136.5604031
-3.02E-03,-129.8880707
-2.88E-03,-124.1053826
-2.77E-03,-119.2123389
-2.69E-03,-115.6537616
-2.59E-03,-111.20554
-2.52E-03,-108.536607
-2.46E-03,-105.8676741
-2.36E-03,-101.4194525
-2.29E-03,-98.75051952
-2.26E-03,-96.97123088
-2.19E-03,-94.30229792
-2.12E-03,-91.1885428
-1.93E-03,-83.18174392
-1.84E-03,-79.17834448
-1.79E-03,-76.95423368
-1.78E-03,-76.50941152
-1.69E-03,-72.95083424
-1.58E-03,-67.61296832
-1.47E-03,-62.71992456
-1.34E-03,-57.38205864
-1.24E-03,-52.93383704
-1.17E-03,-49.82008192
-9.91E-04,-42.79189179
-7.02E-04,-30.78169347
-5.12E-04,-22.5080013
-3.73E-04,-16.45841992
-2.71E-04,-11.87675167
-2.22E-04,-9.652640872
-1.57E-04,-6.939225696
-1.08E-04,-4.581668248
-5.27E-05,-2.210766135
-1.76E-06,0.208621593
2.17E-04,9.296783144
4.54E-04,19.97251498
6.43E-04,28.55758267
7.88E-04,35.63025502
9.00E-04,40.47881656
9.91E-04,44.92703816
1.10E-03,49.37525976
1.18E-03,53.82348136
1.27E-03,58.27170296
1.37E-03,62.2751024
1.46E-03,66.27850184
1.66E-03,75.6197672
1.87E-03,85.85067688
2.07E-03,95.19194224
2.21E-03,101.8642746
2.33E-03,108.0917849
2.45E-03,113.874473
2.58E-03,119.2123389
2.70E-03,124.995027
2.82E-03,130.777715
2.97E-03,137.4500474
3.14E-03,145.9016685
3.28E-03,152.5740009
3.43E-03,159.6911554
3.54E-03,164.139377
3.59E-03,166.3634878
3.66E-03,169.9220651
3.70E-03,172.1461759
3.72E-03,173.0358202
3.72E-03,173.0358202
3.73E-03,173.0358202
3.73E-03,173.0358202
3.73E-03,173.0358202
3.73E-03,173.0358202
3.73E-03,173.0358202
3.64E-03,168.5875986
3.50E-03,161.9152662
3.29E-03,151.2395344
3.07E-03,141.0086247
2.90E-03,132.5570037
2.62E-03,119.2123389
2.36E-03,106.3124962
2.14E-03,96.08158656
2.03E-03,89.85407632
1.86E-03,82.2920996
1.66E-03,72.50601208
1.48E-03,64.4992132
1.36E-03,58.27170296
1.23E-03,52.48901488
1.15E-03,48.9304376
1.09E-03,46.26150464
1.06E-03,44.92703816
9.63E-04,40.47881656
8.16E-04,33.71751973
6.72E-04,27.13415176
5.54E-04,21.88525027
4.94E-04,19.03838845
4.70E-04,17.92633305
4.36E-04,16.50290214
4.03E-04,15.03498901
3.69E-04,13.47811145
3.15E-04,11.29848286
2.48E-04,8.22920996
2.17E-04,6.983707912
1.22E-04,2.877999375
2.11E-05,-1.503498901
-8.65E-05,-6.183028024
-1.67E-04,-9.830569736
-2.48E-04,-13.38914702
-3.13E-04,-16.36945549
-3.57E-04,-18.23770856
-4.45E-04,-22.19662578
-5.40E-04,-26.46691852
-6.47E-04,-30.73721126
-6.84E-04,-32.47201768
-7.45E-04,-34.7406107
-7.74E-04,-35.94163053
-8.23E-04,-37.8098836
-8.79E-04,-39.85606554
-9.49E-04,-43.23671395
-1.03E-03,-46.7063268
-1.08E-03,-48.9304376
-1.13E-03,-51.1545484
-1.20E-03,-54.26830352
-1.27E-03,-56.93723648
-1.31E-03,-59.16134728
-1.37E-03,-61.83028024
-1.48E-03,-66.723324
-1.58E-03,-70.72672344
-1.63E-03,-73.3956564
-1.73E-03,-77.39905584
-1.87E-03,-83.62656608
-1.99E-03,-88.964432
-2.08E-03,-92.52300928
-2.19E-03,-96.97123088
-2.29E-03,-101.4194525
-2.40E-03,-106.3124962
-2.50E-03,-111.20554
-2.57E-03,-113.874473
-2.63E-03,-116.5434059
-2.71E-03,-120.1019832
-2.81E-03,-124.1053826
-2.92E-03,-128.9984264
-3.02E-03,-133.446648
-3.11E-03,-137.0052253
-3.18E-03,-140.1189804
-3.25E-03,-143.2327355
-3.29E-03,-144.567202
-3.33E-03,-146.3464906
-3.40E-03,-149.4602458
-3.48E-03,-153.018823
-3.59E-03,-157.4670446
-3.64E-03,-159.6911554
-3.66E-03,-161.0256219
-3.71E-03,-163.2497327
-3.73E-03,-163.6945549
-3.73E-03,-164.139377
-3.73E-03,-164.139377
-3.73E-03,-164.139377
-3.73E-03,-164.139377
-3.75E-03,-165.0290214
-3.77E-03,-165.9186657
-3.78E-03,-166.3634878
-3.81E-03,-167.6979543
-3.82E-03,-168.1427765
-3.83E-03,-168.1427765
-3.83E-03,-168.5875986
-3.83E-03,-168.5875986
-3.83E-03,-168.5875986
-3.83E-03,-168.5875986
-3.83E-03,-168.1427765
-3.83E-03,-168.5875986
-3.83E-03,-168.5875986
-3.83E-03,-168.5875986
-3.84E-03,-168.1427765
-3.72E-03,-162.3600884
-3.61E-03,-156.5774003
-3.52E-03,-152.1291787
-3.39E-03,-146.3464906
-3.24E-03,-139.6741582
-3.14E-03,-135.2259366
-3.07E-03,-132.1121815
-2.97E-03,-128.1087821
-2.86E-03,-123.2157383
-2.73E-03,-117.4330502
-2.57E-03,-110.7607178
-2.43E-03,-104.5332076
-2.31E-03,-99.64016384
-2.25E-03,-96.97123088
-2.22E-03,-95.6367644
-2.20E-03,-94.74712008
-2.20E-03,-94.74712008
-2.19E-03,-94.30229792
-2.11E-03,-90.74372064
-2.00E-03,-86.29549904
-1.88E-03,-80.95763312
-1.79E-03,-76.50941152
-1.67E-03,-71.61636776
-1.57E-03,-67.16814616
-1.47E-03,-63.16474672
-1.37E-03,-58.71652512
-1.28E-03,-54.71312568
-1.20E-03,-51.59937056
-1.14E-03,-48.9304376
-1.02E-03,-43.99291162
-7.52E-04,-33.31717978
-5.17E-04,-22.90834124
-3.62E-04,-16.05807998
-2.34E-04,-10.45332076
-1.11E-04,-4.982008192
2.11E-05,0.836265661
1.51E-04,6.360956888
2.59E-04,11.07607178
3.22E-04,14.05638026
6.47E-04,28.82447597
8.65E-04,38.83297457
1.03E-03,46.26150464
1.13E-03,50.70972624
1.24E-03,56.04759216
1.33E-03,60.0509916
1.45E-03,65.83367968
1.54E-03,69.83707912
1.61E-03,72.95083424
1.66E-03,75.6197672
1.72E-03,78.28870016
1.79E-03,81.84727744
1.86E-03,84.96103256
1.91E-03,87.18514336
1.95E-03,89.40925416
2.00E-03,91.63336496
2.04E-03,93.4126536
2.08E-03,95.6367644
2.12E-03,97.41605304
2.19E-03,100.5298082
2.39E-03,110.3158957
2.59E-03,119.657161
2.74E-03,127.2191378
2.84E-03,131.2225372
2.89E-03,133.8914702
2.95E-03,136.5604031
3.01E-03,139.2293361
3.07E-03,141.898269
