Total story drift angle (rad),Force in the actuator (kN)
0,0
0.005099602,90.09585892
0.008818061,149.6305675
0.010517928,166.3002858
0.012217795,179.0010237
0.013811421,185.3513926
0.015723772,189.3203731
0.01752988,192.4955576
0.019123506,193.2893537
0.020079681,195.6707421
0.019229748,167.094082
0.012961487,56.75642214
0.005524568,-55.16882991
0.003187251,-83.74549001
-8.50E-04,-125.0228879
-0.005418327,-159.9499169
-0.011686587,-193.2893537
-0.015298805,-207.5776838
-0.018061089,-218.6908294
-0.020398406,-221.0722177
-0.018911023,-168.6816742
-0.016573705,-121.8477035
-0.013280212,-71.8385483
-0.009243028,-12.30383976
-0.003824701,69.45715996
3.19E-04,111.528354
0.003187251,136.9298296
0.005843293,158.3623247
0.00998672,181.382412
0.013173971,195.6707421
0.015830013,204.4024993
0.018273572,211.5466643
0.019654714,217.1032371
0.020185923,217.8970332
0.019123506,161.5375092
0.013917663,71.8385483
0.005843293,-51.19984934
0.001699867,-101.2090045
-7.44E-04,-125.0228879
-0.004780876,-158.3623247
-0.008818061,-181.382412
-0.01126162,-191.7017615
-0.016573705,-205.1962954
-0.01997344,-209.9590721
-0.019229748,-172.6506548
-0.011686587,-48.818461
-0.007543161,13.09763588
-0.004037185,63.10679105
0,105.9717812
0.003930943,144.0739947
0.007755644,167.8878781
0.011155378,186.1451887
0.015723772,205.9900915
0.018804781,216.309441
0.021460823,223.453606
0.024754316,229.8039749
0.029535193,236.94814
0.033466135,241.7109167
0.037609562,244.8861011
0.040159363,246.4736933
0.039309429,216.309441
0.034741036,127.4042763
0.026666667,-1.190694171
0.022416999,-57.55021825
0.018061089,-99.62141228
0.014342629,-131.3732568
0.009561753,-162.3313053
0.004249668,-190.1141693
-8.50E-04,-206.7838876
-0.004887118,-217.1032371
-0.011474104,-230.5977711
-0.020504648,-243.2985089
-0.029003984,-256.7930428
-0.035697211,-263.1434117
-0.040265604,-263.1434117
-0.039415671,-231.3915672
-0.035059761,-152.0119558
-0.030385126,-82.15789778
-0.026666667,-24.21078147
-0.023373174,21.03559702
-0.020504648,55.16882991
-0.017848606,90.88965503
-0.013917663,124.2290918
-0.010199203,152.0119558
-0.005843293,175.8258392
-0.001699867,192.4955576
0.003081009,207.5776838
0.008180611,219.4846255
0.013492696,228.2163827
0.02124834,242.5047128
0.028366534,252.8240622
0.034741036,259.1744312
0.037715803,261.5558195
0.040371846,263.9372078
0.038247012,195.6707421
0.028579017,34.53013095
0.022416999,-55.16882991
0.012855246,-145.6615869
0.005843293,-179.0010237
-0.002656042,-209.165276
-0.023798141,-247.2674895
-0.033466135,-259.1744312
-0.039734396,-261.5558195
-0.040903054,-261.5558195
-0.031978752,-102.0028006
-0.026347942,-26.59216981
-0.021567065,40.88049986
-0.016679947,102.7965967
-0.011792829,142.4864024
-0.005418327,176.6196353
-0.001168659,195.6707421
0.008286853,221.0722177
0.022098274,245.6798972
0.034209827,261.5558195
0.043346614,271.0813729
0.050783533,275.8441495
0.054714475,279.8131301
0.058964143,280.6069262
0.060451527,279.019334
0.054289509,142.4864024
0.044515272,-12.30383976
0.042709163,-39.29290763
0.039203187,-76.60132498
0.036122178,-107.5593734
0.032403718,-136.1360335
0.028897742,-159.1561208
0.026347942,-171.8568586
0.023266932,-183.7638003
0.020398406,-194.8769459
0.017423639,-203.6087032
0.014236388,-213.1342566
0.007330677,-226.6287905
-0.001912351,-238.5357322
-0.009774236,-250.4426739
-0.017848606,-259.1744312
-0.046321381,-282.9883146
-0.053652058,-288.5448874
-0.058645418,-289.3386835
-0.060876494,-289.3386835
-0.055564409,-205.1962954
-0.04812749,-75.80752887
-0.043559097,-1.984490285
-0.038990704,55.16882991
-0.033678619,105.1779851
-0.030278884,132.1670529
-0.0262417,157.5685286
-0.022098274,176.6196353
-0.017211155,198.0521304
-0.010411687,217.1032371
-0.003930943,229.0101788
0.001593625,237.7419361
0.008818061,247.2674895
0.01561753,257.5868389
0.024435591,264.731004
0.032403718,271.0813729
0.041115538,277.4317418
0.049721116,280.6069262
0.059495352,287.7510913
0.060132802,285.3697029
0.04940239,82.15789778
0.04249668,-16.27282033
0.037822045,-69.45715996
0.03314741,-114.7035384
0.029216467,-143.2801985
0.024860558,-163.9188975
0.019123506,-191.7017615
0.012430279,-213.1342566
-7.44E-04,-238.5357322
-0.012749004,-254.4116545
-0.028897742,-272.6689651
-0.048658699,-286.163499
-0.055458167,-286.163499
-0.060239044,-288.5448874
-0.054714475,-194.8769459
-0.048339973,-91.68345115
-0.043240372,-17.86041256
-0.039734396,26.59216981
-0.036972112,64.69438328
-0.033997344,96.44622783
-0.029110226,132.9608491
-0.025498008,155.9809364
-0.021567065,178.2072276
-0.017954847,194.0831498
-0.012217795,209.9590721
-0.00563081,224.2474022
8.50E-04,236.1543439
0.01752988,259.1744312
0.027941567,267.1123923
0.044409031,279.8131301
0.055883134,282.9883146
0.059707835,286.9572951
0.055458167,185.3513926
0.050996016,109.9407618
0.047808765,60.72540271
