Total story drift angle (rad),Force in the actuator (kN)
1.63385E-05,6.707161975
9.20365E-05,17.19113098
0.000206692,43.74207641
0.000383131,86.88978145
0.000618208,130.3795992
0.000907564,175.9084817
0.001132026,224.3238153
0.001382071,268.9523778
0.001651692,314.7419261
0.001876103,360.2410056
0.002114705,407.7800394
0.002404724,452.4019296
0.002632385,498.4766089
0.002922385,543.9596748
0.002999436,548.6258593
0.002940372,500.504998
0.00267841,456.4676041
0.002482333,409.809763
0.002255481,364.8960695
0.001951256,317.6492837
0.001726288,271.5737148
0.001487429,223.7468809
0.001190263,176.7887848
0.000931705,132.7367118
0.000664333,88.65216684
0.000426023,44.02631777
0.00016218,0.589647359
0.000106383,-8.159417363
-9.67462E-05,-46.04532107
-0.000328547,-89.74376042
-0.000503567,-134.3060444
-0.00078575,-180.3384656
-0.000992231,-222.8785881
-0.001286885,-267.7526924
-0.001555641,-312.3407761
-0.001789038,-357.5071286
-0.002027314,-404.1462872
-0.002269385,-448.7410432
-0.002495673,-492.1690307
-0.002754083,-534.1424497
-0.002984981,-549.0084063
-0.002706423,-493.9305265
-0.002540564,-449.3371049
-0.002248923,-403.2846667
-0.002055019,-358.1058592
-0.001802551,-312.0627622
-0.001581955,-267.1788718
-0.001357583,-221.7135989
-0.001138891,-177.4195426
-0.000846936,-134.587172
-0.000601554,-90.32514299
-0.000342196,-45.16813177
-0.0001268,-2.616933249
-5.60111E-05,10.20938029
0.000149255,39.6582976
0.000401876,83.68795154
0.000680776,126.8806281
0.000923282,173.2818069
0.001197846,220.535265
0.001473244,267.2042267
0.001727897,313.2833542
0.001953128,360.2392263
0.002177301,405.4438335
0.002483647,452.6866158
0.002710487,499.6375948
0.002938962,546.8777082
0.003048692,546.2905429
0.003047878,536.6645914
0.002893506,502.2487009
0.00264816,455.8848871
0.002482583,411.5543555
0.002176231,364.0171009
0.001935186,316.1871533
0.001711558,269.2330606
0.001423154,223.1588261
0.001128968,175.3253199
0.000917782,130.1051439
0.000634628,88.07701179
0.000379703,41.39644019
8.50904E-05,-3.494109204
8.86494E-05,2.046742412
-0.000143611,-45.17169035
-0.000401303,-91.49502527
-0.000649865,-136.0493025
-0.000927154,-181.4985618
-0.001133385,-227.5323175
-0.00138634,-271.5407979
-0.001637417,-316.4193505
-0.001889583,-362.1786509
-0.002179026,-407.0620965
-0.002407487,-449.6217911
-0.002712718,-493.92163
-0.002878821,-536.7669005
-0.003047378,-550.7565574
-0.002785686,-493.9305265
-0.002556673,-450.7916734
-0.002406615,-407.0776653
-0.002101359,-361.0247822
-0.001925962,-315.2690404
-0.001658256,-270.3936016
-0.001434699,-226.0866455
-0.001153109,-181.2076481
-0.000925949,-134.5853927
-0.000648718,-90.32514299
-0.000421472,-46.33801405
-0.000128192,-5.240360903
-5.79424E-05,4.670187858
8.49756E-05,39.6582976
0.000366462,83.1030104
0.000658987,127.1697625
0.000920013,172.9877794
0.001131936,218.7826656
0.001393173,264.5775518
0.001648372,311.2398412
0.001920449,357.6094377
0.002193885,404.5635304
0.002420468,452.3930332
0.002665,496.1368444
0.002876314,543.6571957
0.002938397,550.0804277
0.002863256,497.5825164
0.002569994,450.6315374
0.002325737,405.4291543
0.002098333,358.4781753
0.001872545,311.8145515
0.001600179,265.7340895
0.001343917,220.2412375
0.001081038,172.6999795
0.000784583,127.7658242
0.000556463,84.857389
0.000299365,40.23336369
7.48141E-06,-4.663693454
7.77058E-06,1.461961407
-0.000238109,-47.21653782
-0.000462315,-91.78415967
-0.000704641,-136.630685
-0.000985462,-182.0817237
-0.001211551,-225.4936976
-0.001447359,-270.0866743
-0.00173084,-316.1333298
-0.001951692,-360.7245273
-0.002196199,-403.8602666
-0.002438538,-449.0435223
-0.002714103,-490.4297761
-0.002863596,-534.1424497
-0.003047115,-560.9607778
-0.002798519,-493.058675
-0.002586647,-448.1716709
-0.002406641,-403.5804734
-0.00210084,-356.9462078
-0.001923282,-314.104496
-0.001655032,-269.5132985
-0.001433372,-224.6294081
-0.001134641,-179.4630556
-0.000924077,-133.4208483
-0.000679788,-90.03467412
-0.000422582,-43.42211583
-0.000127952,-2.324542747
-5.79765E-05,7.291969669
0.000162547,40.24145946
0.000394202,86.31106782
0.00063693,131.5445884
0.000918904,176.7789987
0.001157545,224.9051979
0.00142475,268.6485642
