Total story drift angle (rad),Force in the actuator (kN)
0,0
0.007795993,337.237693
-0.007358834,-329.995547
0.007795993,342.7520173
-0.008160291,-361.2433847
0.007723133,335.3995849
-0.007795993,-342.8623037
0.007577413,340.9139092
0.008743169,372.1617468
0.009617486,396.0571521
0.010710383,405.2476926
0.005391621,160.7793154
-0.001967213,-166.4039262
-0.00582878,-311.6144661
-0.006775956,-342.8623037
-0.007795993,-361.2433847
-0.008888889,-381.4625738
-0.010054645,-396.1674386
-0.009471767,-357.5671685
-0.007504554,-263.8236555
-0.005318761,-149.8609533
-0.000874317,46.81661329
0.003861566,223.2749908
0.006411658,304.1517472
0.008087432,355.6187739
0.010054645,392.3809359
0.010710383,399.7333683
0.006775956,225.1130989
0.000728597,-41.41257547
-0.003642987,-230.7377097
-0.005974499,-307.9382499
-0.007504554,-353.8909523
-0.009253188,-388.8150062
-0.010200364,-394.3293305
-0.001821494,-17.51717019
0.002185792,169.9698559
0.00568306,285.7706662
0.007723133,350.1044496
0.009908925,392.3809359
0.010710383,401.5714764
0.007504554,247.1703961
-0.001457195,-142.5085209
-0.004153005,-249.1187907
-0.005974499,-313.4525742
-0.008233151,-368.5958171
-0.010200364,-390.6531143
-0.003205829,-63.46987266
0.001092896,122.1790454
0.00582878,294.9612067
0.010564663,408.9239088
0.012021858,436.4955303
0.014061931,453.0385032
0.016612022,462.2290437
0.018360656,473.2576923
0.019744991,480.6101247
0.020473588,482.4482328
0.020910747,478.7720166
0.021129326,460.3909356
0.009763206,-21.19338638
0.005027322,-195.8136558
0.000947177,-293.2333851
-0.000291439,-317.1287904
-0.002331512,-359.4052766
-0.004444444,-386.9768981
-0.006338798,-407.1960872
-0.008888889,-431.0914925
-0.012531876,-464.1774383
-0.015737705,-489.9109517
-0.018797814,-502.7777084
-0.020182149,-499.1014922
-0.020255009,-477.044195
-0.019817851,-440.282033
-0.013260474,-168.2420343
-0.009253188,24.7593161
-0.008160291,68.87391048
-0.0056102,153.426883
-0.003351548,223.2749908
-0.000947177,291.2849905
0.001967213,344.5901254
0.004881603,390.5428278
0.007795993,427.3049898
0.010418944,453.0385032
0.013479053,475.0958004
0.016903461,498.9912057
0.019744991,510.0198543
0.020983607,510.0198543
0.021275046,495.3149895
0.020837887,473.2576923
0.018142077,368.4855306
0.011657559,96.44553196
0.008306011,-45.08879167
0.004371585,-179.2706829
0.002477231,-232.5758178
0.000510018,-285.8809527
-0.001894353,-331.8336551
-0.004080146,-375.9482495
-0.007140255,-412.7104115
-0.010418944,-443.9582492
-0.01420765,-469.6917626
-0.017996357,-495.425276
-0.02003643,-499.1014922
-0.020546448,-499.1014922
-0.020327869,-473.3679788
-0.011074681,-52.44122407
-0.006338798,133.2076939
-0.001311475,276.5801257
0.003788707,373.9998549
0.008160291,436.4955303
0.012094718,465.9052599
0.018797814,508.1817462
0.023023679,521.0485029
0.02571949,535.7533677
0.029071038,537.5914758
0.030965392,537.5914758
0.03140255,522.886611
0.031256831,502.6674219
0.028779599,396.0571521
0.026520947,285.7706662
0.025209472,243.4941799
0.024116576,190.189045
0.020837887,61.52147808
0.018287796,-37.73635928
0.015956284,-124.1274399
0.013041894,-195.8136558
0.010637523,-261.9855474
0.008306011,-302.4239256
0.00568306,-344.7004118
0.002404372,-386.9768981
0.000218579,-414.5485196
-0.002331512,-432.9296006
-0.004444444,-451.3106816
-0.006994536,-466.0155464
-0.008306011,-467.8536545
-0.010054645,-467.8536545
