Total story drift angle (rad),Force in the actuator (kN)
0,0
-0.004107451,-205.0803465
0.000109532,1.444227792
0.003614557,186.3053852
0.004874175,249.8514081
-0.004326515,-209.4130299
0.004874175,252.7398636
-0.004052685,-213.7457132
-0.005148005,-278.7359639
-0.006243325,-322.0627977
-0.007064816,-342.2819868
-0.005805197,-251.2956358
-0.002738301,-88.09789532
-5.4766E-05,56.3248839
0.002135874,166.0861961
0.003888387,245.5187247
0.005257537,301.8436086
0.006517155,345.1704423
0.006955284,340.837759
0.00701005,319.1743421
0.005805197,265.7379138
0.002902599,90.98635091
-0.001204852,-119.8709068
-0.003559791,-215.189941
-0.004655111,-265.7379138
-0.005750431,-314.8416587
-0.006626687,-345.1704423
-0.007502944,-366.8338592
-0.008050604,-384.1645927
-0.009091158,-387.0530483
-0.007229114,-285.9571029
-0.002519237,-30.32878364
-0.000164298,86.65366753
0.001697746,166.0861961
0.003066897,223.8553078
0.004490813,274.4032805
0.005367069,303.2878364
0.006352857,327.8397088
0.006790986,320.6185699
0.00728388,324.9512532
0.00783154,335.0608478
0.008707796,361.0569481
0.009803116,385.6088205
0.01056984,395.7184151
0.010405542,366.8338592
0.004983707,85.20943974
0.001588214,-82.32098416
0.000219064,-145.867007
-0.001588214,-215.189941
-0.003559791,-290.2897862
-0.005969495,-356.7242647
-0.006900518,-375.499226
-0.007448178,-385.6088205
-0.00728388,-352.3915813
-0.004764643,-223.8553078
0.000657192,51.99220052
0.004928941,267.1821416
0.006133793,310.5089753
0.00701005,346.6146701
0.007502944,371.1665426
0.008543498,385.6088205
0.009419754,395.7184151
0.010241244,391.3857317
0.01056984,388.4972761
0.00920069,298.955153
0.005257537,83.76521195
0.002683535,-44.77106156
0,-167.5304239
-0.002135874,-251.2956358
-0.004107451,-314.8416587
-0.005750431,-352.3915813
-0.007119582,-385.6088205
-0.007995838,-400.0510984
-0.007338646,-369.7223148
-0.002683535,-124.2035901
0.001150086,86.65366753
0.003505025,187.749613
0.005586133,294.6224696
0.006681453,339.3935312
0.007338646,363.9454036
0.009145924,389.9415039
0.010076946,404.3837818
0.011665161,421.7145153
0.012924779,440.4894766
0.014403461,449.1548434
0.015498781,453.4875268
0.015498781,431.8241099
0.015115419,397.1626429
0.013746269,290.2897862
0.01056984,138.6458681
0.006024261,-67.87870623
0.003340727,-179.0842462
0.00082149,-258.5167748
-0.00082149,-298.955153
-0.002464471,-333.61662
-0.004436047,-365.3896314
-0.006079027,-387.0530483
-0.007776774,-410.160693
-0.009529286,-430.3798821
-0.010679372,-446.2663878
-0.012541417,-456.3759823
-0.013362907,-460.7086657
-0.012377119,-376.9434538
-0.009419754,-223.8553078
-0.007064816,-115.5382234
-0.005038473,-15.88650571
-0.003176429,72.21138961
-0.001314384,138.6458681
0.000438128,202.1918909
0.002245407,255.6283192
0.003888387,298.955153
0.006188559,345.1704423
0.0083792,381.2761371
0.011007968,414.4933764
0.012486651,436.1567932
0.013801035,449.1548434
0.014732057,456.3759823
0.015498781,456.3759823
0.01593691,453.4875268
0.015991676,446.2663878
0.011665161,226.7437634
0.006571921,-27.44032805
0.003724089,-150.1996904
0.000602426,-254.1840914
-0.00136915,-307.6205197
-0.003888387,-355.2800369
-0.006407623,-395.7184151
-0.008214902,-414.4933764
-0.009584052,-417.3818319
-0.011719927,-428.9356543
-0.013089077,-437.601021
-0.014293929,-444.82216
-0.015115419,-446.2663878
-0.015827378,-449.1548434
-0.015663079,-431.8241099
-0.014074865,-339.3935312
-0.011172266,-180.528474
-0.0083792,-40.43837818
-0.00673622,31.77301143
-0.005586133,86.65366753
-0.003450259,158.8650571
-0.001752512,215.189941
5.4766E-05,261.4052304
0.001971576,306.1762919
0.003943153,352.3915813
0.006352857,381.2761371
0.008433966,404.3837818
0.010460308,424.6029709
0.012158055,439.0452488
0.013801035,449.1548434
0.015279717,457.8202101
0.015991676,456.3759823
0.014951121,401.4953262
0.005367069,-82.32098416
-0.000328596,-284.5128751
-0.006681453,-408.7164652
-0.011774693,-459.2644379
-0.013746269,-467.9298047
-0.01703223,-489.5932216
-0.020099126,-501.1470439
-0.022015937,-502.5912717
-0.023220789,-504.0354995
-0.023549385,-504.0354995
-0.022782661,-430.3798821
-0.020592021,-314.8416587
-0.01785372,-186.3053852
-0.015717846,-79.43252857
-0.013801035,5.776911169
-0.011665161,89.54212312
-0.009912648,158.8650571
-0.00783154,219.5226244
-0.005805197,262.8494582
-0.003943153,298.955153
-0.001533448,345.1704423
0.001204852,378.3876816
0.003395493,405.8280096
0.005969495,427.4914265
0.008433966,443.3779322
0.011610395,465.0413491
0.014567759,482.3720826
0.017470358,498.2585883
0.0194967,506.9239551
0.021139681,512.7008662
0.022344533,514.145094
0.022946959,514.145094
0.022946959,504.0354995
0.01867521,249.8514081
0.013198609,-8.665366753
0.0111175,-99.65171766
0.00892686,-177.6400184
0.007448178,-215.189941
0.005367069,-264.293686
0.002354939,-327.8397088
-0.001150086,-378.3876816
-0.002957365,-408.7164652
-0.004764643,-421.7145153
-0.007174348,-441.9337044
-0.009584052,-463.5971213
-0.014020099,-489.5932216
-0.018839508,-515.5893218
-0.021139681,-524.2546886
-0.022563597,-525.6989164
-0.023823215,-525.6989164
-0.022892193,-460.7086657
-0.021139681,-337.9493034
-0.018839508,-223.8553078
-0.016539336,-114.0939956
-0.014348695,-11.55382234
-0.012267587,66.43447844
-0.010515074,138.6458681
-0.008433966,203.6361187
-0.006407623,248.4071803
-0.004600345,294.6224696
-0.002519237,326.395481
0.000164298,369.7223148
0.003724089,404.3837818
0.006955284,434.7125655
0.010734138,462.1528935
0.013746269,478.0393992
0.0167584,493.9259049
0.019825296,499.7028161
0.021577809,501.1470439
0.022344533,501.1470439
0.022673129,495.3701327
0.019058572,272.9590527
0.016155974,131.4247291
0.013417673,-2.888455584
0.010186478,-134.3131847
0.008214902,-196.4149797
0.005476601,-261.4052304
0.003505025,-304.7320642
0.001259618,-343.7262145
-0.00191681,-392.8299595
-0.003340727,-414.4933764
-0.005969495,-434.7125655
-0.009255456,-453.4875268
-0.013965333,-492.4816771
-0.022235001,-531.4758275
-0.024644705,-531.4758275
-0.027437772,-540.1411943
-0.029902243,-544.4738777
-0.031271393,-544.4738777
-0.031107095,-524.2546886
-0.029792711,-447.7106156
-0.027711602,-337.9493034
-0.025794792,-249.8514081
-0.023932747,-158.8650571
-0.022399299,-86.65366753
-0.020701553,-11.55382234
-0.019277636,36.10569481
-0.017963252,93.87480649
-0.016539336,147.3112348
-0.015444015,174.7515629
-0.014074865,210.8572577
-0.013253375,241.1860413
-0.011993757,265.7379138
-0.010460308,288.8455584
-0.008050604,330.7281644
-0.005969495,362.5011758
-0.003340727,391.3857317
0.001040554,428.9356543
0.005695665,463.5971213
0.010460308,485.2605382
0.015444015,512.7008662
0.021577809,525.6989164
0.025301898,535.8085109
0.027218708,543.0296499
0.028642624,544.4738777
0.029792711,547.3623332
0.030888031,547.3623332
0.030888031,531.4758275
0.030340371,465.0413491
0.028478326,384.1645927
0.024535173,184.8611574
0.020811085,10.10959455
0.018784742,-67.87870623
0.01757989,-111.20554
0.016867932,-142.9785514
0.016101208,-164.6419683
0.015224951,-190.6380686
0.014293929,-215.189941
0.011993757,-262.8494582
0.009638818,-304.7320642
0.007064816,-352.3915813
0.005805197,-376.9434538
0.004436047,-394.2741873
-0.000602426,-437.601021
-0.006133793,-475.1509436
-0.012705715,-506.9239551
-0.01703223,-524.2546886
-0.022673129,-544.4738777
-0.024151811,-545.9181055
-0.027656836,-545.9181055
-0.030778499,-545.9181055
-0.031216627,-543.0296499
-0.030121307,-463.5971213
-0.0278759,-339.3935312
-0.024699472,-193.5265242
-0.022727895,-95.31903429
-0.019880062,20.21918909
-0.016703634,141.5343236
-0.014293929,205.0803465
-0.012541417,255.6283192
-0.008981626,313.3974309
-0.006352857,359.6127203
-0.003724089,384.1645927
-0.000164298,417.3818319
0.004436047,454.9317545
0.007776774,475.1509436
0.012486651,498.2585883
0.015498781,508.3681829
0.020592021,525.6989164
0.026178154,540.1411943
0.029190285,547.3623332
0.030340371,547.3623332
0.030997563,543.0296499
0.030176073,465.0413491
0.023604151,142.9785514
0.020153892,-12.99805013
0.017470358,-118.426679
0.016101208,-171.8631073
0.014951121,-203.6361187
0.011446097,-264.293686
0.008433966,-323.5070255
0.006462389,-362.5011758
0.004928941,-388.4972761
-0.00082149,-441.9337044
-0.011993757,-506.9239551
-0.02732824,-553.1392444
-0.030449903,-561.8046112
-0.032531011,-569.0257501
-0.034009694,-569.0257501
-0.034776418,-560.3603834
-0.032421479,-439.0452488
-0.029957009,-304.7320642
-0.027711602,-220.9668522
-0.025520962,-116.9824512
-0.023056491,-12.99805013
-0.021194447,60.65756727
-0.018510912,153.088146
-0.015717846,229.632219
-0.013362907,281.6244195
-0.011281799,327.8397088
-0.009364988,349.5031257
-0.006955284,382.7203649
-0.004162217,411.6049208
-0.001040554,439.0452488
0.002574003,460.7086657
0.005640899,482.3720826
0.011172266,501.1470439
0.01894904,534.3642831
0.024316109,547.3623332
0.029135518,564.6930668
0.034447822,573.3584335
0.03598127,577.6911169
0.035597908,557.4719278
0.035105014,508.3681829
0.032585777,369.7223148
0.02732824,124.2035901
0.024589939,-2.888455584
0.022508831,-69.32293403
0.02004436,-153.088146
0.018565678,-203.6361187
0.01730606,-244.0744969
0.012541417,-311.9532031
0.007941072,-394.2741873
0.00673622,-413.0491486
0.004107451,-431.8241099
-0.00027383,-463.5971213
-0.008050604,-504.0354995
-0.015553547,-532.9200553
-0.021632575,-550.2507888
-0.030668967,-569.0257501
-0.033516799,-571.9142057
-0.034831184,-571.9142057
-0.03515978,-571.9142057
-0.033845396,-491.0374494
-0.031052329,-343.7262145
-0.02760207,-192.0822964
-0.025520962,-80.87675636
-0.023166023,5.776911169
-0.021742107,70.76716182
-0.020318191,116.9824512
-0.018510912,176.1957906
-0.015772612,233.9649023
-0.013253375,287.4013306
-0.011336565,330.7281644
-0.00783154,376.9434538
-0.003066897,420.2702875
0.001259618,454.9317545
0.005586133,482.3720826
0.01084367,506.9239551
0.016046442,525.6989164
0.021577809,543.0296499
0.026671048,556.0277
0.029957009,564.6930668
0.032421479,573.3584335
0.034393056,573.3584335
0.035652674,573.3584335
0.035597908,557.4719278
0.030833265,278.7359639
0.02760207,140.0900958
0.025192366,23.10764468
0.022727895,-69.32293403
0.020701553,-141.5343236
0.018565678,-210.8572577
0.017196528,-239.7418135
0.016594102,-270.0705971
0.014677291,-297.5109252
0.012650949,-335.0608478
0.011172266,-355.2800369
0.00974835,-376.9434538
0.008214902,-394.2741873
0.006243325,-415.9376042
0.000438128,-463.5971213
-0.008598264,-511.2566384
-0.021030149,-551.6950166
-0.029902243,-567.5815223
-0.032914373,-573.3584335
-0.034776418,-574.8026613
-0.03488595,-571.9142057
-0.033516799,-454.9317545
-0.032804841,-405.8280096
-0.030559435,-307.6205197
-0.026451984,-108.3170844
-0.023987513,-12.99805013
-0.021796873,73.6556174
-0.01977053,144.4227792
-0.017908486,200.7476631
-0.016539336,241.1860413
-0.015389249,265.7379138
-0.013089077,304.7320642
-0.010460308,352.3915813
-0.005148005,404.3837818
-0.001588214,434.7125655
0.00755771,492.4816771
0.015444015,521.366233
0.029792711,569.0257501
0.033516799,569.0257501
0.03433829,569.0257501
0.037679016,374.0549982
0.029902243,10.10959455
