Total story drift angle (rad),Force in the actuator (kN)
0,0
-0.005000919,-118.8684428
-0.000117669,3.738001345
0.004000735,129.3348465
-0.000235337,4.485601613
-0.004942085,-116.6256419
0.001706196,68.03162447
0.003765398,124.1016446
0.006648281,188.3952678
0.007118956,198.8616715
0.007413127,203.3472731
0.006530612,170.4528613
0.000882515,8.223602958
-0.004177238,-117.3732422
-0.005648097,-147.277253
-0.006530612,-164.4720592
-0.007413127,-174.9384629
-0.006295275,-132.3252476
-0.001294356,0.747600269
0.002294539,91.95483308
0.004824416,152.5104549
0.006118772,182.4144656
0.006942453,195.1236702
0.007471962,204.8424737
0.007530796,197.366471
0.004412576,109.1496393
0.001176687,14.95200538
-0.002176871,-68.03162447
-0.004118404,-112.8876406
-0.006236441,-158.491257
-0.007001287,-171.2004616
-0.007295459,-177.1812637
-0.008001471,-191.3856688
-0.008472146,-194.3760699
-0.009236992,-195.8712705
-0.009472329,-193.6284696
-0.007942637,-140.5488506
-0.003941901,-36.63241318
0.000353006,77.75042797
0.002765214,133.0728479
0.004647913,166.71486
0.006118772,185.4048667
0.00758963,202.5996729
0.00853098,212.3184764
0.009472329,225.0276809
0.010590182,233.9988842
0.011413863,236.9892852
0.012178709,236.9892852
0.012767053,242.2224871
0.013296562,242.2224871
0.010649016,151.7628546
0.007001287,59.80802151
0.002294539,-59.06042124
-0.001235521,-124.8492449
-0.003765398,-164.4720592
-0.005471594,-184.6572664
-0.007471962,-202.5996729
-0.00988417,-221.2896796
-0.011531532,-228.018082
-0.014296746,-231.7560834
-0.016355948,-239.9796863
-0.017297297,-239.9796863
-0.017532635,-232.5036836
-0.015944107,-184.6572664
-0.013296562,-109.8972395
-0.009119323,-9.718803496
-0.006824784,49.34161775
-0.004412576,95.69283442
-0.001706196,143.5392516
0.000529509,171.2004616
0.002941717,192.8808694
0.004765582,210.8232758
0.007295459,227.2704817
0.008825152,236.9892852
0.010943188,248.9508895
0.012767053,254.9316917
0.014179077,258.669693
0.01529693,258.669693
0.016002942,257.9220928
0.016473616,256.4268922
0.015120427,205.5900739
0.010237176,80.74082904
0.007295459,8.223602958
0.005942269,-27.66120995
0.003765398,-71.76962582
0.002412208,-103.9164374
0.000706012,-122.6064441
-0.001235521,-152.5104549
-0.003765398,-180.1716648
-0.006354109,-201.8520726
-0.008413311,-216.804078
-0.0116492,-229.5132826
-0.01394374,-239.2320861
-0.016591285,-245.9604885
-0.018120978,-248.2032893
-0.018768156,-243.7176877
-0.018238647,-223.5324804
-0.015061592,-132.3252476
-0.011413863,-43.3608156
-0.008413311,26.91360968
-0.005765766,88.21683173
-0.00270638,133.8204481
0,165.2196594
0.001823865,188.3952678
0.004530245,210.0756756
0.006707115,226.5228815
0.008825152,236.9892852
0.01123736,247.455689
0.012767053,253.4364912
0.014237911,257.1744925
0.015532267,258.669693
0.016591285,262.4076944
0.0174738,262.4076944
0.0174738,253.4364912
0.013649568,144.2868519
0.009001655,29.90401076
0.006059937,-35.13721264
0.002118036,-106.1592382
0.000235337,-133.8204481
-0.001823865,-154.0056554
-0.004177238,-182.4144656
-0.007295459,-203.3472731
-0.008648649,-210.8232758
-0.009001655,-210.8232758
-0.012178709,-158.491257
-0.012061041,-150.2676541
-0.011708035,-130.0824468
-0.010766685,-106.1592382
-0.009766501,-80.74082904
-0.008472146,-50.83681829
-0.007236624,-23.92320861
-0.005883434,-0.747600269
