Total story drift angle (rad),Force in the actuator (kN)
0.000268384,-7.843211889
0.002147075,33.61376524
-0.00125246,-35.85468292
0.002147075,32.4933064
-0.00125246,-36.97514176
0.002325997,38.0956006
-0.001073537,-39.21605945
0.002325997,32.4933064
-0.00125246,-32.4933064
0.002325997,34.73422408
-0.00125246,-38.0956006
0.002147075,36.97514176
0.005367687,101.9617546
-0.003220612,-75.07074237
0.005009841,98.60037804
-0.003041689,-76.19120121
0.005099302,100.8412957
-0.003041689,-69.46844816
0.005278225,98.60037804
-0.003220612,-75.07074237
0.004920379,96.35946035
-0.003220612,-73.95028353
0.005009841,100.8412957
0.007783145,157.9846966
-0.007246377,-159.1051555
0.007783145,152.3824024
-0.007872607,-168.0688262
0.007514761,145.6596494
-0.007514761,-162.466532
0.007604223,147.9005671
-0.007872607,-166.9483674
0.007514761,156.8642378
-0.007962068,-168.0688262
0.007962068,155.7437789
0.009393451,183.75525
0.010735373,207.2848856
0.012166756,227.4531448
0.014224369,238.6577332
0.014940061,242.0191097
0.015566291,230.8145213
0.015118984,210.6462622
0.012703525,151.2619436
0.007872607,48.17973018
0.002594382,-53.78202438
0.000268384,-97.47991919
-0.001699767,-132.2141433
-0.003846842,-156.8642378
-0.006441224,-189.3575442
-0.008409376,-210.6462622
-0.010914296,-228.5736036
-0.013955985,-243.1395686
-0.015834675,-252.1032393
-0.015208445,-226.3326859
-0.012792986,-164.7074497
-0.008856683,-95.23900151
-0.005457148,-32.4933064
-0.002594382,20.16825914
-0.000268384,62.74569511
0.002236536,109.8049664
0.004473072,141.177814
0.007067454,177.0324969
0.009393451,199.4416738
0.012524602,227.4531448
0.014403292,238.6577332
0.015745214,239.778192
0.015387368,214.0076387
0.009751297,86.27533078
0.005188764,1.120458841
0.001431383,-75.07074237
-0.003310073,-151.2619436
-0.005546609,-189.3575442
-0.007604223,-207.2848856
-0.008856683,-218.4894741
-0.011361603,-233.055439
-0.014850599,-248.7418628
-0.016192521,-249.8623216
-0.011272142,-138.9368963
-0.006262301,-45.93881249
-0.002683843,14.56596494
-0.000536769,59.38431859
0.001789229,104.2026722
0.005009841,149.0210259
0.008946144,193.8393795
0.012077295,216.2485564
0.015387368,239.778192
0.016997674,247.6214039
0.018697441,257.7055335
0.020218286,261.06691
0.020665593,255.4646158
0.020665593,240.8986509
0.017623904,171.4302027
0.012703525,73.95028353
0.008767221,-8.96367073
0.005904455,-59.38431859
0.002773305,-110.9254253
0.000536769,-149.0210259
-0.002594382,-182.6347911
-0.005457148,-206.1644268
-0.00867776,-221.8508506
-0.012792986,-249.8623216
-0.016908213,-262.1873689
-0.020933977,-276.7533338
-0.020933977,-267.7896631
-0.017534443,-181.5143323
-0.013419216,-101.9617546
-0.009840759,-39.21605945
-0.006709608,16.80688262
-0.004294149,60.50477743
-0.00187869,100.8412957
0.000894614,143.4187317
0.003578458,173.6711204
0.006262301,197.2007561
0.009035606,214.0076387
0.013598139,229.6940625
0.018518519,252.1032393
0.020128824,258.8259923
0.020933977,255.4646158
0.019949902,221.8508506
0.01180891,40.33651829
0.008319914,-24.65009451
0.003757381,-99.72083688
0.000984076,-145.6596494
-0.002147075,-177.0324969
-0.007067454,-215.1280975
-0.011451065,-237.5372744
-0.014582215,-250.9827805
-0.018697441,-273.3919573
-0.020844516,-276.7533338
-0.021291823,-270.0305808
-0.016818751,-172.5506616
-0.011540526,-71.70936584
-0.006441224,14.56596494
-0.004562534,64.9866128
-0.00125246,115.4072607
0.001968152,155.7437789
0.005009841,184.8757088
0.008856683,212.8871798
0.013955985,236.4168155
0.019681517,256.5850747
0.023617821,273.3919573
0.026748971,285.7170045
0.028359277,285.7170045
0.030059045,289.0783811
0.031400966,291.3192987
0.030953659,272.2714984
0.023349436,114.2868018
0.015387368,-48.17973018
0.011272142,-109.8049664
0.007872607,-149.0210259
0.002594382,-196.0802972
0.000984076,-206.1644268
-0.00062623,-196.0802972
-0.001610306,-190.478003
-0.002862766,-198.3212149
-0.005457148,-211.766721
-0.009482913,-228.5736036
-0.013687601,-249.8623216
-0.018250134,-265.5487454
-0.023528359,-287.9579222
-0.027375201,-301.4034283
-0.031132582,-308.1261814
-0.032295581,-307.0057225
-0.026480587,-183.75525
-0.017892288,-28.01147103
-0.013240293,54.90248322
-0.010645912,95.23900151
-0.006620147,135.5755198
-0.004025765,150.1414847
-0.002147075,161.3460731
-0.000447307,168.0688262
0.001789229,179.2734146
0.006262301,201.6825914
0.01180891,221.8508506
0.015655752,239.778192
0.020128824,263.3078277
0.023259975,275.632875
0.027822508,284.5965457
0.031222043,295.8011341
0.032027196,282.355628
0.030506352,254.344157
0.024333512,128.8527668
0.018965826,20.16825914
0.015566291,-50.42064786
0.012256218,-106.4435899
0.009661836,-137.8164375
0.007872607,-162.466532
0.006620147,-175.9120381
0.003667919,-193.8393795
0.000805153,-207.2848856
-0.002594382,-224.0917683
-0.006351762,-237.5372744
-0.011719449,-257.7055335
-0.016818751,-277.8737926
-0.022007515,-295.8011341
-0.031669351,-312.6080167
-0.032206119,-301.4034283
-0.027643586,-209.5258033
-0.023170514,-117.6481783
-0.018071211,-26.89101219
-0.013419216,49.30018902
-0.010645912,90.75716615
-0.008588298,126.6118491
-0.005278225,157.9846966
-0.003399535,172.5506616
-0.001520845,188.2370853
0.001162999,206.1644268
0.004651995,221.8508506
0.009035606,234.1758978
0.010466989,236.4168155
0.011629987,230.8145213
0.013508678,236.4168155
0.016639828,249.8623216
0.024244051,274.5124161
0.028448739,284.5965457
0.031848273,298.0420518
0.034263732,302.5238872
0.037573806,307.0057225
0.039899803,312.6080167
0.041331186,318.2103109
0.042136339,303.644346
0.039810342,254.344157
0.032385042,107.5640488
0.026301664,-7.843211889
0.021828592,-82.91395426
0.018786903,-126.6118491
0.01610306,-154.6233201
0.013777062,-166.9483674
0.012077295,-179.2734146
0.009840759,-192.7189207
0.008498837,-194.9598384
0.006083378,-203.9235091
0.003757381,-205.043968
0.001610306,-210.6462622
-0.001789229,-228.5736036
-0.005904455,-245.3804862
-0.010735373,-262.1873689
-0.016550367,-284.5965457
-0.02173913,-296.9215929
-0.027017356,-307.0057225
-0.031758812,-313.7284756
-0.038289497,-324.933064
-0.041867955,-328.2944405
-0.042941492,-324.933064
-0.041420648,-293.5602164
-0.039184112,-234.1758978
-0.034889962,-151.2619436
-0.029432814,-67.22753048
-0.025317588,3.361376524
-0.022991591,44.81835365
-0.019681517,89.6367073
-0.017444981,118.7686372
-0.015476829,140.0573552
-0.014224369,146.7801082
-0.012792986,155.7437789
-0.011093219,160.2256143
-0.009125067,162.466532
-0.007067454,168.0688262
-0.004473072,174.7915792
-0.002057613,189.3575442
0.000894614,205.043968
0.004115226,219.6099329
0.00867776,235.2963567
0.011361603,250.9827805
0.014582215,261.06691
0.019502594,273.3919573
0.023259975,285.7170045
0.03041689,295.8011341
0.037305421,309.2466402
0.040078726,317.0898521
0.042315262,308.1261814
0.040526033,253.2236981
0.033816425,114.2868018
0.02728574,0
0.02048667,-112.0458841
0.018339596,-143.4187317
0.015834675,-165.8279085
0.013687601,-177.0324969
0.011361603,-188.2370853
0.007962068,-198.3212149
0.004204688,-206.1644268
-0.000536769,-222.9713094
-0.006709608,-246.5009451
