Total story drift angle (rad),Force in the actuator (kN)
1.44072E-05,-0.576676345
0.000157438,45.18948323
0.000530962,91.48657365
0.000835538,141.8626833
0.001116032,189.6623829
0.001370179,237.7721237
0.001735679,286.4614676
0.001962365,332.2412299
0.002252506,376.8560029
0.002189333,333.9969429
0.001895641,287.6371326
0.001652628,242.1545116
0.00134809,196.673225
0.001076782,151.4970864
0.000775667,104.2916692
0.000379817,56.56847891
0.000105973,13.42411004
-7.38936E-05,-1.741380896
0.000313798,56.56492033
0.000632347,104.0012003
0.00089909,152.0722415
0.001200051,200.1673031
0.001489077,245.6503689
0.001745699,294.051913
0.002036378,340.702637
0.002343128,387.360923
0.002569532,434.0089781
0.002876846,478.6330924
0.002876013,475.132342
0.002720019,433.729185
0.002474814,386.2021613
0.002212417,340.9975541
0.001922853,293.1840649
0.001648788,245.6565964
0.001344801,196.0962907
0.001043846,146.8331261
0.00071225,99.34391228
0.000382308,53.36976276
7.63192E-05,7.308161196
-5.53393E-05,-8.139934152
-0.000202637,-38.4854795
-0.000492612,-81.15691345
-0.000758853,-128.1296887
-0.001061724,-172.155962
-0.00128591,-216.7569455
-0.001637276,-263.6905764
-0.001894987,-310.0374869
-0.00213691,-356.9626662
-0.002444218,-401.8470015
-0.002734071,-446.1432818
-0.003042205,-490.1495381
-0.003118128,-499.4774588
-0.002884013,-444.6780376
-0.002589199,-399.2136543
-0.002423474,-356.075246
-0.002117,-312.3567897
-0.001841558,-266.8839547
-0.001567218,-220.2412375
-0.001280397,-172.4304173
-0.000976686,-125.1960866
-0.000657096,-78.52534555
-0.000385407,-35.85070888
-7.51288E-05,1.201998441
-7.76109E-05,0.62046019
-6.20883E-05,7.905957696
0.000217325,53.3826626
0.000547585,101.0951771
0.000820083,145.9772882
0.001121327,194.3650428
0.001425603,242.4663319
0.001745115,289.9875729
0.002036083,341.0157918
0.002342833,387.0811299
0.002569526,433.156254
0.002859929,479.5182885
0.002875724,478.6508853
0.002873519,482.4318736
0.002751321,434.3190192
0.002488936,389.1210843
0.002181096,340.7199851
0.001906212,289.6948799
0.001570917,239.5469641
0.001298513,191.1498682
0.00096541,140.7239385
0.000616922,94.40238291
0.000340169,46.67874783
3.9724E-06,1.49276979
-4.01037E-05,-4.049705427
-6.89321E-05,-3.175772226
-0.000244917,-41.98769781
-0.000547367,-86.40848387
-0.000892712,-134.52979
-0.001178962,-178.2602565
-0.001437776,-220.2412375
-0.001726795,-268.3380784
-0.001970103,-316.4340296
-0.002276577,-361.6146164
-0.002504359,-406.7898653
-0.002780635,-450.2178528
-0.003088205,-495.1004087
-0.003072128,-491.6041066
-0.003118128,-497.7293077
-0.002914769,-449.0479705
-0.002651,-403.5813631
-0.002422115,-360.4465134
-0.002115359,-312.0596485
-0.001809429,-266.2972343
-0.001566949,-220.2376789
-0.001277923,-176.5089917
-0.001052064,-131.318174
-0.000696269,-84.95124647
-0.000454515,-42.27847805
-0.000137187,1.49276979
-0.000103671,1.49276979
-9.14686E-05,-0.83339211
0.000194576,47.84685082
0.00053284,94.69641035
0.000820904,141.0210797
0.001121321,189.1179206
0.001425603,237.8010371
0.001732359,285.6167504
0.001989814,331.685647
0.002281327,376.5895544
0.00255566,424.7032985
0.002831109,471.0622192
0.002877109,477.481003
0.002876833,474.2782834
0.002722776,426.7414737
0.002413288,378.9199777
0.002166968,331.6883159
0.00187766,280.660097
0.001526295,229.6367712
0.001270782,181.8277302
0.000891141,132.2754313
0.000608533,85.96366171
0.000298587,39.97825818
-3.76262E-05,-4.632867279
-3.79009E-05,-4.629620077
-6.61763E-05,-10.17370555
-0.000292441,-49.00516772
-0.000641359,-94.57586355
-0.000906577,-139.4779917
-0.001208346,-187.0027912
-0.001512878,-236.563097
-0.001817699,-284.0763312
-0.002108372,-330.4232417
-0.002430641,-374.4375048
-0.002643199,-420.7790774
-0.002888436,-464.2030615
-0.003071583,-490.4342243
-0.003101231,-495.6831258
-0.002759615,-421.6491496
-0.002499423,-377.0588418
-0.002238667,-331.0064036
-0.001962391,-285.8307098
-0.001672808,-240.0602888
-0.001430885,-195.457526
-0.00112634,-150.5594013
-0.000824571,-105.0727769
-0.000536842,-60.11282188
-0.000267475,-17.16519785
-0.000105604,1.201998441
-0.000106987,0.038917313
6.92962E-05,28.89978436
0.000313394,72.00514233
0.000671244,120.0357047
0.001032077,169.29709
0.001334429,218.5620338
0.001623737,266.9586849
0.001913885,313.0244677
0.002171321,361.7169255
0.002478353,408.6643459
0.002738,455.9071282
0.002876558,477.7701374
0.002875173,477.7701374
0.002564859,409.8315593
0.002335436,363.1781663
0.002074692,315.0662015
0.00178484,268.12145
0.001419058,216.2289416
0.001115615,169.0012832
0.000814647,120.615308
0.000524713,74.03886924
0.00014977,26.8579172
-3.84563E-05,-5.212781929
-6.89423E-05,-1.419801163
-0.000138269,-18.33476876
-0.00042595,-61.57139374
-0.00068184,-105.3668043
-0.001028776,-149.9762395
-0.001284821,-194.2916472
-0.001589635,-240.9325851
-0.00183184,-288.4475986
-0.002154654,-335.6654709
-0.00244616,-379.9750959
-0.002658994,-424.5667381
-0.002918365,-468.5756633
-0.00311841,-490.1450899
-0.00311759,-486.3507569
-0.002790641,-423.6895488
-0.002497763,-378.8034343
-0.002254186,-330.4232417
-0.001964603,-281.7454631
-0.001658667,-234.8136115
-0.001353853,-187.2937049
-0.001111654,-144.1428417
-0.000827885,-98.94713091
-0.00048382,-53.38755564
-0.000209539,-9.291667689
-0.000137738,0.038917313
-0.000137192,1.788403046
7.92968E-05,34.44226847
0.000435979,79.27131231
0.000730276,126.1577921
0.001046487,172.7947266
0.00134884,221.1882639
0.001591058,268.419036
0.001897263,314.4848189
0.002188224,363.1790559
0.002494981,409.2488422
0.002723872,456.7789797
0.002875731,478.3573026
0.002876006,464.0651666
0.002627744,413.6245578
0.002350404,367.8452404
0.002088558,321.77323
0.001783186,271.6270934
0.001495545,222.9328564
0.001192378,174.8329018
0.000812718,125.2823821
0.000511181,75.780348
0.00014646,30.94165152
-6.86583E-05,-4.920400323
-6.45282E-05,-10.46123859
-7.78436E-05,-13.96020971
-0.000419815,-58.35666399
-0.000697359,-104.1955876
-0.001060083,-147.6404783
-0.001267929,-194.5807816
-0.00163591,-241.8035469
-0.00187866,-288.741626
-0.002169071,-337.1240427
-0.002444506,-384.3445839
-0.002736295,-428.6457573
-0.002965744,-473.526534
-0.003118962,-486.9334739
-0.002806442,-430.9712876
-0.002574526,-386.673228
-0.002284667,-338.8744179
-0.002040532,-291.3634078
-0.001734327,-247.6378343
-0.001459994,-202.7432682
-0.001155994,-155.5120512
-0.000854776,-109.7380717
-0.000589871,-64.49876838
-0.000293283,-23.00006357
-9.0366E-05,0.329687951
-0.000075125,1.499255297
1.05381E-05,19.57893634
0.00033659,64.43871739
0.00064241,113.3349037
0.000969737,162.0086789
0.001272641,211.2762917
0.001577744,259.3811394
0.001883115,305.1560086
0.002125051,354.7225418
0.002416013,402.5422585
0.002706974,449.7819271
0.002874077,471.9429671
0.002905936,478.9400197
0.002565962,404.8757956
0.002319372,358.511537
0.002028141,311.858144
0.001739122,263.1625725
0.001418788,215.6457798
0.001130859,168.128987
0.000816859,119.4556566
0.000523884,74.04064853
0.000149217,26.86276576
-5.34231E-05,-4.04321992
-5.06641E-05,-5.211180569
-0.000120547,-18.91953197
-0.000435394,-63.02685185
-0.000679077,-106.820928
-0.001057045,-153.764345
-0.00128234,-201.5751652
-0.001620115,-244.4284425
-0.001846526,-291.6458699
-0.002153,-337.9994527
-0.002427885,-385.2168802
-0.002736301,-431.2688736
-0.002964359,-474.4072819
-0.00311841,-488.3924906
-0.003115385,-495.6786776
-0.002803686,-435.0516413
-0.002573141,-390.1704198
-0.002345077,-345.5783327
-0.002086808,-297.4854952
-0.001780327,-250.5487506
-0.001506269,-206.5327082
-0.001201718,-158.7187742
-0.000899949,-113.2321498
-0.000596562,-68.58223581
-0.000302738,-25.33271098
-5.71266E-05,1.791650248
-5.85084E-05,-1.41655841
2.85308E-05,19.57729049
0.000338521,63.85866929
0.000597511,111.5885319
0.000940622,160.2623071
0.001273724,208.6531754
0.00157884,258.5070638
0.002005051,329.0638652
0.00226525,375.1376549
0.002646833,437.5355282
0.002891519,483.904235
