Total story drift angle (rad),Force in the actuator (kN)
0,0
0.002514735,508.7932399
-0.002986248,-401.6788736
0.002357564,517.7194371
-0.003143418,-357.0478876
0.002357564,499.8670427
-0.002986248,-348.1216904
0.002750491,526.6456342
-0.002986248,-374.900282
0.002436149,490.9408455
-0.003143418,-374.900282
0.00259332,517.7194371
0.004715128,928.3245078
-0.005972495,-892.6197191
0.004793713,919.3983106
-0.005815324,-856.9149303
0.004793713,901.5459163
-0.006129666,-856.9149303
0.004636542,919.3983106
-0.006051081,-883.6935219
0.004872299,901.5459163
-0.006208251,-865.8411275
0.004950884,928.3245078
0.007229862,1276.446198
-0.00848723,-1294.298593
0.007229862,1267.520001
-0.008644401,-1276.446198
0.007072692,1285.372395
-0.008408644,-1285.372395
0.006836935,1258.593804
-0.008251473,-1294.298593
0.006522593,1258.593804
-0.008644401,-1330.003381
0.006994106,1267.520001
0.010766208,1794.165635
-0.002514735,-392.7526764
-0.009587426,-1553.158311
0.010687623,1785.239438
-0.009508841,-1490.674931
0.00762279,1401.412959
0.011394892,1874.50141
-0.009430255,-1553.158311
0.010844794,1847.722818
0.012023576,1928.058593
0.013045187,1928.058593
0.013280943,1829.870424
0.006679764,785.5053528
-0.001571709,-526.6456342
-0.008958743,-1490.674931
-0.011237721,-1740.608452
-0.013045187,-1892.353804
-0.013516699,-1874.50141
-0.006208251,-678.3909865
0.004007859,874.7673247
0.008722986,1544.232114
0.01021611,1794.165635
0.012259332,1928.058593
0.013516699,1892.353804
0.008408644,1080.06986
-2.36E-04,-294.5645073
-0.003929273,-794.43155
-0.007937132,-1383.560565
-0.010844794,-1678.125072
-0.012337917,-1838.796621
-0.013438114,-1892.353804
-0.013595285,-1820.944227
-0.006444008,-723.0219724
-0.001100196,80.33577472
0.004950884,972.9554938
0.008251473,1508.527325
0.010844794,1829.870424
0.013359528,2008.394368
0.014931238,2106.582537
0.01611002,2195.844509
0.017445972,2222.6231
0.018310413,2204.770706
0.018310413,2142.287326
0.017917485,2008.394368
0.014302554,1428.191551
0.005108055,44.63098595
-0.001571709,-928.3245078
-0.006365422,-1454.970142
-0.010058939,-1812.01803
-0.012652259,-1954.837185
-0.015166994,-2115.508734
-0.016895874,-2142.287326
-0.018546169,-2169.065917
-0.018939096,-2151.213523
-0.017288802,-1820.944227
-0.010766208,-812.2839443
-0.003850688,187.450141
0.001414538,892.6197191
0.005972495,1437.117748
0.009273084,1740.608452
0.012966601,1999.468171
0.01453831,2106.582537
0.015795678,2186.918312
0.017288802,2231.549298
0.018467583,2204.770706
0.018388998,2124.434931
0.015559921,1615.641692
0.009430255,687.3171837
0.004479371,-35.70478876
0,-705.1695781
-0.002514735,-1053.291268
-0.00589391,-1401.412959
-0.009823183,-1767.387044
-0.013516699,-1990.541974
-0.016581532,-2133.361129
-0.018546169,-2142.287326
-0.018939096,-2097.65634
-0.014774067,-1428.191551
-0.008644401,-508.7932399
-0.004557957,98.1881691
7.86E-05,749.800564
0.00518664,1374.634367
0.010058939,1794.165635
0.015088409,2124.434931
0.017288802,2231.549298
0.01870334,2320.81127
0.021768173,2365.442256
0.025383104,2401.147044
0.027269155,2410.073241
0.028526523,2374.368453
0.028683694,2294.032678
0.024675835,1669.198875
0.017288802,553.4242258
0.010766208,-357.0478876
0.004872299,-1088.996057
9.43E-04,-1383.560565
-0.002986248,-1669.198875
-0.005972495,-1874.50141
-0.009823183,-2035.172959
-0.014381139,-2204.770706
-0.018860511,-2320.81127
-0.02302554,-2383.29465
-0.026561886,-2410.073241
-0.028133595,-2338.663664
-0.028526523,-2276.180284
-0.025933202,-1829.870424
-0.02043222,-946.1769022
-0.013595285,8.926197191
-0.008880157,633.7600005
-0.004636542,1106.848452
-0.001493124,1374.634367
7.86E-04,1553.158311
0.004165029,1749.534649
0.007701375,1919.132396
0.011237721,2088.730143
0.01453831,2186.918312
0.018546169,2302.958875
0.022946955,2356.516058
0.026876228,2410.073241
0.02805501,2374.368453
0.028369352,2302.958875
0.027504912,2106.582537
0.019882122,955.1030994
0.014145383,107.1143663
0.008565815,-651.6123949
0.004243615,-1106.848452
-0.001021611,-1544.232114
-0.005265226,-1829.870424
-0.009037328,-1990.541974
-0.013831041,-2186.918312
-0.02043222,-2311.885072
-0.02475442,-2383.29465
-0.027269155,-2383.29465
-0.028369352,-2338.663664
-0.028447937,-2240.475495
-0.023339882,-1338.929579
-0.015324165,-187.450141
-0.009666012,535.5718314
-0.004950884,1080.06986
-0.002121807,1312.150987
7.86E-05,1508.527325
0.003143418,1687.051269
0.00675835,1874.50141
0.010844794,2097.65634
0.016188605,2240.475495
0.0221611,2392.220847
0.027269155,2410.073241
0.029312377,2410.073241
0.032298625,2392.220847
0.03481336,2329.737467
0.036777996,2285.106481
0.038742633,2195.844509
0.039056974,2115.508734
0.037485265,1812.01803
0.028998035,598.0552118
0.02302554,-107.1143663
0.018388998,-660.5385921
0.01524558,-981.881691
0.010766208,-1374.634367
0.00589391,-1678.125072
-8.64E-04,-1901.280002
-0.005972495,-2044.099157
-0.012337917,-2124.434931
-0.022396857,-2320.81127
-0.027583497,-2427.925636
-0.032848723,-2401.147044
-0.035756385,-2365.442256
-0.037799607,-2294.032678
-0.038035363,-2195.844509
-0.036935167,-1847.722818
-0.032534381,-1088.996057
-0.027662083,-410.6050708
-0.022396857,205.3025354
-0.0178389,678.3909865
-0.012495088,1169.331832
-0.010373281,1374.634367
-0.006522593,1562.084508
3.93E-04,1883.427607
0.007937132,2177.992115
0.016581532,2285.106481
0.021375246,2374.368453
0.026797642,2392.220847
0.031434185,2410.073241
0.033948919,2374.368453
0.036385069,2302.958875
0.038899804,2204.770706
0.039292731,2106.582537
0.033791749,1321.077184
0.021768173,-294.5645073
0.014931238,-1008.660283
0.006444008,-1579.936903
0.001571709,-1829.870424
-0.00518664,-2044.099157
-0.010373281,-2142.287326
-0.016502947,-2186.918312
-0.021375246,-2222.6231
-0.026090373,-2249.401692
-0.033163065,-2169.065917
-0.036306483,-2115.508734
-0.037799607,-2061.951551
-0.035756385,-1669.198875
-0.031669941,-1017.58648
-0.027033399,-330.2692961
-0.021453831,348.1216904
-0.016502947,830.1363387
-0.012102161,1142.55324
-0.00848723,1347.855776
-0.005265226,1499.601128
-0.001964637,1588.8631
0.002750491,1740.608452
0.007701375,1945.910988
0.010687623,1945.910988
0.015009823,2017.320565
0.019253438,2061.951551
0.024911591,2097.65634
0.029076621,2097.65634
0.032220039,2070.877748
0.03497053,2008.394368
0.037799607,1981.615776
0.038585462,1928.058593
0.038978389,1829.870424
0.038035363,1606.715494
0.036856582,1481.748734
0.036306483,1321.077184
0.03237721,812.2839443
0.028290766,321.3430989
0.024518664,-71.40957753
0.021532417,-401.6788736
0.018781925,-669.4647893
0.014381139,-1097.922254
0.011237721,-1312.150987
0.007858546,-1499.601128
0.00502947,-1588.8631
0.001964637,-1678.125072
-0.004007859,-1812.01803
-0.008801572,-1865.575213
-0.015166994,-1936.98479
-0.022003929,-1981.615776
-0.024990177,-2008.394368
-0.027111984,-1981.615776
-0.028683694,-1883.427607
-0.029862475,-1803.091833
-0.030884086,-1695.977466
-0.034263261,-1642.420283
-0.039449902,-1517.453522
-0.042986248,-1437.117748
-0.04518664,-1356.781973
-0.046601179,-1338.929579
-0.046836935,-1267.520001
-0.046601179,-1133.627043
-0.044243615,-910.4721134
-0.042278978,-598.0552118
-0.037721022,-187.450141
-0.034027505,160.6715494
-0.030491159,401.6788736
-0.027033399,571.2766202
-0.022554028,749.800564
-0.017445972,964.0292966
-0.011001965,1205.036621
-0.006286837,1347.855776
-0.00259332,1454.970142
0.001414538,1508.527325
0.004950884,1562.084508
0.013123772,1606.715494
0.019882122,1642.420283
0.025225933,1704.903663
0.031905697,1731.682255
0.038349705,1740.608452
0.045265226,1713.829861
0.047387033,1713.829861
0.04848723,1704.903663
0.048880157,1660.272677
0.048330059,1535.305917
0.047072692,1294.298593
0.044793713,964.0292966
0.042436149,642.6861977
0.039921415,401.6788736
0.037328094,71.40957753
0.034577603,-124.9667607
0.031198428,-392.7526764
0.02805501,-571.2766202
0.024911591,-705.1695781
0.020589391,-839.0625359
0.017681729,-928.3245078
0.015324165,-964.0292966
0.012730845,-1026.512677
0.009194499,-1071.143663
0.006915521,-1071.143663
0.003850688,-1142.55324
0.002200393,-1142.55324
3.93E-04,-1142.55324
4.72E-04,-1071.143663
0.001414538,-883.6935219
0.004007859,-624.8338033
0.006365422,-365.9740848
0.009430255,-98.1881691
0.012023576,116.0405635
0.015009823,383.8264792
0.018546169,589.1290146
0.020903733,714.0957753
0.023182711,758.7267612
0.022789784,669.4647893
0.020982318,428.4574652
0.018624754,249.9335213
0.017131631,178.5239438
0.016581532,98.1881691
0.015952849,0
0.014774067,-80.33577472
0.012023576,-249.9335213
0.009823183,-383.8264792
0.007858546,-517.7194371
0.005422397,-615.9076062
0.003064833,-696.2433809
0.001178782,-714.0957753
-0.002200393,-749.800564
-0.009115914,-749.800564
-0.016895874,-723.0219724
-0.026719057,-669.4647893
-0.035049116,-624.8338033
-0.040628684,-615.9076062
-0.044479371,-580.2028174
-0.046915521,-580.2028174
-0.046286837,-508.7932399
-0.043536346,-312.4169017
-0.038113949,-17.85239438
-0.035206287,71.40957753
-0.031827112,232.081127
-0.026954813,348.1216904
-0.02302554,437.3836623
-0.019017682,482.0146483
-0.014381139,535.5718314
-0.009194499,562.350423
-0.004872299,571.2766202
-1.57E-04,589.1290146
0.002907662,589.1290146
0.003379175,508.7932399
0.004086444,410.6050708
0.006679764,410.6050708
0.010294695,437.3836623
0.013123772,437.3836623
0.013909627,383.8264792
0.015009823,294.5645073
0.016581532,294.5645073
0.017760314,294.5645073
0.018310413,294.5645073
0.017603143,249.9335213
0.017210216,133.8929579
0.016817289,44.63098595
