Total story drift angle (rad),Force in the actuator (kN)
0,0
0.00792233,1173.525799
-0.006990291,-1031.957607
0.00815534,1188.427714
-0.006873786,-1009.604735
0.007572816,1158.623884
-0.007339806,-1024.50665
0.00792233,1173.525799
-0.007223301,-1009.604735
0.008271845,1166.074842
-0.006640777,-1024.50665
0.00792233,1166.074842
-0.007106796,-1031.957607
0.00792233,1195.878671
0.008271845,1158.623884
0.006291262,845.683671
0.004194175,540.1944154
0.002213592,264.5089896
0.000815534,40.980266
-0.001048544,-212.3522874
-0.003145631,-555.0963303
-0.006873786,-1061.761437
-0.007572816,-1136.271012
-0.008737864,-1225.682501
-0.00815534,-1091.565267
-0.004543689,-547.6453729
-0.001514563,-130.3917554
0.000932039,167.6465427
0.004660194,756.2721816
0.006757282,1076.663352
0.008271845,1195.878671
0.008038835,1113.918139
0.004776699,592.3511176
0.002796117,294.3128194
0.000699029,70.78409581
-0.002796117,-465.6848409
-0.005242718,-868.0365434
-0.007339806,-1128.820054
-0.00815534,-1210.780586
-0.008854369,-1255.486331
-0.00768932,-1061.761437
-0.005708738,-733.9193092
-0.000349515,63.33313836
0.002796117,458.2338834
0.005941748,949.9970754
0.00792233,1195.878671
0.008504854,1255.486331
0.009553398,1374.70165
0.010601942,1449.211225
0.012349515,1501.367927
0.013165049,1508.818884
0.013048544,1404.50548
0.01176699,1225.682501
0.010135922,972.3499477
0.006058252,398.6262238
0.003378641,70.78409581
0.002330097,-33.52930854
0.001048544,-227.2542023
-0.000699029,-450.782926
-0.002563107,-637.0568623
-0.00384466,-778.6250539
-0.005242718,-920.1932456
-0.006291262,-1039.408565
-0.007572816,-1158.623884
-0.008621359,-1262.937288
-0.009553398,-1329.995906
-0.010834951,-1404.50548
-0.011883495,-1449.211225
-0.013398058,-1531.171757
-0.013864078,-1493.91697
-0.012582524,-1300.192076
-0.009436893,-845.683671
-0.006058252,-331.5676067
-0.000582524,346.4695216
0.001980583,666.8606921
0.004427184,920.1932456
0.006174757,1106.467182
0.007805825,1240.584416
0.008737864,1329.995906
0.009902913,1411.956438
0.010834951,1471.564097
0.012116505,1516.269842
0.013165049,1516.269842
0.013398058,1479.015055
0.012466019,1344.89782
0.010951456,1128.820054
0.008970874,815.8798412
0.007805825,644.5078198
0.004776699,242.1561173
0.002796117,-3.725478727
0.002097087,-93.13696817
0.00023301,-316.6656918
-0.003378641,-830.7817561
-0.005126214,-1031.957607
-0.006524272,-1195.878671
-0.007572816,-1277.839203
-0.008737864,-1344.89782
-0.011067961,-1426.858352
-0.013398058,-1479.015055
-0.013747573,-1426.858352
-0.011883495,-1203.329629
-0.010485437,-964.8989903
-0.007805825,-584.9001601
-0.004893204,-152.7446278
-0.002330097,130.3917554
0.000116505,458.2338834
0.003262136,793.5269688
0.005592233,1046.859522
0.006873786,1180.976756
0.00838835,1300.192076
0.010601942,1456.662182
0.013398058,1531.171757
0.014213592,1575.877502
0.015495146,1620.583246
0.016660194,1650.387076
0.017592233,1635.485161
0.017242718,1501.367927
0.015145631,1173.525799
0.010601942,555.0963303
0.008038835,249.6070747
0.003961165,-264.5089896
