Total story drift angle (rad),Force in the actuator (kN)
0,0
0.000814941,93.9675174
0.00040747,-3.480278422
-0.000271647,-100.9280742
0.000814941,93.9675174
-0.000543294,-99.76798144
0.000950764,92.80742459
-0.00040747,-98.60788863
0.000271647,-3.480278422
0.001086587,97.44779582
0.001494058,167.0533643
-0.000814941,-189.0951276
0.000135823,-4.64037123
0.001222411,169.3735499
-0.001222411,-191.4153132
0.000543294,1.160092807
0.001494058,170.5336427
-0.001222411,-191.4153132
0.000135823,3.480278422
0.001629881,164.7331787
0.002173175,213.4570766
0.002852292,248.2598608
0.002988115,257.5406032
0.000814941,-113.6890951
0.000271647,-223.8979118
-0.000679117,-283.062645
-0.001494058,-272.6218097
-0.001358234,-85.84686775
0.000543294,128.7703016
0.001629881,213.4570766
0.002444822,250.5800464
0.002988115,257.5406032
-0.000135823,-223.8979118
-0.000814941,-274.9419954
-0.000814941,-285.3828306
-0.001494058,-134.5707657
-0.000135823,8.120649652
0.001901528,214.6171694
0.002988115,256.3805104
0.000271647,-177.4941995
-0.000543294,-250.5800464
-0.000679117,-281.9025522
0.000543294,1.160092807
0.002580645,243.6194896
0.003531409,259.8607889
0.005297114,271.4617169
0.006383701,277.262181
0.007334465,264.5011601
0.007741935,102.0881671
0.006383701,-106.7285383
0.005297114,-163.5730858
0.00475382,-197.2157773
0.003938879,-227.3781903
0.002173175,-256.3805104
0.000814941,-277.262181
-0.000679117,-293.5034803
-0.002173175,-303.9443155
-0.003938879,-310.9048724
-0.005432937,-315.5452436
-0.00516129,-105.5684455
-0.005025467,2.320185615
-0.003938879,91.64733179
-0.002988115,134.5707657
-0.001765705,175.1740139
-0.000543294,199.5359629
0.000950764,225.0580046
0.002308998,245.9396752
0.003259762,257.5406032
0.005025467,267.9814385
0.006655348,272.6218097
0.007198642,252.900232
0.007470289,71.92575406
0.006519525,-74.24593968
0.005432937,-148.4918794
0.00434635,-221.5777262
0.002580645,-256.3805104
0,-285.3828306
-0.002308998,-308.5846868
-0.00434635,-310.9048724
-0.005976231,-315.5452436
-0.00516129,1.160092807
-0.003531409,97.44779582
-0.002308998,158.9327146
-0.001222411,191.4153132
0.000135823,211.136891
0.001494058,236.6589327
0.003123939,251.7401392
0.004889643,263.3410673
0.006926995,274.9419954
0.007198642,64.96519722
0.006112054,-85.84686775
0.004889643,-196.0556845
0.002852292,-251.7401392
0.000543294,-280.7424594
-0.001358234,-298.1438515
-0.003395586,-309.7447796
-0.005432937,-316.7053364
-0.005568761,-146.1716937
-0.004617997,27.84222738
-0.003531409,127.6102088
-0.001222411,180.974478
0.000135823,220.4176334
0.002308998,244.7795824
0.005297114,265.6612529
0.007877759,277.262181
0.010050934,290.0232019
0.011680815,292.3433875
0.011544992,257.5406032
0.011544992,95.12761021
0.011001698,-33.64269142
0.010594228,-111.3689095
0.009779287,-142.6914153
0.008828523,-171.6937355
0.007877759,-204.1763341
0.006112054,-230.8584687
0.004482173,-256.3805104
0.001901528,-279.5823666
-0.000814941,-300.4640371
-0.00475382,-321.3457077
-0.007606112,-332.9466357
-0.009779287,-338.7470998
-0.009643463,-177.4941995
-0.009371817,-34.80278422
-0.008964346,47.5638051
-0.007877759,100.9280742
-0.006519525,140.3712297
-0.00434635,190.2552204
-0.001222411,221.5777262
0.001765705,248.2598608
0.005704584,265.6612529
0.008828523,288.863109
0.011680815,292.3433875
0.011816638,157.7726218
0.010594228,-83.52668213
