Total story drift angle (rad),Force in the actuator (kN)
0,0
0.002840746,317.7301143
-0.002065997,-472.0561698
0.002840746,317.7301143
-0.002324247,-462.9781665
0.002582496,281.4181012
-0.002065997,-490.2121763
0.002582496,308.652111
-0.002324247,-453.9001633
0.002926829,317.7301143
-0.001979914,-472.0561698
0.00266858,308.652111
0.00482066,680.8502449
-0.004992826,-925.9563331
0.004648494,662.6942384
-0.005164993,-916.8783298
0.004734577,699.0062514
-0.004476327,-925.9563331
0.00482066,689.9282482
-0.004734577,-916.8783298
0.004734577,680.8502449
-0.005164993,-907.8003265
0.00482066,662.6942384
-0.004992826,-889.64432
0.006800574,998.5803592
-0.006800574,-1289.076464
0.006542324,998.5803592
-0.006800574,-1261.842454
0.006800574,998.5803592
-0.007317073,-1270.920457
0.006714491,998.5803592
-0.007058824,-1270.920457
0.006714491,1007.658362
-0.00723099,-1289.076464
0.006886657,998.5803592
-0.007317073,-1279.99846
0.008608321,1270.920457
-0.008608321,-1561.416562
0.008522238,1279.99846
-0.009124821,-1561.416562
0.008694405,1261.842454
-0.008780488,-1561.416562
0.008866571,1261.842454
-0.008780488,-1570.494565
0.008608321,1443.402519
0.011104735,1679.430604
0.012395983,1770.210637
0.012998565,1824.678656
0.012998565,1706.664614
0.009296987,1107.516398
-0.002324247,-617.304222
-0.006886657,-1379.856496
-0.00964132,-1742.976627
-0.011535151,-1969.926709
-0.013342898,-2106.096758
-0.011104735,-1624.962584
-0.005767575,-699.0062514
0.001291248,390.3541404
0.005853659,1134.750408
0.00989957,1597.728575
0.012395983,1824.678656
0.013342898,1833.75666
0.00266858,118.0140424
-0.006197991,-1270.920457
-0.009813486,-1797.444647
-0.0117934,-2024.394728
-0.013170732,-2069.784744
-0.013428981,-2006.238722
-0.010846485,-1543.260555
-0.006542324,-907.8003265
-0.003529412,-354.0421273
-5.16E-04,136.170049
0.00266858,626.3822253
0.00507891,989.5023559
0.008177905,1352.622487
0.010846485,1724.82062
0.013687231,1933.614696
0.015408895,2006.238722
0.017216643,2024.394728
0.018077475,2024.394728
0.017474892,1870.068673
0.012740316,1116.594402
0.00456241,-136.170049
-0.001549498,-971.3463494
-0.006111908,-1570.494565
-0.008694405,-1815.600653
-0.011535151,-2015.316725
-0.014031564,-2169.64278
-0.015839311,-2287.656823
-0.017474892,-2360.280849
-0.018421808,-2360.280849
-0.017905308,-2242.266807
-0.014548063,-1597.728575
-0.009124821,-762.5522743
-0.004131994,54.46801959
-3.44E-04,635.4602286
0.003787661,1116.594402
0.007317073,1461.558526
0.010932568,1770.210637
0.013773314,1979.004712
0.015408895,2042.550735
0.017216643,2051.628738
0.018249641,2051.628738
0.013170732,1180.140424
3.44E-04,-671.7722416
-0.004390244,-1289.076464
-0.007403156,-1679.430604
-0.010243902,-1897.302682
-0.013601148,-2115.174761
-0.015581062,-2251.34481
-0.017560976,-2360.280849
-0.018680057,-2360.280849
-0.017733142,-2133.330767
-0.013342898,-1352.622487
-0.008263989,-580.992209
-0.004734577,0
-0.001635581,462.9781665
0.001721664,916.8783298
0.005939742,1352.622487
0.009469154,1661.274598
0.012912482,1988.082715
0.015408895,2124.252764
0.018077475,2224.1108
0.021520803,2296.734826
0.02384505,2314.890833
0.025480631,2314.890833
0.026857963,2314.890833
0.027632712,2278.57882
0.027718795,2115.174761
0.024275466,1525.104549
0.010157819,-562.8362024
0.003271162,-1352.622487
2.58E-04,-1661.274598
-0.003873745,-1942.692699
-0.007661406,-2133.330767
-0.011190818,-2269.500816
-0.015667145,-2405.670865
-0.020057389,-2496.450898
-0.023672884,-2532.762911
-0.026083214,-2541.840914
-0.027288379,-2532.762911
-0.027202296,-2423.826872
-0.026341463,-2187.798787
-0.021520803,-1398.012503
-0.014978479,-408.5101469
-0.010932568,136.170049
-0.006628407,689.9282482
-0.00266858,1143.828411
-3.44E-04,1407.090506
0.004648494,1688.508607
0.009124821,1933.614696
0.013859397,2087.940751
0.018421808,2224.1108
0.022467719,2296.734826
0.025050215,2323.968836
0.02651363,2342.124842
0.027460545,2314.890833
0.027804878,2160.564777
0.02169297,1089.360392
0.010760402,-435.7441567
0.003529412,-1252.764451
-0.001463415,-1761.132633
-0.006370158,-2078.862748
-0.011621234,-2269.500816
-0.017819225,-2469.216888
-0.022209469,-2532.762911
-0.025394548,-2541.840914
-0.027288379,-2541.840914
-0.027718795,-2496.450898
-0.022123386,-1497.870539
-0.016700143,-626.3822253
-0.011362984,81.70202939
-0.006886657,644.5382318
-0.003357245,1071.204385
-9.47E-04,1325.388477
0.001291248,1488.792536
0.004304161,1670.352601
0.006886657,1806.52265
0.011707317,2051.628738
0.017044476,2205.954793
0.021004304,2278.57882
0.025652798,2305.812829
0.028063128,2305.812829
0.030645624,2278.57882
0.032969871,2196.87679
0.035294118,2106.096758
0.037015782,2042.550735
0.037704448,1933.614696
0.037015782,1688.508607
0.028235294,481.1341731
0.021176471,-490.2121763
0.015753228,-1080.282389
0.009038737,-1615.884581
0.005767575,-1815.600653
0.00266858,-1969.926709
-0.001893831,-2124.252764
-0.007747489,-2342.124842
-0.014892396,-2478.294891
-0.022725968,-2523.684908
-0.028837877,-2623.542944
-0.033314204,-2641.69895
-0.036499283,-2578.152927
-0.037187948,-2532.762911
-0.037015782,-2396.592862
-0.035724534,-2169.64278
-0.030903874,-1370.778493
-0.024533716,-444.82216
-0.01928264,326.8081176
-0.014978479,807.9422906
-0.011190818,1180.140424
-0.007919656,1388.9345
-0.003615495,1661.274598
5.16E-04,1888.224679
0.004390244,2024.394728
0.009124821,2178.720784
0.015322812,2269.500816
0.01928264,2305.812829
0.0241033,2314.890833
0.026944046,2323.968836
0.029956958,2287.656823
0.03348637,2178.720784
0.036068867,2115.174761
0.037274032,1997.160718
0.037360115,1879.146676
0.021176471,-490.2121763
0.014634146,-1225.530441
0.004734577,-1888.224679
-0.00748924,-2342.124842
-0.014375897,-2451.060882
-0.025824964,-2614.46494
-0.033314204,-2641.69895
-0.035982783,-2632.620947
-0.036843615,-2487.372895
-0.0358967,-2133.330767
-0.029182209,-1053.048379
-0.022553802,-54.46801959
-0.016786227,599.1482155
-0.01205165,1098.438395
-0.005164993,1588.650571
-1.72E-04,1851.912666
0.004390244,1933.614696
0.009469154,2006.238722
0.01446198,2078.862748
0.01928264,2115.174761
0.027546628,2024.394728
0.033142037,1951.770702
0.035380201,1879.146676
0.036671449,1842.834663
0.037446198,1733.898624
0.036843615,1588.650571
0.029526542,390.3541404
0.024017217,-290.4961045
0.020315638,-708.0842547
0.016355811,-1089.360392
0.0123099,-1407.090506
0.003787661,-1897.302682
-0.006370158,-2305.812829
-0.020401722,-2523.684908
-0.030473458,-2496.450898
-0.033055954,-2451.060882
-0.035466284,-2360.280849
-0.036757532,-2351.202846
-0.037101865,-2278.57882
-0.036068867,-2033.472731
-0.030387374,-1098.438395
-0.024878049,-363.1201306
-0.020315638,263.2620947
-0.013687231,953.1903429
-0.006628407,1452.480522
-0.001807747,1733.898624
0.001377331,1860.990669
0.00507891,1942.692699
0.008522238,1997.160718
0.0117934,2024.394728
0.014892396,2033.472731
0.017560976,2042.550735
0.020057389,2042.550735
0.022898135,2042.550735
0.025911047,2015.316725
0.028579627,1969.926709
0.030043042,1951.770702
0.032109039,1933.614696
0.034519369,1879.146676
0.036757532,1842.834663
0.037618364,1706.664614
0.034433286,1098.438395
0.029698709,408.5101469
0.024619799,-254.1840914
