Total story drift angle (rad),Force in the actuator (kN)
-1.32E-04,-0.302999885
0.002372323,33.63298728
-0.003031301,-29.39098889
0.002635914,34.23898705
-0.002899506,-30.60298843
0.002240527,36.05698637
-0.00276771,-30.60298843
0.002635914,35.4509866
-0.003031301,-28.78498912
0.002240527,36.05698637
-0.002635914,-30.60298843
0.002635914,34.23898705
0.00461285,66.35697491
-0.005799012,-63.93297583
0.004217463,66.96297468
-0.00553542,-62.72097629
0.00461285,66.35697491
-0.005403624,-63.93297583
0.00461285,66.96297468
-0.00553542,-63.93297583
0.004744646,65.14497537
-0.005667216,-65.75097514
0.004876442,67.56897445
0.006326194,90.59696575
-0.007248764,-85.14296781
0.006194399,91.80896529
-0.006853377,-82.11296895
0.006326194,89.3849662
-0.00738056,-85.14296781
0.006194399,91.80896529
-0.006985173,-85.74896758
0.006326194,90.59696575
-0.007248764,-84.53696804
0.006326194,92.41496506
0.007644152,108.7769589
5.27E-04,2.726998969
-0.004217463,-56.05497881
-0.005930807,-80.29496964
-0.008171334,-103.3229609
-0.007644152,-93.02096483
-0.00553542,-57.26697835
-0.002504119,-11.81699553
0.001713344,40.90498453
0.005271829,82.11296895
0.006194399,99.68696231
0.007644152,110.5949582
-0.001054366,-19.69499255
-0.005008237,-68.78097399
-0.006853377,-88.77896643
-0.008171334,-100.8989619
-0.008566722,-104.5349605
-0.006326194,-65.75097514
-6.59E-04,7.574997136
0.002899506,57.87297812
0.005930807,93.6269646
0.007512356,109.3829586
0.007907743,109.9889584
0.001317957,11.81699553
-0.003426689,-46.96498224
-0.00553542,-76.65897102
-0.006853377,-89.3849662
-0.008171334,-100.2929621
-0.008698517,-105.1409602
-0.003822076,-35.4509866
-2.64E-04,19.08899278
0.003426689,65.14497537
0.005403624,89.3849662
0.006326194,103.3229609
0.007644152,111.8069577
0.009489292,116.0489561
0.01014827,116.0489561
0.010280066,108.1709591
0.009621087,93.6269646
0.002504119,-3.33299874
-0.001449753,-44.54098316
-0.004085667,-73.02297239
-0.006194399,-89.3849662
-0.007644152,-100.2929621
-0.009357496,-105.1409602
-0.010016474,-105.74696
-0.007644152,-63.93297583
-0.003558484,-5.756997823
-0.001186161,19.08899278
0.002372323,60.2969772
0.005008237,87.56696689
0.007248764,108.7769589
0.00830313,115.4429564
0.009621087,116.6549559
0.009752883,108.1709591
0.004349259,23.93699095
0.001317957,-19.08899278
-0.001713344,-51.81298041
-0.005271829,-80.29496964
-0.007248764,-95.44496391
-0.008566722,-103.9289607
-0.010543657,-106.3529598
-0.008171334,-66.35697491
-0.004481054,-12.4229953
-0.001317957,23.93699095
0.001713344,55.44897903
0.004876442,85.14296781
0.006853377,106.3529598
0.008962109,116.0489561
0.011202636,121.5029541
0.012520593,125.1389527
0.014892916,129.9869509
0.015024712,124.5329529
0.014102142,105.1409602
0.0092257,33.02698751
0.005403624,-14.24099462
0.002240527,-44.54098316
-0.001317957,-73.62897216
-0.004876442,-91.20296552
-0.007907743,-102.1109614
-0.010543657,-109.9889584
-0.01291598,-116.6549559
-0.014892916,-119.6849547
-0.01107084,-60.90297697
-0.008171334,-13.63499484
-0.005799012,6.968997365
-0.003953871,26.9669898
-0.001713344,53.02497995
7.91E-04,71.20497308
0.004349259,92.41496506
0.006326194,103.9289607
0.00830313,114.8369566
0.010016474,120.8969543
0.011598023,125.1389527
0.01291598,128.1689515
0.014102142,130.5929506
0.014497529,123.9269531
0.014233937,105.74696
0.008434926,22.72499141
0.003953871,-27.57298957
2.64E-04,-62.11497651
-0.002635914,-80.29496964
-0.006194399,-94.83896414
-0.0092257,-104.5349605
-0.01199341,-113.624957
-0.014102142,-116.6549559
-0.015551895,-118.4729552
-0.011598023,-66.35697491
-0.008962109,-27.57298957
-0.006589786,0.302999885
-0.00461285,25.14899049
-0.002372323,48.78298156
1.32E-04,69.99297354
0.002899506,85.14296781
0.00553542,97.26296323
0.008171334,110.5949582
