Total story drift angle (rad),Force in the actuator (kN)
5.14403E-05,0.531130937
0.000874486,6.196527602
0.002829218,23.90089218
0.004372428,38.41847113
0.005812757,52.93605009
0.006944444,61.43414508
0.008899177,81.26303341
0.011162551,100.0296599
0.013117284,109.5900167
0.013734568,115.6095007
0.015483539,125.5239449
0.015997942,128.3566432
0.017644033,134.3761271
0.019804527,142.5201348
0.024537037,154.5591028
0.028858025,161.6408486
0.03122428,164.8276342
0.036574074,170.4930309
0.04058642,174.0339038
0.05005144,176.1584275
0.036985597,58.95553404
0.050154321,175.8043403
0.05149177,178.2829513
0.056635802,182.8860861
0.05149177,138.2710873
0.043467078,68.51589091
0.038528807,18.9436701
0.036265432,2.301567395
0.033693416,-20.71410656
0.031430041,-33.81533634
0.02813786,-50.10335175
0.024742798,-64.26684341
0.021656379,-79.49259695
0.018364198,-90.1152157
0.016203704,-99.67557257
0.013425926,-108.1736676
0.00776749,-125.5239449
0.005092593,-130.4811669
0.002520576,-135.0843017
0.000771605,-138.6251746
-5.14403E-05,-139.6874365
0.001080247,-129.7729924
0.006532922,-83.38755716
0.011471193,-37.71029655
0.014146091,-17.88140822
0.016203704,4.072003853
0.019290123,31.3367253
0.020421811,38.41847113
0.022788066,55.41466113
0.024331276,66.03727987
0.025565844,73.473113
0.027211934,84.80390632
0.028858025,94.3642632
0.032047325,114.5472388
0.035648148,130.1270796
0.038734568,142.1660476
0.04223251,154.5591028
0.045936214,165.1817215
0.049125514,171.5552928
0.052314815,176.5125148
0.054269547,179.6993005
0.056944444,182.8860861
0.050257202,126.2321194
0.044804527,79.49259695
0.039146091,24.96315405
0.032253086,-28.85811426
0.030092593,-43.72978051
0.025668724,-66.74545446
0.022582305,-81.6171207
0.018878601,-95.42652507
0.015792181,-106.7573184
0.010648148,-123.3994211
0.007047325,-131.5434288
0.003034979,-141.8119603
0.000462963,-145.7069205
-0.002520576,-150.3100553
-0.00787037,-155.9754519
-0.011882716,-159.5163248
-0.013631687,-160.5785867
-0.01558642,-162.3490232
-0.019187243,-162.7031105
-0.024639918,-163.0571978
-0.02813786,-161.6408486
-0.032458848,-159.5163248
-0.036574074,-157.7458884
-0.0406893,-155.9754519
-0.049639918,-155.2672773
-0.054269547,-154.2050155
-0.051286008,-131.5434288
-0.044701646,-77.3680732
-0.038014403,-25.67132864
-0.035545267,-7.258789477
-0.034207819,3.36382927
-0.029063786,32.39898718
-0.027006173,43.37569321
-0.022376543,62.85049425
-0.01867284,78.78442237
-0.01558642,91.53156486
-0.012602881,101.0919217
-0.009104938,110.6522786
-0.006944444,117.3799371
-0.003549383,126.2321194
0.001697531,136.1465636
0.00622428,144.9987459
0.011162551,151.3723171
0.016100823,159.1622375
0.020833333,163.7653723
0.027006173,169.430769
0.034722222,173.3257292
0.042026749,176.1584275
0.050771605,177.928864
0.055401235,178.2829513
0.056532922,178.6370386
0.055915638,175.450253
