Total story drift angle (rad),Force in the actuator (kN)
-4.42E-07,9.713539232
2.10E-06,9.713539232
3.37E-06,9.713539232
-4.42E-07,9.802060812
8.27E-07,9.890582397
-4.42E-07,9.802060812
6.17E-05,21.22134467
0.000145506,29.27680837
0.000233075,32.19802045
0.000318105,33.39306176
0.000399329,36.53557777
0.000480552,40.96165664
0.00056939,47.29094936
0.000648075,54.41693622
0.000736913,60.96753276
0.000819405,68.53612737
0.000903167,75.3965493
0.000988197,82.43401433
0.001071959,89.29443613
0.001158258,96.33190098
0.001236944,103.2365834
0.001325781,110.5396129
0.001409543,117.488556
0.001495843,125.1899324
0.001578335,132.3601793
0.001665904,139.7074693
0.001745858,146.7891945
0.001833427,154.5790921
0.00191465,161.9263819
0.001998412,168.9638461
0.002079635,177.0193082
0.002163396,183.8797292
0.002245889,191.4925834
0.002332188,199.1939591
0.002409604,206.1429014
0.002498442,213.9327985
0.002575858,221.4571309
0.002662158,228.627377
0.002739574,235.9304053
0.002825874,244.0301277
0.002907097,251.3774166
0.00298832,259.1230526
0.00307462,266.8244277
0.003158381,274.7913674
0.003244681,282.8468285
0.003324635,290.5924642
0.003408397,298.5594037
0.003492158,306.7033862
0.003579727,313.8736316
0.00366095,322.1946572
0.003744712,329.8960318
0.003773901,328.5239478
0.00377517,324.2306527
0.00377517,321.6635279
0.003744712,322.9028295
0.003743442,322.8585687
0.003744712,322.814308
0.003744712,322.7257864
0.003744712,322.2831787
0.00367491,306.9689509
0.003592418,293.7349792
0.003506118,283.4222186
0.003422357,274.3044988
0.003334788,265.2753005
0.003248488,256.8214922
0.003162189,249.2528994
0.003077158,241.1974379
0.002993396,233.3632802
0.002908366,226.1045126
0.002823335,218.5801803
0.002739574,211.1001087
0.00265962,203.22169
0.002570782,196.1399653
0.002489558,188.6156327
0.002400721,181.710951
0.002322036,173.832532
0.002234467,166.5737639
0.002153243,158.8281272
0.002066944,151.569359
0.00198572,143.7352005
0.00190069,136.5649537
0.001820736,128.7307951
0.001730629,121.5162873
0.001650675,113.9034325
0.001564375,106.2463168
0.001481882,98.85476573
0.001395583,91.28617148
0.001316898,83.76183788
0.001230598,76.37028658
0.001151913,68.58038815
0.001065613,61.41014064
0.000980583,53.70876364
0.000901898,46.36147282
0.000816867,39.05844273
0.000735644,32.50784597
0.000649344,25.20481574
0.000568121,18.65421886
0.00048309,11.83805718
0.000399329,5.287460167
0.000320644,-0.510703453
0.00023942,-6.618692661
0.000151851,-11.7972053
7.06E-05,-15.38232945
-1.69E-05,-20.11823423
-9.82E-05,-25.075443
-0.000184464,-27.19996106
-0.000264418,-32.02438751
-0.000351987,-38.1766378
-0.000429403,-45.03706087
-0.000516971,-51.54339761
-0.000595656,-58.40382084
-0.000680687,-65.66259125
-0.000760641,-72.39023221
-0.000846941,-79.56048123
-0.000928164,-86.24386155
-0.001014464,-93.63541467
-0.001096956,-100.6286207
-0.001181987,-107.3120013
-0.00126321,-114.7478154
-0.001348241,-122.139369
-0.001432002,-129.3096185
-0.001509418,-136.7011722
-0.001595718,-143.8714219
-0.001676941,-150.9531502
-0.001763241,-159.0528769
-0.001844464,-166.5772134
-0.001926957,-174.1458107
-0.002010718,-181.4488433
-0.002097018,-189.3272665
-0.002178241,-196.8958642
-0.002269617,-204.5972443
-0.002347033,-211.5019301
-0.002435871,-219.2475713
-0.002513287,-226.6833869
-0.002599587,-233.6323337
-0.002682079,-241.0681496
-0.002765841,-248.4154439
-0.002847064,-255.9840424
-0.002930826,-263.1985544
-0.00301078,-271.3425436
-0.00309708,-278.9111424
-0.003177034,-286.8338278
-0.003263333,-294.5794701
-0.003345826,-302.0152867
-0.003432126,-309.9822333
-0.003514618,-317.5950935
-0.003598379,-325.2522145
-0.003682141,-333.3962047
-0.003763364,-339.7255016
-0.003776055,-336.5387227
-0.00375448,-332.5109884
-0.00375448,-332.5552492
-0.00375448,-332.5109884
-0.00375575,-332.5552492
-0.00375575,-332.5109884
-0.003753211,-332.59951
-0.003753211,-332.5109884
-0.003724022,-325.0309105
-0.003638991,-309.4511035
-0.00355396,-297.677727
-0.003467661,-288.4272171
-0.00338263,-279.5750546
-0.00329633,-270.4130666
-0.003216376,-262.6674247
-0.003127538,-254.7890004
-0.003046315,-247.4859669
-0.002958746,-238.8551091
-0.002876254,-231.3750325
-0.002791223,-223.673652
-0.002702385,-216.0607932
-0.002618624,-208.3594129
-0.002529786,-201.6760312
-0.002451101,-194.1959551
-0.002362263,-187.4683128
-0.002284847,-179.722672
-0.002199816,-172.950769
-0.002119862,-165.9133013
-0.0020361,-158.2561825
-0.001956146,-150.4662814
-0.001868577,-143.0304667
-0.001786085,-134.8422185
-0.001701054,-127.7162297
-0.0016211,-119.262417
-0.001530993,-112.4905147
-0.00144977,-104.7006142
-0.00136347,-96.99923528
-0.001280978,-90.58141967
-0.001194678,-82.96856254
-0.001114724,-76.28518227
-0.001030962,-69.3362373
-0.000949739,-62.4315532
-0.000865978,-55.52686915
-0.000783485,-48.04679487
-0.000700993,-40.87654622
-0.00061977,-34.63577432
-0.000534739,-27.15570027
-0.000450977,-20.64936374
-0.000371023,-14.0102449
-0.000283454,-6.618692661
-0.0002035,-0.554964246
-0.000117201,6.039893612
-3.22E-05,11.30692769
2.11E-05,13.12162009
2.75E-05,9.802060812
-1.71E-06,11.35118848
-4.42E-07,11.30692769
1.10E-05,14.22813985
9.47E-05,22.68195073
0.000178503,28.34733179
0.000262264,29.85219862
0.000346026,31.5783694
0.000424711,35.47331884
0.000513549,41.094439
0.000593503,47.86633963
0.000681072,54.41693622
0.000766102,62.11831326
0.000852402,69.50986469
0.000936164,76.28176502
0.001021194,83.49627318
0.001102417,91.06486752
0.001188717,98.27937554
0.001268671,105.4496227
0.001357509,112.8854345
0.001441271,120.5425501
0.001527571,128.0226226
0.001610063,135.1928694
0.001696363,142.8499848
0.001778855,150.0202316
0.001860078,157.6330861
0.001946378,165.2459405
0.00202887,173.1243596
0.002111363,180.3831276
0.002195124,187.8189387
0.002277617,195.7858791
0.002361378,202.9561253
0.002446409,210.8345441
0.002526363,218.5359195
0.002608855,225.9274695
0.002691348,233.6288449
0.002778916,241.3302202
0.00286014,248.9430739
0.00294517,257.0870568
