Total story drift angle (rad),Force in the actuator (kN)
0,0
-0.005744875,-284.5128751
0.000111913,-1.444227792
0.005409136,278.7359639
0.005670267,291.734014
0.001305653,50.54797273
-0.001716002,-109.7613122
-0.003506612,-190.6380686
-0.004774961,-249.8514081
-0.005744875,-281.6244195
-0.000223826,-2.888455584
0.003096264,161.7535127
0.004551135,239.7418135
0.005483745,278.7359639
0.005894093,304.7320642
0.006528267,327.8397088
0.007610095,353.8358091
0.008580009,372.6107704
0.009288792,379.8319094
0.009811053,379.8319094
0.010146793,379.8319094
0.009960271,365.3896314
0.006864007,186.3053852
0.00484957,83.76521195
0.002574003,-28.88455584
0.000223826,-122.7593623
-0.001454871,-183.4169296
-0.003021655,-231.0764468
-0.004401917,-268.6263694
-0.005371831,-290.2897862
-0.006341745,-311.9532031
-0.007796616,-339.3935312
-0.009848358,-372.6107704
-0.011564359,-398.6068706
-0.012683491,-411.6049208
-0.013653405,-415.9376042
-0.014324884,-421.7145153
-0.014735232,-426.0471987
-0.014212971,-388.4972761
-0.012049316,-277.2917361
-0.009811053,-158.8650571
-0.007535486,-47.65951714
-0.005968702,28.88455584
-0.004290004,93.87480649
-0.002872438,148.7554626
-0.001566784,196.4149797
-0.000298435,232.5206745
0.001380262,268.6263694
0.003133568,304.7320642
0.004551135,336.5050756
0.006490963,365.3896314
0.0085054,385.6088205
0.009475314,398.6068706
0.010221402,405.8280096
0.010743663,405.8280096
0.007647399,231.0764468
0.003693134,12.99805013
0.000559566,-124.2035901
-0.002014437,-225.2995356
-0.003581221,-281.6244195
-0.004700353,-319.1743421
-0.005371831,-339.3935312
-0.005931397,-348.0588979
-0.006752094,-362.5011758
-0.007535486,-372.6107704
-0.0085054,-385.6088205
-0.009997575,-397.1626429
-0.011377837,-405.8280096
-0.013280361,-418.8260597
-0.014921754,-426.0471987
-0.015854364,-428.9356543
-0.016190103,-428.9356543
-0.016152799,-414.4933764
-0.015518624,-381.2761371
-0.014175666,-314.8416587
-0.0127581,-244.0744969
-0.011638968,-184.8611574
-0.010445228,-124.2035901
-0.008990357,-51.99220052
-0.00790853,1.444227792
-0.006789398,51.99220052
-0.005894093,92.4305787
-0.004700353,132.8689569
-0.003208177,179.0842462
-0.002051741,215.189941
-0.001007218,241.1860413
0.000186522,268.6263694
0.001305653,293.1782418
0.002499394,316.2858865
0.004215396,337.9493034
0.005595658,358.1684925
0.008542704,394.2741873
0.010445228,411.6049208
0.012310447,428.9356543
0.015220189,446.2663878
0.017906105,452.043299
0.019957846,457.8202101
0.021338108,465.0413491
0.022531849,467.9298047
0.023389849,470.8182603
0.023874806,470.8182603
0.023688285,453.4875268
0.022345327,374.0549982
0.019062541,216.6341688
0.01760767,150.1996904
0.01607819,79.43252857
0.01488445,23.10764468
0.014063753,-7.221138961
0.012123925,-82.32098416
0.009885662,-153.088146
0.008057747,-215.189941
0.007050529,-244.0744969
0.005968702,-267.1821416
0.00518531,-278.7359639
0.004103482,-303.2878364
0.002387481,-326.395481
0.000447653,-355.2800369
-0.001156436,-376.9434538
-0.002797829,-392.8299595
-0.006006006,-420.2702875
-0.009811053,-450.5990712
-0.012049316,-462.1528935
-0.013578796,-470.8182603
-0.014660623,-478.0393992
-0.016003581,-482.3720826
-0.016973495,-482.3720826
-0.017570365,-479.483627
-0.017421148,-452.043299
-0.016936191,-421.7145153
-0.013914536,-272.9590527
-0.011079402,-128.5362735
-0.008206965,1.444227792
-0.005856788,99.65171766
-0.002424785,215.189941
0.000820696,287.4013306
0.003693134,335.0608478
0.005744875,363.9454036
0.009661836,400.0510984
0.012832708,431.8241099
0.015108276,449.1548434
0.016600451,457.8202101
0.017794192,467.9298047
0.01880141,470.8182603
0.021039673,348.0588979
0.019360976,264.293686
0.018465671,225.2995356
0.017756887,192.0822964
0.017160017,163.1977405
0.016749669,142.9785514
0.016302016,122.7593623
0.015667842,95.31903429
0.014959058,62.10179506
0.014436797,40.43837818
0.014026449,21.66341688
0.013690709,14.44227792
