Total story drift angle (rad),Force in the actuator (kN)
-5.27E-06,-0.208621593
-7.03E-06,-0.208621593
-3.51E-06,-0.250434876
-8.78E-06,-0.208621593
-7.03E-06,-0.208621593
-5.27E-06,-0.291803337
-5.27E-06,-0.208621593
-7.03E-06,-0.250434876
-8.78E-06,-0.291803337
-5.27E-06,-0.291803337
-8.78E-06,-0.375429903
-5.27E-06,-0.33361662
-5.27E-06,-0.375429903
-1.58E-05,-0.836265661
-7.94E-05,-3.460716405
-1.46E-04,-6.538885752
-2.07E-04,-9.207818712
-2.73E-04,-12.2326094
-3.99E-04,-17.39254646
-5.20E-04,-22.28559022
-6.31E-04,-26.86725846
-7.52E-04,-31.58237336
-8.71E-04,-36.25300604
-9.84E-04,-40.56778099
-1.08E-03,-44.25980492
-1.17E-03,-47.59597112
-1.24E-03,-50.70972624
-1.35E-03,-54.71312568
-1.48E-03,-60.0509916
-1.62E-03,-65.38885752
-1.74E-03,-70.28190128
-1.87E-03,-75.17494504
-2.00E-03,-80.51281096
-2.12E-03,-84.96103256
-2.21E-03,-88.51960984
-2.29E-03,-91.63336496
-2.37E-03,-94.74712008
-2.45E-03,-97.8608752
-2.61E-03,-104.0883854
-2.83E-03,-112.9848286
-3.04E-03,-120.5468054
-3.20E-03,-126.3294934
-3.33E-03,-131.6673594
-3.44E-03,-135.6707588
-3.55E-03,-139.6741582
-3.61E-03,-141.4534469
-3.63E-03,-142.3430912
-3.64E-03,-142.7879134
-3.65E-03,-142.7879134
-3.65E-03,-143.2327355
-3.68E-03,-144.1223798
-3.72E-03,-145.4568463
-3.75E-03,-146.7913128
-3.76E-03,-146.7913128
-3.76E-03,-147.236135
-3.77E-03,-147.236135
-3.77E-03,-147.236135
-3.77E-03,-147.236135
-3.77E-03,-147.236135
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.76E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.77E-03,-146.7913128
-3.76E-03,-146.7913128
-3.77E-03,-146.7913128
-3.75E-03,-145.4568463
-3.61E-03,-139.2293361
-3.44E-03,-132.1121815
-3.30E-03,-126.7743156
-3.18E-03,-121.8812718
-3.09E-03,-117.8778724
-2.97E-03,-113.4296508
-2.85E-03,-108.9814292
-2.78E-03,-106.3124962
-2.74E-03,-104.9780298
-2.73E-03,-104.5332076
-2.73E-03,-104.0883854
-2.73E-03,-104.0883854
-2.73E-03,-104.0883854
-2.73E-03,-104.0883854
-2.73E-03,-104.0883854
-2.73E-03,-104.0883854
-2.72E-03,-103.6435633
-2.66E-03,-101.4194525
-2.59E-03,-98.75051952
-2.52E-03,-95.6367644
-2.42E-03,-92.07818712
-2.33E-03,-88.51960984
-2.25E-03,-85.40585472
-2.16E-03,-81.84727744
-2.05E-03,-77.843878
-1.95E-03,-73.3956564
-1.87E-03,-70.28190128
-1.78E-03,-66.723324
-1.69E-03,-63.60956888
-1.60E-03,-60.0509916
-1.50E-03,-56.49241432
-1.42E-03,-52.93383704
-1.31E-03,-49.37525976
-1.23E-03,-45.81668248
-1.12E-03,-42.08017634
-1.00E-03,-37.58747252
-8.71E-04,-32.73891098
-7.45E-04,-27.71242057
-5.89E-04,-21.3959459
-4.43E-04,-15.5687756
-2.95E-04,-9.608158656
-1.65E-04,-3.963365446
-4.92E-05,0.791783445
6.85E-05,5.693723648
2.85E-04,14.4567202
5.89E-04,26.77829403
8.36E-04,36.65334598
1.08E-03,47.15114896
1.31E-03,56.49241432
1.50E-03,64.4992132
1.66E-03,70.72672344
1.81E-03,76.95423368
1.93E-03,81.40245528
1.99E-03,84.5162104
2.08E-03,88.07478768
2.16E-03,91.1885428
2.24E-03,94.74712008
2.31E-03,97.8608752
2.38E-03,100.5298082
2.54E-03,107.2021406
2.70E-03,113.4296508
2.83E-03,118.7675167
2.97E-03,124.5502048
3.11E-03,129.8880707
3.23E-03,134.7811145
3.35E-03,139.6741582
3.47E-03,144.567202
3.59E-03,149.0154236
3.71E-03,153.9084674
3.81E-03,157.4670446
3.84E-03,159.2463333
3.86E-03,159.6911554
3.87E-03,160.1359776
3.87E-03,160.1359776
3.87E-03,160.1359776
3.87E-03,160.1359776
3.88E-03,160.1359776
3.87E-03,160.1359776
3.88E-03,160.1359776
3.88E-03,160.1359776
3.87E-03,160.1359776
3.80E-03,156.5774003
3.72E-03,153.018823
3.65E-03,149.9050679
3.50E-03,143.6775577
3.34E-03,136.5604031
3.20E-03,130.3328929
3.06E-03,124.1053826
2.94E-03,118.3226946
2.80E-03,112.5400065
2.69E-03,107.6469627
2.57E-03,102.3090968
2.42E-03,95.6367644
2.26E-03,88.964432
2.09E-03,81.40245528
1.89E-03,73.84047856
1.72E-03,66.27850184
1.56E-03,60.0509916
1.41E-03,53.82348136
1.27E-03,48.04079328
1.12E-03,42.48051628
9.70E-04,36.38645269
8.36E-04,31.18203342
6.98E-04,25.97761414
6.07E-04,22.28559022
5.29E-04,19.30528174
4.69E-04,16.72531322
3.99E-04,13.78948696
3.43E-04,11.65434059
2.92E-04,9.296783144
2.38E-04,7.206118992
1.92E-04,5.293383704
1.29E-04,2.628898966
7.03E-05,0.375429903
4.39E-05,-0.75174945
2.81E-05,-1.374500474
1.76E-05,-1.792633305
1.23E-05,-2.08621593
5.27E-06,-2.25080013
-1.76E-06,-2.295282346
-1.76E-06,-2.33531634
-1.76E-06,-2.375350334
-1.76E-06,-2.41983255
-1.76E-06,-2.504348761
-1.76E-06,-2.504348761
-3.51E-06,-2.544382755
-5.27E-06,-2.58441675
-1.76E-06,-2.504348761
-3.51E-06,-2.544382755
-1.76E-06,-2.25080013
-4.39E-05,-4.25249985
-1.19E-04,-7.206118992
-2.06E-04,-11.07607178
-2.92E-04,-14.36775577
-3.71E-04,-17.34806424
-4.74E-04,-21.57387476
-5.69E-04,-25.48830977
-6.77E-04,-29.66963807
-7.80E-04,-33.361662
-8.29E-04,-35.3188795
-8.64E-04,-36.56438155
-9.49E-04,-39.41124338
-1.02E-03,-42.08017634
-1.10E-03,-44.92703816
-1.17E-03,-48.04079328
-1.23E-03,-50.26490408
-1.29E-03,-52.93383704
-1.38E-03,-56.49241432
-1.48E-03,-60.0509916
-1.54E-03,-62.71992456
-1.57E-03,-63.60956888
-1.58E-03,-64.05439104
-1.59E-03,-64.94403536
-1.62E-03,-66.27850184
-1.67E-03,-68.05779048
-1.74E-03,-70.72672344
-1.81E-03,-73.3956564
-1.88E-03,-76.06458936
-1.95E-03,-78.73352232
-2.02E-03,-81.40245528
-2.09E-03,-84.07138824
-2.14E-03,-86.29549904
-2.16E-03,-87.18514336
-2.20E-03,-88.51960984
-2.22E-03,-89.40925416
-2.24E-03,-90.29889848
-2.26E-03,-90.74372064
-2.29E-03,-92.07818712
-2.32E-03,-92.96783144
-2.32E-03,-93.4126536
-2.33E-03,-93.4126536
-2.38E-03,-95.6367644
-2.45E-03,-98.30569736
-2.54E-03,-101.8642746
-2.66E-03,-106.3124962
-2.85E-03,-114.3192951
-3.06E-03,-121.8812718
-3.23E-03,-128.5536042
-3.33E-03,-132.5570037
-3.39E-03,-134.7811145
-3.42E-03,-135.2259366
-3.54E-03,-140.1189804
-3.70E-03,-146.3464906
-3.80E-03,-150.3498901
-3.83E-03,-151.2395344
-3.84E-03,-151.6843566
-3.84E-03,-151.6843566
-3.84E-03,-151.6843566
-3.84E-03,-151.6843566
-3.84E-03,-151.6843566
-3.78E-03,-148.5706014
-3.62E-03,-141.4534469
-3.50E-03,-136.115581
-3.43E-03,-133.446648
-3.37E-03,-131.2225372
-3.32E-03,-128.5536042
-3.25E-03,-126.3294934
-3.18E-03,-123.2157383
-3.12E-03,-120.9916275
-3.01E-03,-116.9882281
-2.92E-03,-113.4296508
-2.86E-03,-111.20554
-2.75E-03,-106.7573184
-2.63E-03,-101.8642746
-2.53E-03,-98.30569736
-2.45E-03,-95.19194224
-2.38E-03,-92.07818712
-2.29E-03,-88.51960984
-2.21E-03,-85.40585472
-2.19E-03,-84.5162104
-2.17E-03,-84.07138824
-2.16E-03,-83.62656608
-2.16E-03,-83.62656608
-2.16E-03,-83.18174392
-2.16E-03,-83.18174392
-2.16E-03,-83.18174392
-2.15E-03,-83.18174392
-2.14E-03,-83.18174392
-2.15E-03,-83.18174392
-2.14E-03,-82.73692176
-2.07E-03,-80.0679888
-2.02E-03,-77.843878
-1.95E-03,-75.17494504
-1.84E-03,-70.72672344
-1.74E-03,-66.723324
-1.65E-03,-63.60956888
-1.57E-03,-60.49581376
-1.47E-03,-56.49241432
-1.36E-03,-52.48901488
-1.25E-03,-48.48561544
-1.12E-03,-43.72601833
-9.91E-04,-38.96642122
-8.57E-04,-34.29578854
-7.66E-04,-30.55928239
-6.52E-04,-26.24450744
-5.22E-04,-20.99560595
-3.75E-04,-15.03498901
-2.02E-04,-7.695423368
-5.10E-05,-1.75259931
3.02E-04,12.81087821
5.15E-04,21.30698146
7.52E-04,30.64824682
8.93E-04,36.56438155
1.01E-03,41.36846088
1.11E-03,45.37186032
1.25E-03,51.59937056
1.40E-03,57.8268808
1.52E-03,62.71992456
1.62E-03,67.16814616
1.72E-03,70.72672344
1.80E-03,74.28530072
1.88E-03,77.39905584
1.97E-03,81.40245528
2.06E-03,84.96103256
2.15E-03,88.51960984
2.26E-03,92.96783144
2.57E-03,106.3124962
2.78E-03,114.7641173
2.90E-03,120.1019832
3.03E-03,124.995027
3.15E-03,130.3328929
3.25E-03,134.3362923
3.31E-03,137.0052253
3.34E-03,138.3396918
3.37E-03,139.6741582
3.39E-03,140.5638026
3.45E-03,142.7879134
3.57E-03,147.6809571
3.68E-03,152.1291787
3.72E-03,153.4636452
3.72E-03,154.3532895
3.73E-03,154.3532895
3.74E-03,154.7981117
3.74E-03,154.7981117
3.75E-03,154.7981117
3.74E-03,154.7981117
3.75E-03,154.7981117
3.63E-03,149.0154236
3.44E-03,141.4534469
3.28E-03,133.8914702
3.12E-03,126.7743156
2.98E-03,120.5468054
2.90E-03,117.4330502
2.84E-03,114.3192951
2.79E-03,112.0951843
2.77E-03,111.20554
2.67E-03,106.7573184
2.56E-03,101.8642746
2.40E-03,94.74712008
2.24E-03,88.51960984
2.13E-03,83.62656608
2.02E-03,79.17834448
1.92E-03,74.73012288
1.81E-03,70.28190128
1.71E-03,66.27850184
1.61E-03,62.2751024
1.55E-03,59.60616944
1.42E-03,54.71312568
1.24E-03,47.15114896
1.03E-03,38.69952792
8.36E-04,31.1375512
6.70E-04,24.64314766
5.38E-04,19.61665726
4.10E-04,14.32327355
3.29E-04,11.120554
2.80E-04,9.207818712
1.50E-04,3.75429903
1.76E-05,-1.708117094
-1.00E-04,-6.583367968
-2.42E-04,-12.54398491
-3.82E-04,-18.10426191
-4.81E-04,-21.92973249
-5.59E-04,-24.91004096
-6.66E-04,-29.09136926
-7.73E-04,-33.00580427
-8.64E-04,-36.29748826
-1.00E-03,-41.36846088
-1.15E-03,-46.7063268
-1.27E-03,-51.59937056
-1.42E-03,-57.8268808
-1.60E-03,-64.94403536
-1.77E-03,-71.61636776
-1.96E-03,-78.73352232
-2.13E-03,-85.40585472
-2.28E-03,-91.1885428
-2.42E-03,-96.97123088
-2.55E-03,-101.8642746
-2.66E-03,-106.7573184
-2.75E-03,-110.3158957
-2.80E-03,-112.0951843
-2.84E-03,-113.4296508
-2.87E-03,-114.7641173
-2.92E-03,-116.5434059
-2.97E-03,-118.3226946
-3.01E-03,-120.1019832
-3.06E-03,-121.8812718
-3.10E-03,-123.2157383
-3.25E-03,-129.4432486
-3.46E-03,-137.0052253
-3.58E-03,-141.4534469
-3.65E-03,-144.567202
-3.68E-03,-145.9016685
-3.70E-03,-146.3464906
-3.70E-03,-146.3464906
-3.70E-03,-146.3464906
-3.70E-03,-146.3464906
-3.70E-03,-146.3464906
-3.70E-03,-146.3464906
-3.55E-03,-139.2293361
-3.34E-03,-130.3328929
-3.16E-03,-123.2157383
-2.99E-03,-116.0985838
-2.83E-03,-110.3158957
-2.73E-03,-106.3124962
-2.63E-03,-102.3090968
-2.52E-03,-97.8608752
-2.38E-03,-92.52300928
-2.26E-03,-87.62996552
-2.10E-03,-81.84727744
-1.88E-03,-72.95083424
-1.71E-03,-66.27850184
-1.55E-03,-60.0509916
-1.38E-03,-53.82348136
-1.24E-03,-48.04079328
-1.08E-03,-42.74740958
-9.35E-04,-37.5429903
-8.22E-04,-33.27269757
-7.52E-04,-30.42583574
-6.56E-04,-26.60036517
-4.62E-04,-18.94942402
-2.97E-04,-12.36605605
-1.51E-04,-6.22751024
-2.11E-05,-0.75174945
5.97E-05,2.544382755
1.57E-04,6.360956888
2.00E-04,8.273692176
2.83E-04,11.69882281
3.94E-04,16.05807998
4.67E-04,18.99390623
7.80E-04,31.62685558
